"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-10355.050127675788,-2760.9359824978114,-240.8956528833699,-1914.558155048493,-891.9446780537075,-224.00689280773113,-10942.103673808122,-3286.4887217341447,-223.8805390908237,-3316.8569097077702,-2221.460995741809,-166.01116543712953,-6400.641601184826,-2219.923120533337,-206.59355322331754
-9609.20304005023,-2567.602817449176,-162.22967009910892,-2353.0755107985674,-867.537683449987,-288.46850451386314,-10755.949356517473,-3114.235077709287,-237.64106435604185,-3640.809708743265,-1416.8611951059158,-148.00610398041533,-8077.327798668349,-2320.2726512582058,-226.22193783566988
-9226.767073368539,-2597.5692095806935,-190.22299217275543,-3398.169150282671,-1207.5405575764564,-126.2336131551725,-9165.49594309749,-3346.955519974088,-155.25391794077152,-5848.902614272615,-1390.5138716967792,-133.81258373559513,-6960.697054983599,-2077.2903360433093,-288.1549903013656
-9370.170773924743,-2507.3562107398907,-263.84090897129937,-2783.6270479045606,-812.1207483419863,-130.89997527232256,-10736.5912592342,-3012.3922435336895,-189.28760977293908,-4091.074412919553,-1704.7443556638182,-96.57515815266584,-6864.20418295036,-2070.040762710262,-183.74433663192883
-7875.728794425479,-2701.1454690479704,-217.45150787106252,-1746.1052759952465,-1029.0819040089298,-148.12754815278683,-12466.558576699987,-3098.761946777213,-174.33280291145502,-2867.874143989317,-1448.9654325936735,-207.11680368319082,-8384.307672294603,-2195.9314430253307,-148.45886413912427
-11243.782429696636,-2795.3778091768463,-290.9065862475927,-2332.1997387002275,-1156.5250321046558,-131.6665753759966,-9347.38824907098,-3166.8104746014383,-249.2467786348182,-4572.93203582349,-1636.1062275239296,-113.10723711902384,-6017.112955483696,-2073.071571076582,-168.6742787997478
-7201.620882078567,-2871.724861217991,-153.66304453602234,-3001.9528199802603,-976.9726931048738,-120.53490405427883,-10353.291426391645,-3017.5858124450606,-189.15795680029368,-2677.9016932939453,-1548.3022240647258,-193.52976695131213,-8174.351580593955,-2169.1793903571483,-189.62639587789673
-7613.313076929658,-2914.0870016885387,-141.2558123184404,-1851.8488649282901,-921.2802116605955,-149.7685862763847,-10145.666148037411,-3118.3427807366693,-169.7812001094442,-3215.30011144976,-1472.9992937723932,-159.38473329856998,-9749.579050678482,-2093.8377946724077,-280.241852253801
-7928.697434069606,-2684.7577469755856,-260.7834890781835,-3124.873051384979,-1423.5045092532612,-168.52970398643353,-11889.290485979614,-3245.224372757887,-262.09876520993174,-2684.1768491619273,-1694.9006018391658,-143.59494303112547,-8075.615823145111,-2304.894296853011,-182.70919978971506
-13173.070924392381,-2710.463163566653,-226.98955435521785,-3540.5149525142265,-846.5197315427887,-189.88295526717408,-9591.191490430421,-3212.117980315114,-198.57186445061666,-2662.785796284964,-1592.6902735806927,-128.29115512583587,-10103.596857142491,-2075.1206865212102,-184.75881167138957
-8444.608679504867,-2754.439876314875,-220.48737987014954,-3133.06070214169,-834.3323274125648,-174.7774226313357,-10186.267487694433,-3135.2019286475843,-172.19911214386372,-4160.910364318349,-1350.827458221212,-164.8326704444027,-6110.523497215624,-2191.3320053068064,-148.47112191803544
-8913.91617481863,-2728.5448372614806,-338.54330696900035,-1895.8552700694709,-901.0988197370032,-160.92069384017267,-10642.205944477877,-3245.7658875530283,-156.57990490222767,-3367.817890191928,-2009.369446775472,-147.413034765119,-10414.164058636881,-2801.005808350177,-106.81483318413936
-10097.74520385684,-2755.411337641393,-214.68741591705364,-1666.132005487153,-1017.5763296573582,-138.25768444982964,-10549.667824827216,-3053.8367616244577,-240.60266307862784,-3061.5180249823306,-1633.3280089033967,-170.2846989848434,-9488.97354915388,-2374.99239487461,-166.989240824942
-8566.165024421063,-2589.146934032001,-196.3498621438499,-1685.5644126537995,-778.7167230719215,-171.65030359411432,-9132.223423396534,-3105.723002563876,-269.54593612600877,-7323.389724317437,-1731.1486178698717,-159.82924858337196,-9086.164301830167,-2178.9175868824777,-185.85064609198116
-10269.71486937737,-2699.341004200134,-245.31302580315335,-1839.3980559480376,-1056.280277804667,-86.2883519775225,-10068.565937136933,-3487.168533985457,-215.02709279953143,-5200.506476486328,-1990.337573449039,-189.62820716673252,-6244.816957975022,-2381.209363282509,-198.51444810287734
-7639.0936628175,-2839.3974559934613,-216.8089302405313,-1409.7037099608126,-1258.4013456359307,-218.53366234855596,-10121.53593950666,-3262.8095652773236,-189.78753614884994,-5493.917745794809,-2098.790048108961,-157.6301560562027,-8322.25605062422,-2075.9990252958837,-339.0518538002824
-8991.418915217002,-2652.2821534621057,-254.75148947669146,-1741.4424622247104,-978.5958117864853,-175.77292441140563,-10099.8651572369,-3654.5934706126905,-209.50707034073395,-5119.668213962768,-2592.6963573776156,-176.59601987614676,-8406.542889321685,-2038.4577684817484,-143.24433438566044
-9437.736174431342,-3023.7051460103153,-159.8660298292624,-3495.0724599858618,-1009.4674263896469,-203.69408421403904,-10337.251511946366,-3254.7352728348906,-279.2496056988285,-3936.57580638394,-1731.0299180876505,-227.76576154743958,-6907.144868941858,-2181.1522749755513,-233.3166337493212
-7888.658434590482,-2702.8588163659488,-187.76421540902197,-1748.918424855213,-791.496370027304,-120.4397771935656,-11744.75340722961,-3056.7503402684033,-174.67547977800297,-2770.501570247635,-2289.7921042499006,-184.6417169812348,-8645.846536441497,-2322.760578289942,-173.94651130858284
-8192.12904274052,-3011.426089149384,-259.505287819859,-1719.135526996959,-837.1473105906163,-115.38366892596358,-12123.234986133888,-3194.9230874045506,-191.7275812375433,-3699.965149815054,-1782.817242209551,-170.31810711031014,-9012.380955024857,-1937.1230769205717,-188.2305850554282
-11138.039180839456,-2666.798047815565,-195.58886826186634,-1977.0374068102917,-893.1001504405339,-210.2060562870577,-11464.959359209468,-3241.522414915172,-337.08466787106016,-5891.2434202381055,-1885.6315224858665,-144.19034203152506,-11549.602487628876,-2188.581611914873,-301.9100458686668
-10294.050670518023,-2703.714179780853,-183.49405634237695,-2705.6121469717723,-1018.7053661213797,-250.3679030004292,-10526.797855324994,-3107.3419045604714,-211.6692433439762,-2934.7255222890467,-2210.3148736265716,-109.70733545894508,-10487.602116296048,-2234.35457969717,-289.0289347566143
-9474.782416440794,-2626.1120302128684,-205.62046344757033,-1759.5471942537706,-910.271235592469,-253.16548881658306,-10788.065948945565,-3343.799584962586,-225.31171011417487,-2968.609370209445,-1613.698767859365,-119.22750912227005,-8278.09290652771,-2265.6462852624577,-146.36413608693348
-8979.621448534213,-2985.1121613587084,-304.28698948817816,-1899.7546965348013,-1038.103969462376,-125.021145482459,-10999.356088616503,-3125.339197767517,-136.8628037164629,-3318.571457895168,-1650.703087291869,-155.92679087626422,-8451.378620688924,-2125.437453013746,-170.17052922751108
-7968.81211492187,-2738.6552610837007,-214.85925880408053,-2025.7714674268816,-817.8829607503568,-247.32056784618223,-11508.41128505968,-3168.035326369154,-218.9369772420879,-3802.6618737270333,-1455.3626279934426,-193.8223588202957,-9811.692612719573,-2339.3016912468343,-251.4869087245212
-10396.031846959413,-2698.6305771762654,-213.58257564301618,-2118.6524404945512,-881.6674914549028,-79.36404333993141,-10089.431935831375,-2994.0410440160463,-274.3083923133703,-3439.3649269836806,-1690.8454347545292,-151.48700513248812,-7137.7877079071195,-2457.320572198667,-279.17877350555364
-7616.229971519878,-2742.554717832144,-270.9619224194508,-2609.229804321541,-988.3381823336107,-121.41203659132212,-11911.034820854193,-3024.3633067836954,-220.13276441836643,-3029.6217717284208,-1726.7029069805988,-142.32071834335878,-6650.097796316485,-2473.3921634675744,-162.84956232510012
-10425.47001299913,-2819.62445214625,-282.2288448253609,-2358.778864111862,-818.1139178934378,-262.8361972309807,-9633.841815196733,-3163.521978171476,-186.33856849582367,-3840.901750646508,-1782.529374606549,-162.0208552430666,-10132.650762333573,-2192.815393258851,-188.74273359397253
-8389.576347435217,-2586.9264949832873,-247.6899265482046,-2374.2450695910316,-905.5792744043657,-139.1211020808807,-12323.69926580666,-3123.8349758100762,-322.70024029159106,-3211.637325813909,-2376.387151942765,-104.44893700224465,-8383.173483576451,-2181.088021353774,-153.67551643882746
-8901.776045000446,-2680.958463650948,-233.9396924493183,-2265.0021165144417,-1072.3207138657053,-138.03957543518771,-10752.027495142966,-3081.5884513949914,-255.82074841148358,-2703.393828275292,-1677.3129061986224,-208.27846599105348,-10819.134126758743,-2059.248424368032,-221.8313003537481
-8905.435169542985,-2664.3352731140535,-172.50953694022107,-2865.1881079287186,-894.086582366094,-140.67957736194006,-9237.849731019222,-3004.9648859527856,-179.61480487690991,-3232.8308158051595,-2495.488137204316,-175.07756844652084,-9836.408305099683,-2545.7796208577133,-263.369881943282
-8267.16578325471,-2689.249254159482,-252.1217470715612,-2326.3997767146984,-763.7007819886867,-281.3582833839109,-10825.192729873344,-3067.999192459382,-174.97220709550166,-2575.8333509910835,-2042.7949661511195,-109.81815370198763,-9586.550847790266,-2695.9345542103542,-166.35348681363826
-8648.083379561323,-2657.5706624852987,-193.0806156559945,-2078.920420033371,-825.7937632186013,-394.79881418038167,-12372.385248174054,-3294.903721927396,-154.09936282412528,-3468.093894174499,-2154.60337671772,-237.39690610580936,-12151.261027899804,-2040.6327763682402,-298.03120222953606
-10428.341991890768,-2773.80502994453,-241.81831316028703,-2399.5691405099656,-1195.468120942812,-110.09270703587913,-9798.412219739643,-3108.3370240016948,-177.8630205211181,-3487.589462198721,-1857.8205847507284,-113.68791288032264,-10807.19219951478,-2089.607666409824,-226.19885914850533
-7205.284286299387,-2558.667528772315,-238.9610555901009,-2259.0591303403594,-892.3853482875203,-100.3821844697206,-10287.3414804676,-3333.388380186657,-176.9745830383448,-4182.389788080389,-2375.264709805869,-134.14857857949085,-7801.722327693916,-2413.6157579021897,-111.92356340846514
-10426.032939322651,-2733.5368838587406,-198.08449553820344,-3050.5181368114745,-823.8959233853553,-92.65800328926046,-10750.754090669825,-3185.081608344611,-211.26969385076845,-3891.4698015618133,-1931.31211091773,-159.562187590938,-7713.846576727464,-2153.377414556734,-239.44767878753873
-10721.506345900452,-2750.6066093292634,-248.0260331983008,-2461.7955176314135,-1086.8025230888888,-112.40940796248512,-9504.93692536967,-3143.3047932267127,-213.78770727766764,-4874.140410014661,-1814.0624076473991,-193.59573724281358,-7683.572199515252,-2253.4949925969518,-156.39342676686744
-8016.021368972174,-2551.0051869095983,-280.2114252565572,-3201.286440695587,-1102.3401784120927,-224.21419181704695,-10337.207132737904,-3111.655892591944,-183.67299932142313,-4392.036393198579,-1874.2298486065113,-268.0795728042253,-7940.2871296162075,-2042.6538075421206,-177.295612047939
-7920.2376960390475,-2908.7727831341276,-279.546976310014,-3331.5094746775726,-1350.9378272574295,-164.75377564668202,-9512.680133826967,-3028.4075610129207,-154.23091425794078,-2744.327581375221,-1422.528592824434,-110.17914554458675,-7978.148583416383,-2262.4101845272116,-192.2023443467804
-9584.148089474156,-2689.718302036943,-244.42257684689667,-1862.3969969483342,-938.112476607377,-158.677675542457,-11127.130142991,-4145.366156951325,-220.19729701017516,-3524.8892593388464,-1612.4571775961633,-185.44591836664284,-10362.530361952216,-2164.1794504923555,-154.67374315134433
-7965.245220171822,-2585.250115182198,-264.727706355247,-2655.911379033488,-910.6446889669714,-117.02701246980303,-9756.301715259764,-3272.079416224778,-234.56749084205302,-2595.315072925713,-1849.446076336391,-182.45490704977357,-9454.970412215955,-2095.7694399686648,-199.595344726607
-7061.16571257907,-2571.9747828737504,-137.2353560216592,-3563.563908442522,-892.1256024525608,-485.368593482809,-10289.492350874967,-3289.431765867248,-215.13222904943908,-2691.7803604316855,-2713.2273719175737,-202.64082552930262,-7994.025071412102,-2144.475063998444,-204.8323562841839
-8002.768566084436,-2736.7535544177554,-219.50700378014693,-1842.5975280772736,-803.7026407036694,-313.83781331729307,-12748.071015166943,-3241.1930776639456,-187.63415052488602,-3829.236435047601,-2075.929027147168,-164.50914156204772,-6948.494762050229,-2172.45960299016,-153.2664497706923
-8756.594962337676,-2834.585748684412,-188.1166401219938,-1619.0778332690409,-1109.175789485237,-264.0741965698989,-11342.44437810405,-3326.3107290571375,-229.44426034234556,-2745.9328338353407,-2479.45294728715,-252.549250787336,-9030.018235111194,-2615.833755686683,-148.63517744170792
-8515.166860753097,-3009.861895600641,-171.2496479718163,-2437.1903380110098,-1325.991706188246,-102.52235204885683,-9778.031163158914,-3191.0707241736113,-189.3489533287502,-5472.38796884194,-2592.7202521008862,-249.43034106009324,-7380.83888633208,-2147.0087697873546,-185.8945435118475
-9732.752692992539,-2602.1813902315384,-243.68436378276164,-2269.4302204187957,-1135.486584478428,-301.8398169995492,-9415.026202690402,-3169.030946940844,-218.9254912157785,-3307.3353440023056,-1981.7351413053984,-337.7985960987057,-6040.192687379131,-2390.130611328517,-253.36442047049087
-10434.284614269232,-2712.4026945376436,-266.14163074152054,-2195.1703879814927,-1229.323411813758,-93.2088457209272,-9870.389690760163,-3310.072552126244,-227.51013360878062,-2920.442023038197,-1715.4250599692496,-251.27935357227148,-6758.317038504733,-2302.2644939969896,-307.2770117410802
-8809.58141211696,-2854.098758790041,-194.3956330928033,-2261.709406333238,-1243.7954712457679,-210.05471431654468,-9915.97252455105,-3358.6738509459683,-228.54383899506882,-2989.554557031527,-1786.898335150989,-111.47909086693882,-9302.204040307251,-2322.323951476559,-320.3204736971004
-9833.178010331943,-2661.420704822233,-233.42519350222108,-4277.801605921619,-921.4286451674755,-132.90793122178098,-9546.548240235865,-3184.2167074900094,-188.87034827151732,-3452.627427539244,-2481.3210389373835,-131.24608240578934,-8407.13556883468,-2116.571226830257,-240.51374936543746
-9677.848729271698,-2720.125780602365,-322.1429405347253,-1418.2124937226356,-817.8386086429958,-133.5156118770719,-10705.989848136252,-3267.0627345263665,-155.7655343743867,-3541.999492267468,-1402.6714094622898,-133.9408312096192,-8640.34222614464,-2080.9247698499435,-211.40737739413456
-10293.24294605612,-2611.9018115094254,-242.79697320158598,-2480.6506588831758,-1111.1355662088044,-132.82011284558183,-10346.57908500501,-3172.7963729372013,-278.14941600692714,-3034.328488384811,-1989.781923532198,-177.7095372780158,-6178.984064070173,-2104.95756326808,-203.60447220667587
-7924.651513297915,-2654.218000136865,-176.7286894817472,-2458.3125137297106,-865.2255408849072,-188.34713270933034,-11867.123787537703,-3214.275936405667,-150.30174690134564,-4010.4137933891334,-1543.3123654140047,-179.59044773234368,-5657.90572461662,-2142.064837699856,-194.80830255972577
-7564.276537982497,-2623.1315951060046,-189.20590525702332,-3570.5293800852014,-828.7602880179469,-86.06481192578597,-9794.101747189825,-3275.5032543371985,-245.27919515846014,-6679.868384385198,-2223.326242924637,-213.26680862677853,-8970.210825839844,-2268.610805569284,-217.9351560356249
-8901.712719595309,-2886.8941317149684,-188.4969594698863,-1699.511565862009,-1074.8143760037515,-184.57401589458055,-10316.460145150573,-3102.9229231666077,-206.99431368844853,-2536.196851947026,-2270.444032170116,-159.80683707095534,-9119.394427854026,-2417.161283958418,-120.52399068081252
-7564.383142782865,-2473.151370955586,-226.82143582005315,-1532.3433118681237,-994.724112234164,-148.78024804870205,-9506.267803086203,-3378.3907744139046,-234.34701991880067,-4357.012410483361,-2806.90158699498,-99.07777413688905,-8028.113513766134,-2435.982941927523,-211.38190839269453
-7347.328477638079,-2696.236926860401,-236.72234404906914,-1502.2565836150916,-918.8056205438036,-187.09226799854318,-9544.639627560144,-3138.4279266911117,-200.09973080642982,-4511.605111894997,-1888.6509974335968,-230.5915793150648,-7049.739701682241,-2264.8851224700984,-192.43763063983658
-10443.029289475093,-2840.15024792468,-316.4556097848711,-1635.4549039407525,-860.937853260302,-144.0639649130898,-11304.049833892253,-3764.7664100637767,-180.38944514662688,-2899.7277441013807,-1874.7326918246456,-268.88647512078927,-7834.116458567662,-2391.8775974724695,-118.41342101423167
-9944.968962026864,-2722.617268289618,-283.9203150519269,-1451.3634051213944,-1047.0781022876831,-151.67334283444322,-10730.41201672451,-3171.7637947651583,-207.957974942666,-4634.589081010677,-2040.2410299702171,-97.19989546492121,-9771.442593593954,-2407.037972365569,-276.4800071822766
-8507.85518781908,-2883.0375593048325,-192.24022512575684,-1667.4321807122217,-970.895032851181,-157.6259878343767,-10201.513706795238,-3283.5625121378057,-155.73046723682728,-2597.2908969739574,-2154.6386774906914,-133.44106927593373,-6418.334934618248,-2000.3305089546827,-141.11029066434287
-8412.920059824275,-2629.19664680306,-354.79853262836923,-3035.280628238275,-1185.0664662627146,-173.2796261246885,-9739.920069753161,-3487.1671982428466,-245.69184362243115,-3211.2806951338907,-1897.1325670303581,-127.28207719965938,-7777.019370798868,-2115.0153675622005,-276.33910549425644
-9112.218775264744,-2783.7683571957687,-178.32088065617754,-1471.1531305770375,-1250.0010641514077,-138.3349489713232,-10452.844649842413,-3369.001584646235,-169.36836056409967,-3874.6772808811265,-1652.9539916307058,-131.35200173814195,-8036.086831950948,-2459.0380757571675,-243.0658043147237
-14785.043506073447,-2592.299834739389,-303.80125239028007,-2060.3087948168404,-806.1008783580153,-132.523792177079,-9992.205860396285,-3257.277423849706,-236.70206275381008,-3475.5468529380673,-1694.164227673865,-171.51980124227245,-6261.312511667003,-2299.7636590506972,-155.31837512036773
-8503.218012869722,-2827.4263029793433,-224.71915611087402,-1937.3006380174932,-896.4677149005724,-118.27477894294951,-10482.4031775087,-3418.0053229614227,-236.02330039295077,-3444.3586704925438,-1841.5664302339558,-143.03081892490638,-6937.505902402451,-2073.4797127770707,-205.8891515883244
-8564.712012666832,-2730.453862486893,-169.62295990187346,-1596.5667738599036,-1169.3667710724615,-117.99610763032862,-9097.549998655706,-3309.121693704045,-200.14587756569045,-3099.9885210745997,-1383.0979435687047,-87.52662735275707,-7497.041750665102,-2190.8667304402584,-156.0940093250062
-7328.468732018111,-2689.863513694715,-240.44858902444724,-2210.0073986340735,-802.712375536679,-288.92935992487116,-14358.418054719863,-3321.3020815172877,-211.41734676557223,-2681.0588121345195,-1670.1949928496194,-111.6922023762196,-6021.250327433894,-2476.5759503687877,-180.05352084140625
-8654.010005312966,-2626.247959216731,-340.90845163240164,-2459.8608863348886,-1001.9392536273002,-111.98850914093494,-10032.651055656885,-3408.8951071802267,-170.10146338024148,-2897.948126400353,-1709.6828817762212,-321.6935133631578,-7124.0554559115435,-2612.847082430126,-161.7258177290467
-8755.147282615899,-2780.468013761661,-264.0840343063345,-3669.5859954023877,-1191.6312612393065,-245.540491502853,-9931.80481507346,-3081.317596642316,-241.82156719483186,-3199.7304035777684,-2715.309542032875,-173.4227930111448,-8317.022542297002,-2029.7367374562884,-114.75101081178795
-8513.447687083903,-2995.660171124373,-171.31796707133606,-1795.8542007046917,-868.9367179304666,-138.86488249868432,-10481.888165113609,-3445.195346886566,-146.4675203072901,-3673.747050223903,-1522.450498694784,-235.33238198478583,-9042.917967768044,-2370.048517788488,-194.49547749087375
-7734.451845284081,-2738.0003471374766,-220.51052544868878,-2086.7626667344716,-881.350170521175,-228.16250823495932,-9564.855152157832,-3143.5651568859994,-246.79277212127622,-3963.2483550404872,-1557.33815061283,-125.97987008940268,-8637.318036475464,-2126.5424771093763,-179.74928654810665
-9079.187608762442,-2698.946746116874,-228.92174996739894,-2284.7319974229754,-859.0704343601241,-128.07230327797544,-10798.070531770763,-3176.320042318601,-184.69944517913638,-4925.325140808686,-2126.3095131294094,-151.4703859000711,-8169.848763920898,-2131.51109954696,-243.47544165193153
-9258.317626726874,-2716.702136715797,-174.76496885932636,-1813.7351328096236,-859.2159304769166,-208.99807860366445,-10033.799587381134,-3236.013368538582,-175.0588038807735,-4953.487298450116,-1876.8598555037622,-219.9916168431427,-8183.4165130419005,-2168.8696615965937,-165.78053133750183
-7104.883226531876,-2753.0408894304614,-227.92583972717557,-1452.5026828462885,-946.6638783407437,-246.34681497454346,-11455.991289596352,-3399.4086604158497,-217.5806007606941,-4611.923443164529,-1762.5071242980039,-165.19991910880117,-5719.572445965616,-2187.1937616500727,-181.82016343757002
-9196.579603638542,-2676.5325052342982,-303.44943921103425,-3868.562105029591,-1060.803910373871,-177.06153147829204,-9946.000437269742,-3385.6957315970003,-240.69645057064258,-3062.922895666041,-2147.0159268266398,-155.26444641251828,-6794.0975753627545,-2193.203138549083,-117.8728086422225
-8902.387298415993,-2619.3535500908624,-155.645022919034,-2424.652938381641,-991.9133084734333,-70.22960876795896,-10631.85703338146,-3107.88007301566,-244.44611458917706,-3767.399266815314,-1857.2234308389206,-199.3195792195095,-7954.241657703407,-2291.1566422648866,-181.28123642068135
-8787.661412285837,-2693.1606618258525,-203.50598325327664,-2441.490891684201,-853.7807434019712,-87.38950434913302,-9436.946968375823,-3199.9434712187617,-238.39167568245324,-3722.3684432044397,-1498.5490336962682,-150.12125830509257,-6536.650909791438,-2292.218284249554,-257.63392942629275
-9243.13584519837,-2540.645686462062,-256.860942444301,-1890.398261986712,-1076.2754854638144,-153.37540456486084,-9786.883373852961,-3290.1848607698153,-172.7165074663523,-3022.813933823373,-2032.8590633999759,-150.44754484483792,-7002.82018085332,-2269.744732523865,-351.0665441735982
-11701.835673362375,-2955.2573748458317,-372.90969086276914,-1813.3209618630535,-822.8862935332776,-128.09465586813806,-12892.564902346696,-3137.7786745032545,-193.2406112843737,-4108.1305373271125,-1749.3561691399789,-116.41244208789763,-8222.399186403938,-2322.857512323044,-261.34599530348754
-10114.39816329364,-2726.15299896579,-363.1268441325707,-1857.7938436267493,-979.8861558862883,-232.137351554746,-10647.709790999517,-3038.0388775771526,-175.22851829700312,-2678.179339988405,-2059.289115946065,-176.59527723278623,-6220.036356041885,-2780.6363297652233,-171.70808643664944
-7480.763229874298,-2870.6214054939314,-327.3442993850733,-3568.917879627042,-880.1641655379399,-136.75520148180385,-9825.76483266004,-3182.446926098375,-219.01590092287876,-4328.256515107909,-1668.940135846029,-172.02006433818318,-8413.357874459218,-2137.672402297893,-382.66569935139063
-9250.888306674342,-2573.9258834894245,-187.9177438434199,-1824.2897479616704,-897.2388670164187,-268.3604942929482,-9253.472840380897,-3155.757388228005,-251.00125290885978,-3945.1525945834396,-1746.7663077612494,-146.23887727370283,-8231.76389279048,-2142.9780331830457,-168.72830133265145
-11281.455183748074,-2714.881751679526,-164.92174440687165,-2869.640164037865,-1040.7413289248118,-114.14668728366952,-12497.32368735463,-3001.7417986232304,-201.7224396250351,-2670.871502861205,-1673.0104384678584,-199.52922842168078,-8245.291445859575,-2050.504606104481,-318.66380241399986
-7349.982560061214,-2707.176811536104,-251.67405972473347,-1784.3139047760185,-773.64979097525,-138.59123554079622,-10615.589539383656,-3174.0118053507003,-200.26676852671162,-3559.211716843169,-1746.6856145740296,-121.194799910233,-8766.170057739115,-2010.5162896915572,-252.43529059786985
-8971.312393799793,-2794.3076731192305,-162.47692466298645,-1595.5613090476559,-1787.9451110929601,-101.13809809496338,-12880.611936013383,-3154.03703751881,-216.08044301928788,-3020.399539814565,-1533.7698506480804,-199.86658749675018,-10092.90690719532,-2173.5174696596227,-210.66277279227657
-13784.912306360373,-2791.72703495832,-335.8688535558579,-1828.3189029616817,-816.8240022015622,-117.46628153268814,-11427.364738381597,-3544.2154439706837,-226.88604369139858,-3587.894591371825,-1593.4018291439857,-118.57282983917308,-6660.818302001234,-2392.698010573066,-197.43395997031234
-8201.251551719117,-2654.794236680248,-243.97525768266885,-1566.0592722641504,-950.3803346614255,-255.8992621005329,-10788.088898290804,-3066.5864664535175,-148.8621531162104,-4631.247481006213,-1855.6384430096025,-177.13468974624442,-10510.031213532522,-2002.4725448523443,-168.97252765030186
-9805.602397595612,-3290.4934218998596,-187.63190189036732,-1479.468875606196,-1273.6502810681795,-74.64145166078106,-10415.642309027042,-3087.1637765249816,-224.30557323387518,-6570.429872937313,-2174.7627443722527,-158.38052137971934,-9253.290344585504,-2120.8048621191333,-221.9437051809865
-9897.307050439307,-2985.578713930677,-228.4680663978881,-1923.718188200833,-858.55420653158,-86.86252899397908,-10246.66908007064,-3379.3704209422176,-182.1559898277928,-5491.02205566567,-2703.0387373718963,-138.4882391804853,-8427.009545827585,-2558.6039465894196,-275.83405161554475
-9571.38702714306,-2677.1200174562955,-202.8874706862682,-1937.074071264392,-960.7387577765558,-106.08022790292844,-11113.05550283197,-3111.1810005534717,-244.05229471911616,-3816.1797677631434,-1433.7499886092678,-154.0184524774359,-6670.718570704135,-2269.396223416805,-136.6943619527377
-8289.277520731244,-2714.1881675435698,-273.4738514120374,-2645.871219944339,-839.459538297565,-193.15523294499297,-9051.621679411166,-3295.9842493187884,-263.97728217872935,-4098.127612262173,-2217.6741727402145,-159.35829813360934,-8341.840979755789,-2128.0370231063434,-165.51157550577028
-9879.349436262653,-2534.46309886839,-248.8975436632004,-3781.719283641679,-1029.1055652409043,-251.23568744634255,-10286.119860991674,-3190.5689321875507,-186.11285344425937,-4370.523501733444,-2868.8067742352505,-231.8017595173222,-8926.648271492388,-2578.413539927139,-224.0534338315831
-7415.570914855528,-2653.299446010624,-241.6456281443322,-1578.4418063939554,-1156.313931120807,-177.71302322446354,-11756.1848548739,-3298.0177244654883,-165.9237797504156,-4584.988365595904,-2623.5974615642695,-185.79264742649204,-6965.624717260472,-2275.9162804472485,-176.76947401342215
-8037.316529767083,-2765.115675151677,-344.773649276566,-1601.4812183969545,-939.4595102375552,-210.05895642859537,-10471.72814847962,-3214.5621877064077,-173.79607633210273,-2642.26232778877,-1908.334949872964,-156.83147850750723,-6404.066015627855,-2593.5857381790556,-234.09433247456727
-10950.562170861962,-2517.9506130901814,-245.1185376885365,-2310.0159627898583,-1130.3812043597472,-152.10482264292304,-10642.816595383185,-3061.037218261695,-251.764397577898,-2799.1609999922107,-1405.02918444553,-150.37707053429838,-9344.059224394667,-2277.8310323807987,-198.27039214405912
-8949.272815054888,-2734.902272968635,-215.23690167244814,-1821.58454088387,-973.8929969690272,-126.28159462655154,-10972.154092230323,-3005.2212117022223,-230.8227243615688,-2985.0970773757886,-1724.2235295495382,-166.4598182746296,-7886.825511689761,-2105.181528837267,-244.9544472025805
-11381.432475522091,-2683.6735682744115,-184.47076406654756,-2541.539484250089,-824.792178861415,-178.72771718093668,-9965.558337091878,-3247.9909906687208,-178.41578848879746,-4464.963208005412,-1538.697023680382,-215.41456376760345,-8654.7017909772,-2144.139328242971,-188.60778758954137
-8420.547533465346,-2621.103223040759,-273.4565658474766,-2529.267448703853,-962.4857275369691,-221.33939905832293,-11763.355210118465,-3475.0042381575336,-247.01291692676475,-4334.513529961345,-2214.3658500050933,-138.59442319597463,-7624.983052639158,-1942.479565654885,-189.03690505200757
-13631.827723782364,-2756.852515283607,-251.74172783761966,-4037.5705916809898,-775.0310908668381,-217.95820528015466,-9988.532800306159,-2993.5219451288162,-200.99024964870756,-2998.828926031807,-1407.397864224633,-176.43394156269548,-8747.464830495004,-2098.784755644301,-133.43428634547578
-8369.745838402134,-2796.611273353766,-254.21355180645287,-1996.687130779715,-1058.9543680746467,-259.7338044265948,-9384.789121284592,-3228.428637966202,-207.2754709530282,-3586.2501933720323,-1950.5726920985157,-198.81668887440952,-8816.97269726406,-2121.421650961048,-144.65070529772538
-11458.462682076544,-2618.487328842685,-273.5522632509706,-3273.6025906617524,-837.1523149827032,-177.06921178046952,-9269.218612655519,-3222.13336787627,-230.71734303500676,-6214.359571816325,-1713.9567140984982,-106.61791483143641,-9592.904277059042,-2651.1932157578335,-175.9660864116229
