nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.5900e+02,2.2500e+02,3.7412e+01,-1.1262e+06,-1.1262e+06,-7.9302e-01,-inf,1.8395e-01,6.7844e+00,4.3984e+05,1.5105e+03,-9.4847e-01,-2.4744e+00,-3.8318e+00,-3.0697e+00,-2.4137e+00,-9.7125e-01,-1.8513e+00,-2.4329e-01,-1.1783e+00
2.0000e+03,1.6000e+02,2.2600e+02,3.7559e+01,-1.1256e+06,-1.1256e+06,-7.9801e-01,-inf,1.8402e-01,6.7896e+00,4.3901e+05,1.5141e+03,-7.7278e-01,-7.0091e-01,-2.4720e+00,-3.1648e+00,-1.0574e+00,-1.2685e+00,-7.3077e-01,-1.1039e+00,4.0631e-02
2.0000e+03,1.6100e+02,2.2700e+02,3.7705e+01,-1.1233e+06,-1.1233e+06,-8.0299e-01,-inf,1.8409e-01,6.7945e+00,4.3839e+05,1.5176e+03,-1.3139e+00,-2.3439e+00,-3.8702e+00,-1.7783e+00,-1.1102e+00,-1.4969e+00,-6.7583e-01,-8.0519e-01,-1.2429e+00
2.0000e+03,1.6200e+02,2.2900e+02,3.7762e+01,-1.1231e+06,-1.1231e+06,-8.0798e-01,-inf,1.8415e-01,6.7994e+00,4.3611e+05,1.5247e+03,-1.3306e+00,-2.8931e+00,-3.4980e+00,-3.2878e+00,-1.6623e+00,-7.6220e-01,-1.2484e+00,-9.3778e-01,-1.2973e+00
2.0000e+03,1.6300e+02,2.3000e+02,3.7907e+01,-1.1229e+06,-1.1229e+06,-8.1297e-01,-inf,1.8422e-01,6.8045e+00,4.3589e+05,1.5283e+03,-6.9792e-01,-9.3147e-01,-3.4109e+00,-3.0140e+00,-1.0775e+00,-1.6645e+00,-1.7399e+00,-1.9801e-01,-3.2419e-01
2.0000e+03,1.6400e+02,2.3200e+02,3.7963e+01,-1.1221e+06,-1.1221e+06,-8.1796e-01,-inf,1.8429e-01,6.8094e+00,4.3567e+05,1.5354e+03,4.6044e-01,-8.6311e-01,-2.9966e+00,-1.9911e+00,-1.8953e+00,-2.1285e+00,-3.8047e-02,-1.3081e+00,-3.4742e-03
2.0000e+03,1.6500e+02,2.3300e+02,3.8106e+01,-1.1219e+06,-1.1219e+06,-8.2294e-01,-inf,1.8436e-01,6.8143e+00,4.3491e+05,1.5390e+03,-1.1193e+00,-1.0642e+00,-3.8247e+00,-2.9735e+00,-2.2530e+00,-7.6010e-01,-1.0010e+00,-8.4274e-01,-3.2966e-01
2.0000e+03,1.6600e+02,2.3400e+02,3.8249e+01,-1.1206e+06,-1.1206e+06,-8.2793e-01,-inf,1.8442e-01,6.8195e+00,4.3464e+05,1.5425e+03,-1.6735e+00,-2.8605e+00,-2.6204e+00,-3.2547e+00,-1.5533e+00,-9.5524e-01,-1.4080e+00,-1.1180e+00,-1.3881e-01
2.0000e+03,1.6700e+02,2.3600e+02,3.8303e+01,-1.1204e+06,-1.1204e+06,-8.3292e-01,-inf,1.8449e-01,6.8244e+00,4.3335e+05,1.5496e+03,-3.0494e-01,-1.7125e+00,-4.0240e+00,-2.4944e+00,-1.1374e+00,-1.1537e+00,-1.1615e+00,-3.6267e-01,-1.4166e+00
2.0000e+03,1.6800e+02,2.3700e+02,3.8444e+01,-1.1203e+06,-1.1203e+06,-8.3791e-01,-inf,1.8456e-01,6.8293e+00,4.3319e+05,1.5532e+03,-1.5747e+00,-4.8566e-01,-2.5604e+00,-3.0414e+00,-1.0519e+00,-9.9157e-01,-1.6665e-01,-1.4246e+00,-9.2830e-01
2.0000e+03,1.6900e+02,2.3900e+02,3.8497e+01,-1.1199e+06,-1.1199e+06,-8.4289e-01,-inf,1.8463e-01,6.8345e+00,4.3309e+05,1.5603e+03,-1.8682e+00,-2.8506e+00,-3.2421e+00,-2.0932e+00,-2.8355e+00,-1.0804e+00,-1.7677e+00,-1.1054e+00,5.8571e-02
2.0000e+03,1.7000e+02,2.4000e+02,3.8636e+01,-1.1195e+06,-1.1195e+06,-8.4788e-01,-inf,1.8469e-01,6.8394e+00,4.3268e+05,1.5639e+03,-1.8400e+00,-1.2294e+00,-2.4331e+00,-3.0021e+00,-1.8610e+00,-2.3805e+00,-1.6614e+00,-1.3619e+00,3.1204e-01
2.0000e+03,1.7100e+02,2.4400e+02,3.8514e+01,-1.1176e+06,-1.1176e+06,-8.5287e-01,-inf,1.8476e-01,6.8443e+00,4.3228e+05,1.5781e+03,4.3058e-01,-7.7687e-01,-3.5911e+00,-2.2916e+00,-2.8562e+00,-6.9831e-01,-4.6972e-01,-7.7076e-01,1.1768e-02
2.0000e+03,1.7200e+02,2.4700e+02,3.8479e+01,-1.1174e+06,-1.1174e+06,-8.5786e-01,-inf,1.8483e-01,6.8494e+00,4.3039e+05,1.5887e+03,-1.5029e+00,-2.3481e+00,-3.3598e+00,-1.4533e+00,-1.8150e+00,-2.0645e+00,-9.3755e-01,-3.7129e-01,-6.0756e-01
2.0000e+03,1.7300e+02,2.4800e+02,3.8616e+01,-1.1165e+06,-1.1165e+06,-8.6284e-01,-inf,1.8490e-01,6.8543e+00,4.3019e+05,1.5922e+03,4.3849e-01,-1.2330e+00,-2.6700e+00,-1.7819e+00,-2.0683e+00,-1.6171e+00,-2.0536e-01,-8.6023e-01,-8.1801e-02
2.0000e+03,1.7400e+02,2.5100e+02,3.8581e+01,-1.1159e+06,-1.1159e+06,-8.6783e-01,-inf,1.8496e-01,6.8593e+00,4.2924e+05,1.6029e+03,-5.2593e-01,-6.2157e-01,-3.0782e+00,-2.5105e+00,-1.7147e+00,-1.1977e+00,-6.5318e-02,-8.3640e-01,-1.4846e+00
2.0000e+03,1.7500e+02,2.5200e+02,3.8717e+01,-1.1149e+06,-1.1149e+06,-8.7282e-01,-inf,1.8503e-01,6.8642e+00,4.2865e+05,1.6065e+03,3.9153e-01,-2.2185e+00,-3.1129e+00,-1.3773e+00,-1.9994e+00,-2.2706e+00,-1.5610e+00,-1.4376e+00,3.4550e-01
2.0000e+03,1.7600e+02,2.5500e+02,3.8681e+01,-1.1143e+06,-1.1143e+06,-8.7781e-01,-inf,1.8510e-01,6.8693e+00,4.2766e+05,1.6171e+03,-3.8671e-01,-1.0380e+00,-4.1584e+00,-1.7720e+00,-2.6092e+00,-9.7781e-01,-1.7526e+00,-8.4573e-01,1.6729e-01
2.0000e+03,1.7700e+02,2.6200e+02,3.8312e+01,-1.1141e+06,-1.1141e+06,-8.8279e-01,-inf,1.8516e-01,6.8742e+00,4.2704e+05,1.6420e+03,-6.0509e-01,-1.8703e+00,-3.6227e+00,-2.6354e+00,-1.0424e+00,-2.0936e+00,-6.6595e-01,-3.5043e-01,-1.3960e+00
2.0000e+03,1.7800e+02,2.6400e+02,3.8362e+01,-1.1130e+06,-1.1131e+06,-8.8778e-01,-inf,1.8523e-01,6.8791e+00,4.2692e+05,1.6491e+03,-1.6328e+00,-2.3692e+00,-2.4779e+00,-2.0107e+00,-1.1751e+00,-1.3931e+00,-4.6381e-01,-1.4123e+00,-8.4438e-01
2.0000e+03,1.7900e+02,2.7000e+02,3.8085e+01,-1.1126e+06,-1.1126e+06,-8.9277e-01,-inf,1.8530e-01,6.8843e+00,4.2582e+05,1.6704e+03,-1.0373e+00,-1.0352e+00,-2.6390e+00,-2.0481e+00,-2.7993e+00,-1.2940e+00,-1.2037e+00,-8.2939e-01,2.3451e-01
2.0000e+03,1.8000e+02,2.7100e+02,3.8217e+01,-1.1123e+06,-1.1123e+06,-8.9776e-01,-inf,1.8536e-01,6.8892e+00,4.2533e+05,1.6740e+03,-1.9776e+00,-1.4939e+00,-3.9939e+00,-2.3372e+00,-1.9956e+00,-1.5177e+00,-4.1397e-01,-1.4010e+00,-6.7319e-02
2.0000e+03,1.8100e+02,2.7300e+02,3.8266e+01,-1.1112e+06,-1.1112e+06,-9.0275e-01,-inf,1.8543e-01,6.8941e+00,4.2505e+05,1.6811e+03,-1.1557e+00,-1.2338e+00,-3.3152e+00,-2.5994e+00,-2.5952e+00,-2.1801e+00,-8.7797e-01,-6.0765e-01,2.1060e-01
2.0000e+03,1.8200e+02,2.7700e+02,3.8155e+01,-1.1101e+06,-1.1101e+06,-9.0773e-01,-inf,1.8550e-01,6.8993e+00,4.2397e+05,1.6953e+03,-1.0834e-01,-2.7302e+00,-3.5319e+00,-1.4924e+00,-1.5990e+00,-1.8522e+00,-9.6336e-01,-2.1667e-01,-9.1332e-01
2.0000e+03,1.8300e+02,2.7900e+02,3.8205e+01,-1.1079e+06,-1.1079e+06,-9.1272e-01,-inf,1.8557e-01,6.9042e+00,4.2289e+05,1.7024e+03,-3.7946e-01,-1.1605e+00,-4.0758e+00,-1.4885e+00,-2.4880e+00,-7.0396e-01,-1.2752e+00,-1.0302e+00,-1.4016e+00
2.0000e+03,1.8400e+02,2.8100e+02,3.8254e+01,-1.1076e+06,-1.1076e+06,-9.1771e-01,-inf,1.8563e-01,6.9091e+00,4.2067e+05,1.7095e+03,-5.1786e-02,-2.8887e+00,-2.3748e+00,-2.2607e+00,-2.5844e+00,-7.4980e-01,-1.5517e+00,-1.2227e+00,-4.9521e-02
2.0000e+03,1.8500e+02,2.8200e+02,3.8382e+01,-1.1060e+06,-1.1060e+06,-9.2270e-01,-inf,1.8570e-01,6.9142e+00,4.2034e+05,1.7131e+03,-9.0130e-01,-2.0128e+00,-3.6300e+00,-3.1329e+00,-1.4783e+00,-1.4815e+00,-6.7791e-01,-2.3937e-01,-7.5815e-01
2.0000e+03,1.8600e+02,2.8800e+02,3.8115e+01,-1.1056e+06,-1.1056e+06,-9.2768e-01,-inf,1.8577e-01,6.9191e+00,4.1873e+05,1.7344e+03,-1.0182e+00,-2.5080e+00,-4.1957e+00,-3.1145e+00,-1.2260e+00,-2.1637e+00,-1.2742e+00,-1.9144e-01,-2.9036e-01
2.0000e+03,1.8700e+02,2.8900e+02,3.8241e+01,-1.1046e+06,-1.1047e+06,-9.3267e-01,-inf,1.8583e-01,6.9240e+00,4.1838e+05,1.7379e+03,-1.0653e+00,-1.5947e+00,-2.4498e+00,-2.8103e+00,-1.6720e+00,-1.5376e+00,-1.9301e+00,-1.2782e+00,2.9074e-01
2.0000e+03,1.8800e+02,2.9000e+02,3.8367e+01,-1.1042e+06,-1.1042e+06,-9.3766e-01,-inf,1.8590e-01,6.9292e+00,4.1742e+05,1.7415e+03,-1.5668e+00,-9.7017e-01,-2.8452e+00,-1.8392e+00,-2.1920e+00,-2.2641e+00,-4.7281e-01,-4.3268e-01,-5.5930e-02
2.0000e+03,1.8900e+02,2.9400e+02,3.8259e+01,-1.1038e+06,-1.1038e+06,-9.4265e-01,-inf,1.8597e-01,6.9341e+00,4.1699e+05,1.7556e+03,5.7270e-02,-2.0384e+00,-4.1966e+00,-3.0041e+00,-2.9670e+00,-9.3517e-01,-1.3018e+00,-6.4431e-04,-1.3901e+00
2.0000e+03,1.9000e+02,2.9500e+02,3.8384e+01,-1.1032e+06,-1.1032e+06,-9.4763e-01,-inf,1.8603e-01,6.9390e+00,4.1660e+05,1.7592e+03,-1.2639e+00,-8.1974e-01,-3.8036e+00,-1.7006e+00,-2.9622e+00,-1.5393e+00,-5.3197e-01,-1.3286e-01,-6.5743e-01
2.0000e+03,1.9100e+02,3.0000e+02,3.8200e+01,-1.1023e+06,-1.1023e+06,-9.5262e-01,-inf,1.8610e-01,6.9442e+00,4.1595e+05,1.7769e+03,-7.0172e-01,-2.1636e+00,-2.8409e+00,-1.3078e+00,-1.6563e+00,-1.3573e+00,-1.2858e+00,-1.3715e+00,-8.4361e-02
2.0000e+03,1.9200e+02,3.0200e+02,3.8247e+01,-1.1009e+06,-1.1009e+06,-9.5761e-01,-inf,1.8617e-01,6.9491e+00,4.1505e+05,1.7840e+03,-4.0694e-02,-8.7901e-01,-2.5565e+00,-3.1281e+00,-1.9087e+00,-6.6891e-01,-7.7468e-01,-3.8134e-01,-8.4219e-01
2.0000e+03,1.9300e+02,3.0400e+02,3.8294e+01,-1.1008e+06,-1.1008e+06,-9.6260e-01,-inf,1.8623e-01,6.9540e+00,4.1371e+05,1.7911e+03,-1.7728e+00,-1.1672e+00,-2.5108e+00,-1.3726e+00,-1.5886e+00,-9.7194e-01,-1.3108e+00,-9.9630e-01,-1.6558e-01
2.0000e+03,1.9400e+02,3.0500e+02,3.8416e+01,-1.1000e+06,-1.1000e+06,-9.6758e-01,-inf,1.8630e-01,6.9591e+00,4.1358e+05,1.7947e+03,3.7860e-01,-1.0641e+00,-2.4925e+00,-3.0230e+00,-2.9969e+00,-1.2743e+00,-9.1659e-01,6.1261e-02,1.4299e-01
2.0000e+03,1.9500e+02,3.0700e+02,3.8462e+01,-1.0995e+06,-1.0995e+06,-9.7257e-01,-inf,1.8637e-01,6.9640e+00,4.1275e+05,1.8018e+03,-1.0367e+00,-2.7831e+00,-2.6646e+00,-1.3377e+00,-2.2954e+00,-2.3387e+00,-3.8849e-01,-1.1902e+00,-7.4000e-01
2.0000e+03,1.9600e+02,3.1000e+02,3.8431e+01,-1.0958e+06,-1.0958e+06,-9.7756e-01,-inf,1.8643e-01,6.9690e+00,4.1229e+05,1.8124e+03,-2.6279e-01,-2.1350e+00,-3.0665e+00,-2.0046e+00,-1.9499e+00,-9.4474e-01,-1.9772e+00,-1.2497e+00,1.8583e-01
2.0000e+03,1.9700e+02,3.1500e+02,3.8252e+01,-1.0928e+06,-1.0928e+06,-9.8255e-01,-inf,1.8650e-01,6.9741e+00,4.0855e+05,1.8302e+03,-1.5413e+00,-1.7798e+00,-3.3390e+00,-2.0121e+00,-1.7567e+00,-9.7761e-01,-1.4267e+00,-5.1523e-01,-1.3618e-01
2.0000e+03,1.9800e+02,3.1600e+02,3.8372e+01,-1.0922e+06,-1.0922e+06,-9.8753e-01,-inf,1.8657e-01,6.9790e+00,4.0555e+05,1.8338e+03,-5.2047e-01,-1.7137e+00,-3.2227e+00,-1.8593e+00,-2.9600e+00,-9.8405e-01,-8.9761e-01,-4.9829e-01,-1.3316e-01
2.0000e+03,1.9900e+02,3.1800e+02,3.8417e+01,-1.0894e+06,-1.0894e+06,-9.9252e-01,-inf,1.8663e-01,6.9839e+00,4.0499e+05,1.8409e+03,-9.5645e-01,-2.8714e+00,-2.4297e+00,-1.3157e+00,-1.8997e+00,-8.6616e-01,-1.2617e+00,-9.4496e-01,-1.0319e+00
2.0000e+03,2.0000e+02,3.2000e+02,3.8462e+01,-1.0892e+06,-1.0893e+06,-9.9751e-01,-inf,1.8670e-01,6.9891e+00,4.0216e+05,1.8480e+03,-1.5859e+00,-1.0933e+00,-2.5313e+00,-1.8764e+00,-1.8873e+00,-1.2095e+00,-1.9346e+00,-1.1063e+00,3.0171e-01
2.0000e+03,2.0100e+02,3.2300e+02,3.8432e+01,-1.0890e+06,-1.0890e+06,-1.0025e+00,-inf,1.8677e-01,6.9940e+00,4.0202e+05,1.8587e+03,-1.3292e+00,-1.3481e+00,-4.1423e+00,-3.2821e+00,-1.8833e+00,-5.8843e-01,-1.9309e+00,-1.3697e+00,-3.4214e-01
2.0000e+03,2.0200e+02,3.2500e+02,3.8476e+01,-1.0879e+06,-1.0879e+06,-1.0075e+00,-inf,1.8683e-01,6.9989e+00,4.0180e+05,1.8658e+03,-4.1501e-01,-7.4868e-01,-3.1950e+00,-2.5200e+00,-2.4658e+00,-8.9567e-01,-2.0073e-01,-1.2968e+00,-5.9244e-01
2.0000e+03,2.0300e+02,3.2900e+02,3.8374e+01,-1.0877e+06,-1.0877e+06,-1.0125e+00,-inf,1.8690e-01,7.0041e+00,4.0065e+05,1.8799e+03,-7.5658e-01,-1.1002e+00,-3.3101e+00,-1.6974e+00,-2.3841e+00,-2.2720e+00,-8.7944e-01,3.8218e-02,-6.2963e-01
2.0000e+03,2.0400e+02,3.3200e+02,3.8346e+01,-1.0872e+06,-1.0872e+06,-1.0175e+00,-inf,1.8697e-01,7.0090e+00,4.0052e+05,1.8906e+03,-1.7401e+00,-2.6324e+00,-2.5708e+00,-2.5042e+00,-2.1166e+00,-2.1209e+00,-8.8773e-02,-1.3874e+00,-1.3960e+00
2.0000e+03,2.0500e+02,3.3500e+02,3.8318e+01,-1.0855e+06,-1.0855e+06,-1.0224e+00,-inf,1.8703e-01,7.0139e+00,4.0002e+05,1.9012e+03,1.1114e-01,-6.7013e-01,-4.0604e+00,-2.1325e+00,-1.5883e+00,-1.7429e+00,-3.6710e-01,-2.2300e-01,3.6267e-01
2.0000e+03,2.0600e+02,3.3600e+02,3.8433e+01,-1.0851e+06,-1.0851e+06,-1.0274e+00,-inf,1.8710e-01,7.0188e+00,3.9825e+05,1.9048e+03,4.9432e-01,-7.4751e-01,-2.8493e+00,-2.2745e+00,-1.3434e+00,-1.2655e+00,-6.0762e-02,-9.0107e-01,1.9146e-01
2.0000e+03,2.0700e+02,3.3700e+02,3.8547e+01,-1.0841e+06,-1.0842e+06,-1.0324e+00,-inf,1.8717e-01,7.0239e+00,3.9789e+05,1.9084e+03,1.2371e-02,-1.5309e+00,-3.3699e+00,-1.7872e+00,-1.3797e+00,-2.2173e+00,-1.8377e+00,-7.8490e-01,4.3758e-01
2.0000e+03,2.0800e+02,3.4000e+02,3.8519e+01,-1.0834e+06,-1.0834e+06,-1.0374e+00,-inf,1.8723e-01,7.0288e+00,3.9692e+05,1.9190e+03,-1.1057e+00,-1.6767e+00,-3.1534e+00,-1.4331e+00,-2.5676e+00,-1.1402e+00,-4.7887e-01,-8.4831e-01,-4.5664e-01
2.0000e+03,2.0900e+02,3.4500e+02,3.8349e+01,-1.0813e+06,-1.0813e+06,-1.0424e+00,-inf,1.8730e-01,7.0337e+00,3.9615e+05,1.9368e+03,-1.8477e+00,-2.0116e+00,-3.7787e+00,-1.3082e+00,-1.6736e+00,-8.6420e-01,-1.4571e+00,-9.1616e-01,-3.0041e-01
2.0000e+03,2.1000e+02,3.5100e+02,3.8113e+01,-1.0812e+06,-1.0812e+06,-1.0474e+00,-inf,1.8737e-01,7.0389e+00,3.9411e+05,1.9581e+03,-6.9748e-02,-1.5657e+00,-2.9662e+00,-1.5634e+00,-2.3410e+00,-2.3929e+00,-4.1191e-01,-2.1324e-01,-6.0795e-01
2.0000e+03,2.1100e+02,3.5400e+02,3.8087e+01,-1.0809e+06,-1.0809e+06,-1.0524e+00,-inf,1.8743e-01,7.0438e+00,3.9402e+05,1.9687e+03,-1.9441e-01,-7.1073e-01,-3.5156e+00,-1.3527e+00,-1.5780e+00,-1.5139e+00,-1.3471e+00,-1.2683e+00,4.4412e-01
2.0000e+03,2.1200e+02,3.5800e+02,3.7993e+01,-1.0797e+06,-1.0798e+06,-1.0574e+00,-inf,1.8750e-01,7.0487e+00,3.9365e+05,1.9830e+03,1.7984e-01,-1.2437e+00,-4.0619e+00,-1.5335e+00,-2.6023e+00,-1.0661e+00,-1.4641e+00,-3.3255e-02,-1.2004e-01
2.0000e+03,2.1300e+02,3.6100e+02,3.7968e+01,-1.0794e+06,-1.0794e+06,-1.0623e+00,-inf,1.8757e-01,7.0539e+00,3.9252e+05,1.9936e+03,-1.5296e+00,-2.9999e+00,-4.0024e+00,-1.4026e+00,-1.6287e+00,-2.3317e+00,-5.5766e-01,-2.7903e-01,-1.2221e+00
2.0000e+03,2.1400e+02,3.6300e+02,3.8011e+01,-1.0793e+06,-1.0793e+06,-1.0673e+00,-inf,1.8763e-01,7.0588e+00,3.9221e+05,2.0007e+03,-1.7673e+00,-2.2923e+00,-3.5552e+00,-2.9527e+00,-2.3095e+00,-1.3645e+00,-1.6861e+00,5.1481e-02,-1.4327e+00
2.0000e+03,2.1500e+02,3.6500e+02,3.8053e+01,-1.0775e+06,-1.0775e+06,-1.0723e+00,-inf,1.8770e-01,7.0637e+00,3.9209e+05,2.0078e+03,-1.5291e+00,-9.4439e-01,-2.4930e+00,-1.3653e+00,-2.8649e+00,-1.8648e+00,-6.0627e-01,-2.1947e-01,-2.3475e-01
2.0000e+03,2.1600e+02,3.6600e+02,3.8163e+01,-1.0772e+06,-1.0772e+06,-1.0773e+00,-inf,1.8777e-01,7.0688e+00,3.9025e+05,2.0114e+03,-1.2059e+00,-3.6233e-01,-3.9413e+00,-2.1730e+00,-1.7045e+00,-9.5619e-01,-3.0836e-01,1.6099e-01,-6.4335e-01
2.0000e+03,2.1700e+02,3.6800e+02,3.8204e+01,-1.0771e+06,-1.0771e+06,-1.0823e+00,-inf,1.8783e-01,7.0738e+00,3.8998e+05,2.0185e+03,-5.0441e-01,-2.6274e+00,-3.7057e+00,-3.1832e+00,-1.7574e+00,-2.4546e+00,-2.8989e-01,-8.8733e-01,1.7567e-02
2.0000e+03,2.1800e+02,3.6900e+02,3.8313e+01,-1.0761e+06,-1.0761e+06,-1.0873e+00,-inf,1.8790e-01,7.0787e+00,3.8986e+05,2.0220e+03,2.2592e-01,-2.9681e+00,-3.9908e+00,-1.3832e+00,-1.6235e+00,-1.6887e+00,-6.6114e-01,-1.0425e+00,1.8055e-01
2.0000e+03,2.1900e+02,3.7100e+02,3.8354e+01,-1.0752e+06,-1.0752e+06,-1.0923e+00,-inf,1.8796e-01,7.0838e+00,3.8884e+05,2.0292e+03,-1.1096e+00,-2.8316e+00,-3.1060e+00,-1.9431e+00,-2.0091e+00,-6.6899e-01,-1.5076e+00,-1.0223e+00,-2.3298e-01
2.0000e+03,2.2000e+02,3.7200e+02,3.8462e+01,-1.0740e+06,-1.0740e+06,-1.0973e+00,-inf,1.8803e-01,7.0887e+00,3.8800e+05,2.0327e+03,-1.7220e+00,-2.1178e+00,-2.3151e+00,-1.6442e+00,-2.5099e+00,-2.3929e+00,-1.5736e+00,-2.1504e-01,3.2347e-02
2.0000e+03,2.2100e+02,3.7400e+02,3.8502e+01,-1.0726e+06,-1.0726e+06,-1.1022e+00,-inf,1.8810e-01,7.0936e+00,3.8681e+05,2.0398e+03,-1.0150e+00,-1.4018e+00,-2.9625e+00,-2.3482e+00,-1.4396e+00,-8.0795e-01,-3.6843e-01,-1.1040e+00,-1.2815e+00
2.0000e+03,2.2200e+02,3.7600e+02,3.8542e+01,-1.0710e+06,-1.0710e+06,-1.1072e+00,-inf,1.8816e-01,7.0988e+00,3.8536e+05,2.0469e+03,-8.5448e-01,-1.1603e+00,-2.9233e+00,-3.2928e+00,-2.0716e+00,-1.7761e+00,-4.6222e-01,-2.0394e-01,-9.3609e-02
2.0000e+03,2.2300e+02,3.7700e+02,3.8648e+01,-1.0703e+06,-1.0703e+06,-1.1122e+00,-inf,1.8823e-01,7.1037e+00,3.8382e+05,2.0505e+03,-9.9441e-01,-1.4001e+00,-3.5340e+00,-1.9838e+00,-1.2376e+00,-1.3547e+00,-1.1439e+00,-9.8324e-01,2.3054e-01
2.0000e+03,2.2400e+02,3.7800e+02,3.8754e+01,-1.0695e+06,-1.0695e+06,-1.1172e+00,-inf,1.8829e-01,7.1086e+00,3.8311e+05,2.0541e+03,-3.2941e-01,-1.2928e+00,-3.7737e+00,-1.5935e+00,-1.7524e+00,-2.2656e+00,-1.7793e+00,-2.4000e-02,3.7414e-02
2.0000e+03,2.2500e+02,3.8100e+02,3.8726e+01,-1.0694e+06,-1.0694e+06,-1.1222e+00,-inf,1.8836e-01,7.1138e+00,3.8231e+05,2.0647e+03,-1.9776e+00,-5.2032e-01,-2.9994e+00,-3.1467e+00,-1.9837e+00,-6.2106e-01,-7.4915e-01,1.0682e-02,-9.0743e-01
2.0000e+03,2.2600e+02,3.8400e+02,3.8699e+01,-1.0690e+06,-1.0690e+06,-1.1272e+00,-inf,1.8843e-01,7.1187e+00,3.8220e+05,2.0753e+03,2.7496e-01,-9.0289e-01,-2.7012e+00,-1.4130e+00,-1.9580e+00,-7.6805e-01,-1.6801e+00,-5.6619e-01,1.9473e-01
2.0000e+03,2.2700e+02,3.8600e+02,3.8737e+01,-1.0685e+06,-1.0685e+06,-1.1322e+00,-inf,1.8849e-01,7.1236e+00,3.8173e+05,2.0825e+03,4.7520e-01,-2.7176e+00,-3.1530e+00,-1.5670e+00,-2.5072e+00,-1.3133e+00,-4.8276e-02,-1.1124e+00,-9.1413e-01
2.0000e+03,2.2800e+02,3.8900e+02,3.8710e+01,-1.0668e+06,-1.0668e+06,-1.1372e+00,-inf,1.8856e-01,7.1287e+00,3.8127e+05,2.0932e+03,-5.9181e-01,-2.8664e+00,-3.1690e+00,-1.9823e+00,-2.6335e+00,-9.0518e-01,-7.7527e-01,-3.8869e-01,-2.4102e-01
2.0000e+03,2.2900e+02,3.9100e+02,3.8748e+01,-1.0668e+06,-1.0668e+06,-1.1421e+00,-inf,1.8862e-01,7.1336e+00,3.7959e+05,2.1003e+03,-2.0725e-01,-7.2243e-01,-4.0303e+00,-3.1704e+00,-2.3896e+00,-1.1118e+00,-8.2249e-01,-6.5386e-02,2.4790e-01
2.0000e+03,2.3000e+02,3.9200e+02,3.8851e+01,-1.0657e+06,-1.0657e+06,-1.1471e+00,-inf,1.8869e-01,7.1385e+00,3.7954e+05,2.1038e+03,7.3425e-02,-2.7335e+00,-3.2569e+00,-1.3319e+00,-2.1515e+00,-1.2283e+00,-1.1289e+00,-3.9434e-01,6.9778e-02
2.0000e+03,2.3100e+02,3.9300e+02,3.8954e+01,-1.0634e+06,-1.0634e+06,-1.1521e+00,-inf,1.8876e-01,7.1437e+00,3.7850e+05,2.1074e+03,-1.5374e+00,-2.5608e+00,-2.3365e+00,-2.8246e+00,-1.1226e+00,-1.6001e+00,-7.6335e-01,-2.0522e-01,-7.1639e-01
2.0000e+03,2.3200e+02,3.9500e+02,3.8992e+01,-1.0628e+06,-1.0628e+06,-1.1571e+00,-inf,1.8882e-01,7.1486e+00,3.7614e+05,2.1145e+03,-3.9546e-02,-2.5249e+00,-3.8100e+00,-1.4700e+00,-2.3694e+00,-1.7365e+00,-1.6944e+00,-5.9479e-01,3.9270e-01
2.0000e+03,2.3300e+02,3.9700e+02,3.9028e+01,-1.0619e+06,-1.0619e+06,-1.1621e+00,-inf,1.8889e-01,7.1535e+00,3.7556e+05,2.1216e+03,-1.3319e+00,-2.4574e+00,-2.9976e+00,-2.9757e+00,-2.8059e+00,-6.3577e-01,-1.9435e+00,-5.7817e-01,-2.5638e-01
2.0000e+03,2.3400e+02,3.9900e+02,3.9065e+01,-1.0599e+06,-1.0599e+06,-1.1671e+00,-inf,1.8896e-01,7.1587e+00,3.7470e+05,2.1287e+03,-7.4785e-01,-3.3972e-01,-2.6348e+00,-2.1801e+00,-1.9123e+00,-1.3241e+00,-1.9497e+00,4.7820e-01,-1.3585e+00
2.0000e+03,2.3500e+02,4.0300e+02,3.8972e+01,-1.0589e+06,-1.0589e+06,-1.1721e+00,-inf,1.8902e-01,7.1636e+00,3.7263e+05,2.1429e+03,-1.0962e+00,-6.8216e-01,-2.8082e+00,-2.3712e+00,-1.0926e+00,-9.3702e-01,-3.4587e-01,-4.4720e-01,-2.1305e-01
2.0000e+03,2.3600e+02,4.0400e+02,3.9073e+01,-1.0586e+06,-1.0586e+06,-1.1771e+00,-inf,1.8908e-01,7.1685e+00,3.7170e+05,2.1464e+03,-1.7577e+00,-2.9246e+00,-3.7357e+00,-1.8879e+00,-1.5652e+00,-2.0027e+00,-1.4303e+00,-1.9217e-01,4.5700e-02
2.0000e+03,2.3700e+02,4.0500e+02,3.9174e+01,-1.0579e+06,-1.0579e+06,-1.1820e+00,-inf,1.8915e-01,7.1734e+00,3.7140e+05,2.1500e+03,-1.9455e+00,-2.2969e+00,-3.5129e+00,-1.7621e+00,-1.4367e+00,-1.1301e+00,-1.4546e+00,-1.0429e-01,-4.7527e-01
