logz,logdust,logNpix,logage,lnprob,N_walkers
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1540,-1.6788,2.0126,9.5567,-943.4236,128
-0.1544,-1.6766,2.0126,9.5566,-940.0485,128
-0.1544,-1.6766,2.0126,9.5566,-940.0485,128
-0.1544,-1.6766,2.0126,9.5566,-940.0485,128
-0.1544,-1.6766,2.0126,9.5566,-940.0485,128
-0.1544,-1.6766,2.0126,9.5566,-940.0485,128
-0.1544,-1.6766,2.0126,9.5566,-940.0485,128
-0.1544,-1.6766,2.0126,9.5566,-940.0485,128
-0.1544,-1.6766,2.0126,9.5566,-940.0485,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1546,-1.6751,2.0126,9.5565,-942.2031,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1543,-1.6732,2.0127,9.5581,-937.0625,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5574,-935.1462,128
-0.1540,-1.6743,2.0130,9.5570,-935.8152,128
-0.1540,-1.6743,2.0130,9.5570,-935.8152,128
-0.1540,-1.6743,2.0130,9.5570,-935.8152,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5519,-936.1966,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1542,-1.6724,2.0130,9.5518,-936.4059,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
-0.1539,-1.6763,2.0129,9.5625,-937.4503,128
