nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
2.0000e+03,4.1400e+02,1.0000e+00,3.7030e+01,-4.5175e+05,-4.5176e+05,-8.2717e-01,-4.5176e+05,1.2432e-01,7.7349e+00,4.4714e+05,3.0877e+03,-1.3993e-02,-4.5641e-01,2.8551e+00,6.2631e+00,2.5851e+01
2.0000e+03,4.1500e+02,2.0000e+00,3.7054e+01,-4.5101e+05,-4.5102e+05,-8.2917e-01,-4.5102e+05,1.2433e-01,7.7369e+00,4.4712e+05,3.0932e+03,-1.9917e-01,-6.9386e-02,3.0613e+00,6.4957e+00,2.7291e+01
2.0000e+03,4.1600e+02,2.0000e+00,3.7077e+01,-4.5101e+05,-4.5102e+05,-8.3117e-01,-4.5102e+05,1.2390e-01,7.6835e+00,4.4638e+05,3.0986e+03,-2.8530e-02,-7.5797e-01,2.6985e+00,4.9076e+00,2.4298e+01
2.0000e+03,4.1700e+02,3.0000e+00,3.7067e+01,-4.5083e+05,-4.5084e+05,-8.3317e-01,-4.5084e+05,1.2436e-01,7.7409e+00,4.4637e+05,3.1072e+03,1.9007e-01,-5.6116e-01,2.2868e+00,1.1214e+00,2.2782e+01
2.0000e+03,4.1800e+02,1.0000e+00,3.7123e+01,-4.5003e+05,-4.5004e+05,-8.3517e-01,-4.5004e+05,1.2438e-01,7.7429e+00,4.4620e+05,3.1099e+03,3.0865e-02,-6.7257e-01,2.7012e+00,5.6677e+00,2.2954e+01
2.0000e+03,4.1900e+02,1.0000e+00,3.7178e+01,-4.4958e+05,-4.4959e+05,-8.3716e-01,-4.4959e+05,1.2440e-01,7.7449e+00,4.4539e+05,3.1128e+03,-2.6369e-01,-2.0511e-01,2.9061e+00,6.1970e+00,2.2387e+01
2.0000e+03,4.2000e+02,3.0000e+00,3.7168e+01,-4.4864e+05,-4.4865e+05,-8.3916e-01,-4.4865e+05,1.2441e-01,7.7469e+00,4.4494e+05,3.1211e+03,1.6538e-03,-1.3110e-01,2.5033e+00,2.3208e+00,2.2608e+01
2.0000e+03,4.2100e+02,2.0000e+00,3.7191e+01,-4.4809e+05,-4.4810e+05,-8.4116e-01,-4.4810e+05,1.2443e-01,7.7489e+00,4.4400e+05,3.1265e+03,-1.7944e-01,-9.6931e-01,2.3026e+00,1.2324e+00,2.4357e+01
2.0000e+03,4.2200e+02,6.0000e+00,3.7083e+01,-4.4604e+05,-4.4604e+05,-8.4316e-01,-4.4604e+05,1.2444e-01,7.7509e+00,4.4345e+05,3.1432e+03,-5.0152e-02,-4.0202e-01,2.3715e+00,2.2127e+00,2.2623e+01
2.0000e+03,4.2300e+02,8.0000e+00,3.6911e+01,-4.4507e+05,-4.4508e+05,-8.4516e-01,-4.4508e+05,1.2446e-01,7.7529e+00,4.4140e+05,3.1654e+03,-1.5753e-01,-3.3123e-01,2.9035e+00,6.2634e+00,2.7076e+01
2.0000e+03,4.2400e+02,1.0000e+00,3.6966e+01,-4.4504e+05,-4.4504e+05,-8.4715e-01,-4.4504e+05,1.2448e-01,7.7549e+00,4.4044e+05,3.1681e+03,-1.4300e-01,-6.1097e-01,2.9008e+00,7.0424e+00,2.7500e+01
2.0000e+03,4.2500e+02,1.0000e+00,3.7021e+01,-4.4485e+05,-4.4486e+05,-8.4915e-01,-4.4486e+05,1.2449e-01,7.7569e+00,4.4040e+05,3.1709e+03,-1.2435e-01,-9.8510e-01,2.3892e+00,2.7681e+00,2.5028e+01
2.0000e+03,4.2600e+02,5.0000e+00,3.6947e+01,-4.4469e+05,-4.4470e+05,-8.5115e-01,-4.4470e+05,1.2451e-01,7.7589e+00,4.4022e+05,3.1847e+03,-8.7710e-02,-8.7655e-01,2.3859e+00,3.1441e+00,2.2372e+01
2.0000e+03,4.2700e+02,5.0000e+00,3.6874e+01,-4.4456e+05,-4.4457e+05,-8.5315e-01,-4.4457e+05,1.2452e-01,7.7609e+00,4.4006e+05,3.1985e+03,-2.8266e-01,-4.9426e-01,2.4107e+00,2.5470e+00,2.3574e+01
2.0000e+03,4.2800e+02,3.0000e+00,3.6865e+01,-4.4449e+05,-4.4450e+05,-8.5515e-01,-4.4450e+05,1.2454e-01,7.7629e+00,4.3993e+05,3.2070e+03,-1.9255e-02,-8.7818e-01,2.4887e+00,3.6592e+00,2.4343e+01
2.0000e+03,4.2900e+02,3.0000e+00,3.6856e+01,-4.4335e+05,-4.4335e+05,-8.5714e-01,-4.4335e+05,1.2456e-01,7.7649e+00,4.3985e+05,3.2152e+03,-2.1210e-01,-6.2206e-01,2.7039e+00,5.6845e+00,2.3465e+01
2.0000e+03,4.3000e+02,1.0000e+00,3.6910e+01,-4.4304e+05,-4.4305e+05,-8.5914e-01,-4.4305e+05,1.2457e-01,7.7669e+00,4.3871e+05,3.2179e+03,-3.3196e-03,-2.5409e-01,2.8577e+00,7.6342e+00,2.6689e+01
2.0000e+03,4.3100e+02,2.0000e+00,3.6932e+01,-4.4289e+05,-4.4289e+05,-8.6114e-01,-4.4289e+05,1.2459e-01,7.7689e+00,4.3841e+05,3.2234e+03,-2.2134e-01,-8.4391e-01,2.8273e+00,7.5440e+00,2.6589e+01
2.0000e+03,4.3200e+02,3.0000e+00,3.6923e+01,-4.4235e+05,-4.4236e+05,-8.6314e-01,-4.4236e+05,1.2460e-01,7.7709e+00,4.3825e+05,3.2318e+03,-3.1658e-01,-9.3616e-01,2.7070e+00,5.6777e+00,2.6309e+01
2.0000e+03,4.3300e+02,5.0000e+00,3.6851e+01,-4.4210e+05,-4.4210e+05,-8.6514e-01,-4.4210e+05,1.2462e-01,7.7729e+00,4.3771e+05,3.2453e+03,-2.8956e-02,-7.5528e-01,2.1531e+00,1.0311e+00,2.2026e+01
2.0000e+03,4.3400e+02,2.0000e+00,3.6873e+01,-4.4199e+05,-4.4199e+05,-8.6713e-01,-4.4199e+05,1.2464e-01,7.7749e+00,4.3746e+05,3.2508e+03,-2.1370e-01,-8.4720e-01,2.8104e+00,7.5762e+00,2.5802e+01
2.0000e+03,4.3500e+02,4.0000e+00,3.6833e+01,-4.4186e+05,-4.4187e+05,-8.6913e-01,-4.4187e+05,1.2465e-01,7.7769e+00,4.3735e+05,3.2616e+03,-2.5572e-01,-8.0638e-01,2.8312e+00,7.3712e+00,2.7274e+01
2.0000e+03,4.3600e+02,2.0000e+00,3.6855e+01,-4.4165e+05,-4.4166e+05,-8.7113e-01,-4.4166e+05,1.2467e-01,7.7789e+00,4.3722e+05,3.2671e+03,-4.7105e-01,-8.7298e-01,2.3830e+00,3.3917e+00,2.4169e+01
2.0000e+03,4.3700e+02,5.0000e+00,3.6785e+01,-4.4065e+05,-4.4065e+05,-8.7313e-01,-4.4065e+05,1.2468e-01,7.7809e+00,4.3701e+05,3.2807e+03,-4.3497e-01,-5.9543e-01,2.7064e+00,6.6392e+00,2.5903e+01
2.0000e+03,4.3800e+02,1.0000e+00,3.6838e+01,-4.4022e+05,-4.4023e+05,-8.7513e-01,-4.4023e+05,1.2470e-01,7.7829e+00,4.3681e+05,3.2835e+03,-1.8389e-01,-2.1644e-01,1.0242e+00,1.3786e+00,2.7678e+01
2.0000e+03,4.3900e+02,3.0000e+00,3.6829e+01,-4.3955e+05,-4.3956e+05,-8.7712e-01,-4.3956e+05,1.2472e-01,7.7849e+00,4.3638e+05,3.2918e+03,-4.0166e-01,-8.0678e-01,2.7500e+00,7.7703e+00,2.6643e+01
2.0000e+03,4.4000e+02,1.0000e+00,3.6882e+01,-4.3927e+05,-4.3928e+05,-8.7912e-01,-4.3928e+05,1.2473e-01,7.7869e+00,4.3571e+05,3.2945e+03,-1.4562e-02,-4.1316e-01,2.5813e+00,4.6489e+00,2.3108e+01
2.0000e+03,4.4100e+02,2.0000e+00,3.6904e+01,-4.3897e+05,-4.3898e+05,-8.8112e-01,-4.3898e+05,1.2475e-01,7.7889e+00,4.3543e+05,3.3001e+03,8.9785e-02,-8.6993e-01,2.6306e+00,7.3934e+00,2.3083e+01
2.0000e+03,4.4200e+02,3.0000e+00,3.6895e+01,-4.3879e+05,-4.3880e+05,-8.8312e-01,-4.3880e+05,1.2476e-01,7.7909e+00,4.3513e+05,3.3083e+03,-3.1717e-01,-4.5451e-02,2.7509e+00,5.0769e+00,2.2483e+01
2.0000e+03,4.4300e+02,4.0000e+00,3.6855e+01,-4.3869e+05,-4.3870e+05,-8.8512e-01,-4.3870e+05,1.2478e-01,7.7929e+00,4.3495e+05,3.3194e+03,-4.0284e-01,-1.7800e-02,2.8893e+00,6.8886e+00,2.6113e+01
2.0000e+03,4.4400e+02,2.0000e+00,3.6877e+01,-4.3859e+05,-4.3859e+05,-8.8711e-01,-4.3859e+05,1.2480e-01,7.7949e+00,4.3485e+05,3.3249e+03,8.9268e-02,-1.3843e-01,2.7175e+00,5.5150e+00,2.3589e+01
2.0000e+03,4.4500e+02,1.0000e+00,3.6929e+01,-4.3828e+05,-4.3829e+05,-8.8911e-01,-4.3829e+05,1.2481e-01,7.7969e+00,4.3475e+05,3.3276e+03,-2.2064e-01,-6.1813e-02,2.9239e+00,7.4285e+00,2.6079e+01
2.0000e+03,4.4600e+02,1.0000e+01,3.6708e+01,-4.3788e+05,-4.3789e+05,-8.9111e-01,-4.3789e+05,1.2483e-01,7.7989e+00,4.3444e+05,3.3552e+03,-1.0749e-01,-5.5359e-01,2.2273e+00,2.3655e-01,2.3761e+01
2.0000e+03,4.4700e+02,3.0000e+00,3.6700e+01,-4.3746e+05,-4.3747e+05,-8.9311e-01,-4.3747e+05,1.2484e-01,7.8009e+00,4.3404e+05,3.3637e+03,1.5105e-01,-6.7906e-01,2.6789e+00,7.0549e+00,2.5827e+01
2.0000e+03,4.4800e+02,2.0000e+00,3.6721e+01,-4.3705e+05,-4.3705e+05,-8.9511e-01,-4.3705e+05,1.2486e-01,7.8028e+00,4.3362e+05,3.3691e+03,2.2108e-01,-8.8533e-01,2.0539e+00,1.6597e+00,2.2874e+01
2.0000e+03,4.4900e+02,6.0000e+00,3.6623e+01,-4.3689e+05,-4.3690e+05,-8.9710e-01,-4.3690e+05,1.2488e-01,7.8049e+00,4.3321e+05,3.3857e+03,-5.6423e-02,-8.9012e-01,2.6035e+00,6.1299e+00,2.3535e+01
2.0000e+03,4.5000e+02,2.0000e+00,3.6645e+01,-4.3640e+05,-4.3641e+05,-8.9910e-01,-4.3641e+05,1.2489e-01,7.8069e+00,4.3305e+05,3.3914e+03,-4.8152e-01,-3.0649e-01,2.6848e+00,6.8810e+00,2.5450e+01
2.0000e+03,4.5100e+02,2.0000e+00,3.6667e+01,-4.3576e+05,-4.3577e+05,-9.0110e-01,-4.3577e+05,1.2491e-01,7.8088e+00,4.3256e+05,3.3968e+03,-4.6102e-01,-4.8401e-01,2.6200e+00,7.9972e+00,2.2651e+01
2.0000e+03,4.5200e+02,3.0000e+00,3.6659e+01,-4.3481e+05,-4.3482e+05,-9.0310e-01,-4.3482e+05,1.2492e-01,7.8109e+00,4.3192e+05,3.4052e+03,-2.2376e-01,-7.1474e-01,2.1225e+00,1.7899e+00,2.2226e+01
2.0000e+03,4.5300e+02,3.0000e+00,3.6650e+01,-4.3479e+05,-4.3480e+05,-9.0510e-01,-4.3480e+05,1.2494e-01,7.8128e+00,4.3097e+05,3.4137e+03,1.5836e-01,-5.4844e-01,2.6211e+00,7.2081e+00,2.2843e+01
2.0000e+03,4.5400e+02,2.0000e+00,3.6672e+01,-4.3385e+05,-4.3385e+05,-9.0709e-01,-4.3385e+05,1.2496e-01,7.8148e+00,4.3095e+05,3.4192e+03,-3.5636e-01,-3.7789e-01,2.7509e+00,6.3043e+00,2.6680e+01
2.0000e+03,4.5500e+02,2.0000e+00,3.6694e+01,-4.3378e+05,-4.3379e+05,-9.0909e-01,-4.3379e+05,1.2497e-01,7.8169e+00,4.3001e+05,3.4248e+03,-2.6000e-01,-8.6566e-01,2.6891e+00,7.6882e+00,2.4271e+01
2.0000e+03,4.5600e+02,1.0000e+00,3.6745e+01,-4.3366e+05,-4.3366e+05,-9.1109e-01,-4.3366e+05,1.2499e-01,7.8188e+00,4.2994e+05,3.4275e+03,1.4009e-01,-2.7938e-02,2.4482e+00,2.5004e+00,2.4870e+01
2.0000e+03,4.5700e+02,4.0000e+00,3.6707e+01,-4.3356e+05,-4.3357e+05,-9.1309e-01,-4.3357e+05,1.2500e-01,7.8208e+00,4.2982e+05,3.4386e+03,-4.4035e-01,-1.0963e-01,1.0364e+00,1.3215e+00,2.7750e+01
2.0000e+03,4.5800e+02,3.0000e+00,3.6699e+01,-4.3342e+05,-4.3343e+05,-9.1509e-01,-4.3343e+05,1.2502e-01,7.8228e+00,4.2972e+05,3.4469e+03,-2.7247e-01,-8.5352e-02,2.7638e+00,5.5192e+00,2.4345e+01
2.0000e+03,4.5900e+02,1.0000e+00,3.6749e+01,-4.3314e+05,-4.3315e+05,-9.1708e-01,-4.3315e+05,1.2504e-01,7.8248e+00,4.2958e+05,3.4496e+03,-4.0397e-01,-2.0975e-01,2.7880e+00,7.4252e+00,2.6076e+01
2.0000e+03,4.6000e+02,1.0000e+00,3.6800e+01,-4.3292e+05,-4.3293e+05,-9.1908e-01,-4.3293e+05,1.2505e-01,7.8268e+00,4.2930e+05,3.4523e+03,-2.0580e-01,-7.8598e-01,2.6408e+00,7.4916e+00,2.2433e+01
2.0000e+03,4.6100e+02,3.0000e+00,3.6792e+01,-4.3282e+05,-4.3283e+05,-9.2108e-01,-4.3283e+05,1.2507e-01,7.8288e+00,4.2908e+05,3.4606e+03,-2.8559e-01,-1.3253e-02,2.7272e+00,4.6365e+00,2.5163e+01
2.0000e+03,4.6200e+02,1.0000e+00,3.6842e+01,-4.3204e+05,-4.3205e+05,-9.2308e-01,-4.3205e+05,1.2508e-01,7.8308e+00,4.2898e+05,3.4633e+03,3.3832e-03,-4.4705e-01,2.2313e+00,1.3027e+00,2.4487e+01
2.0000e+03,4.6300e+02,1.0000e+00,3.6892e+01,-4.3181e+05,-4.3182e+05,-9.2508e-01,-4.3182e+05,1.2510e-01,7.8328e+00,4.2820e+05,3.4660e+03,-4.9014e-01,-7.9868e-01,2.1677e+00,1.3648e+00,2.4904e+01
2.0000e+03,4.6400e+02,1.0000e+00,3.6943e+01,-4.3143e+05,-4.3144e+05,-9.2707e-01,-4.3144e+05,1.2512e-01,7.8348e+00,4.2797e+05,3.4687e+03,-1.4018e-01,-9.0190e-01,2.6563e+00,7.5308e+00,2.5543e+01
2.0000e+03,4.6500e+02,1.0000e+00,3.6993e+01,-4.3081e+05,-4.3081e+05,-9.2907e-01,-4.3081e+05,1.2513e-01,7.8368e+00,4.2759e+05,3.4715e+03,-2.4670e-01,-4.1989e-03,2.8483e+00,6.5063e+00,2.6221e+01
2.0000e+03,4.6600e+02,4.0000e+00,3.6955e+01,-4.2989e+05,-4.2990e+05,-9.3107e-01,-4.2990e+05,1.2515e-01,7.8388e+00,4.2697e+05,3.4826e+03,-2.9990e-01,-4.9874e-02,2.6715e+00,4.4048e+00,2.5665e+01
2.0000e+03,4.6700e+02,2.0000e+00,3.6975e+01,-4.2933e+05,-4.2934e+05,-9.3307e-01,-4.2934e+05,1.2516e-01,7.8408e+00,4.2605e+05,3.4880e+03,5.4132e-02,-7.0349e-01,2.4091e+00,4.4693e+00,2.3426e+01
2.0000e+03,4.6800e+02,5.0000e+00,3.6909e+01,-4.2894e+05,-4.2895e+05,-9.3507e-01,-4.2895e+05,1.2518e-01,7.8428e+00,4.2549e+05,3.5018e+03,1.9202e-01,-9.2617e-01,2.4317e+00,4.9957e+00,2.2572e+01
2.0000e+03,4.6900e+02,2.0000e+00,3.6929e+01,-4.2879e+05,-4.2880e+05,-9.3706e-01,-4.2880e+05,1.2520e-01,7.8448e+00,4.2510e+05,3.5073e+03,-4.0548e-01,-9.8664e-01,2.3526e+00,3.9261e+00,2.5277e+01
2.0000e+03,4.7000e+02,1.0000e+00,3.6979e+01,-4.2819e+05,-4.2819e+05,-9.3906e-01,-4.2819e+05,1.2521e-01,7.8468e+00,4.2495e+05,3.5102e+03,-2.6484e-01,-3.2952e-01,2.5033e+00,3.3655e+00,2.5814e+01
2.0000e+03,4.7100e+02,1.0000e+00,3.7028e+01,-4.2710e+05,-4.2711e+05,-9.4106e-01,-4.2711e+05,1.2523e-01,7.8488e+00,4.2435e+05,3.5130e+03,-7.2186e-02,-8.4498e-01,1.9955e+00,1.6646e+00,2.3721e+01
2.0000e+03,4.7200e+02,1.0000e+00,3.7078e+01,-4.2646e+05,-4.2647e+05,-9.4306e-01,-4.2647e+05,1.2524e-01,7.8508e+00,4.2326e+05,3.5157e+03,-4.5033e-01,-9.9782e-01,2.0774e+00,3.6711e-01,2.4807e+01
2.0000e+03,4.7300e+02,2.0000e+00,3.7098e+01,-4.2636e+05,-4.2637e+05,-9.4506e-01,-4.2637e+05,1.2526e-01,7.8528e+00,4.2262e+05,3.5211e+03,-1.7559e-01,-4.1309e-01,2.6673e+00,7.0471e+00,2.5814e+01
2.0000e+03,4.7400e+02,2.0000e+00,3.7118e+01,-4.2595e+05,-4.2596e+05,-9.4705e-01,-4.2596e+05,1.2528e-01,7.8548e+00,4.2252e+05,3.5265e+03,-1.8698e-01,-3.9683e-01,2.1211e+00,1.6426e+00,2.2069e+01
2.0000e+03,4.7500e+02,6.0000e+00,3.7023e+01,-4.2547e+05,-4.2548e+05,-9.4905e-01,-4.2548e+05,1.2529e-01,7.8568e+00,4.2211e+05,3.5433e+03,1.5384e-01,-8.2327e-01,2.4825e+00,6.1007e+00,2.3837e+01
2.0000e+03,4.7600e+02,2.0000e+00,3.7043e+01,-4.2470e+05,-4.2471e+05,-9.5105e-01,-4.2471e+05,1.2531e-01,7.8588e+00,4.2163e+05,3.5487e+03,4.2788e-02,-3.6612e-01,2.5640e+00,6.0735e+00,2.5786e+01
2.0000e+03,4.7700e+02,1.0000e+01,3.6834e+01,-4.2382e+05,-4.2382e+05,-9.5305e-01,-4.2382e+05,1.2532e-01,7.8608e+00,4.2086e+05,3.5765e+03,7.4976e-02,-8.1682e-01,2.4489e+00,7.0459e+00,2.2071e+01
2.0000e+03,4.7800e+02,3.0000e+00,3.6826e+01,-4.2342e+05,-4.2342e+05,-9.5505e-01,-4.2342e+05,1.2534e-01,7.8628e+00,4.1997e+05,3.5849e+03,-3.6158e-01,-9.4292e-01,2.4677e+00,5.7867e+00,2.4845e+01
2.0000e+03,4.7900e+02,6.0000e+00,3.6733e+01,-4.2239e+05,-4.2240e+05,-9.5704e-01,-4.2240e+05,1.2536e-01,7.8648e+00,4.1958e+05,3.6014e+03,-1.8737e-02,-8.3767e-01,2.0302e+00,2.8066e+00,2.2037e+01
