nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,tau
2.0000e+03,5.7800e+02,4.6471e+04,1.2446e+00,-1.9307e+03,-1.9467e+03,-1.1466e+01,-1.9467e+03,4.6979e-01,1.5810e+01,1.1488e+03,-5.3940e-01,-1.0843e+00,3.0020e+00,2.2679e+00
2.0000e+03,5.7900e+02,4.6997e+04,1.2328e+00,-1.9196e+03,-1.9357e+03,-1.1486e+01,-1.9357e+03,4.7567e-01,1.6090e+01,1.1453e+03,-5.9978e-01,-9.7977e-01,2.9960e+00,2.5142e+00
2.0000e+03,5.8000e+02,4.7039e+04,1.2338e+00,-1.9017e+03,-1.9178e+03,-1.1505e+01,-1.9178e+03,4.7609e-01,1.6110e+01,1.1342e+03,-5.2987e-01,-1.0889e+00,3.0155e+00,2.0624e+00
2.0000e+03,5.8100e+02,4.7157e+04,1.2329e+00,-1.8684e+03,-1.8845e+03,-1.1525e+01,-1.8845e+03,4.7650e-01,1.6130e+01,1.1163e+03,-3.9235e-01,-1.0427e+00,2.9988e+00,3.2509e+00
2.0000e+03,5.8200e+02,4.7163e+04,1.2348e+00,-1.8444e+03,-1.8605e+03,-1.1545e+01,-1.8605e+03,4.7691e-01,1.6150e+01,1.0830e+03,-5.0143e-01,-1.0008e+00,3.0144e+00,2.7449e+00
2.0000e+03,5.8300e+02,4.7179e+04,1.2365e+00,-1.8416e+03,-1.8577e+03,-1.1565e+01,-1.8577e+03,4.6823e-01,1.5736e+01,1.0590e+03,-6.2708e-01,-9.7741e-01,2.9926e+00,2.4724e+00
2.0000e+03,5.8400e+02,4.7185e+04,1.2385e+00,-1.7993e+03,-1.8155e+03,-1.1585e+01,-1.8155e+03,4.7773e-01,1.6190e+01,1.0561e+03,-5.3169e-01,-1.0263e+00,2.9992e+00,2.5526e+00
2.0000e+03,5.8500e+02,4.7292e+04,1.2378e+00,-1.7851e+03,-1.8013e+03,-1.1604e+01,-1.8013e+03,4.7814e-01,1.6209e+01,1.0139e+03,-8.2445e-01,-7.8296e-01,2.9952e+00,3.1630e+00
2.0000e+03,5.8600e+02,4.7327e+04,1.2390e+00,-1.7472e+03,-1.7635e+03,-1.1624e+01,-1.7635e+03,4.7855e-01,1.6229e+01,9.9976e+02,-5.2821e-01,-9.0118e-01,2.9970e+00,3.4798e+00
2.0000e+03,5.8700e+02,4.7333e+04,1.2410e+00,-1.7439e+03,-1.7601e+03,-1.1644e+01,-1.7600e+03,4.7307e-01,1.5966e+01,9.6187e+02,-4.9655e-01,-1.0431e+00,2.9925e+00,2.8790e+00
2.0000e+03,5.8800e+02,4.7470e+04,1.2395e+00,-1.7406e+03,-1.7568e+03,-1.1664e+01,-1.7568e+03,4.7260e-01,1.5944e+01,9.5842e+02,-5.3251e-01,-1.0689e+00,3.0151e+00,2.2015e+00
2.0000e+03,5.8900e+02,4.7544e+04,1.2397e+00,-1.7317e+03,-1.7480e+03,-1.1684e+01,-1.7480e+03,4.7972e-01,1.6286e+01,9.5514e+02,-6.4209e-01,-9.7094e-01,3.0040e+00,2.3455e+00
2.0000e+03,5.9000e+02,4.7600e+04,1.2403e+00,-1.7277e+03,-1.7440e+03,-1.1703e+01,-1.7439e+03,4.7653e-01,1.6132e+01,9.4633e+02,-5.8039e-01,-9.1345e-01,3.0083e+00,3.0615e+00
2.0000e+03,5.9100e+02,4.7623e+04,1.2418e+00,-1.7081e+03,-1.7244e+03,-1.1723e+01,-1.7244e+03,4.8060e-01,1.6328e+01,9.4227e+02,-4.7814e-01,-1.1259e+00,3.0122e+00,2.1621e+00
2.0000e+03,5.9200e+02,4.7669e+04,1.2427e+00,-1.6993e+03,-1.7156e+03,-1.1743e+01,-1.7156e+03,4.8094e-01,1.6345e+01,9.2273e+02,-3.3419e-01,-1.2291e+00,3.0090e+00,2.6802e+00
2.0000e+03,5.9300e+02,4.7686e+04,1.2443e+00,-1.6947e+03,-1.7110e+03,-1.1763e+01,-1.7110e+03,4.7906e-01,1.6254e+01,9.1389e+02,-4.8571e-01,-1.0625e+00,2.9935e+00,2.8206e+00
2.0000e+03,5.9400e+02,4.7799e+04,1.2435e+00,-1.6649e+03,-1.6813e+03,-1.1783e+01,-1.6813e+03,4.8182e-01,1.6388e+01,9.0930e+02,-5.7447e-01,-1.0358e+00,3.0007e+00,2.2728e+00
2.0000e+03,5.9500e+02,4.7838e+04,1.2446e+00,-1.6438e+03,-1.6602e+03,-1.1802e+01,-1.6602e+03,4.8222e-01,1.6408e+01,8.7956e+02,-5.2948e-01,-1.0908e+00,3.0034e+00,2.2497e+00
2.0000e+03,5.9600e+02,4.7885e+04,1.2454e+00,-1.6321e+03,-1.6485e+03,-1.1822e+01,-1.6485e+03,4.8263e-01,1.6427e+01,8.5845e+02,-5.1783e-01,-9.8140e-01,2.9890e+00,3.0798e+00
2.0000e+03,5.9700e+02,4.7899e+04,1.2472e+00,-1.6230e+03,-1.6394e+03,-1.1842e+01,-1.6394e+03,4.8299e-01,1.6445e+01,8.4674e+02,-5.8514e-01,-8.6505e-01,2.9951e+00,3.5172e+00
2.0000e+03,5.9800e+02,4.8007e+04,1.2464e+00,-1.6179e+03,-1.6344e+03,-1.1862e+01,-1.6344e+03,4.8179e-01,1.6387e+01,8.3758e+02,-5.3339e-01,-1.0348e+00,3.0139e+00,2.3533e+00
2.0000e+03,5.9900e+02,4.8017e+04,1.2483e+00,-1.6100e+03,-1.6265e+03,-1.1882e+01,-1.6265e+03,4.8372e-01,1.6480e+01,8.3257e+02,-6.0146e-01,-8.9175e-01,3.0071e+00,3.1222e+00
2.0000e+03,6.0000e+02,4.8075e+04,1.2488e+00,-1.6081e+03,-1.6245e+03,-1.1901e+01,-1.6244e+03,4.6923e-01,1.5783e+01,8.2461e+02,-5.1247e-01,-1.0008e+00,3.0048e+00,2.7619e+00
2.0000e+03,6.0100e+02,4.8092e+04,1.2505e+00,-1.5963e+03,-1.6128e+03,-1.1921e+01,-1.6128e+03,4.8465e-01,1.6526e+01,8.2249e+02,-6.0408e-01,-8.5299e-01,2.9977e+00,3.5216e+00
2.0000e+03,6.0200e+02,4.8103e+04,1.2523e+00,-1.5891e+03,-1.6057e+03,-1.1941e+01,-1.6057e+03,4.8480e-01,1.6533e+01,8.7909e+02,-5.0756e-01,-9.7057e-01,3.0065e+00,2.9717e+00
2.0000e+03,6.0300e+02,4.8134e+04,1.2535e+00,-1.5798e+03,-1.5963e+03,-1.1961e+01,-1.5963e+03,4.8543e-01,1.6564e+01,8.7195e+02,-7.0121e-01,-9.0690e-01,2.9981e+00,2.5359e+00
2.0000e+03,6.0400e+02,4.8137e+04,1.2555e+00,-1.5492e+03,-1.5658e+03,-1.1981e+01,-1.5658e+03,4.8587e-01,1.6586e+01,8.6256e+02,-6.3658e-01,-8.4242e-01,2.9846e+00,3.5973e+00
2.0000e+03,6.0500e+02,4.8162e+04,1.2569e+00,-1.5148e+03,-1.5314e+03,-1.2000e+01,-1.5314e+03,4.8627e-01,1.6606e+01,8.3200e+02,-7.5005e-01,-8.4967e-01,2.9856e+00,2.9317e+00
2.0000e+03,6.0600e+02,4.8176e+04,1.2587e+00,-1.5054e+03,-1.5221e+03,-1.2020e+01,-1.5221e+03,4.8664e-01,1.6624e+01,7.9757e+02,-5.9727e-01,-9.0508e-01,3.0061e+00,3.1023e+00
2.0000e+03,6.0700e+02,4.8178e+04,1.2607e+00,-1.4948e+03,-1.5114e+03,-1.2040e+01,-1.5114e+03,4.8707e-01,1.6645e+01,7.8824e+02,-7.1283e-01,-8.9471e-01,2.9936e+00,2.6403e+00
2.0000e+03,6.0800e+02,4.8210e+04,1.2619e+00,-1.4852e+03,-1.5018e+03,-1.2060e+01,-1.5018e+03,4.8745e-01,1.6664e+01,8.6488e+02,-6.5193e-01,-8.7124e-01,2.9908e+00,3.1318e+00
2.0000e+03,6.0900e+02,4.8233e+04,1.2634e+00,-1.4756e+03,-1.4923e+03,-1.2080e+01,-1.4923e+03,4.8785e-01,1.6683e+01,8.5527e+02,-6.2685e-01,-9.2968e-01,2.9863e+00,2.9283e+00
2.0000e+03,6.1000e+02,4.8290e+04,1.2640e+00,-1.4572e+03,-1.4739e+03,-1.2099e+01,-1.4739e+03,4.8829e-01,1.6705e+01,8.4574e+02,-4.5045e-01,-1.1291e+00,3.0165e+00,2.3233e+00
2.0000e+03,6.1100e+02,4.8331e+04,1.2650e+00,-1.4421e+03,-1.4588e+03,-1.2119e+01,-1.4588e+03,4.8869e-01,1.6724e+01,8.2733e+02,-3.6846e-01,-1.1618e+00,3.0059e+00,2.8101e+00
2.0000e+03,6.1200e+02,4.8334e+04,1.2669e+00,-1.4234e+03,-1.4402e+03,-1.2139e+01,-1.4402e+03,4.8909e-01,1.6744e+01,8.1222e+02,-6.1577e-01,-8.9651e-01,3.0020e+00,3.0001e+00
2.0000e+03,6.1300e+02,4.8446e+04,1.2661e+00,-1.4183e+03,-1.4350e+03,-1.2159e+01,-1.4350e+03,4.8807e-01,1.6694e+01,7.9355e+02,-4.2268e-01,-1.0435e+00,3.0084e+00,3.0752e+00
2.0000e+03,6.1400e+02,4.8484e+04,1.2672e+00,-1.4182e+03,-1.4343e+03,-1.2179e+01,-1.4339e+03,4.6653e-01,1.5655e+01,7.8836e+02,-5.2381e-01,-1.0864e+00,3.0049e+00,2.2693e+00
2.0000e+03,6.1500e+02,4.8517e+04,1.2684e+00,-1.3969e+03,-1.4137e+03,-1.2198e+01,-1.4137e+03,4.9029e-01,1.6804e+01,7.8725e+02,-5.8800e-01,-9.5121e-01,2.9941e+00,2.8135e+00
2.0000e+03,6.1600e+02,4.8525e+04,1.2702e+00,-1.3958e+03,-1.4124e+03,-1.2218e+01,-1.4121e+03,4.7079e-01,1.5857e+01,7.6701e+02,-5.4601e-01,-9.0774e-01,2.9943e+00,3.4662e+00
2.0000e+03,6.1700e+02,4.8556e+04,1.2714e+00,-1.3945e+03,-1.4111e+03,-1.2238e+01,-1.4108e+03,4.6562e-01,1.5613e+01,7.6542e+02,-7.3859e-01,-8.4923e-01,2.9881e+00,2.9614e+00
2.0000e+03,6.1800e+02,4.8557e+04,1.2735e+00,-1.3945e+03,-1.4107e+03,-1.2258e+01,-1.4101e+03,4.5730e-01,1.5225e+01,7.6410e+02,-7.1547e-01,-8.1302e-01,2.9827e+00,3.5099e+00
2.0000e+03,6.1900e+02,4.8588e+04,1.2747e+00,-1.3934e+03,-1.4100e+03,-1.2278e+01,-1.4093e+03,4.5434e-01,1.5089e+01,7.6330e+02,-5.1525e-01,-9.4606e-01,3.0018e+00,3.2794e+00
2.0000e+03,6.2000e+02,4.8591e+04,1.2767e+00,-1.3879e+03,-1.4048e+03,-1.2297e+01,-1.4048e+03,4.9016e-01,1.6797e+01,7.6256e+02,-3.7323e-01,-1.1059e+00,3.0129e+00,2.9458e+00
2.0000e+03,6.2100e+02,4.8629e+04,1.2778e+00,-1.3732e+03,-1.3901e+03,-1.2317e+01,-1.3901e+03,4.9268e-01,1.6922e+01,7.5801e+02,-6.7019e-01,-8.2915e-01,2.9938e+00,3.4481e+00
2.0000e+03,6.2200e+02,4.8635e+04,1.2797e+00,-1.3528e+03,-1.3697e+03,-1.2337e+01,-1.3697e+03,4.9308e-01,1.6942e+01,7.4327e+02,-4.5029e-01,-9.9441e-01,2.9990e+00,3.3040e+00
2.0000e+03,6.2300e+02,4.8697e+04,1.2801e+00,-1.3459e+03,-1.3628e+03,-1.2357e+01,-1.3628e+03,4.9315e-01,1.6946e+01,7.2286e+02,-6.8146e-01,-8.2666e-01,2.9928e+00,3.4004e+00
2.0000e+03,6.2400e+02,4.8759e+04,1.2805e+00,-1.3384e+03,-1.3554e+03,-1.2377e+01,-1.3554e+03,4.9368e-01,1.6972e+01,7.1599e+02,-4.4013e-01,-1.0762e+00,2.9969e+00,2.9184e+00
2.0000e+03,6.2500e+02,4.8929e+04,1.2781e+00,-1.3239e+03,-1.3409e+03,-1.2396e+01,-1.3409e+03,4.9427e-01,1.7002e+01,7.0852e+02,-5.3298e-01,-9.9884e-01,2.9960e+00,2.9346e+00
2.0000e+03,6.2600e+02,4.9035e+04,1.2774e+00,-1.3218e+03,-1.3387e+03,-1.2416e+01,-1.3386e+03,4.8168e-01,1.6381e+01,6.9398e+02,-5.7223e-01,-9.3248e-01,2.9863e+00,3.1998e+00
2.0000e+03,6.2700e+02,4.9082e+04,1.2782e+00,-1.3164e+03,-1.3334e+03,-1.2436e+01,-1.3334e+03,4.9371e-01,1.6974e+01,6.9166e+02,-4.6060e-01,-1.0259e+00,2.9971e+00,3.1127e+00
2.0000e+03,6.2800e+02,4.9093e+04,1.2799e+00,-1.3047e+03,-1.3217e+03,-1.2456e+01,-1.3217e+03,4.9546e-01,1.7061e+01,6.8648e+02,-4.7346e-01,-1.0192e+00,3.0014e+00,3.0564e+00
2.0000e+03,6.2900e+02,4.9110e+04,1.2815e+00,-1.2953e+03,-1.3124e+03,-1.2476e+01,-1.3124e+03,4.9582e-01,1.7079e+01,6.7476e+02,-4.9130e-01,-9.7617e-01,3.0067e+00,3.1402e+00
2.0000e+03,6.3000e+02,4.9146e+04,1.2826e+00,-1.2930e+03,-1.3100e+03,-1.2495e+01,-1.3099e+03,4.8505e-01,1.6546e+01,6.6543e+02,-6.5895e-01,-8.3752e-01,2.9893e+00,3.5053e+00
2.0000e+03,6.3100e+02,4.9154e+04,1.2844e+00,-1.2696e+03,-1.2867e+03,-1.2515e+01,-1.2867e+03,4.9665e-01,1.7120e+01,6.6290e+02,-5.5768e-01,-9.4783e-01,3.0065e+00,2.9882e+00
2.0000e+03,6.3200e+02,4.9231e+04,1.2845e+00,-1.2553e+03,-1.2724e+03,-1.2535e+01,-1.2724e+03,4.9704e-01,1.7140e+01,6.3971e+02,-4.7791e-01,-1.0315e+00,2.9927e+00,2.9872e+00
2.0000e+03,6.3300e+02,4.9254e+04,1.2859e+00,-1.2453e+03,-1.2625e+03,-1.2555e+01,-1.2625e+03,4.9741e-01,1.7159e+01,6.2539e+02,-5.7377e-01,-9.9159e-01,2.9960e+00,2.7265e+00
2.0000e+03,6.3400e+02,4.9255e+04,1.2879e+00,-1.2308e+03,-1.2480e+03,-1.2575e+01,-1.2480e+03,4.9783e-01,1.7180e+01,6.1543e+02,-4.7274e-01,-1.0198e+00,3.0050e+00,3.0173e+00
2.0000e+03,6.3500e+02,4.9329e+04,1.2880e+00,-1.2141e+03,-1.2313e+03,-1.2594e+01,-1.2313e+03,4.9822e-01,1.7200e+01,6.0093e+02,-5.3339e-01,-9.6171e-01,3.0028e+00,3.0884e+00
2.0000e+03,6.3600e+02,4.9335e+04,1.2899e+00,-1.2118e+03,-1.2289e+03,-1.2614e+01,-1.2289e+03,4.8704e-01,1.6643e+01,5.8422e+02,-5.9809e-01,-9.6605e-01,3.0072e+00,2.5690e+00
2.0000e+03,6.3700e+02,4.9348e+04,1.2916e+00,-1.2115e+03,-1.2282e+03,-1.2634e+01,-1.2278e+03,4.7275e-01,1.5951e+01,5.8174e+02,-6.8168e-01,-8.2987e-01,2.9859e+00,3.4674e+00
2.0000e+03,6.3800e+02,4.9364e+04,1.2932e+00,-1.2083e+03,-1.2255e+03,-1.2654e+01,-1.2254e+03,4.8751e-01,1.6666e+01,5.8063e+02,-5.0573e-01,-9.6952e-01,3.0078e+00,3.0721e+00
2.0000e+03,6.3900e+02,4.9388e+04,1.2946e+00,-1.1960e+03,-1.2133e+03,-1.2674e+01,-1.2133e+03,4.9979e-01,1.7279e+01,5.7826e+02,-5.0348e-01,-1.0911e+00,3.0061e+00,2.3702e+00
2.0000e+03,6.4000e+02,4.9409e+04,1.2960e+00,-1.1950e+03,-1.2120e+03,-1.2693e+01,-1.2117e+03,4.8023e-01,1.6311e+01,5.6609e+02,-6.6513e-01,-8.6303e-01,2.9947e+00,3.2232e+00
2.0000e+03,6.4100e+02,4.9431e+04,1.2975e+00,-1.1782e+03,-1.1955e+03,-1.2713e+01,-1.1955e+03,5.0058e-01,1.7318e+01,5.6455e+02,-6.8435e-01,-8.8294e-01,2.9993e+00,2.8640e+00
2.0000e+03,6.4200e+02,4.9491e+04,1.2979e+00,-1.1767e+03,-1.1938e+03,-1.2733e+01,-1.1937e+03,4.8419e-01,1.6504e+01,5.4832e+02,-5.4959e-01,-9.5314e-01,3.0066e+00,2.9899e+00
2.0000e+03,6.4300e+02,4.9500e+04,1.2997e+00,-1.1694e+03,-1.1868e+03,-1.2753e+01,-1.1868e+03,5.0108e-01,1.7344e+01,5.4644e+02,-6.5454e-01,-8.7860e-01,3.0008e+00,3.0276e+00
2.0000e+03,6.4400e+02,4.9507e+04,1.3015e+00,-1.1645e+03,-1.1819e+03,-1.2773e+01,-1.1819e+03,5.0000e-01,1.7289e+01,5.3951e+02,-6.1081e-01,-8.8661e-01,2.9905e+00,3.3497e+00
2.0000e+03,6.4500e+02,4.9513e+04,1.3034e+00,-1.1620e+03,-1.1793e+03,-1.2792e+01,-1.1792e+03,4.9217e-01,1.6897e+01,5.3460e+02,-4.7628e-01,-1.0811e+00,3.0004e+00,2.5892e+00
2.0000e+03,6.4600e+02,4.9517e+04,1.3053e+00,-1.1605e+03,-1.1777e+03,-1.2812e+01,-1.1775e+03,4.8321e-01,1.6456e+01,5.3192e+02,-4.8221e-01,-1.0453e+00,3.0112e+00,2.7212e+00
2.0000e+03,6.4700e+02,4.9526e+04,1.3071e+00,-1.1583e+03,-1.1757e+03,-1.2832e+01,-1.1755e+03,4.8633e-01,1.6608e+01,5.3019e+02,-6.4396e-01,-9.0078e-01,2.9879e+00,3.0705e+00
2.0000e+03,6.4800e+02,4.9576e+04,1.3078e+00,-1.1011e+03,-1.1185e+03,-1.2852e+01,-1.1185e+03,5.0331e-01,1.7457e+01,5.2819e+02,-4.0304e-01,-1.1425e+00,3.0090e+00,2.6199e+00
2.0000e+03,6.4900e+02,4.9588e+04,1.3095e+00,-1.0995e+03,-1.1168e+03,-1.2872e+01,-1.1167e+03,4.8729e-01,1.6656e+01,4.7120e+02,-4.8161e-01,-1.0212e+00,2.9970e+00,2.9217e+00
2.0000e+03,6.5000e+02,4.9654e+04,1.3098e+00,-1.0925e+03,-1.1100e+03,-1.2892e+01,-1.1100e+03,5.0375e-01,1.7479e+01,4.6929e+02,-5.0850e-01,-1.0546e+00,3.0098e+00,2.5070e+00
2.0000e+03,6.5100e+02,4.9707e+04,1.3104e+00,-1.0791e+03,-1.0966e+03,-1.2911e+01,-1.0966e+03,5.0448e-01,1.7516e+01,4.6256e+02,-4.8256e-01,-9.7324e-01,2.9967e+00,3.2805e+00
2.0000e+03,6.5200e+02,4.9868e+04,1.3081e+00,-1.0630e+03,-1.0805e+03,-1.2931e+01,-1.0805e+03,5.0487e-01,1.7536e+01,4.4916e+02,-6.4329e-01,-8.8159e-01,2.9950e+00,3.0724e+00
2.0000e+03,6.5300e+02,4.9967e+04,1.3076e+00,-1.0581e+03,-1.0757e+03,-1.2951e+01,-1.0757e+03,5.0343e-01,1.7463e+01,4.3307e+02,-5.2627e-01,-9.8753e-01,3.0099e+00,2.8036e+00
2.0000e+03,6.5400e+02,4.9987e+04,1.3090e+00,-1.0579e+03,-1.0749e+03,-1.2971e+01,-1.0745e+03,4.8313e-01,1.6452e+01,4.2824e+02,-4.9605e-01,-1.0002e+00,3.0076e+00,2.9486e+00
2.0000e+03,6.5500e+02,5.0088e+04,1.3084e+00,-1.0551e+03,-1.0727e+03,-1.2991e+01,-1.0725e+03,4.9098e-01,1.6838e+01,4.2703e+02,-4.9685e-01,-1.0517e+00,2.9970e+00,2.7696e+00
2.0000e+03,6.5600e+02,5.0106e+04,1.3099e+00,-1.0452e+03,-1.0628e+03,-1.3010e+01,-1.0628e+03,5.0640e-01,1.7614e+01,4.2503e+02,-5.2270e-01,-9.3864e-01,2.9970e+00,3.3229e+00
2.0000e+03,6.5700e+02,5.0158e+04,1.3105e+00,-1.0408e+03,-1.0584e+03,-1.3030e+01,-1.0584e+03,5.0419e-01,1.7502e+01,4.1527e+02,-4.3089e-01,-1.0523e+00,3.0060e+00,3.0033e+00
2.0000e+03,6.5800e+02,5.0245e+04,1.3103e+00,-1.0384e+03,-1.0560e+03,-1.3050e+01,-1.0559e+03,4.9596e-01,1.7086e+01,4.1087e+02,-6.7202e-01,-8.6746e-01,2.9882e+00,3.1398e+00
2.0000e+03,6.5900e+02,5.0265e+04,1.3117e+00,-1.0349e+03,-1.0525e+03,-1.3070e+01,-1.0525e+03,5.0188e-01,1.7384e+01,4.0836e+02,-4.7991e-01,-1.0034e+00,3.0082e+00,2.9932e+00
2.0000e+03,6.6000e+02,5.0285e+04,1.3132e+00,-1.0347e+03,-1.0518e+03,-1.3090e+01,-1.0514e+03,4.8400e-01,1.6494e+01,4.0494e+02,-3.9350e-01,-1.1399e+00,3.0097e+00,2.6749e+00
2.0000e+03,6.6100e+02,5.0327e+04,1.3141e+00,-1.0275e+03,-1.0453e+03,-1.3109e+01,-1.0453e+03,5.0789e-01,1.7691e+01,4.0383e+02,-4.2819e-01,-1.0562e+00,3.0076e+00,2.9642e+00
2.0000e+03,6.6200e+02,5.0445e+04,1.3130e+00,-1.0251e+03,-1.0427e+03,-1.3129e+01,-1.0426e+03,4.9856e-01,1.7217e+01,3.9764e+02,-5.7255e-01,-9.3580e-01,2.9943e+00,3.0260e+00
2.0000e+03,6.6300e+02,5.0546e+04,1.3124e+00,-1.0247e+03,-1.0419e+03,-1.3149e+01,-1.0415e+03,4.8389e-01,1.6489e+01,3.9501e+02,-6.5076e-01,-9.2266e-01,2.9977e+00,2.7251e+00
2.0000e+03,6.6400e+02,5.0623e+04,1.3123e+00,-1.0174e+03,-1.0351e+03,-1.3169e+01,-1.0351e+03,5.0912e-01,1.7754e+01,3.9388e+02,-6.1960e-01,-9.5744e-01,3.0010e+00,2.5935e+00
2.0000e+03,6.6500e+02,5.0628e+04,1.3142e+00,-1.0135e+03,-1.0312e+03,-1.3189e+01,-1.0312e+03,5.0610e-01,1.7599e+01,3.8746e+02,-5.4961e-01,-9.9493e-01,2.9933e+00,2.8041e+00
2.0000e+03,6.6600e+02,5.0683e+04,1.3147e+00,-1.0029e+03,-1.0207e+03,-1.3208e+01,-1.0207e+03,5.1027e-01,1.7813e+01,3.8353e+02,-5.5096e-01,-9.5838e-01,3.0051e+00,2.8995e+00
2.0000e+03,6.6700e+02,5.0706e+04,1.3161e+00,-9.9915e+02,-1.0170e+03,-1.3228e+01,-1.0169e+03,5.0631e-01,1.7610e+01,3.7296e+02,-5.8518e-01,-9.8365e-01,2.9969e+00,2.6482e+00
2.0000e+03,6.6800e+02,5.0736e+04,1.3173e+00,-9.9264e+02,-1.0105e+03,-1.3248e+01,-1.0105e+03,5.1059e-01,1.7830e+01,3.6920e+02,-5.0145e-01,-9.5585e-01,3.0014e+00,3.2231e+00
2.0000e+03,6.6900e+02,5.0773e+04,1.3183e+00,-9.9176e+02,-1.0093e+03,-1.3268e+01,-1.0090e+03,4.9137e-01,1.6857e+01,3.6274e+02,-4.2813e-01,-1.0922e+00,3.0014e+00,2.8473e+00
2.0000e+03,6.7000e+02,5.0935e+04,1.3161e+00,-9.8219e+02,-1.0001e+03,-1.3288e+01,-1.0001e+03,5.1177e-01,1.7891e+01,3.6125e+02,-5.3374e-01,-9.3226e-01,2.9935e+00,3.2934e+00
2.0000e+03,6.7100e+02,5.0950e+04,1.3176e+00,-9.8104e+02,-9.9868e+02,-1.3307e+01,-9.9846e+02,4.9361e-01,1.6969e+01,3.5229e+02,-4.5094e-01,-1.0738e+00,2.9997e+00,2.7879e+00
2.0000e+03,6.7200e+02,5.0994e+04,1.3185e+00,-9.7950e+02,-9.9724e+02,-1.3327e+01,-9.9698e+02,4.9056e-01,1.6817e+01,3.5065e+02,-4.4941e-01,-1.0298e+00,3.0020e+00,2.9958e+00
2.0000e+03,6.7300e+02,5.1015e+04,1.3199e+00,-9.7891e+02,-9.9642e+02,-1.3347e+01,-9.9597e+02,4.8349e-01,1.6469e+01,3.4915e+02,-5.6575e-01,-9.0981e-01,3.0000e+00,3.2538e+00
2.0000e+03,6.7400e+02,5.1018e+04,1.3218e+00,-9.7486e+02,-9.9281e+02,-1.3367e+01,-9.9277e+02,5.0721e-01,1.7656e+01,3.4812e+02,-6.4037e-01,-9.0544e-01,2.9948e+00,3.0059e+00
2.0000e+03,6.7500e+02,5.1083e+04,1.3220e+00,-9.7464e+02,-9.9204e+02,-1.3387e+01,-9.9165e+02,4.8997e-01,1.6788e+01,3.4490e+02,-4.2649e-01,-1.0571e+00,3.0037e+00,3.0094e+00
2.0000e+03,6.7600e+02,5.1099e+04,1.3236e+00,-9.6288e+02,-9.8090e+02,-1.3406e+01,-9.8090e+02,5.1410e-01,1.8011e+01,3.4376e+02,-5.2192e-01,-1.0456e+00,3.0057e+00,2.5434e+00
2.0000e+03,6.7700e+02,5.1137e+04,1.3246e+00,-9.5977e+02,-9.7776e+02,-1.3426e+01,-9.7772e+02,5.0784e-01,1.7688e+01,3.3299e+02,-5.6965e-01,-9.7557e-01,2.9926e+00,2.8663e+00
2.0000e+03,6.7800e+02,5.1156e+04,1.3260e+00,-9.5810e+02,-9.7598e+02,-1.3446e+01,-9.7582e+02,4.9829e-01,1.7203e+01,3.2979e+02,-5.6272e-01,-9.3257e-01,2.9910e+00,3.1882e+00
2.0000e+03,6.7900e+02,5.1195e+04,1.3270e+00,-9.5429e+02,-9.7234e+02,-1.3466e+01,-9.7231e+02,5.1020e-01,1.7810e+01,3.2787e+02,-4.5375e-01,-1.0295e+00,3.0042e+00,2.9510e+00
2.0000e+03,6.8000e+02,5.1283e+04,1.3266e+00,-9.5221e+02,-9.7018e+02,-1.3486e+01,-9.7007e+02,5.0240e-01,1.7411e+01,3.2434e+02,-5.6386e-01,-9.2596e-01,3.0037e+00,3.1020e+00
2.0000e+03,6.8100e+02,5.1326e+04,1.3275e+00,-9.4955e+02,-9.6759e+02,-1.3505e+01,-9.6751e+02,5.0536e-01,1.7561e+01,3.2208e+02,-6.0368e-01,-9.5188e-01,3.0010e+00,2.7730e+00
2.0000e+03,6.8200e+02,5.1356e+04,1.3286e+00,-9.3778e+02,-9.5591e+02,-1.3525e+01,-9.5591e+02,5.1638e-01,1.8130e+01,3.1951e+02,-5.7824e-01,-9.0943e-01,3.0001e+00,3.1846e+00
2.0000e+03,6.8300e+02,5.1420e+04,1.3289e+00,-9.3266e+02,-9.5080e+02,-1.3545e+01,-9.5080e+02,5.1537e-01,1.8077e+01,3.0788e+02,-6.0866e-01,-8.9117e-01,3.0002e+00,3.1428e+00
2.0000e+03,6.8400e+02,5.1426e+04,1.3307e+00,-9.2995e+02,-9.4806e+02,-1.3565e+01,-9.4799e+02,5.0838e-01,1.7716e+01,3.0275e+02,-5.0980e-01,-1.0232e+00,2.9964e+00,2.8031e+00
2.0000e+03,6.8500e+02,5.1455e+04,1.3319e+00,-9.2509e+02,-9.4327e+02,-1.3585e+01,-9.4327e+02,5.1562e-01,1.8090e+01,2.9993e+02,-5.3013e-01,-1.0343e+00,3.0011e+00,2.5665e+00
2.0000e+03,6.8600e+02,5.1497e+04,1.3328e+00,-9.2447e+02,-9.4225e+02,-1.3604e+01,-9.4194e+02,4.9671e-01,1.7124e+01,2.9518e+02,-5.9520e-01,-8.9775e-01,2.9952e+00,3.2803e+00
2.0000e+03,6.8700e+02,5.1503e+04,1.3345e+00,-9.2396e+02,-9.4172e+02,-1.3624e+01,-9.4113e+02,4.8786e-01,1.6684e+01,2.9384e+02,-5.2864e-01,-1.0159e+00,3.0073e+00,2.6817e+00
