nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.0000e+03,4.0000e+02,1.0000e+00,4.0201e+01,-9.4144e+05,-9.4145e+05,-1.3311e+00,-9.4145e+05,1.6037e-01,7.7280e+00,7.5200e+05,6.3676e+03,-8.1841e-03,-8.3896e-01,1.0791e+00,1.5524e+00,2.1662e+00,2.0588e+00,2.7312e+00,2.6753e+01
2.0000e+03,4.0100e+02,2.0000e+00,4.0221e+01,-9.4115e+05,-9.4116e+05,-1.3344e+00,-9.4116e+05,1.6040e-01,7.7314e+00,7.5140e+05,6.3809e+03,3.1986e-01,-1.6917e+00,9.0238e-01,-1.7689e-01,2.4810e+00,1.9734e+00,1.8808e+00,2.6643e+01
2.0000e+03,4.0200e+02,3.0000e+00,4.0200e+01,-9.4112e+05,-9.4113e+05,-1.3378e+00,-9.4113e+05,1.6044e-01,7.7347e+00,7.5111e+05,6.4010e+03,-7.4914e-01,-1.8857e+00,2.2634e-01,8.2760e-01,1.6387e+00,1.5001e+00,1.2218e+00,2.8805e+01
2.0000e+03,4.0300e+02,7.0000e+00,4.0020e+01,-9.4046e+05,-9.4046e+05,-1.3411e+00,-9.4046e+05,1.6047e-01,7.7381e+00,7.5108e+05,6.4441e+03,-4.1442e-01,-7.6266e-01,6.2188e-01,1.3180e-01,2.7076e-02,2.1605e+00,3.1081e+00,2.7741e+01
2.0000e+03,4.0400e+02,2.0000e+00,4.0040e+01,-9.4023e+05,-9.4024e+05,-1.3444e+00,-9.4024e+05,1.6050e-01,7.7413e+00,7.5042e+05,6.4565e+03,-2.1823e-01,-1.0621e+00,-6.7699e-01,6.3699e-02,5.2692e-01,1.1214e+00,9.1393e-01,2.8697e+01
2.0000e+03,4.0500e+02,2.0000e+00,4.0059e+01,-9.3941e+05,-9.3942e+05,-1.3478e+00,-9.3942e+05,1.6054e-01,7.7447e+00,7.5020e+05,6.4688e+03,-1.2570e+00,-5.6613e-01,-8.5277e-01,1.0658e+00,1.2486e+00,1.1525e+00,1.5606e+00,2.8305e+01
2.0000e+03,4.0600e+02,1.0000e+00,4.0119e+01,-9.3936e+05,-9.3937e+05,-1.3511e+00,-9.3937e+05,1.6057e-01,7.7480e+00,7.4938e+05,6.4755e+03,3.7959e-02,-1.1454e+00,2.5538e-01,-2.4787e-01,1.9268e+00,1.3900e+00,1.3338e+00,2.8139e+01
2.0000e+03,4.0700e+02,3.0000e+00,4.0099e+01,-9.3857e+05,-9.3858e+05,-1.3544e+00,-9.3858e+05,1.6061e-01,7.7514e+00,7.4932e+05,6.4954e+03,6.3260e-02,-2.8758e-01,-9.6394e-01,1.3015e+00,1.2221e+00,1.3356e+00,1.8895e+00,2.7702e+01
2.0000e+03,4.0800e+02,1.0000e+00,4.0157e+01,-9.3856e+05,-9.3856e+05,-1.3577e+00,-9.3856e+05,1.6064e-01,7.7546e+00,7.4853e+05,6.5022e+03,1.8582e-01,-1.9851e+00,1.5576e-01,-4.4750e-01,1.9541e+00,1.1637e+00,1.4564e+00,2.7645e+01
2.0000e+03,4.0900e+02,2.0000e+00,4.0177e+01,-9.3804e+05,-9.3804e+05,-1.3611e+00,-9.3804e+05,1.6068e-01,7.7580e+00,7.4852e+05,6.5144e+03,-7.2468e-01,-1.0698e+00,6.8429e-01,1.2910e+00,8.8177e-01,2.4343e+00,1.6357e+00,2.8543e+01
2.0000e+03,4.1000e+02,4.0000e+00,4.0117e+01,-9.3740e+05,-9.3740e+05,-1.3644e+00,-9.3740e+05,1.6071e-01,7.7613e+00,7.4800e+05,6.5376e+03,2.1955e-01,-1.9210e+00,-1.5816e+00,6.2706e-01,3.0187e-01,1.1559e+00,2.1039e+00,2.6932e+01
2.0000e+03,4.1100e+02,5.0000e+00,4.0019e+01,-9.3700e+05,-9.3701e+05,-1.3677e+00,-9.3701e+05,1.6075e-01,7.7647e+00,7.4736e+05,6.5709e+03,-1.1818e+00,-9.0149e-01,1.0602e-01,1.9831e+00,7.5598e-01,2.9370e+00,2.7212e+00,2.8860e+01
2.0000e+03,4.1200e+02,2.0000e+00,4.0039e+01,-9.3679e+05,-9.3680e+05,-1.3710e+00,-9.3680e+05,1.6078e-01,7.7679e+00,7.4696e+05,6.5830e+03,-1.0620e+00,2.3202e-02,-8.7344e-01,1.2694e+00,-4.0265e-03,1.5035e+00,2.2265e+00,2.7718e+01
2.0000e+03,4.1300e+02,1.0000e+00,4.0097e+01,-9.3671e+05,-9.3672e+05,-1.3744e+00,-9.3672e+05,1.6081e-01,7.7713e+00,7.4675e+05,6.5897e+03,4.3345e-01,-1.7088e-02,-9.2774e-01,-3.0546e-01,1.2055e+00,1.0191e+00,1.9034e+00,2.6379e+01
2.0000e+03,4.1400e+02,1.0000e+00,4.0155e+01,-9.3584e+05,-9.3585e+05,-1.3777e+00,-9.3585e+05,1.6085e-01,7.7746e+00,7.4668e+05,6.5964e+03,-3.5592e-01,-1.5387e+00,1.2088e+00,1.9954e+00,2.3261e+00,1.6560e+00,1.0366e+00,2.9429e+01
2.0000e+03,4.1500e+02,2.0000e+00,4.0174e+01,-9.3491e+05,-9.3492e+05,-1.3810e+00,-9.3492e+05,1.6088e-01,7.7780e+00,7.4580e+05,6.6074e+03,-5.6805e-01,-1.2076e+00,-9.5206e-01,2.0527e+00,1.8354e+00,1.2544e+00,1.8475e+00,2.7883e+01
2.0000e+03,4.1600e+02,1.0000e+00,4.0232e+01,-9.3444e+05,-9.3445e+05,-1.3844e+00,-9.3445e+05,1.6092e-01,7.7813e+00,7.4487e+05,6.6140e+03,-9.8794e-01,-8.4545e-01,-7.4338e-01,3.6513e-01,-1.3360e-01,1.9350e+00,1.5377e+00,2.6998e+01
2.0000e+03,4.1700e+02,6.0000e+00,4.0096e+01,-9.3379e+05,-9.3380e+05,-1.3877e+00,-9.3380e+05,1.6095e-01,7.7846e+00,7.4440e+05,6.6581e+03,-7.6272e-01,-5.5186e-01,1.1640e+00,3.0309e-01,2.2727e+00,1.6573e+00,2.7775e+00,2.7362e+01
2.0000e+03,4.1800e+02,4.0000e+00,4.0038e+01,-9.3304e+05,-9.3305e+05,-1.3910e+00,-9.3305e+05,1.6099e-01,7.7879e+00,7.4376e+05,6.6836e+03,-2.3703e-01,-1.3663e-02,5.7519e-01,-3.5714e-01,-5.2519e-02,1.2499e+00,2.7211e+00,2.8279e+01
2.0000e+03,4.1900e+02,6.0000e+00,3.9905e+01,-9.3173e+05,-9.3174e+05,-1.3943e+00,-9.3174e+05,1.6102e-01,7.7913e+00,7.4301e+05,6.7203e+03,-1.3091e+00,-1.6931e+00,5.2680e-01,8.2669e-01,1.7292e+00,2.0355e+00,1.9302e+00,2.8227e+01
2.0000e+03,4.2000e+02,1.0000e+00,3.9962e+01,-9.3130e+05,-9.3131e+05,-1.3977e+00,-9.3131e+05,1.6106e-01,7.7946e+00,7.4170e+05,6.7270e+03,-9.2906e-01,-1.3156e+00,1.1382e+00,2.0352e+00,-1.4152e-01,1.2694e+00,2.1843e+00,2.6593e+01
2.0000e+03,4.2100e+02,1.1000e+01,3.9642e+01,-9.2999e+05,-9.3000e+05,-1.4010e+00,-9.3000e+05,1.6109e-01,7.7979e+00,7.4127e+05,6.7971e+03,-6.8159e-01,-1.8002e-01,-1.2657e+00,3.6131e-01,4.8602e-01,1.4043e+00,1.3327e+00,2.7930e+01
2.0000e+03,4.2200e+02,5.0000e+00,3.9550e+01,-9.2891e+05,-9.2892e+05,-1.4043e+00,-9.2892e+05,1.6112e-01,7.8012e+00,7.3995e+05,6.8280e+03,-3.0739e-01,-5.4472e-02,-1.4266e+00,-6.8752e-01,-7.9093e-02,1.0386e+00,9.4802e-01,2.7171e+01
2.0000e+03,4.2300e+02,3.0000e+00,3.9533e+01,-9.2843e+05,-9.2844e+05,-1.4077e+00,-9.2844e+05,1.6116e-01,7.8046e+00,7.3888e+05,6.8482e+03,-3.4877e-01,-1.9033e+00,2.5376e-01,1.9341e+00,9.5637e-01,5.6051e-01,1.4794e+00,2.7371e+01
2.0000e+03,4.2400e+02,3.0000e+00,3.9515e+01,-9.2793e+05,-9.2794e+05,-1.4110e+00,-9.2794e+05,1.6119e-01,7.8079e+00,7.3839e+05,6.8659e+03,-1.0461e+00,-1.6918e+00,-3.6672e-01,1.8414e+00,5.0653e-01,1.2230e+00,1.8294e+00,2.7177e+01
2.0000e+03,4.2500e+02,4.0000e+00,3.9461e+01,-9.2668e+05,-9.2669e+05,-1.4143e+00,-9.2669e+05,1.6123e-01,7.8112e+00,7.3789e+05,6.8903e+03,-3.7271e-01,-1.7177e+00,-8.4082e-01,9.5478e-01,1.7678e+00,1.8882e+00,2.1969e+00,2.6627e+01
2.0000e+03,4.2600e+02,5.0000e+00,3.9372e+01,-9.2619e+05,-9.2620e+05,-1.4176e+00,-9.2620e+05,1.6126e-01,7.8145e+00,7.3664e+05,6.9191e+03,1.1801e-01,-4.6399e-01,6.2980e-01,1.5439e+00,1.1380e+00,8.6178e-01,8.7740e-01,2.9707e+01
2.0000e+03,4.2700e+02,2.0000e+00,3.9391e+01,-9.2481e+05,-9.2482e+05,-1.4210e+00,-9.2482e+05,1.6130e-01,7.8179e+00,7.3615e+05,6.9325e+03,-1.0570e-01,-9.7599e-01,-1.7648e+00,2.0700e+00,1.5008e+00,4.9925e-01,2.2962e+00,2.8395e+01
2.0000e+03,4.2800e+02,1.0000e+00,3.9447e+01,-9.2343e+05,-9.2344e+05,-1.4243e+00,-9.2344e+05,1.6133e-01,7.8212e+00,7.3478e+05,6.9392e+03,-2.3298e-01,-1.3886e+00,1.0115e+00,3.7596e-02,6.1551e-02,1.2409e+00,2.8559e+00,2.9751e+01
2.0000e+03,4.2900e+02,8.0000e+00,3.9250e+01,-9.2239e+05,-9.2240e+05,-1.4276e+00,-9.2240e+05,1.6136e-01,7.8246e+00,7.3340e+05,6.9907e+03,-1.3805e+00,-1.5768e+00,-1.5749e+00,1.9260e+00,1.0272e+00,7.9877e-01,2.7965e+00,2.8009e+01
