nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,logage
2.0000e+03,3.4800e+02,1.6140e+03,2.0362e+01,-1.2272e+08,-1.2272e+08,-3.4727e+00,-1.2272e+08,3.0072e-01,9.0885e+00,inf,-1.1559e+00,-4.7634e-01,5.9755e+00,8.7490e+00
2.0000e+03,3.4900e+02,1.6410e+03,2.0103e+01,-1.2260e+08,-1.2260e+08,-3.4826e+00,-1.2260e+08,2.8217e-01,8.0020e+00,inf,-1.1876e+00,-7.5667e-01,5.4920e+00,8.0032e+00
2.0000e+03,3.5000e+02,1.6420e+03,2.0149e+01,-1.2228e+08,-1.2228e+08,-3.4926e+00,-1.2228e+08,2.9495e-01,8.7427e+00,inf,-1.6465e-02,-1.1167e+00,5.8132e+00,8.7173e+00
2.0000e+03,3.5100e+02,1.6500e+03,2.0114e+01,-1.2213e+08,-1.2213e+08,-3.5025e+00,-1.2213e+08,3.0714e-01,9.4807e+00,inf,-9.9941e-01,-5.1438e-01,5.9677e+00,8.7444e+00
2.0000e+03,3.5200e+02,1.6560e+03,2.0103e+01,-1.2182e+08,-1.2182e+08,-3.5125e+00,-1.2182e+08,2.8910e-01,8.3997e+00,inf,-3.2646e-01,-1.3945e+00,5.5778e+00,8.4832e+00
2.0000e+03,3.5300e+02,1.6660e+03,2.0045e+01,-1.2060e+08,-1.2060e+08,-3.5224e+00,-1.2060e+08,3.0145e-01,9.1326e+00,inf,-1.0188e+00,-9.8071e-01,5.0905e+00,8.2623e+00
2.0000e+03,3.5400e+02,1.7010e+03,1.9711e+01,-1.2039e+08,-1.2039e+08,-3.5324e+00,-1.2039e+08,2.8329e-01,8.0656e+00,inf,-4.4207e-02,-1.4215e+00,5.2372e+00,8.2055e+00
2.0000e+03,3.5500e+02,1.7250e+03,1.9507e+01,-1.1954e+08,-1.1954e+08,-3.5423e+00,-1.1954e+08,2.9580e-01,8.7934e+00,inf,-5.5458e-01,-8.6771e-01,5.2934e+00,8.1995e+00
2.0000e+03,3.5600e+02,1.7400e+03,1.9402e+01,-1.1902e+08,-1.1902e+08,-3.5523e+00,-1.1902e+08,3.0766e-01,9.5129e+00,inf,6.5435e-02,-5.4744e-01,5.8056e+00,8.1795e+00
2.0000e+03,3.5700e+02,1.7440e+03,1.9414e+01,-1.1727e+08,-1.1727e+08,-3.5622e+00,-1.1727e+08,2.9022e-01,8.4646e+00,inf,-4.0519e-01,-1.1705e+00,5.2324e+00,8.2636e+00
2.0000e+03,3.5800e+02,1.7450e+03,1.9458e+01,-1.1553e+08,-1.1553e+08,-3.5722e+00,-1.1553e+08,3.0205e-01,9.1691e+00,inf,-1.3586e+00,-1.6848e+00,5.3231e+00,8.5673e+00
2.0000e+03,3.5900e+02,1.7470e+03,1.9491e+01,-1.1496e+08,-1.1496e+08,-3.5821e+00,-1.1496e+08,2.8477e-01,8.1497e+00,inf,-1.3586e+00,-7.6246e-01,5.4321e+00,8.4518e+00
2.0000e+03,3.6000e+02,1.7560e+03,1.9450e+01,-1.1287e+08,-1.1287e+08,-3.5921e+00,-1.1287e+08,2.9668e-01,8.8456e+00,inf,-1.2968e+00,-1.3355e+00,6.4640e+00,9.6305e+00
2.0000e+03,3.6100e+02,1.7600e+03,1.9462e+01,-1.1118e+08,-1.1118e+08,-3.6020e+00,-1.1118e+08,3.0776e-01,9.5189e+00,inf,-3.8942e-01,-1.9546e+00,5.4302e+00,8.3600e+00
2.0000e+03,3.6200e+02,1.7610e+03,1.9506e+01,-1.0925e+08,-1.0925e+08,-3.6120e+00,-1.0925e+08,2.9153e-01,8.5413e+00,inf,-3.7923e-01,-1.1213e+00,6.2125e+00,9.1800e+00
2.0000e+03,3.6300e+02,1.7760e+03,1.9403e+01,-1.0835e+08,-1.0835e+08,-3.6219e+00,-1.0835e+08,3.0256e-01,9.2001e+00,inf,-1.3626e+00,-1.7401e+00,6.1397e+00,9.5231e+00
2.0000e+03,3.6400e+02,1.7790e+03,1.9425e+01,-1.0825e+08,-1.0825e+08,-3.6319e+00,-1.0825e+08,2.8637e-01,8.2419e+00,inf,-1.2208e+00,-1.5931e+00,5.9425e+00,9.2494e+00
2.0000e+03,3.6500e+02,1.7800e+03,1.9468e+01,-1.0516e+08,-1.0516e+08,-3.6418e+00,-1.0516e+08,2.9756e-01,8.8983e+00,inf,-1.1522e+00,-1.0194e+00,5.9567e+00,9.0056e+00
2.0000e+03,3.6600e+02,1.7930e+03,1.9387e+01,-1.0451e+08,-1.0451e+08,-3.6518e+00,-1.0451e+08,3.0796e-01,9.5314e+00,inf,-3.6066e-01,-1.2360e+00,6.2719e+00,9.2552e+00
2.0000e+03,3.6700e+02,1.8020e+03,1.9348e+01,-1.0395e+08,-1.0395e+08,-3.6617e+00,-1.0395e+08,2.9268e-01,8.6088e+00,inf,-1.4512e+00,-1.8784e+00,5.2698e+00,8.5019e+00
2.0000e+03,3.6800e+02,1.8240e+03,1.9179e+01,-1.0389e+08,-1.0389e+08,-3.6717e+00,-1.0389e+08,3.0319e-01,9.2382e+00,inf,-5.8656e-01,-8.3578e-01,5.1355e+00,8.0119e+00
2.0000e+03,3.6900e+02,1.8350e+03,1.9121e+01,-1.0191e+08,-1.0191e+08,-3.6816e+00,-1.0191e+08,2.8793e-01,8.3318e+00,inf,-1.2181e+00,-2.2317e-01,5.9491e+00,8.2724e+00
2.0000e+03,3.7000e+02,1.8380e+03,1.9143e+01,-1.0077e+08,-1.0077e+08,-3.6916e+00,-1.0077e+08,2.9842e-01,8.9496e+00,inf,-5.6953e-01,-6.8422e-01,5.4015e+00,8.1475e+00
2.0000e+03,3.7100e+02,1.8390e+03,1.9185e+01,-1.0012e+08,-1.0012e+08,-3.7015e+00,-1.0012e+08,3.0837e-01,9.5566e+00,inf,-1.1444e+00,-1.0595e+00,5.3546e+00,8.1363e+00
2.0000e+03,3.7200e+02,1.8500e+03,1.9128e+01,-1.0009e+08,-1.0009e+08,-3.7115e+00,-1.0009e+08,2.9374e-01,8.6714e+00,inf,-9.5327e-01,-5.3102e-01,5.5685e+00,8.2875e+00
2.0000e+03,3.7300e+02,1.8590e+03,1.9091e+01,-9.9097e+07,-9.9097e+07,-3.7214e+00,-9.9097e+07,3.0380e-01,9.2754e+00,inf,-2.2323e-01,-9.8351e-01,5.8003e+00,8.7520e+00
2.0000e+03,3.7400e+02,1.8880e+03,1.8863e+01,-9.8323e+07,-9.8323e+07,-3.7314e+00,-9.8323e+07,2.8918e-01,8.4042e+00,inf,-8.5395e-01,-1.7504e+00,5.3388e+00,8.1612e+00
2.0000e+03,3.7500e+02,1.9010e+03,1.8791e+01,-9.8044e+07,-9.8044e+07,-3.7413e+00,-9.8044e+07,2.9926e-01,9.0003e+00,inf,-6.3960e-01,-1.6795e+00,5.5247e+00,8.6158e+00
2.0000e+03,3.7600e+02,1.9180e+03,1.8682e+01,-9.8026e+07,-9.8026e+07,-3.7513e+00,-9.8026e+07,3.0898e-01,9.5945e+00,inf,-6.9780e-01,-1.6180e+00,5.1500e+00,8.2473e+00
2.0000e+03,3.7700e+02,1.9580e+03,1.8367e+01,-9.7905e+07,-9.7905e+07,-3.7612e+00,-9.7905e+07,2.9470e-01,8.7284e+00,inf,-1.2961e-02,-1.9690e+00,6.2304e+00,9.2140e+00
2.0000e+03,3.7800e+02,1.9750e+03,1.8265e+01,-9.7263e+07,-9.7263e+07,-3.7712e+00,-9.7263e+07,3.0453e-01,9.3203e+00,inf,-1.4654e+00,-9.3951e-01,5.1148e+00,8.1630e+00
2.0000e+03,3.7900e+02,2.0040e+03,1.8061e+01,-9.7234e+07,-9.7234e+07,-3.7811e+00,-9.7234e+07,2.9015e-01,8.4608e+00,inf,1.0304e-01,-1.5005e+00,5.3530e+00,8.2192e+00
2.0000e+03,3.8000e+02,2.0360e+03,1.7837e+01,-9.6914e+07,-9.6914e+07,-3.7911e+00,-9.6914e+07,3.0009e-01,9.0504e+00,inf,-8.2283e-01,-4.6863e-01,5.9700e+00,8.6609e+00
2.0000e+03,3.8100e+02,2.0380e+03,1.7867e+01,-9.6617e+07,-9.6617e+07,-3.8010e+00,-9.6617e+07,3.0965e-01,9.6363e+00,inf,-1.0007e+00,-1.4116e+00,5.2545e+00,8.4151e+00
2.0000e+03,3.8200e+02,2.0460e+03,1.7847e+01,-9.6210e+07,-9.6210e+07,-3.8110e+00,-9.6210e+07,2.9564e-01,8.7838e+00,inf,-1.1726e+00,-3.1224e-01,6.2195e+00,8.7115e+00
2.0000e+03,3.8300e+02,2.0660e+03,1.7729e+01,-9.4843e+07,-9.4843e+07,-3.8209e+00,-9.4843e+07,3.0524e-01,9.3636e+00,inf,-6.0086e-03,-8.9926e-01,5.6257e+00,8.4210e+00
2.0000e+03,3.8400e+02,2.1150e+03,1.7381e+01,-9.4127e+07,-9.4127e+07,-3.8309e+00,-9.4127e+07,2.9134e-01,8.5302e+00,inf,-5.9905e-01,-1.3269e+00,5.3911e+00,8.1134e+00
2.0000e+03,3.8500e+02,2.1210e+03,1.7380e+01,-9.3116e+07,-9.3116e+07,-3.8408e+00,-9.3116e+07,3.0094e-01,9.1015e+00,inf,-4.2294e-01,-1.4957e+00,5.3234e+00,8.3576e+00
2.0000e+03,3.8600e+02,2.1230e+03,1.7409e+01,-9.2244e+07,-9.2244e+07,-3.8508e+00,-9.2244e+07,3.1006e-01,9.6616e+00,inf,-1.1666e+00,-1.9593e+00,5.9330e+00,9.1082e+00
2.0000e+03,3.8700e+02,2.1280e+03,1.7415e+01,-9.2163e+07,-9.2163e+07,-3.8607e+00,-9.2163e+07,2.9670e-01,8.8471e+00,inf,-1.2044e-01,-1.9355e+00,5.0829e+00,8.0833e+00
2.0000e+03,3.8800e+02,2.1340e+03,1.7413e+01,-9.1790e+07,-9.1790e+07,-3.8707e+00,-9.1790e+07,3.0592e-01,9.4054e+00,inf,-1.4814e+00,-9.5390e-01,5.5448e+00,8.6062e+00
2.0000e+03,3.8900e+02,2.1430e+03,1.7387e+01,-9.1102e+07,-9.1102e+07,-3.8806e+00,-9.1102e+07,2.9251e-01,8.5990e+00,inf,-6.0403e-01,-9.9317e-01,5.4418e+00,8.0339e+00
2.0000e+03,3.9000e+02,2.1560e+03,1.7332e+01,-9.0963e+07,-9.0963e+07,-3.8906e+00,-9.0963e+07,3.0177e-01,9.1520e+00,inf,-5.3568e-01,-4.6384e-01,5.6058e+00,8.0304e+00
2.0000e+03,3.9100e+02,2.1570e+03,1.7368e+01,-9.0389e+07,-9.0389e+07,-3.9005e+00,-9.0389e+07,3.1069e-01,9.7009e+00,inf,-1.1739e+00,-1.1667e+00,5.5212e+00,8.5966e+00
2.0000e+03,3.9200e+02,2.1840e+03,1.7207e+01,-9.0317e+07,-9.0317e+07,-3.9105e+00,-9.0317e+07,2.9764e-01,8.9030e+00,inf,-1.1631e+00,-1.1918e+00,5.7099e+00,8.7878e+00
2.0000e+03,3.9300e+02,2.1940e+03,1.7175e+01,-9.0168e+07,-9.0168e+07,-3.9204e+00,-9.0168e+07,3.0666e-01,9.4508e+00,inf,-1.1862e+00,-4.0540e-01,5.7870e+00,8.0027e+00
2.0000e+03,3.9400e+02,2.2150e+03,1.7063e+01,-8.9851e+07,-8.9851e+07,-3.9304e+00,-8.9851e+07,2.9349e-01,8.6566e+00,inf,-8.7258e-02,-9.8707e-01,5.3473e+00,8.2149e+00
2.0000e+03,3.9500e+02,2.2270e+03,1.7018e+01,-8.9604e+07,-8.9604e+07,-3.9403e+00,-8.9604e+07,3.0260e-01,9.2022e+00,inf,-3.1961e-01,-2.7479e-01,5.9560e+00,8.0458e+00
2.0000e+03,3.9600e+02,2.2480e+03,1.6908e+01,-8.9332e+07,-8.9332e+07,-3.9503e+00,-8.9332e+07,3.1139e-01,9.7447e+00,inf,-3.1975e-01,-7.3450e-01,5.6653e+00,8.3224e+00
2.0000e+03,3.9700e+02,2.2640e+03,1.6836e+01,-8.9162e+07,-8.9162e+07,-3.9602e+00,-8.9162e+07,2.9853e-01,8.9565e+00,inf,-9.9343e-01,-9.8632e-01,5.3691e+00,8.1142e+00
2.0000e+03,3.9800e+02,2.2930e+03,1.6674e+01,-8.8663e+07,-8.8663e+07,-3.9702e+00,-8.8663e+07,3.0740e-01,9.4966e+00,inf,-6.8371e-03,-1.8906e+00,5.3221e+00,8.1735e+00
2.0000e+03,3.9900e+02,2.3300e+03,1.6461e+01,-8.8450e+07,-8.8450e+07,-3.9801e+00,-8.8450e+07,2.9448e-01,8.7151e+00,inf,3.2594e-01,-1.7927e+00,5.2536e+00,8.0081e+00
2.0000e+03,4.0000e+02,2.3680e+03,1.6248e+01,-8.7718e+07,-8.7718e+07,-3.9901e+00,-8.7718e+07,3.0342e-01,9.2526e+00,inf,-1.2745e+00,-1.4640e+00,6.0939e+00,9.4123e+00
2.0000e+03,4.0100e+02,2.3750e+03,1.6242e+01,-8.7553e+07,-8.7553e+07,-4.0000e+00,-8.7553e+07,3.1202e-01,9.7844e+00,inf,-1.4404e+00,-1.3913e+00,5.2818e+00,8.3948e+00
2.0000e+03,4.0200e+02,2.3790e+03,1.6257e+01,-8.6984e+07,-8.6984e+07,-4.0100e+00,-8.6984e+07,2.9948e-01,9.0135e+00,inf,-6.6951e-01,-1.6654e+00,5.4651e+00,8.5560e+00
2.0000e+03,4.0300e+02,2.3870e+03,1.6244e+01,-8.6906e+07,-8.6906e+07,-4.0199e+00,-8.6906e+07,3.0813e-01,9.5417e+00,inf,-7.6521e-02,-9.2489e-01,5.8628e+00,8.7115e+00
2.0000e+03,4.0400e+02,2.3890e+03,1.6272e+01,-8.6588e+07,-8.6588e+07,-4.0299e+00,-8.6588e+07,2.9552e-01,8.7766e+00,inf,-3.8843e-01,-9.8648e-01,5.4713e+00,8.1108e+00
2.0000e+03,4.0500e+02,2.3950e+03,1.6273e+01,-8.6130e+07,-8.6130e+07,-4.0398e+00,-8.6130e+07,3.0425e-01,9.3029e+00,inf,-1.2941e+00,-1.2801e+00,5.1508e+00,8.1309e+00
2.0000e+03,4.0600e+02,2.3980e+03,1.6293e+01,-8.6076e+07,-8.6076e+07,-4.0498e+00,-8.6076e+07,3.1268e-01,9.8259e+00,inf,1.7342e-01,-7.2749e-01,5.3979e+00,8.0336e+00
2.0000e+03,4.0700e+02,2.4130e+03,1.6236e+01,-8.5821e+07,-8.5821e+07,-4.0597e+00,-8.5821e+07,3.0037e-01,9.0671e+00,inf,-1.3536e+00,-9.8115e-01,5.3301e+00,8.1252e+00
2.0000e+03,4.0800e+02,2.4140e+03,1.6269e+01,-8.5707e+07,-8.5707e+07,-4.0697e+00,-8.5707e+07,3.0888e-01,9.5882e+00,inf,1.0038e-01,-1.1509e+00,5.4283e+00,8.2231e+00
2.0000e+03,4.0900e+02,2.4260e+03,1.6231e+01,-8.5447e+07,-8.5447e+07,-4.0796e+00,-8.5447e+07,2.9647e-01,8.8335e+00,inf,-6.5974e-01,-1.4455e+00,5.0981e+00,8.1263e+00
2.0000e+03,4.1000e+02,2.4270e+03,1.6264e+01,-8.5101e+07,-8.5101e+07,-4.0896e+00,-8.5101e+07,3.0506e-01,9.3529e+00,inf,-1.4327e+00,-9.6702e-01,5.3797e+00,8.3989e+00
2.0000e+03,4.1100e+02,2.4310e+03,1.6278e+01,-8.4423e+07,-8.4423e+07,-4.0995e+00,-8.4423e+07,3.1333e-01,9.8663e+00,inf,-4.8236e-01,-9.3760e-01,6.0848e+00,9.0554e+00
2.0000e+03,4.1200e+02,2.4370e+03,1.6279e+01,-8.4135e+07,-8.4135e+07,-4.1095e+00,-8.4135e+07,3.0128e-01,9.1224e+00,inf,-1.1367e+00,-1.9726e+00,5.2329e+00,8.2498e+00
2.0000e+03,4.1300e+02,2.4410e+03,1.6293e+01,-8.3451e+07,-8.3451e+07,-4.1194e+00,-8.3451e+07,3.0958e-01,9.6321e+00,inf,-5.0705e-01,-1.5887e+00,5.3448e+00,8.3353e+00
2.0000e+03,4.1400e+02,2.4810e+03,1.6079e+01,-8.3210e+07,-8.3210e+07,-4.1294e+00,-8.3210e+07,2.9754e-01,8.8974e+00,inf,-5.5900e-01,-1.5989e+00,5.4171e+00,8.3551e+00
2.0000e+03,4.1500e+02,2.4870e+03,1.6080e+01,-8.2849e+07,-8.2849e+07,-4.1393e+00,-8.2849e+07,3.0589e-01,9.4035e+00,inf,-1.7836e-01,-1.4652e+00,5.3146e+00,8.0090e+00
2.0000e+03,4.1600e+02,2.5030e+03,1.6020e+01,-8.2788e+07,-8.2788e+07,-4.1493e+00,-8.2788e+07,3.1397e-01,9.9069e+00,inf,-1.2433e+00,-1.2338e+00,5.4305e+00,8.4668e+00
2.0000e+03,4.1700e+02,2.5040e+03,1.6052e+01,-8.2596e+07,-8.2596e+07,-4.1592e+00,-8.2596e+07,3.0219e-01,9.1773e+00,inf,-2.2896e-01,-1.5385e+00,5.2125e+00,8.2181e+00
2.0000e+03,4.1800e+02,2.5220e+03,1.5980e+01,-8.2582e+07,-8.2582e+07,-4.1692e+00,-8.2582e+07,3.1034e-01,9.6795e+00,inf,-1.3204e+00,-6.3825e-01,5.5276e+00,8.4142e+00
2.0000e+03,4.1900e+02,2.5310e+03,1.5964e+01,-8.2426e+07,-8.2426e+07,-4.1791e+00,-8.2426e+07,2.9846e-01,8.9520e+00,inf,-3.1931e-01,-1.9234e+00,5.3428e+00,8.3441e+00
2.0000e+03,4.2000e+02,2.5360e+03,1.5971e+01,-8.1690e+07,-8.1690e+07,-4.1891e+00,-8.1690e+07,3.0670e-01,9.4536e+00,inf,4.3245e-03,-1.8991e+00,5.1653e+00,8.0772e+00
2.0000e+03,4.2100e+02,2.5380e+03,1.5997e+01,-8.0565e+07,-8.0565e+07,-4.1990e+00,-8.0565e+07,3.1456e-01,9.9442e+00,inf,-9.6513e-01,-1.7923e+00,5.3342e+00,8.4718e+00
2.0000e+03,4.2200e+02,2.5560e+03,1.5926e+01,-8.0354e+07,-8.0354e+07,-4.2090e+00,-8.0354e+07,3.0313e-01,9.2345e+00,inf,3.8841e-01,-1.7377e+00,6.0367e+00,8.9545e+00
2.0000e+03,4.2300e+02,2.5670e+03,1.5898e+01,-7.8910e+07,-7.8910e+07,-4.2189e+00,-7.8910e+07,3.1099e-01,9.7197e+00,inf,-3.5910e-01,-1.7889e+00,5.3817e+00,8.3550e+00
2.0000e+03,4.2400e+02,2.5890e+03,1.5805e+01,-7.8775e+07,-7.8775e+07,-4.2289e+00,-7.8775e+07,2.9967e-01,9.0249e+00,inf,-1.1402e+00,-9.8575e-01,6.3643e+00,9.4647e+00
2.0000e+03,4.2500e+02,2.6040e+03,1.5754e+01,-7.8483e+07,-7.8483e+07,-4.2388e+00,-7.8483e+07,3.0753e-01,9.5045e+00,inf,-1.4811e+00,-1.0529e+00,5.4966e+00,8.4856e+00
2.0000e+03,4.2600e+02,2.6050e+03,1.5786e+01,-7.7810e+07,-7.7810e+07,-4.2488e+00,-7.7810e+07,3.1510e-01,9.9785e+00,inf,-1.4229e+00,-1.1743e+00,5.1936e+00,8.3101e+00
2.0000e+03,4.2700e+02,2.6060e+03,1.5817e+01,-7.7387e+07,-7.7387e+07,-4.2587e+00,-7.7387e+07,3.0411e-01,9.2942e+00,inf,-1.2259e+00,-1.0329e+00,5.2253e+00,8.0240e+00
2.0000e+03,4.2800e+02,2.6070e+03,1.5848e+01,-7.7240e+07,-7.7240e+07,-4.2687e+00,-7.7240e+07,3.1171e-01,9.7650e+00,inf,-1.3225e+00,-8.7686e-01,5.7107e+00,8.7113e+00
2.0000e+03,4.2900e+02,2.6120e+03,1.5855e+01,-7.7147e+07,-7.7147e+07,-4.2786e+00,-7.7147e+07,3.0066e-01,9.0850e+00,inf,-2.5610e-01,-9.0518e-01,5.0924e+00,8.0125e+00
2.0000e+03,4.3000e+02,2.6520e+03,1.5661e+01,-7.7018e+07,-7.7018e+07,-4.2886e+00,-7.7018e+07,3.0834e-01,9.5548e+00,inf,-1.1431e+00,-7.4903e-01,5.6564e+00,8.4097e+00
2.0000e+03,4.3100e+02,2.6610e+03,1.5647e+01,-7.6737e+07,-7.6737e+07,-4.2985e+00,-7.6737e+07,3.1579e-01,1.0022e+01,inf,-7.3271e-01,-9.8008e-01,5.1355e+00,8.0775e+00
2.0000e+03,4.3200e+02,2.6660e+03,1.5654e+01,-7.5453e+07,-7.5453e+07,-4.3085e+00,-7.5453e+07,3.0502e-01,9.3504e+00,inf,-8.9717e-01,-1.4656e+00,5.6604e+00,8.7314e+00
2.0000e+03,4.3300e+02,2.6890e+03,1.5561e+01,-7.5042e+07,-7.5042e+07,-4.3184e+00,-7.5042e+07,3.1241e-01,9.8090e+00,inf,-4.9452e-01,-1.7158e+00,5.3770e+00,8.2713e+00
2.0000e+03,4.3400e+02,2.7030e+03,1.5519e+01,-7.4982e+07,-7.4982e+07,-4.3284e+00,-7.4982e+07,3.0171e-01,9.1484e+00,inf,-1.2140e+00,-1.1240e+00,5.3521e+00,8.3149e+00
2.0000e+03,4.3500e+02,2.7220e+03,1.5450e+01,-7.4541e+07,-7.4541e+07,-4.3383e+00,-7.4541e+07,3.0916e-01,9.6055e+00,inf,-1.0386e+00,-1.9590e+00,5.1659e+00,8.3241e+00
2.0000e+03,4.3600e+02,2.7340e+03,1.5420e+01,-7.4248e+07,-7.4248e+07,-4.3483e+00,-7.4248e+07,3.1636e-01,1.0058e+01,inf,-4.1888e-01,-1.0280e+00,5.6433e+00,8.5704e+00
2.0000e+03,4.3700e+02,2.7350e+03,1.5450e+01,-7.3864e+07,-7.3864e+07,-4.3582e+00,-7.3864e+07,3.0592e-01,9.4055e+00,inf,-1.3108e+00,-5.3689e-01,5.6623e+00,8.1305e+00
2.0000e+03,4.3800e+02,2.7450e+03,1.5431e+01,-7.3076e+07,-7.3076e+07,-4.3682e+00,-7.3076e+07,3.1312e-01,9.8536e+00,inf,3.0774e-01,-6.2211e-01,5.9990e+00,8.6136e+00
2.0000e+03,4.3900e+02,2.7490e+03,1.5444e+01,-7.2724e+07,-7.2724e+07,-4.3781e+00,-7.2724e+07,3.0277e-01,9.2125e+00,inf,-6.4099e-01,-6.0611e-01,5.3845e+00,8.0557e+00
2.0000e+03,4.4000e+02,2.7550e+03,1.5447e+01,-7.2676e+07,-7.2676e+07,-4.3881e+00,-7.2676e+07,3.0997e-01,9.6559e+00,inf,-5.7178e-01,-1.8693e+00,5.7337e+00,8.8283e+00
2.0000e+03,4.4100e+02,2.7730e+03,1.5385e+01,-7.2414e+07,-7.2414e+07,-4.3980e+00,-7.2414e+07,3.1698e-01,1.0098e+01,inf,-3.0875e-01,-1.6305e+00,5.3567e+00,8.3076e+00
2.0000e+03,4.4200e+02,2.7750e+03,1.5409e+01,-7.2074e+07,-7.2074e+07,-4.4080e+00,-7.2074e+07,3.0683e-01,9.4612e+00,inf,-8.1377e-02,-1.7752e+00,5.9702e+00,8.9691e+00
2.0000e+03,4.4300e+02,2.8000e+03,1.5310e+01,-7.1041e+07,-7.1041e+07,-4.4179e+00,-7.1041e+07,3.1383e-01,9.8981e+00,inf,-1.2975e+00,-8.7221e-01,5.2654e+00,8.0491e+00
2.0000e+03,4.4400e+02,2.8040e+03,1.5324e+01,-7.0588e+07,-7.0588e+07,-4.4279e+00,-7.0588e+07,3.0380e-01,9.2757e+00,inf,-7.7625e-02,-1.1946e+00,5.1618e+00,8.0583e+00
2.0000e+03,4.4500e+02,2.8200e+03,1.5274e+01,-7.0518e+07,-7.0518e+07,-4.4378e+00,-7.0518e+07,3.1078e-01,9.7064e+00,inf,-6.3436e-01,-1.3712e+00,5.4326e+00,8.3914e+00
2.0000e+03,4.4600e+02,2.8370e+03,1.5220e+01,-6.9057e+07,-6.9057e+07,-4.4478e+00,-6.9057e+07,3.1746e-01,1.0129e+01,inf,-9.4170e-01,-1.7526e+00,5.1052e+00,8.2221e+00
2.0000e+03,4.4700e+02,2.8600e+03,1.5135e+01,-6.8716e+07,-6.8716e+07,-4.4577e+00,-6.8716e+07,3.0781e-01,9.5223e+00,inf,-9.7387e-01,-1.8702e+00,5.0540e+00,8.0464e+00
2.0000e+03,4.4800e+02,2.8660e+03,1.5138e+01,-6.8270e+07,-6.8271e+07,-4.4677e+00,-6.8271e+07,3.1450e-01,9.9406e+00,inf,-5.1404e-01,-1.8395e+00,5.3127e+00,8.0620e+00
2.0000e+03,4.4900e+02,2.8700e+03,1.5152e+01,-6.6650e+07,-6.6650e+07,-4.4776e+00,-6.6650e+07,3.1302e-01,9.8471e+00,inf,-1.3032e+00,-8.0284e-01,5.2882e+00,8.0010e+00
2.0000e+03,4.5000e+02,2.8780e+03,1.5144e+01,-6.5879e+07,-6.5879e+07,-4.4876e+00,-6.5879e+07,3.1160e-01,9.7580e+00,inf,-9.2608e-01,-1.4757e+00,5.1325e+00,8.0044e+00
2.0000e+03,4.5100e+02,2.9220e+03,1.4957e+01,-6.5429e+07,-6.5429e+07,-4.4975e+00,-6.5429e+07,3.1020e-01,9.6707e+00,inf,-1.2279e+00,-6.5987e-01,5.6587e+00,8.3352e+00
2.0000e+03,4.5200e+02,2.9450e+03,1.4877e+01,-6.5357e+07,-6.5357e+07,-4.5075e+00,-6.5357e+07,3.0880e-01,9.5833e+00,inf,-3.7777e-01,-3.8155e-01,6.1724e+00,8.6463e+00
2.0000e+03,4.5300e+02,2.9630e+03,1.4822e+01,-6.5302e+07,-6.5302e+07,-4.5175e+00,-6.5302e+07,3.1517e-01,9.9827e+00,inf,-1.1999e+00,-9.0146e-01,5.7872e+00,8.7816e+00
2.0000e+03,4.5400e+02,2.9680e+03,1.4831e+01,-6.5252e+07,-6.5252e+07,-4.5274e+00,-6.5252e+07,3.1379e-01,9.8953e+00,inf,-1.3769e+00,-1.9525e+00,5.9206e+00,9.2310e+00
2.0000e+03,4.5500e+02,2.9700e+03,1.4853e+01,-6.4553e+07,-6.4553e+07,-4.5374e+00,-6.4553e+07,3.1240e-01,9.8083e+00,inf,-7.9651e-01,-7.3973e-01,5.7157e+00,8.4256e+00
2.0000e+03,4.5600e+02,2.9730e+03,1.4871e+01,-6.3677e+07,-6.3677e+07,-4.5473e+00,-6.3677e+07,3.1105e-01,9.7237e+00,inf,-9.2126e-01,-8.6249e-01,5.1646e+00,8.0987e+00
2.0000e+03,4.5700e+02,2.9810e+03,1.4865e+01,-6.3609e+07,-6.3609e+07,-4.5573e+00,-6.3609e+07,3.0969e-01,9.6390e+00,inf,-1.3221e+00,-7.4731e-01,5.2283e+00,8.0049e+00
2.0000e+03,4.5800e+02,2.9840e+03,1.4883e+01,-6.3561e+07,-6.3561e+07,-4.5672e+00,-6.3561e+07,3.1588e-01,1.0028e+01,inf,-1.3729e+00,-6.7226e-01,5.3998e+00,8.0731e+00
2.0000e+03,4.5900e+02,3.0000e+03,1.4839e+01,-6.2791e+07,-6.2791e+07,-4.5772e+00,-6.2791e+07,3.1453e-01,9.9423e+00,inf,-1.1033e+00,-1.6273e+00,6.2214e+00,9.5227e+00
2.0000e+03,4.6000e+02,3.0540e+03,1.4616e+01,-6.2379e+07,-6.2379e+07,-4.5871e+00,-6.2379e+07,3.1321e-01,9.8588e+00,inf,-1.0321e+00,-9.8068e-01,5.2592e+00,8.2128e+00
2.0000e+03,4.6100e+02,3.1030e+03,1.4424e+01,-6.2235e+07,-6.2235e+07,-4.5971e+00,-6.2235e+07,3.1189e-01,9.7761e+00,inf,-3.6007e-01,-1.0498e+00,5.5059e+00,8.3535e+00
2.0000e+03,4.6200e+02,3.1070e+03,1.4437e+01,-6.2116e+07,-6.2116e+07,-4.6070e+00,-6.2116e+07,3.1057e-01,9.6937e+00,inf,-8.2908e-01,-1.3244e+00,5.3832e+00,8.3399e+00
