niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.6400e+02,1.0000e+00,3.1169e+01,-1.6315e+05,-1.6316e+05,-5.2747e-01,-1.6316e+05,1.1275e-01,6.3623e+00,1.4881e+05,1.7679e+03,-4.3941e-01,-3.1348e-01,1.4675e+00,1.3684e+00,3.3519e+00,3.5381e+00,5.6557e+00,2.8153e+01
2.6500e+02,1.0000e+00,3.1250e+01,-1.6315e+05,-1.6316e+05,-5.2947e-01,-1.6316e+05,1.0992e-01,6.0468e+00,1.4881e+05,1.7702e+03,-1.6707e-01,-9.6897e-01,9.6017e-01,2.7277e+00,2.8274e+00,3.7974e+00,5.2173e+00,2.5631e+01
2.6600e+02,1.0000e+00,3.1331e+01,-1.6315e+05,-1.6316e+05,-5.3147e-01,-1.6316e+05,1.1266e-01,6.3520e+00,1.4881e+05,1.7725e+03,-3.3290e-01,-1.1016e-01,1.1355e+00,2.6606e+00,2.6568e+00,4.3538e+00,5.3684e+00,2.7504e+01
2.6700e+02,1.0000e+00,3.1412e+01,-1.6315e+05,-1.6315e+05,-5.3347e-01,-1.6315e+05,1.1194e-01,6.2714e+00,1.4881e+05,1.7748e+03,7.5009e-03,-8.4317e-02,1.1126e+00,1.8259e+00,3.6131e+00,3.4708e+00,5.4378e+00,2.7708e+01
2.6800e+02,1.0000e+00,3.1492e+01,-1.6314e+05,-1.6315e+05,-5.3546e-01,-1.6315e+05,1.1913e-01,7.1030e+00,1.4881e+05,1.7768e+03,-9.9038e-02,-6.8236e-01,1.7409e+00,1.6249e+00,3.0033e+00,4.4041e+00,5.4793e+00,2.9229e+01
2.6900e+02,4.0000e+00,3.1462e+01,-1.6313e+05,-1.6314e+05,-5.3746e-01,-1.6314e+05,1.2197e-01,7.4452e+00,1.4880e+05,1.7860e+03,-4.3245e-01,-7.9275e-01,1.4968e+00,1.8704e+00,2.9304e+00,4.4192e+00,5.6413e+00,2.8363e+01
2.7000e+02,1.0000e+00,3.1542e+01,-1.6313e+05,-1.6314e+05,-5.3946e-01,-1.6314e+05,1.1274e-01,6.3613e+00,1.4879e+05,1.7881e+03,9.9544e-02,-5.6481e-02,1.2757e+00,2.9982e+00,2.1961e+00,4.0424e+00,5.6303e+00,2.7444e+01
2.7100e+02,1.0000e+00,3.1622e+01,-1.6313e+05,-1.6314e+05,-5.4146e-01,-1.6314e+05,1.0943e-01,5.9932e+00,1.4879e+05,1.7904e+03,-6.5257e-02,-9.2111e-02,2.0266e+00,2.5783e+00,1.9890e+00,3.5772e+00,5.5509e+00,2.9763e+01
2.7200e+02,1.0000e+00,3.1702e+01,-1.6313e+05,-1.6313e+05,-5.4346e-01,-1.6313e+05,1.1115e-01,6.1834e+00,1.4879e+05,1.7923e+03,-2.4305e-01,-9.9386e-01,1.1108e+00,2.8603e+00,3.2276e+00,4.1986e+00,5.0640e+00,2.5070e+01
2.7300e+02,1.0000e+00,3.1781e+01,-1.6312e+05,-1.6313e+05,-5.4545e-01,-1.6313e+05,1.2194e-01,7.4416e+00,1.4879e+05,1.7943e+03,1.9534e-01,-5.2278e-01,3.3796e-01,1.3103e+00,2.2951e+00,3.1655e+00,4.8130e+00,2.6542e+01
2.7400e+02,1.0000e+00,3.1860e+01,-1.6311e+05,-1.6312e+05,-5.4745e-01,-1.6312e+05,1.2191e-01,7.4384e+00,1.4878e+05,1.7962e+03,-4.3423e-01,-1.3410e-01,3.1618e-01,3.1826e+00,2.3310e+00,4.6123e+00,4.7370e+00,2.7015e+01
2.7500e+02,2.0000e+00,3.1903e+01,-1.6311e+05,-1.6312e+05,-5.4945e-01,-1.6312e+05,1.1358e-01,6.4564e+00,1.4877e+05,1.8001e+03,-4.3511e-01,-2.4699e-01,1.7183e+00,1.8972e+00,3.5669e+00,4.1777e+00,5.6007e+00,2.5930e+01
2.7600e+02,1.0000e+00,3.1981e+01,-1.6311e+05,-1.6312e+05,-5.5145e-01,-1.6312e+05,1.1865e-01,7.0455e+00,1.4877e+05,1.8024e+03,-2.7791e-01,-4.3939e-01,2.1311e+00,1.7163e+00,2.1560e+00,3.4613e+00,5.9159e+00,2.6584e+01
2.7700e+02,1.0000e+00,3.2060e+01,-1.6311e+05,-1.6311e+05,-5.5345e-01,-1.6311e+05,1.1226e-01,6.3069e+00,1.4877e+05,1.8044e+03,-2.4670e-01,-4.1989e-03,1.1578e+00,2.8881e+00,3.2831e+00,5.0300e+00,5.3654e+00,2.7476e+01
2.7800e+02,1.0000e+00,3.2139e+01,-1.6310e+05,-1.6311e+05,-5.5544e-01,-1.6311e+05,1.1985e-01,7.1888e+00,1.4877e+05,1.8067e+03,1.6375e-01,-7.2164e-01,8.4379e-01,2.5943e+00,3.1554e+00,3.1747e+00,4.0907e+00,2.8398e+01
2.7900e+02,1.0000e+00,3.2217e+01,-1.6310e+05,-1.6311e+05,-5.5744e-01,-1.6311e+05,1.1197e-01,6.2754e+00,1.4876e+05,1.8086e+03,-3.8069e-01,-5.6060e-01,1.4923e+00,3.1163e+00,2.5902e+00,4.7469e+00,5.2158e+00,2.8575e+01
2.8000e+02,3.0000e+00,3.2221e+01,-1.6310e+05,-1.6311e+05,-5.5944e-01,-1.6311e+05,1.1779e-01,6.9439e+00,1.4876e+05,1.8153e+03,-4.7615e-01,-5.2647e-01,3.6860e-01,2.2647e+00,3.2606e+00,3.2608e+00,4.3952e+00,2.7487e+01
2.8100e+02,1.0000e+00,3.2299e+01,-1.6310e+05,-1.6310e+05,-5.6144e-01,-1.6310e+05,1.1796e-01,6.9647e+00,1.4876e+05,1.8176e+03,1.7433e-01,-3.0426e-01,1.2428e+00,1.6113e+00,3.5085e+00,4.1865e+00,4.9621e+00,2.7936e+01
2.8200e+02,2.0000e+00,3.2339e+01,-1.6309e+05,-1.6310e+05,-5.6344e-01,-1.6310e+05,1.1901e-01,7.0892e+00,1.4876e+05,1.8219e+03,-5.8178e-02,-7.2663e-01,2.0778e+00,1.6000e+00,2.8282e+00,4.6211e+00,5.8977e+00,2.9737e+01
2.8300e+02,3.0000e+00,3.2343e+01,-1.6309e+05,-1.6310e+05,-5.6543e-01,-1.6310e+05,1.1958e-01,7.1566e+00,1.4876e+05,1.8289e+03,-4.7665e-01,-9.7177e-02,1.4583e+00,2.3426e+00,3.2028e+00,3.4381e+00,5.5012e+00,2.5972e+01
2.8400e+02,1.0000e+00,3.2420e+01,-1.6309e+05,-1.6309e+05,-5.6743e-01,-1.6309e+05,1.2128e-01,7.3615e+00,1.4875e+05,1.8309e+03,-3.3877e-01,-7.2897e-01,1.8980e+00,2.8204e+00,3.0205e+00,3.7167e+00,5.3601e+00,2.9800e+01
2.8500e+02,1.0000e+00,3.2497e+01,-1.6308e+05,-1.6309e+05,-5.6943e-01,-1.6309e+05,1.2107e-01,7.3358e+00,1.4875e+05,1.8328e+03,-9.2885e-02,-1.4387e-01,4.8491e-01,3.2601e+00,2.4107e+00,3.4187e+00,5.2380e+00,2.5811e+01
2.8600e+02,2.0000e+00,3.2537e+01,-1.6308e+05,-1.6308e+05,-5.7143e-01,-1.6308e+05,1.2206e-01,7.4572e+00,1.4874e+05,1.8371e+03,2.3748e-01,-5.0911e-01,1.5475e+00,3.0943e+00,2.0115e+00,5.0512e+00,5.1670e+00,2.8173e+01
2.8700e+02,1.0000e+00,3.2614e+01,-1.6307e+05,-1.6308e+05,-5.7343e-01,-1.6308e+05,1.1620e-01,6.7576e+00,1.4874e+05,1.8390e+03,2.2917e-01,-3.6482e-01,9.4263e-01,2.2746e+00,2.0200e+00,4.9103e+00,5.4658e+00,2.6823e+01
2.8800e+02,1.0000e+00,3.2690e+01,-1.6307e+05,-1.6308e+05,-5.7542e-01,-1.6308e+05,1.2191e-01,7.4383e+00,1.4873e+05,1.8414e+03,-1.5283e-01,-1.5281e-01,1.5897e+00,2.0019e+00,2.1522e+00,3.9142e+00,5.7981e+00,2.8366e+01
2.8900e+02,3.0000e+00,3.2692e+01,-1.6306e+05,-1.6307e+05,-5.7742e-01,-1.6307e+05,1.2226e-01,7.4809e+00,1.4873e+05,1.8477e+03,1.6892e-01,-1.8965e-01,2.1619e+00,3.1816e+00,3.0586e+00,3.7316e+00,5.7724e+00,2.5253e+01
2.9000e+02,2.0000e+00,3.2731e+01,-1.6305e+05,-1.6306e+05,-5.7942e-01,-1.6306e+05,1.2230e-01,7.4866e+00,1.4872e+05,1.8521e+03,6.4436e-02,-9.2194e-01,4.8002e-01,2.2364e+00,3.4025e+00,4.1338e+00,4.3984e+00,2.7004e+01
2.9100e+02,4.0000e+00,3.2697e+01,-1.6305e+05,-1.6305e+05,-5.8142e-01,-1.6305e+05,1.2047e-01,7.2637e+00,1.4871e+05,1.8606e+03,1.4947e-01,-2.8794e-01,1.5612e+00,2.0358e+00,2.2349e+00,4.5977e+00,5.4696e+00,2.5783e+01
2.9200e+02,1.0000e+00,3.2772e+01,-1.6304e+05,-1.6305e+05,-5.8342e-01,-1.6305e+05,1.2165e-01,7.4071e+00,1.4871e+05,1.8625e+03,-2.6054e-01,-4.2705e-01,1.1072e+00,2.0994e+00,3.2659e+00,4.8912e+00,4.1075e+00,2.7826e+01
2.9300e+02,1.0000e+00,3.2848e+01,-1.6303e+05,-1.6304e+05,-5.8541e-01,-1.6304e+05,1.2200e-01,7.4495e+00,1.4870e+05,1.8649e+03,-4.9827e-01,-4.7831e-01,1.7508e+00,2.1486e+00,3.6534e+00,4.1672e+00,5.7055e+00,2.7263e+01
2.9400e+02,1.0000e+00,3.2923e+01,-1.6303e+05,-1.6304e+05,-5.8741e-01,-1.6304e+05,1.2154e-01,7.3930e+00,1.4870e+05,1.8672e+03,1.6268e-02,-9.9640e-01,1.1621e+00,1.9902e+00,3.4141e+00,4.4047e+00,5.3419e+00,2.6414e+01
2.9500e+02,1.0000e+00,3.2998e+01,-1.6303e+05,-1.6304e+05,-5.8941e-01,-1.6304e+05,1.1657e-01,6.8008e+00,1.4869e+05,1.8695e+03,-2.8130e-01,-4.4975e-01,1.4840e+00,1.2967e+00,2.2776e+00,4.0067e+00,5.6610e+00,2.7866e+01
2.9600e+02,1.0000e+00,3.3073e+01,-1.6303e+05,-1.6303e+05,-5.9141e-01,-1.6303e+05,1.1131e-01,6.2016e+00,1.4869e+05,1.8718e+03,2.3508e-01,-5.4349e-01,3.4543e-01,3.0356e+00,2.2109e+00,4.6770e+00,4.2070e+00,2.6225e+01
2.9700e+02,2.0000e+00,3.3110e+01,-1.6303e+05,-1.6303e+05,-5.9341e-01,-1.6303e+05,1.1117e-01,6.1852e+00,1.4869e+05,1.8760e+03,1.1708e-01,-2.3511e-01,5.3701e-01,1.9690e+00,2.8004e+00,4.7842e+00,4.0375e+00,2.6229e+01
2.9800e+02,3.0000e+00,3.3111e+01,-1.6302e+05,-1.6303e+05,-5.9540e-01,-1.6303e+05,1.2014e-01,7.2243e+00,1.4869e+05,1.8820e+03,-2.7489e-01,-5.3824e-01,1.2249e+00,2.4375e+00,3.6155e+00,4.7730e+00,5.4927e+00,2.7742e+01
2.9900e+02,2.0000e+00,3.3149e+01,-1.6301e+05,-1.6302e+05,-5.9740e-01,-1.6302e+05,1.2238e-01,7.4959e+00,1.4868e+05,1.8859e+03,2.2008e-01,-7.7620e-01,6.5676e-01,1.5740e+00,2.8681e+00,3.6312e+00,5.0469e+00,2.5365e+01
3.0000e+02,1.0000e+00,3.3223e+01,-1.6301e+05,-1.6302e+05,-5.9940e-01,-1.6302e+05,1.1319e-01,6.4125e+00,1.4868e+05,1.8883e+03,-2.8789e-01,-7.5820e-01,1.9764e+00,2.0004e+00,3.6523e+00,5.0084e+00,5.6811e+00,2.6860e+01
3.0100e+02,1.0000e+00,3.3296e+01,-1.6301e+05,-1.6302e+05,-6.0140e-01,-1.6302e+05,1.0913e-01,5.9611e+00,1.4867e+05,1.8902e+03,-4.8565e-01,-2.8150e-01,5.1559e-01,2.5773e+00,2.7467e+00,4.6446e+00,4.3544e+00,2.6689e+01
3.0200e+02,1.0000e+00,3.3370e+01,-1.6301e+05,-1.6302e+05,-6.0340e-01,-1.6302e+05,1.0676e-01,5.7049e+00,1.4867e+05,1.8925e+03,-2.8715e-02,-3.9548e-01,4.0040e-01,1.8311e+00,2.7785e+00,3.9518e+00,4.2863e+00,2.7011e+01
3.0300e+02,2.0000e+00,3.3407e+01,-1.6301e+05,-1.6302e+05,-6.0539e-01,-1.6302e+05,1.0557e-01,5.5786e+00,1.4867e+05,1.8967e+03,-1.9139e-01,-7.8684e-01,8.2257e-01,2.5121e+00,2.3727e+00,4.7080e+00,3.9733e+00,2.7402e+01
3.0400e+02,1.0000e+00,3.3480e+01,-1.6301e+05,-1.6302e+05,-6.0739e-01,-1.6302e+05,1.1439e-01,6.5486e+00,1.4867e+05,1.8990e+03,-4.8509e-01,-8.9436e-01,1.0614e+00,2.7493e+00,3.5575e+00,4.5027e+00,5.0350e+00,2.7612e+01
3.0500e+02,1.0000e+00,3.3553e+01,-1.6301e+05,-1.6302e+05,-6.0939e-01,-1.6302e+05,1.1369e-01,6.4688e+00,1.4867e+05,1.9010e+03,-4.3267e-02,-1.1434e-02,6.8190e-01,2.4406e+00,3.5464e+00,4.6936e+00,4.5940e+00,2.6786e+01
3.0600e+02,4.0000e+00,3.3516e+01,-1.6301e+05,-1.6301e+05,-6.1139e-01,-1.6301e+05,1.0967e-01,6.0193e+00,1.4867e+05,1.9095e+03,1.9986e-01,-3.4862e-01,1.0281e+00,2.8437e+00,2.5099e+00,4.2448e+00,5.6738e+00,2.7181e+01
3.0700e+02,2.0000e+00,3.3552e+01,-1.6301e+05,-1.6301e+05,-6.1339e-01,-1.6301e+05,1.0680e-01,5.7092e+00,1.4867e+05,1.9134e+03,4.3564e-02,-2.4247e-01,1.8345e+00,3.1578e+00,3.5733e+00,3.8710e+00,4.8197e+00,2.9715e+01
3.0800e+02,1.0000e+00,3.3624e+01,-1.6300e+05,-1.6301e+05,-6.1538e-01,-1.6301e+05,1.2255e-01,7.5167e+00,1.4867e+05,1.9154e+03,-1.2902e-01,-1.3818e-01,1.4230e+00,3.1600e+00,3.8096e+00,4.6757e+00,5.7266e+00,2.7304e+01
3.0900e+02,1.0000e+00,3.3697e+01,-1.6300e+05,-1.6300e+05,-6.1738e-01,-1.6300e+05,1.1954e-01,7.1525e+00,1.4866e+05,1.9174e+03,6.8480e-02,-4.4880e-01,1.2354e+00,2.6331e+00,2.5119e+00,3.7820e+00,5.3852e+00,2.7329e+01
3.1000e+02,1.0000e+00,3.3769e+01,-1.6299e+05,-1.6300e+05,-6.1938e-01,-1.6300e+05,1.1544e-01,6.6697e+00,1.4866e+05,1.9194e+03,1.9126e-01,-4.1810e-01,1.6759e+00,2.5006e+00,3.3947e+00,4.9516e+00,5.4149e+00,2.6040e+01
3.1100e+02,1.0000e+00,3.3841e+01,-1.6298e+05,-1.6299e+05,-6.2138e-01,-1.6299e+05,1.2265e-01,7.5286e+00,1.4865e+05,1.9218e+03,-2.1214e-01,-4.9072e-02,9.4478e-01,3.1476e+00,3.0719e+00,3.9004e+00,5.1722e+00,2.5370e+01
3.1200e+02,1.0000e+00,3.3913e+01,-1.6297e+05,-1.6298e+05,-6.2338e-01,-1.6298e+05,1.2267e-01,7.5311e+00,1.4864e+05,1.9237e+03,1.0105e-01,-6.5602e-01,9.0447e-01,1.9694e+00,2.7622e+00,4.2676e+00,5.1707e+00,2.5886e+01
3.1300e+02,1.0000e+00,3.3985e+01,-1.6297e+05,-1.6297e+05,-6.2537e-01,-1.6297e+05,1.2016e-01,7.2261e+00,1.4863e+05,1.9260e+03,-1.6475e-01,-7.2761e-02,1.5924e+00,2.2527e+00,2.1494e+00,4.0412e+00,5.2621e+00,2.8642e+01
3.1400e+02,2.0000e+00,3.4020e+01,-1.6296e+05,-1.6297e+05,-6.2737e-01,-1.6297e+05,1.2266e-01,7.5307e+00,1.4863e+05,1.9303e+03,1.4483e-01,-9.6839e-01,3.6729e-01,2.2123e+00,2.2875e+00,3.5595e+00,4.8043e+00,2.6165e+01
3.1500e+02,3.0000e+00,3.4017e+01,-1.6295e+05,-1.6296e+05,-6.2937e-01,-1.6296e+05,1.2145e-01,7.3822e+00,1.4862e+05,1.9361e+03,-1.4366e-01,-4.8714e-01,4.2141e-01,2.7414e+00,3.8336e+00,3.4819e+00,5.1145e+00,2.6070e+01
3.1600e+02,1.0000e+00,3.4088e+01,-1.6295e+05,-1.6296e+05,-6.3137e-01,-1.6296e+05,1.1531e-01,6.6552e+00,1.4861e+05,1.9380e+03,-1.9310e-01,-2.7201e-01,5.7787e-01,2.0351e+00,2.4103e+00,3.7250e+00,4.2901e+00,2.7413e+01
3.1700e+02,1.0000e+00,3.4159e+01,-1.6295e+05,-1.6296e+05,-6.3337e-01,-1.6296e+05,1.1322e-01,6.4157e+00,1.4861e+05,1.9400e+03,-4.9915e-01,-8.0078e-01,1.2432e+00,2.7819e+00,3.7033e+00,3.5793e+00,5.2332e+00,2.7940e+01
3.1800e+02,1.0000e+00,3.4230e+01,-1.6294e+05,-1.6295e+05,-6.3536e-01,-1.6295e+05,1.2276e-01,7.5420e+00,1.4861e+05,1.9423e+03,-8.8614e-02,-7.0822e-01,1.8394e+00,2.1731e+00,3.7895e+00,3.5552e+00,5.1227e+00,2.9807e+01
3.1900e+02,1.0000e+00,3.4301e+01,-1.6293e+05,-1.6294e+05,-6.3736e-01,-1.6294e+05,1.2278e-01,7.5447e+00,1.4860e+05,1.9442e+03,-3.1005e-01,-7.6316e-02,1.6297e+00,2.1172e+00,3.5568e+00,4.5883e+00,5.4121e+00,2.5529e+01
3.2000e+02,3.0000e+00,3.4298e+01,-1.6293e+05,-1.6293e+05,-6.3936e-01,-1.6293e+05,1.1940e-01,7.1348e+00,1.4859e+05,1.9507e+03,-4.0888e-01,-4.2645e-01,8.5315e-01,2.5048e+00,2.9187e+00,3.5572e+00,4.4421e+00,2.7881e+01
3.2100e+02,1.0000e+00,3.4368e+01,-1.6293e+05,-1.6293e+05,-6.4136e-01,-1.6293e+05,1.1235e-01,6.3180e+00,1.4859e+05,1.9526e+03,-7.8640e-02,-8.6241e-01,1.2800e+00,2.3816e+00,2.5354e+00,3.1761e+00,5.3945e+00,2.6333e+01
3.2200e+02,1.0000e+00,3.4439e+01,-1.6292e+05,-1.6293e+05,-6.4336e-01,-1.6293e+05,1.1242e-01,6.3255e+00,1.4859e+05,1.9549e+03,-4.7549e-01,-8.0316e-01,2.0354e+00,1.6363e+00,2.1273e+00,5.0721e+00,4.4110e+00,2.9694e+01
3.2300e+02,1.0000e+00,3.4509e+01,-1.6292e+05,-1.6293e+05,-6.4535e-01,-1.6293e+05,1.0981e-01,6.0357e+00,1.4859e+05,1.9572e+03,8.8310e-02,-5.8374e-01,1.8328e+00,1.4681e+00,2.3223e+00,3.7153e+00,5.8096e+00,2.7019e+01
3.2400e+02,1.0000e+00,3.4578e+01,-1.6292e+05,-1.6293e+05,-6.4735e-01,-1.6293e+05,1.0719e-01,5.7506e+00,1.4858e+05,1.9591e+03,-2.7853e-01,-1.6380e-01,6.1144e-01,1.5547e+00,2.4661e+00,4.6419e+00,4.3019e+00,2.6811e+01
3.2500e+02,2.0000e+00,3.4611e+01,-1.6292e+05,-1.6293e+05,-6.4935e-01,-1.6293e+05,1.2220e-01,7.4733e+00,1.4858e+05,1.9630e+03,-2.1210e-01,-6.2206e-01,1.0856e+00,2.6800e+00,2.3646e+00,3.4642e+00,4.3685e+00,2.8622e+01
3.2600e+02,3.0000e+00,3.4607e+01,-1.6292e+05,-1.6292e+05,-6.5135e-01,-1.6292e+05,1.1411e-01,6.5168e+00,1.4858e+05,1.9696e+03,-4.7089e-02,-1.8542e-01,6.3721e-01,2.2577e+00,2.1098e+00,3.3105e+00,4.5333e+00,2.7291e+01
3.2700e+02,2.0000e+00,3.4640e+01,-1.6292e+05,-1.6292e+05,-6.5335e-01,-1.6292e+05,1.1095e-01,6.1615e+00,1.4858e+05,1.9739e+03,8.6342e-02,-2.4210e-01,1.1885e+00,1.3299e+00,3.3467e+00,4.3677e+00,4.2556e+00,2.8108e+01
3.2800e+02,1.0000e+00,3.4709e+01,-1.6291e+05,-1.6292e+05,-6.5534e-01,-1.6292e+05,1.1954e-01,7.1519e+00,1.4858e+05,1.9762e+03,-3.6255e-01,-2.0259e-01,1.4584e+00,2.3775e+00,3.1353e+00,4.4810e+00,4.4163e+00,2.8940e+01
3.2900e+02,2.0000e+00,3.4741e+01,-1.6290e+05,-1.6291e+05,-6.5734e-01,-1.6291e+05,1.2290e-01,7.5596e+00,1.4857e+05,1.9809e+03,-4.9191e-01,-7.4408e-01,1.4756e+00,2.1082e+00,3.0287e+00,3.9497e+00,5.3436e+00,2.6231e+01
3.3000e+02,1.0000e+00,3.4810e+01,-1.6290e+05,-1.6291e+05,-6.5934e-01,-1.6291e+05,1.1904e-01,7.0918e+00,1.4857e+05,1.9833e+03,-2.3619e-01,-3.6987e-01,9.4934e-01,1.6919e+00,2.3229e+00,3.9477e+00,4.0814e+00,2.8254e+01
3.3100e+02,1.0000e+00,3.4879e+01,-1.6290e+05,-1.6291e+05,-6.6134e-01,-1.6291e+05,1.1518e-01,6.6396e+00,1.4856e+05,1.9857e+03,1.3945e-01,-4.0204e-01,1.6214e+00,2.3406e+00,3.6547e+00,3.2131e+00,5.5019e+00,2.5726e+01
3.3200e+02,2.0000e+00,3.4911e+01,-1.6290e+05,-1.6291e+05,-6.6334e-01,-1.6291e+05,1.1313e-01,6.4051e+00,1.4856e+05,1.9903e+03,-4.0227e-01,-7.0471e-01,2.2271e+00,1.9282e+00,1.9983e+00,4.5085e+00,5.8154e+00,2.6800e+01
3.3300e+02,1.0000e+00,3.4979e+01,-1.6289e+05,-1.6290e+05,-6.6533e-01,-1.6290e+05,1.2139e-01,7.3745e+00,1.4856e+05,1.9923e+03,-5.9850e-03,-7.5339e-01,6.3865e-01,2.9033e+00,1.9207e+00,4.3060e+00,4.7960e+00,2.6546e+01
3.3400e+02,1.0000e+00,3.5047e+01,-1.6289e+05,-1.6290e+05,-6.6733e-01,-1.6290e+05,1.1811e-01,6.9817e+00,1.4856e+05,1.9942e+03,1.0761e-01,-8.5866e-01,3.9601e-01,1.9813e+00,3.8139e+00,4.4920e+00,3.9808e+00,2.6064e+01
3.3500e+02,2.0000e+00,3.5079e+01,-1.6289e+05,-1.6290e+05,-6.6933e-01,-1.6290e+05,1.1332e-01,6.4267e+00,1.4855e+05,1.9981e+03,-4.4759e-01,-1.1216e-01,1.6455e+00,1.6979e+00,3.3213e+00,5.0667e+00,4.0561e+00,2.8575e+01
3.3600e+02,4.0000e+00,3.5036e+01,-1.6288e+05,-1.6289e+05,-6.7133e-01,-1.6289e+05,1.2305e-01,7.5782e+00,1.4855e+05,2.0066e+03,1.4989e-01,-7.5359e-01,1.4204e+00,3.2179e+00,2.2639e+00,3.6945e+00,4.9284e+00,2.8269e+01
3.3700e+02,1.0000e+00,3.5104e+01,-1.6288e+05,-1.6289e+05,-6.7333e-01,-1.6289e+05,1.1693e-01,6.8432e+00,1.4854e+05,2.0086e+03,-3.7896e-02,-7.8071e-01,1.9787e+00,2.5619e+00,2.8223e+00,3.5770e+00,5.6032e+00,2.5493e+01
3.3800e+02,1.0000e+00,3.5172e+01,-1.6288e+05,-1.6289e+05,-6.7532e-01,-1.6289e+05,1.1143e-01,6.2143e+00,1.4854e+05,2.0109e+03,5.4124e-02,-4.4402e-01,1.5195e+00,1.9906e+00,2.1025e+00,3.6689e+00,5.5299e+00,2.6134e+01
3.3900e+02,4.0000e+00,3.5130e+01,-1.6288e+05,-1.6288e+05,-6.7732e-01,-1.6288e+05,1.1708e-01,6.8603e+00,1.4854e+05,2.0191e+03,-3.3574e-01,-1.9072e-01,8.3937e-01,2.6405e+00,2.0836e+00,3.7912e+00,4.8860e+00,2.7148e+01
3.4000e+02,2.0000e+00,3.5160e+01,-1.6287e+05,-1.6288e+05,-6.7932e-01,-1.6288e+05,1.1461e-01,6.5739e+00,1.4854e+05,2.0231e+03,-3.9295e-01,-5.9129e-01,1.3766e+00,1.7339e+00,2.8167e+00,4.4683e+00,5.2022e+00,2.5918e+01
3.4100e+02,2.0000e+00,3.5191e+01,-1.6287e+05,-1.6288e+05,-6.8132e-01,-1.6288e+05,1.1796e-01,6.9639e+00,1.4853e+05,2.0270e+03,1.1239e-01,-7.1854e-01,1.3290e+00,1.2913e+00,2.2008e+00,4.3837e+00,5.2058e+00,2.5289e+01
3.4200e+02,2.0000e+00,3.5221e+01,-1.6287e+05,-1.6288e+05,-6.8332e-01,-1.6288e+05,1.1199e-01,6.2776e+00,1.4853e+05,2.0313e+03,-4.6606e-01,-6.5755e-01,9.4452e-01,3.2579e+00,3.7647e+00,3.3709e+00,4.9722e+00,2.7386e+01
3.4300e+02,1.0000e+00,3.5288e+01,-1.6287e+05,-1.6288e+05,-6.8531e-01,-1.6288e+05,1.1198e-01,6.2756e+00,1.4853e+05,2.0336e+03,-2.0495e-01,-7.4834e-01,7.3808e-01,1.6311e+00,2.1805e+00,4.5357e+00,4.5148e+00,2.6801e+01
3.4400e+02,5.0000e+00,3.5210e+01,-1.6286e+05,-1.6287e+05,-6.8731e-01,-1.6287e+05,1.2274e-01,7.5398e+00,1.4853e+05,2.0437e+03,7.1480e-02,-5.7479e-01,5.1147e-01,1.6986e+00,3.4057e+00,3.2178e+00,4.9158e+00,2.5903e+01
3.4500e+02,1.0000e+00,3.5276e+01,-1.6286e+05,-1.6287e+05,-6.8931e-01,-1.6287e+05,1.1895e-01,7.0817e+00,1.5116e+05,2.0461e+03,3.3455e-02,-4.0690e-01,1.6698e+00,3.1735e+00,2.8824e+00,4.4781e+00,4.9440e+00,2.9055e+01
3.4600e+02,1.0000e+00,3.5342e+01,-1.6286e+05,-1.6286e+05,-6.9131e-01,-1.6286e+05,1.2258e-01,7.5207e+00,1.5115e+05,2.0480e+03,-1.1766e-01,-1.1820e-01,1.9038e+00,2.5593e+00,2.3534e+00,3.3493e+00,5.6914e+00,2.5740e+01
3.4700e+02,1.0000e+00,3.5408e+01,-1.6286e+05,-1.6286e+05,-6.9331e-01,-1.6286e+05,1.1391e-01,6.4946e+00,1.5115e+05,2.0500e+03,1.9962e-01,-1.7385e-01,5.2457e-01,2.5602e+00,3.6442e+00,4.5913e+00,4.9670e+00,2.5676e+01
3.4800e+02,1.0000e+00,3.5474e+01,-1.6285e+05,-1.6286e+05,-6.9530e-01,-1.6286e+05,1.1255e-01,6.3395e+00,1.5115e+05,2.0523e+03,1.6701e-01,-8.1858e-02,5.3846e-01,1.5042e+00,1.8964e+00,3.6683e+00,4.1814e+00,2.7288e+01
3.4900e+02,1.0000e+00,3.5540e+01,-1.6284e+05,-1.6285e+05,-6.9730e-01,-1.6285e+05,1.2326e-01,7.6040e+00,1.5115e+05,2.0546e+03,-4.4994e-02,-1.7784e-01,1.4896e+00,1.5021e+00,2.4480e+00,5.0821e+00,4.7991e+00,2.7871e+01
3.5000e+02,3.0000e+00,3.5533e+01,-1.6284e+05,-1.6285e+05,-6.9930e-01,-1.6285e+05,1.2140e-01,7.3762e+00,1.5114e+05,2.0614e+03,-1.7307e-01,-3.2852e-01,1.2382e+00,2.1938e+00,3.5788e+00,4.9669e+00,4.1927e+00,2.5520e+01
3.5100e+02,2.0000e+00,3.5562e+01,-1.6284e+05,-1.6285e+05,-7.0130e-01,-1.6285e+05,1.1339e-01,6.4348e+00,1.5113e+05,2.0656e+03,-4.0080e-01,-2.5519e-02,5.9496e-01,2.7869e+00,2.8406e+00,4.6448e+00,4.5413e+00,2.5076e+01
