logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.8275e-01,-5.0052e-01,-2.0633e+00,-6.3496e-01,-1.0766e+00,9.1878e-01,1.9833e+00,2.6063e+01,-3.6656e+02
-2.7093e-01,-5.4820e-01,-1.4207e+00,-7.7738e-01,-1.0778e+00,7.5682e-01,1.9840e+00,2.6033e+01,-3.6794e+02
-3.1813e-01,-5.0460e-01,-1.6444e+00,-6.1070e-01,-4.6600e-01,4.6623e-01,2.0213e+00,2.6089e+01,-3.7259e+02
-3.0754e-01,-5.1348e-01,-1.1515e+00,-1.4833e+00,1.7795e-02,4.0602e-01,2.0504e+00,2.6183e+01,-3.7451e+02
-2.7783e-01,-5.2231e-01,-1.4042e+00,-9.4606e-01,-2.0177e-01,7.4006e-01,2.0050e+00,2.6090e+01,-3.7370e+02
-2.7920e-01,-4.9314e-01,-2.5694e+00,-6.4462e-01,-5.7082e-01,9.4103e-01,1.9703e+00,2.6039e+01,-3.7476e+02
-3.1907e-01,-4.7868e-01,-1.6159e+00,-7.2837e-01,-3.0443e-01,5.9892e-01,2.0285e+00,2.6122e+01,-3.7337e+02
-2.7513e-01,-5.2452e-01,-1.5453e+00,-6.6166e-01,-7.6051e-01,8.7866e-01,1.9934e+00,2.6083e+01,-3.7028e+02
-3.1974e-01,-4.6351e-01,-1.6727e+00,-7.5109e-01,-9.1551e-01,9.6244e-01,1.9967e+00,2.6100e+01,-3.7287e+02
-3.1366e-01,-4.9559e-01,-1.1754e+00,-1.4637e+00,-2.7970e-01,7.3109e-01,2.0016e+00,2.6083e+01,-3.7118e+02
-3.2599e-01,-5.0916e-01,-1.6981e+00,-9.1608e-01,-1.7874e-01,1.8784e-01,2.0110e+00,2.6051e+01,-3.7344e+02
-3.1702e-01,-5.0369e-01,-2.1566e+00,-7.3110e-01,-1.9848e-01,3.9718e-01,2.0284e+00,2.6111e+01,-3.7358e+02
-3.1549e-01,-4.7917e-01,-2.6592e+00,-6.4159e-01,-6.1235e-02,5.6816e-01,2.0135e+00,2.6083e+01,-3.6785e+02
-2.6008e-01,-5.2681e-01,-1.1862e+00,-1.1908e+00,-1.0908e+00,9.2966e-01,1.9602e+00,2.5999e+01,-3.7275e+02
-2.7125e-01,-5.5097e-01,-2.4387e+00,-7.2640e-01,-9.6138e-01,8.2324e-01,1.9733e+00,2.6022e+01,-3.7424e+02
-3.1879e-01,-4.8018e-01,-1.9274e+00,-7.3835e-01,-8.1040e-01,8.1580e-01,2.0049e+00,2.6093e+01,-3.7446e+02
-2.9243e-01,-5.1898e-01,-1.6348e+00,-7.8455e-01,-6.6818e-01,8.1382e-01,1.9855e+00,2.6046e+01,-3.6704e+02
-3.2508e-01,-4.7337e-01,-1.4607e+00,-9.3082e-01,-4.9232e-02,4.4274e-01,2.0231e+00,2.6095e+01,-3.7132e+02
-3.0386e-01,-4.9365e-01,-1.4839e+00,-7.3875e-01,-1.3691e-01,5.4923e-01,2.0182e+00,2.6097e+01,-3.6909e+02
-2.7323e-01,-5.3465e-01,-2.5969e+00,-7.2319e-01,-4.2327e-01,7.3094e-01,1.9887e+00,2.6044e+01,-3.6109e+02
-3.0376e-01,-5.0273e-01,-1.8826e+00,-6.4770e-01,-8.9534e-01,8.5446e-01,2.0021e+00,2.6092e+01,-3.6368e+02
-2.7810e-01,-5.3346e-01,-1.7029e+00,-8.1419e-01,-1.8266e-01,6.5690e-01,1.9970e+00,2.6063e+01,-3.7153e+02
-3.0966e-01,-5.0372e-01,-1.8711e+00,-8.1443e-01,-2.5182e-01,5.6946e-01,2.0146e+00,2.6085e+01,-3.7330e+02
-3.1902e-01,-4.5998e-01,-2.6640e+00,-6.3683e-01,-7.7397e-01,8.0153e-01,2.0066e+00,2.6082e+01,-3.7177e+02
-2.7880e-01,-5.2513e-01,-2.7638e+00,-7.6367e-01,-1.1146e-01,6.1263e-01,1.9988e+00,2.6061e+01,-3.7468e+02
-3.0085e-01,-4.8936e-01,-1.2490e+00,-1.0015e+00,-5.5886e-01,9.1382e-01,1.9948e+00,2.6091e+01,-3.7111e+02
-2.8228e-01,-5.3699e-01,-2.2873e+00,-7.4052e-01,-6.3396e-01,7.3244e-01,1.9843e+00,2.6030e+01,-3.7397e+02
-3.2999e-01,-5.0244e-01,-1.3631e+00,-8.6059e-01,-7.7119e-01,6.6368e-01,2.0284e+00,2.6136e+01,-3.7261e+02
-2.6935e-01,-5.2653e-01,-2.1268e+00,-6.9420e-01,-1.4176e-01,6.3607e-01,2.0072e+00,2.6084e+01,-3.7287e+02
-3.1996e-01,-4.9413e-01,-1.6988e+00,-9.0702e-01,-2.2770e-01,6.2416e-01,2.0114e+00,2.6086e+01,-3.7188e+02
-2.8730e-01,-5.3150e-01,-2.5822e+00,-6.6721e-01,-7.3458e-01,6.6287e-01,1.9981e+00,2.6052e+01,-3.6651e+02
-3.1159e-01,-4.6601e-01,-1.2075e+00,-8.8433e-01,-9.8755e-01,8.6808e-01,1.9935e+00,2.6068e+01,-3.7135e+02
-2.7241e-01,-5.0273e-01,-2.3202e+00,-6.0459e-01,-3.2248e-01,9.0352e-01,2.0002e+00,2.6112e+01,-3.7033e+02
-2.6953e-01,-4.7350e-01,-2.2121e+00,-6.1255e-01,-5.8064e-01,1.0779e+00,1.9823e+00,2.6116e+01,-3.7471e+02
-2.8798e-01,-4.7680e-01,-1.3703e+00,-9.3462e-01,-2.0912e-01,9.3645e-01,1.9976e+00,2.6107e+01,-3.7276e+02
-3.1809e-01,-4.8938e-01,-2.3293e+00,-6.3185e-01,-3.8042e-01,5.4150e-01,2.0210e+00,2.6097e+01,-3.7162e+02
-2.9274e-01,-5.1401e-01,-1.5876e+00,-8.0116e-01,-2.5536e-01,7.0085e-01,1.9952e+00,2.6062e+01,-3.7440e+02
-2.7965e-01,-5.3298e-01,-1.7860e+00,-7.6949e-01,-6.9281e-01,7.7977e-01,1.9865e+00,2.6044e+01,-3.6604e+02
-2.8174e-01,-4.8157e-01,-2.5250e+00,-7.7030e-01,-4.5135e-01,1.0145e+00,1.9680e+00,2.6052e+01,-3.7392e+02
-2.6123e-01,-5.2011e-01,-1.8119e+00,-6.4089e-01,-4.4996e-01,8.2895e-01,1.9629e+00,2.5991e+01,-3.7374e+02
-2.8374e-01,-5.2875e-01,-2.3780e+00,-7.1669e-01,-5.5426e-01,7.4994e-01,1.9929e+00,2.6061e+01,-3.6292e+02
-2.7613e-01,-5.2985e-01,-2.3990e+00,-6.3412e-01,-3.1656e-01,6.7912e-01,2.0009e+00,2.6064e+01,-3.6948e+02
-2.9293e-01,-5.2913e-01,-2.4544e+00,-6.7068e-01,-6.8560e-01,6.1930e-01,2.0028e+00,2.6060e+01,-3.6799e+02
-2.7503e-01,-5.4637e-01,-1.1617e+00,-1.1061e+00,-3.5131e-01,7.4821e-01,1.9907e+00,2.6060e+01,-3.6967e+02
-3.3190e-01,-4.6628e-01,-1.1714e+00,-1.5060e+00,-1.4318e-01,7.7653e-01,2.0175e+00,2.6124e+01,-3.6360e+02
-3.1192e-01,-4.6945e-01,-1.0924e+00,-1.6549e+00,-1.4448e-01,8.0818e-01,2.0003e+00,2.6090e+01,-3.6926e+02
-2.5693e-01,-5.0671e-01,-1.6892e+00,-8.1883e-01,-7.0202e-01,1.0331e+00,1.9655e+00,2.6057e+01,-3.7031e+02
-2.8043e-01,-5.3658e-01,-2.0868e+00,-7.6017e-01,-7.2562e-01,7.4742e-01,1.9824e+00,2.6026e+01,-3.7395e+02
-2.7299e-01,-5.3288e-01,-2.3224e+00,-7.2249e-01,-1.1501e-01,6.6463e-01,2.0094e+00,2.6100e+01,-3.7530e+02
-2.8948e-01,-5.2517e-01,-2.7075e+00,-6.1119e-01,-6.0518e-01,5.7784e-01,2.0071e+00,2.6056e+01,-3.7245e+02
-2.7918e-01,-5.4095e-01,-2.5606e+00,-6.8748e-01,-3.1888e-01,5.8983e-01,2.0066e+00,2.6067e+01,-3.6963e+02
-3.2917e-01,-4.7999e-01,-1.1920e+00,-1.2306e+00,-2.4484e-01,3.9048e-01,2.0116e+00,2.6049e+01,-3.6899e+02
-3.0364e-01,-4.8660e-01,-1.4685e+00,-8.3553e-01,-7.2676e-01,9.1588e-01,1.9900e+00,2.6078e+01,-3.5201e+02
-3.3042e-01,-4.7543e-01,-1.1857e+00,-9.1678e-01,-6.3236e-01,6.7400e-01,2.0047e+00,2.6059e+01,-3.7362e+02
-2.9206e-01,-5.2521e-01,-1.2130e+00,-1.0796e+00,-3.5393e-01,7.0137e-01,1.9953e+00,2.6061e+01,-3.7458e+02
-3.3580e-01,-4.5815e-01,-1.1376e+00,-1.3331e+00,-2.9145e-01,6.6032e-01,2.0069e+00,2.6061e+01,-3.6854e+02
-2.7951e-01,-5.0352e-01,-1.7721e+00,-6.4067e-01,-7.3308e-01,8.9993e-01,1.9891e+00,2.6074e+01,-3.7132e+02
-3.1161e-01,-4.9263e-01,-1.6456e+00,-6.5432e-01,-7.6683e-01,6.5987e-01,2.0108e+00,2.6066e+01,-3.6858e+02
-2.9238e-01,-5.0795e-01,-1.4869e+00,-7.5731e-01,-4.0489e-01,6.1753e-01,2.0019e+00,2.6050e+01,-3.7262e+02
