nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix
2.0000e+03,7.8400e+02,2.1775e+04,3.5968e+00,-1.2437e+03,-1.2635e+03,-1.5545e+01,-1.2624e+03,5.9337e-01,1.7780e+01,9.7887e+01,-4.9401e-01,-9.9818e-01,3.0024e+00
2.0000e+03,7.8500e+02,2.2053e+04,3.5561e+00,-1.2434e+03,-1.2630e+03,-1.5565e+01,-1.2620e+03,5.9251e-01,1.7728e+01,9.7440e+01,-5.1997e-01,-9.7874e-01,3.0032e+00
2.0000e+03,7.8600e+02,2.2060e+04,3.5595e+00,-1.2433e+03,-1.2629e+03,-1.5585e+01,-1.2616e+03,5.9103e-01,1.7640e+01,9.6993e+01,-5.5138e-01,-9.7930e-01,2.9960e+00
2.0000e+03,7.8700e+02,2.2281e+04,3.5287e+00,-1.2432e+03,-1.2628e+03,-1.5604e+01,-1.2614e+03,5.8929e-01,1.7536e+01,9.6630e+01,-4.6987e-01,-1.0046e+00,3.0046e+00
2.0000e+03,7.8800e+02,2.3560e+04,3.3418e+00,-1.2430e+03,-1.2627e+03,-1.5624e+01,-1.2611e+03,5.8777e-01,1.7446e+01,9.6341e+01,-4.8959e-01,-9.9535e-01,3.0036e+00
2.0000e+03,7.8900e+02,2.5711e+04,3.0667e+00,-1.2406e+03,-1.2608e+03,-1.5644e+01,-1.2602e+03,6.0093e-01,1.8236e+01,9.6081e+01,-5.3437e-01,-9.7118e-01,3.0004e+00
2.0000e+03,7.9000e+02,2.6275e+04,3.0047e+00,-1.2386e+03,-1.2587e+03,-1.5664e+01,-1.2585e+03,6.1572e-01,1.9144e+01,9.5185e+01,-5.1902e-01,-9.7204e-01,3.0045e+00
2.0000e+03,7.9100e+02,2.6996e+04,2.9283e+00,-1.2378e+03,-1.2577e+03,-1.5684e+01,-1.2573e+03,6.1156e-01,1.8887e+01,9.3444e+01,-5.3439e-01,-9.7400e-01,3.0025e+00
2.0000e+03,7.9200e+02,2.7477e+04,2.8808e+00,-1.2378e+03,-1.2574e+03,-1.5703e+01,-1.2567e+03,6.0605e-01,1.8548e+01,9.2246e+01,-5.1010e-01,-9.9751e-01,2.9998e+00
2.0000e+03,7.9300e+02,2.7490e+04,2.8831e+00,-1.2372e+03,-1.2571e+03,-1.5723e+01,-1.2562e+03,6.0246e-01,1.8329e+01,9.1561e+01,-4.8145e-01,-9.9649e-01,3.0041e+00
2.0000e+03,7.9400e+02,2.7558e+04,2.8796e+00,-1.2371e+03,-1.2568e+03,-1.5743e+01,-1.2557e+03,5.9941e-01,1.8144e+01,9.1024e+01,-5.2625e-01,-9.7753e-01,3.0025e+00
2.0000e+03,7.9500e+02,2.8214e+04,2.8163e+00,-1.2350e+03,-1.2553e+03,-1.5763e+01,-1.2548e+03,6.0723e-01,1.8620e+01,9.0578e+01,-5.4381e-01,-9.6543e-01,3.0016e+00
2.0000e+03,7.9600e+02,2.8338e+04,2.8075e+00,-1.2342e+03,-1.2542e+03,-1.5783e+01,-1.2538e+03,6.0869e-01,1.8710e+01,8.9613e+01,-5.1919e-01,-9.8554e-01,3.0036e+00
2.0000e+03,7.9700e+02,2.8524e+04,2.7927e+00,-1.2341e+03,-1.2538e+03,-1.5802e+01,-1.2531e+03,6.0535e-01,1.8505e+01,8.8569e+01,-5.2856e-01,-9.9091e-01,2.9977e+00
2.0000e+03,7.9800e+02,2.8525e+04,2.7962e+00,-1.2340e+03,-1.2538e+03,-1.5822e+01,-1.2527e+03,6.0166e-01,1.8280e+01,8.7886e+01,-4.7056e-01,-1.0135e+00,3.0036e+00
2.0000e+03,7.9900e+02,2.8543e+04,2.7979e+00,-1.2339e+03,-1.2537e+03,-1.5842e+01,-1.2524e+03,5.9857e-01,1.8093e+01,8.7456e+01,-5.2430e-01,-9.8295e-01,2.9995e+00
2.0000e+03,8.0000e+02,2.8561e+04,2.7996e+00,-1.2321e+03,-1.2524e+03,-1.5862e+01,-1.2517e+03,6.0292e-01,1.8357e+01,8.7129e+01,-5.5047e-01,-9.7632e-01,2.9966e+00
2.0000e+03,8.0100e+02,2.8748e+04,2.7849e+00,-1.2317e+03,-1.2517e+03,-1.5882e+01,-1.2510e+03,6.0388e-01,1.8416e+01,8.6439e+01,-5.0225e-01,-1.0025e+00,3.0018e+00
2.0000e+03,8.0200e+02,2.8833e+04,2.7802e+00,-1.2315e+03,-1.2514e+03,-1.5902e+01,-1.2505e+03,6.0204e-01,1.8303e+01,8.5698e+01,-5.2593e-01,-9.9205e-01,2.9983e+00
2.0000e+03,8.0300e+02,2.8957e+04,2.7717e+00,-1.2299e+03,-1.2503e+03,-1.5921e+01,-1.2497e+03,6.0678e-01,1.8593e+01,8.5166e+01,-5.2897e-01,-9.7670e-01,3.0011e+00
2.0000e+03,8.0400e+02,2.8995e+04,2.7716e+00,-1.2279e+03,-1.2484e+03,-1.5941e+01,-1.2481e+03,6.1874e-01,1.9333e+01,8.4341e+01,-4.8878e-01,-9.9452e-01,3.0034e+00
2.0000e+03,8.0500e+02,2.9388e+04,2.7380e+00,-1.2261e+03,-1.2465e+03,-1.5961e+01,-1.2463e+03,6.2249e-01,1.9568e+01,8.2761e+01,-5.3468e-01,-9.7918e-01,2.9994e+00
2.0000e+03,8.0600e+02,3.0657e+04,2.6281e+00,-1.2251e+03,-1.2454e+03,-1.5981e+01,-1.2451e+03,6.1806e-01,1.9290e+01,8.0965e+01,-5.1988e-01,-9.7904e-01,3.0043e+00
2.0000e+03,8.0700e+02,3.4158e+04,2.3620e+00,-1.2250e+03,-1.2449e+03,-1.6001e+01,-1.2443e+03,6.1224e-01,1.8929e+01,7.9665e+01,-4.9442e-01,-9.9410e-01,3.0025e+00
2.0000e+03,8.0800e+02,3.4272e+04,2.3571e+00,-1.2246e+03,-1.2447e+03,-1.6020e+01,-1.2438e+03,6.0800e-01,1.8668e+01,7.8895e+01,-4.9017e-01,-9.9625e-01,3.0026e+00
2.0000e+03,8.0900e+02,3.4286e+04,2.3590e+00,-1.2245e+03,-1.2445e+03,-1.6040e+01,-1.2434e+03,6.0461e-01,1.8460e+01,7.8354e+01,-4.9175e-01,-9.9194e-01,3.0011e+00
2.0000e+03,8.1000e+02,3.4388e+04,2.3550e+00,-1.2239e+03,-1.2441e+03,-1.6060e+01,-1.2430e+03,6.0254e-01,1.8334e+01,7.7929e+01,-4.9439e-01,-9.9022e-01,3.0032e+00
2.0000e+03,8.1100e+02,3.4464e+04,2.3527e+00,-1.2234e+03,-1.2436e+03,-1.6080e+01,-1.2426e+03,6.0154e-01,1.8273e+01,7.7517e+01,-5.4700e-01,-9.7426e-01,2.9979e+00
2.0000e+03,8.1200e+02,3.5444e+04,2.2905e+00,-1.2228e+03,-1.2431e+03,-1.6100e+01,-1.2421e+03,6.0164e-01,1.8279e+01,7.7071e+01,-5.1880e-01,-9.7299e-01,3.0043e+00
2.0000e+03,8.1300e+02,3.5455e+04,2.2926e+00,-1.2213e+03,-1.2418e+03,-1.6119e+01,-1.2412e+03,6.0893e-01,1.8725e+01,7.6583e+01,-4.7361e-01,-9.9878e-01,3.0049e+00
2.0000e+03,8.1400e+02,3.5684e+04,2.2807e+00,-1.2202e+03,-1.2407e+03,-1.6139e+01,-1.2402e+03,6.1338e-01,1.9000e+01,7.5716e+01,-5.6531e-01,-9.6999e-01,2.9970e+00
2.0000e+03,8.1500e+02,3.5744e+04,2.2797e+00,-1.2202e+03,-1.2403e+03,-1.6159e+01,-1.2396e+03,6.1059e-01,1.8827e+01,7.4673e+01,-5.6779e-01,-9.7181e-01,2.9961e+00
2.0000e+03,8.1600e+02,3.5826e+04,2.2773e+00,-1.2201e+03,-1.2402e+03,-1.6179e+01,-1.2391e+03,6.0714e-01,1.8615e+01,7.3989e+01,-4.9482e-01,-9.9411e-01,3.0032e+00
2.0000e+03,8.1700e+02,3.7048e+04,2.2050e+00,-1.2201e+03,-1.2402e+03,-1.6199e+01,-1.2388e+03,6.0414e-01,1.8431e+01,7.3557e+01,-5.3598e-01,-9.7618e-01,3.0007e+00
2.0000e+03,8.1800e+02,3.7560e+04,2.1776e+00,-1.2198e+03,-1.2401e+03,-1.6218e+01,-1.2386e+03,6.0173e-01,1.8284e+01,7.3235e+01,-5.4102e-01,-9.7834e-01,3.0001e+00
2.0000e+03,8.1900e+02,3.7688e+04,2.1729e+00,-1.2196e+03,-1.2398e+03,-1.6238e+01,-1.2383e+03,5.9986e-01,1.8171e+01,7.2954e+01,-4.9833e-01,-9.9565e-01,3.0041e+00
2.0000e+03,8.2000e+02,3.7707e+04,2.1744e+00,-1.2195e+03,-1.2397e+03,-1.6258e+01,-1.2381e+03,5.9824e-01,1.8073e+01,7.2682e+01,-5.5160e-01,-9.7699e-01,2.9967e+00
2.0000e+03,8.2100e+02,3.7737e+04,2.1754e+00,-1.2191e+03,-1.2395e+03,-1.6278e+01,-1.2379e+03,5.9705e-01,1.8001e+01,7.2435e+01,-5.5191e-01,-9.7040e-01,2.9992e+00
2.0000e+03,8.2200e+02,3.7768e+04,2.1762e+00,-1.2187e+03,-1.2391e+03,-1.6298e+01,-1.2376e+03,5.9650e-01,1.7968e+01,7.2189e+01,-5.4535e-01,-9.7716e-01,2.9997e+00
2.0000e+03,8.2300e+02,3.7844e+04,2.1745e+00,-1.2185e+03,-1.2389e+03,-1.6317e+01,-1.2374e+03,5.9614e-01,1.7946e+01,7.1915e+01,-5.6971e-01,-9.6534e-01,2.9977e+00
2.0000e+03,8.2400e+02,3.8489e+04,2.1407e+00,-1.2181e+03,-1.2386e+03,-1.6337e+01,-1.2371e+03,5.9613e-01,1.7946e+01,7.1639e+01,-5.0251e-01,-9.8737e-01,3.0038e+00
2.0000e+03,8.2500e+02,3.8527e+04,2.1412e+00,-1.2172e+03,-1.2378e+03,-1.6357e+01,-1.2367e+03,5.9886e-01,1.8110e+01,7.1352e+01,-5.0899e-01,-9.8234e-01,3.0041e+00
2.0000e+03,8.2600e+02,3.8698e+04,2.1343e+00,-1.2163e+03,-1.2369e+03,-1.6377e+01,-1.2361e+03,6.0432e-01,1.8442e+01,7.0933e+01,-5.7102e-01,-9.6550e-01,2.9990e+00
2.0000e+03,8.2700e+02,3.8970e+04,2.1220e+00,-1.2157e+03,-1.2362e+03,-1.6397e+01,-1.2355e+03,6.0774e-01,1.8651e+01,7.0318e+01,-4.9247e-01,-9.9199e-01,3.0031e+00
2.0000e+03,8.2800e+02,3.9153e+04,2.1146e+00,-1.2155e+03,-1.2359e+03,-1.6416e+01,-1.2350e+03,6.0773e-01,1.8651e+01,6.9661e+01,-5.1442e-01,-9.8413e-01,3.0019e+00
2.0000e+03,8.2900e+02,3.9515e+04,2.0978e+00,-1.2150e+03,-1.2355e+03,-1.6436e+01,-1.2345e+03,6.0719e-01,1.8618e+01,6.9131e+01,-4.9908e-01,-9.9030e-01,3.0013e+00
2.0000e+03,8.3000e+02,3.9521e+04,2.1000e+00,-1.2150e+03,-1.2353e+03,-1.6456e+01,-1.2342e+03,6.0583e-01,1.8535e+01,6.8665e+01,-4.9848e-01,-9.8963e-01,3.0036e+00
2.0000e+03,8.3100e+02,3.9530e+04,2.1021e+00,-1.2149e+03,-1.2354e+03,-1.6476e+01,-1.2339e+03,6.0401e-01,1.8423e+01,6.8284e+01,-5.1460e-01,-9.8211e-01,3.0034e+00
2.0000e+03,8.3200e+02,3.9593e+04,2.1013e+00,-1.2140e+03,-1.2348e+03,-1.6496e+01,-1.2336e+03,6.0392e-01,1.8418e+01,6.8001e+01,-5.6915e-01,-9.6280e-01,2.9991e+00
2.0000e+03,8.3300e+02,3.9852e+04,2.0901e+00,-1.2139e+03,-1.2344e+03,-1.6515e+01,-1.2332e+03,6.0371e-01,1.8405e+01,6.7644e+01,-5.1105e-01,-9.8252e-01,3.0029e+00
2.0000e+03,8.3400e+02,3.9930e+04,2.0885e+00,-1.2137e+03,-1.2343e+03,-1.6535e+01,-1.2329e+03,6.0293e-01,1.8357e+01,6.7275e+01,-5.5060e-01,-9.7166e-01,2.9986e+00
2.0000e+03,8.3500e+02,4.0707e+04,2.0512e+00,-1.2121e+03,-1.2330e+03,-1.6555e+01,-1.2323e+03,6.0970e-01,1.8772e+01,6.6963e+01,-4.9464e-01,-9.8833e-01,3.0037e+00
2.0000e+03,8.3600e+02,4.1087e+04,2.0347e+00,-1.2120e+03,-1.2325e+03,-1.6575e+01,-1.2317e+03,6.1099e-01,1.8852e+01,6.6315e+01,-5.2939e-01,-9.7676e-01,3.0006e+00
2.0000e+03,8.3700e+02,4.1089e+04,2.0370e+00,-1.2111e+03,-1.2320e+03,-1.6595e+01,-1.2311e+03,6.1192e-01,1.8909e+01,6.5703e+01,-4.9910e-01,-9.8711e-01,3.0026e+00
2.0000e+03,8.3800e+02,4.1177e+04,2.0351e+00,-1.2111e+03,-1.2316e+03,-1.6614e+01,-1.2307e+03,6.1103e-01,1.8854e+01,6.5125e+01,-5.4836e-01,-9.6786e-01,2.9991e+00
2.0000e+03,8.3900e+02,4.1377e+04,2.0277e+00,-1.2108e+03,-1.2315e+03,-1.6634e+01,-1.2303e+03,6.0958e-01,1.8764e+01,6.4636e+01,-5.4804e-01,-9.8150e-01,2.9981e+00
2.0000e+03,8.4000e+02,4.2351e+04,1.9834e+00,-1.2099e+03,-1.2308e+03,-1.6654e+01,-1.2298e+03,6.1042e-01,1.8816e+01,6.4244e+01,-4.9782e-01,-1.0013e+00,2.9993e+00
2.0000e+03,8.4100e+02,4.2517e+04,1.9781e+00,-1.2095e+03,-1.2303e+03,-1.6674e+01,-1.2293e+03,6.1079e-01,1.8839e+01,6.3749e+01,-5.4889e-01,-9.7800e-01,2.9986e+00
2.0000e+03,8.4200e+02,4.2539e+04,1.9794e+00,-1.2078e+03,-1.2289e+03,-1.6694e+01,-1.2284e+03,6.1989e-01,1.9405e+01,6.3240e+01,-5.1016e-01,-9.7823e-01,3.0037e+00
2.0000e+03,8.4300e+02,4.4323e+04,1.9021e+00,-1.2072e+03,-1.2280e+03,-1.6713e+01,-1.2275e+03,6.2099e-01,1.9473e+01,6.2293e+01,-5.2980e-01,-9.8022e-01,3.0004e+00
2.0000e+03,8.4400e+02,4.7940e+04,1.7608e+00,-1.2071e+03,-1.2278e+03,-1.6733e+01,-1.2269e+03,6.1817e-01,1.9297e+01,6.1382e+01,-5.3822e-01,-9.8061e-01,2.9992e+00
2.0000e+03,8.4500e+02,4.8410e+04,1.7458e+00,-1.2066e+03,-1.2275e+03,-1.6753e+01,-1.2265e+03,6.1588e-01,1.9155e+01,6.0794e+01,-5.0382e-01,-9.8665e-01,3.0022e+00
2.0000e+03,8.4600e+02,4.9167e+04,1.7210e+00,-1.2066e+03,-1.2273e+03,-1.6773e+01,-1.2261e+03,6.1359e-01,1.9012e+01,6.0315e+01,-4.8182e-01,-9.9152e-01,3.0063e+00
2.0000e+03,8.4700e+02,4.9176e+04,1.7227e+00,-1.2061e+03,-1.2270e+03,-1.6793e+01,-1.2258e+03,6.1193e-01,1.8909e+01,5.9920e+01,-5.0707e-01,-9.9403e-01,3.0023e+00
2.0000e+03,8.4800e+02,4.9260e+04,1.7218e+00,-1.2061e+03,-1.2268e+03,-1.6812e+01,-1.2255e+03,6.1032e-01,1.8810e+01,5.9557e+01,-5.2964e-01,-9.7678e-01,3.0015e+00
2.0000e+03,8.4900e+02,4.9564e+04,1.7132e+00,-1.2058e+03,-1.2267e+03,-1.6832e+01,-1.2252e+03,6.0883e-01,1.8719e+01,5.9234e+01,-5.3817e-01,-9.7524e-01,3.0017e+00
2.0000e+03,8.5000e+02,5.0173e+04,1.6944e+00,-1.2057e+03,-1.2265e+03,-1.6852e+01,-1.2250e+03,6.0752e-01,1.8638e+01,5.8951e+01,-5.2682e-01,-9.8537e-01,2.9993e+00
2.0000e+03,8.5100e+02,5.0323e+04,1.6914e+00,-1.2047e+03,-1.2259e+03,-1.6872e+01,-1.2246e+03,6.0816e-01,1.8677e+01,5.8690e+01,-5.3392e-01,-9.7584e-01,3.0021e+00
2.0000e+03,8.5200e+02,5.1297e+04,1.6612e+00,-1.2047e+03,-1.2255e+03,-1.6892e+01,-1.2243e+03,6.0848e-01,1.8697e+01,5.8337e+01,-5.0757e-01,-9.8569e-01,3.0021e+00
2.0000e+03,8.5300e+02,5.2488e+04,1.6255e+00,-1.2041e+03,-1.2252e+03,-1.6911e+01,-1.2239e+03,6.0884e-01,1.8719e+01,5.7970e+01,-5.3379e-01,-9.8207e-01,2.9989e+00
2.0000e+03,8.5400e+02,5.3071e+04,1.6095e+00,-1.2039e+03,-1.2248e+03,-1.6931e+01,-1.2236e+03,6.0904e-01,1.8732e+01,5.7610e+01,-5.3383e-01,-9.8594e-01,2.9990e+00
2.0000e+03,8.5500e+02,5.3960e+04,1.5849e+00,-1.2037e+03,-1.2246e+03,-1.6951e+01,-1.2233e+03,6.0879e-01,1.8716e+01,5.7252e+01,-5.1342e-01,-9.8811e-01,3.0005e+00
2.0000e+03,8.5600e+02,5.4083e+04,1.5831e+00,-1.2036e+03,-1.2245e+03,-1.6971e+01,-1.2230e+03,6.0808e-01,1.8673e+01,5.6929e+01,-5.4582e-01,-9.7485e-01,3.0002e+00
2.0000e+03,8.5700e+02,5.4568e+04,1.5709e+00,-1.2035e+03,-1.2245e+03,-1.6991e+01,-1.2228e+03,6.0710e-01,1.8612e+01,5.6651e+01,-5.0458e-01,-9.8335e-01,3.0030e+00
2.0000e+03,8.5800e+02,5.4599e+04,1.5718e+00,-1.2035e+03,-1.2244e+03,-1.7010e+01,-1.2226e+03,6.0605e-01,1.8548e+01,5.6417e+01,-5.3425e-01,-9.7842e-01,2.9988e+00
2.0000e+03,8.5900e+02,5.5599e+04,1.5454e+00,-1.2034e+03,-1.2244e+03,-1.7030e+01,-1.2225e+03,6.0501e-01,1.8484e+01,5.6213e+01,-4.8307e-01,-9.9723e-01,3.0027e+00
2.0000e+03,8.6000e+02,5.5839e+04,1.5406e+00,-1.2032e+03,-1.2242e+03,-1.7050e+01,-1.2223e+03,6.0414e-01,1.8431e+01,5.6031e+01,-5.0633e-01,-9.8264e-01,3.0035e+00
2.0000e+03,8.6100e+02,5.6187e+04,1.5328e+00,-1.2030e+03,-1.2241e+03,-1.7070e+01,-1.2222e+03,6.0342e-01,1.8387e+01,5.5854e+01,-4.9836e-01,-9.9516e-01,3.0010e+00
2.0000e+03,8.6200e+02,5.8421e+04,1.4759e+00,-1.2030e+03,-1.2240e+03,-1.7090e+01,-1.2220e+03,6.0275e-01,1.8346e+01,5.5677e+01,-4.9367e-01,-9.9680e-01,3.0003e+00
2.0000e+03,8.6300e+02,5.9059e+04,1.4617e+00,-1.2024e+03,-1.2237e+03,-1.7109e+01,-1.2218e+03,6.0266e-01,1.8341e+01,5.5510e+01,-5.1551e-01,-9.7711e-01,3.0044e+00
2.0000e+03,8.6400e+02,5.9167e+04,1.4607e+00,-1.2021e+03,-1.2233e+03,-1.7129e+01,-1.2216e+03,6.0319e-01,1.8373e+01,5.5315e+01,-5.2454e-01,-9.8408e-01,3.0001e+00
2.0000e+03,8.6500e+02,6.0952e+04,1.4196e+00,-1.2018e+03,-1.2230e+03,-1.7149e+01,-1.2214e+03,6.0400e-01,1.8423e+01,5.5082e+01,-5.5155e-01,-9.6680e-01,3.0011e+00
2.0000e+03,8.6600e+02,6.2010e+04,1.3970e+00,-1.2015e+03,-1.2227e+03,-1.7169e+01,-1.2211e+03,6.0491e-01,1.8478e+01,5.4830e+01,-5.6693e-01,-9.7605e-01,2.9967e+00
2.0000e+03,8.6700e+02,6.2309e+04,1.3919e+00,-1.2013e+03,-1.2225e+03,-1.7189e+01,-1.2209e+03,6.0555e-01,1.8517e+01,5.4566e+01,-5.0689e-01,-9.8064e-01,3.0037e+00
2.0000e+03,8.6800e+02,6.2689e+04,1.3851e+00,-1.2012e+03,-1.2224e+03,-1.7208e+01,-1.2207e+03,6.0569e-01,1.8526e+01,5.4309e+01,-5.0125e-01,-9.8547e-01,3.0037e+00
2.0000e+03,8.6900e+02,6.2823e+04,1.3837e+00,-1.2011e+03,-1.2223e+03,-1.7228e+01,-1.2205e+03,6.0544e-01,1.8511e+01,5.4079e+01,-4.9828e-01,-9.8904e-01,3.0029e+00
2.0000e+03,8.7000e+02,6.3007e+04,1.3813e+00,-1.2009e+03,-1.2222e+03,-1.7248e+01,-1.2203e+03,6.0522e-01,1.8497e+01,5.3877e+01,-5.3815e-01,-9.7375e-01,2.9996e+00
2.0000e+03,8.7100e+02,6.3660e+04,1.3687e+00,-1.1996e+03,-1.2212e+03,-1.7268e+01,-1.2200e+03,6.0908e-01,1.8734e+01,5.3682e+01,-5.5294e-01,-9.6883e-01,2.9988e+00
2.0000e+03,8.7200e+02,6.3988e+04,1.3633e+00,-1.1996e+03,-1.2208e+03,-1.7288e+01,-1.2196e+03,6.1152e-01,1.8884e+01,5.3313e+01,-5.5151e-01,-9.7333e-01,2.9983e+00
2.0000e+03,8.7300e+02,6.4512e+04,1.3537e+00,-1.1996e+03,-1.2208e+03,-1.7307e+01,-1.2193e+03,6.1162e-01,1.8890e+01,5.2917e+01,-5.5121e-01,-9.7248e-01,2.9996e+00
2.0000e+03,8.7400e+02,6.4817e+04,1.3489e+00,-1.1993e+03,-1.2207e+03,-1.7327e+01,-1.2191e+03,6.1126e-01,1.8868e+01,5.2627e+01,-5.3054e-01,-9.8547e-01,2.9997e+00
2.0000e+03,8.7500e+02,6.4889e+04,1.3490e+00,-1.1992e+03,-1.2205e+03,-1.7347e+01,-1.2189e+03,6.1088e-01,1.8845e+01,6.1982e+01,-5.1852e-01,-9.7343e-01,3.0047e+00
2.0000e+03,8.7600e+02,6.4924e+04,1.3498e+00,-1.1988e+03,-1.2202e+03,-1.7367e+01,-1.2187e+03,6.1084e-01,1.8842e+01,6.1742e+01,-4.9131e-01,-9.9473e-01,3.0035e+00
2.0000e+03,8.7700e+02,6.5293e+04,1.3437e+00,-1.1982e+03,-1.2198e+03,-1.7387e+01,-1.2184e+03,6.1188e-01,1.8906e+01,6.1490e+01,-5.0498e-01,-9.9669e-01,3.0012e+00
2.0000e+03,8.7800e+02,6.5311e+04,1.3448e+00,-1.1980e+03,-1.2194e+03,-1.7407e+01,-1.2181e+03,6.1272e-01,1.8958e+01,6.1180e+01,-5.4436e-01,-9.7415e-01,2.9999e+00
2.0000e+03,8.7900e+02,6.5574e+04,1.3410e+00,-1.1972e+03,-1.2189e+03,-1.7426e+01,-1.2177e+03,6.1483e-01,1.9089e+01,6.0863e+01,-5.3450e-01,-9.7577e-01,3.0006e+00
2.0000e+03,8.8000e+02,6.5698e+04,1.3400e+00,-1.1968e+03,-1.2184e+03,-1.7446e+01,-1.2173e+03,6.1720e-01,1.9237e+01,6.0480e+01,-5.5690e-01,-9.6781e-01,2.9993e+00
2.0000e+03,8.8100e+02,6.5980e+04,1.3358e+00,-1.1964e+03,-1.2180e+03,-1.7466e+01,-1.2169e+03,6.1864e-01,1.9326e+01,6.0037e+01,-5.4714e-01,-9.7990e-01,2.9985e+00
2.0000e+03,8.8200e+02,6.6130e+04,1.3342e+00,-1.1961e+03,-1.2177e+03,-1.7486e+01,-1.2165e+03,6.1914e-01,1.9358e+01,5.9605e+01,-4.9388e-01,-9.9017e-01,3.0027e+00
2.0000e+03,8.8300e+02,6.6162e+04,1.3351e+00,-1.1960e+03,-1.2175e+03,-1.7506e+01,-1.2162e+03,6.1870e-01,1.9330e+01,5.9208e+01,-5.2421e-01,-9.8043e-01,3.0013e+00
2.0000e+03,8.8400e+02,6.6823e+04,1.3234e+00,-1.1958e+03,-1.2173e+03,-1.7525e+01,-1.2159e+03,6.1803e-01,1.9288e+01,5.8875e+01,-5.7157e-01,-9.7246e-01,2.9953e+00
2.0000e+03,8.8500e+02,6.6914e+04,1.3231e+00,-1.1954e+03,-1.2170e+03,-1.7545e+01,-1.2156e+03,6.1768e-01,1.9266e+01,5.8578e+01,-5.2384e-01,-9.6793e-01,3.0065e+00
2.0000e+03,8.8600e+02,6.6966e+04,1.3236e+00,-1.1950e+03,-1.2167e+03,-1.7565e+01,-1.2153e+03,6.1783e-01,1.9276e+01,5.8278e+01,-5.2651e-01,-9.8136e-01,3.0004e+00
2.0000e+03,8.8700e+02,6.7222e+04,1.3200e+00,-1.1949e+03,-1.2165e+03,-1.7585e+01,-1.2150e+03,6.1761e-01,1.9262e+01,5.7954e+01,-5.4282e-01,-9.7972e-01,3.0001e+00
2.0000e+03,8.8800e+02,6.7311e+04,1.3198e+00,-1.1948e+03,-1.2164e+03,-1.7605e+01,-1.2148e+03,6.1700e-01,1.9224e+01,5.7655e+01,-4.9811e-01,-9.8457e-01,3.0044e+00
2.0000e+03,8.8900e+02,6.7770e+04,1.3123e+00,-1.1941e+03,-1.2159e+03,-1.7624e+01,-1.2145e+03,6.1738e-01,1.9248e+01,5.7397e+01,-5.2909e-01,-9.7840e-01,3.0002e+00
2.0000e+03,8.9000e+02,6.8652e+04,1.2969e+00,-1.1933e+03,-1.2152e+03,-1.7644e+01,-1.2141e+03,6.2013e-01,1.9419e+01,5.7095e+01,-4.9815e-01,-9.8235e-01,3.0038e+00
2.0000e+03,8.9100e+02,6.8817e+04,1.2953e+00,-1.1906e+03,-1.2128e+03,-1.7664e+01,-1.2126e+03,6.4393e-01,2.0939e+01,5.6658e+01,-5.4769e-01,-9.6918e-01,3.0012e+00
2.0000e+03,8.9200e+02,6.8875e+04,1.2956e+00,-1.1900e+03,-1.2119e+03,-1.7684e+01,-1.2115e+03,6.4126e-01,2.0766e+01,5.5112e+01,-4.9539e-01,-9.9955e-01,3.0021e+00
2.0000e+03,8.9300e+02,6.9795e+04,1.2800e+00,-1.1899e+03,-1.2116e+03,-1.7704e+01,-1.2108e+03,6.3680e-01,2.0478e+01,5.7810e+01,-4.9723e-01,-9.8506e-01,3.0045e+00
2.0000e+03,8.9400e+02,7.0362e+04,1.2711e+00,-1.1890e+03,-1.2110e+03,-1.7723e+01,-1.2102e+03,6.3492e-01,2.0357e+01,5.7149e+01,-5.0960e-01,-9.8195e-01,3.0040e+00
2.0000e+03,8.9500e+02,7.0689e+04,1.2666e+00,-1.1888e+03,-1.2106e+03,-1.7743e+01,-1.2097e+03,6.3283e-01,2.0224e+01,5.6517e+01,-5.0071e-01,-9.9137e-01,3.0030e+00
2.0000e+03,8.9600e+02,7.0734e+04,1.2672e+00,-1.1888e+03,-1.2105e+03,-1.7763e+01,-1.2093e+03,6.3024e-01,2.0058e+01,5.5956e+01,-5.2557e-01,-9.8050e-01,3.0008e+00
2.0000e+03,8.9700e+02,7.0987e+04,1.2641e+00,-1.1886e+03,-1.2104e+03,-1.7783e+01,-1.2090e+03,6.2791e-01,1.9910e+01,5.5557e+01,-4.9493e-01,-9.9575e-01,3.0033e+00
2.0000e+03,8.9800e+02,7.1485e+04,1.2567e+00,-1.1885e+03,-1.2103e+03,-1.7803e+01,-1.2088e+03,6.2589e-01,1.9782e+01,5.5240e+01,-5.0142e-01,-9.9445e-01,3.0029e+00
2.0000e+03,8.9900e+02,7.1520e+04,1.2575e+00,-1.1882e+03,-1.2101e+03,-1.7822e+01,-1.2085e+03,6.2429e-01,1.9681e+01,5.4968e+01,-5.3154e-01,-9.7467e-01,3.0025e+00
