nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,logage
2.0000e+03,8.3200e+02,7.1147e+04,1.1692e+00,-1.2874e+06,-1.2874e+06,-8.2886e+00,-1.2874e+06,3.6769e-01,1.3587e+01,inf,-9.4751e-01,-1.0102e+00,6.0403e+00,9.1076e+00
2.0000e+03,8.3300e+02,7.1199e+04,1.1697e+00,-1.2849e+06,-1.2849e+06,-8.2986e+00,-1.2849e+06,3.6782e-01,1.3597e+01,inf,-6.8818e-01,-1.6159e+00,6.0807e+00,9.2207e+00
2.0000e+03,8.3400e+02,7.1705e+04,1.1629e+00,-1.2661e+06,-1.2661e+06,-8.3085e+00,-1.2661e+06,3.6796e-01,1.3607e+01,inf,-5.7827e-01,-4.6627e-01,5.9131e+00,8.4712e+00
2.0000e+03,8.3500e+02,7.1720e+04,1.1640e+00,-1.2266e+06,-1.2266e+06,-8.3185e+00,-1.2266e+06,3.6809e-01,1.3617e+01,inf,1.9422e-01,-4.6269e-01,5.6988e+00,8.0105e+00
2.0000e+03,8.3600e+02,7.2098e+04,1.1593e+00,-1.2178e+06,-1.2178e+06,-8.3284e+00,-1.2178e+06,3.6823e-01,1.3627e+01,inf,-9.0591e-01,-4.7621e-01,5.8036e+00,8.3337e+00
2.0000e+03,8.3700e+02,7.2489e+04,1.1544e+00,-1.1889e+06,-1.1889e+06,-8.3384e+00,-1.1889e+06,3.6836e-01,1.3637e+01,inf,-8.6462e-01,-1.4444e+00,6.1005e+00,9.2528e+00
2.0000e+03,8.3800e+02,7.3720e+04,1.1365e+00,-1.1837e+06,-1.1837e+06,-8.3483e+00,-1.1837e+06,3.6850e-01,1.3647e+01,inf,-1.2004e+00,-1.1433e+00,6.1325e+00,9.2915e+00
2.0000e+03,8.3900e+02,7.3777e+04,1.1370e+00,-1.1806e+06,-1.1806e+06,-8.3583e+00,-1.1806e+06,3.6863e-01,1.3657e+01,inf,-9.7891e-01,-1.3376e+00,6.0011e+00,9.1292e+00
2.0000e+03,8.4000e+02,7.3991e+04,1.1351e+00,-1.1675e+06,-1.1675e+06,-8.3682e+00,-1.1675e+06,3.6876e-01,1.3666e+01,inf,-9.9565e-01,-4.7335e-01,5.8336e+00,8.3782e+00
2.0000e+03,8.4100e+02,7.4044e+04,1.1356e+00,-1.1670e+06,-1.1671e+06,-8.3782e+00,-1.1671e+06,3.6890e-01,1.3677e+01,inf,-4.5163e-01,-5.0585e-01,5.9823e+00,8.5842e+00
2.0000e+03,8.4200e+02,7.4156e+04,1.1353e+00,-1.1562e+06,-1.1562e+06,-8.3881e+00,-1.1562e+06,3.6903e-01,1.3686e+01,inf,-1.1434e+00,-5.9731e-01,6.0582e+00,8.8888e+00
2.0000e+03,8.4300e+02,7.5261e+04,1.1199e+00,-1.1212e+06,-1.1212e+06,-8.3981e+00,-1.1212e+06,3.6917e-01,1.3697e+01,inf,-8.4276e-01,-1.7339e+00,6.0429e+00,9.1833e+00
2.0000e+03,8.4400e+02,7.6394e+04,1.1047e+00,-1.1143e+06,-1.1143e+06,-8.4080e+00,-1.1143e+06,3.6930e-01,1.3706e+01,inf,-1.2308e+00,-1.8645e+00,6.1698e+00,9.4527e+00
2.0000e+03,8.4500e+02,7.6577e+04,1.1033e+00,-1.1106e+06,-1.1107e+06,-8.4180e+00,-1.1107e+06,3.6943e-01,1.3716e+01,inf,-6.0553e-01,-1.8953e+00,6.0222e+00,9.1703e+00
2.0000e+03,8.4600e+02,7.6901e+04,1.1000e+00,-1.1067e+06,-1.1067e+06,-8.4279e+00,-1.1067e+06,3.6957e-01,1.3726e+01,inf,-9.0991e-01,-1.4804e+00,6.0525e+00,9.2103e+00
2.0000e+03,8.4700e+02,7.7040e+04,1.0993e+00,-1.0989e+06,-1.0989e+06,-8.4379e+00,-1.0989e+06,3.6970e-01,1.3736e+01,inf,-1.3986e-01,-4.7179e-01,5.7227e+00,8.1300e+00
2.0000e+03,8.4800e+02,7.7595e+04,1.0927e+00,-1.0508e+06,-1.0508e+06,-8.4478e+00,-1.0508e+06,3.6984e-01,1.3746e+01,inf,-1.1938e+00,-9.8941e-01,6.0542e+00,9.1506e+00
2.0000e+03,8.4900e+02,7.7976e+04,1.0887e+00,-1.0477e+06,-1.0477e+06,-8.4578e+00,-1.0477e+06,3.6997e-01,1.3756e+01,inf,-1.3062e+00,-9.2576e-01,6.0226e+00,9.0866e+00
2.0000e+03,8.5000e+02,7.8064e+04,1.0887e+00,-1.0372e+06,-1.0372e+06,-8.4677e+00,-1.0372e+06,3.7010e-01,1.3766e+01,inf,-8.1486e-01,-4.4751e-01,5.7392e+00,8.1661e+00
2.0000e+03,8.5100e+02,7.8324e+04,1.0864e+00,-1.0252e+06,-1.0252e+06,-8.4777e+00,-1.0252e+06,3.7024e-01,1.3776e+01,inf,-1.3580e+00,-1.3873e+00,6.2556e+00,9.4966e+00
2.0000e+03,8.5200e+02,7.9040e+04,1.0778e+00,-1.0202e+06,-1.0202e+06,-8.4876e+00,-1.0202e+06,3.7037e-01,1.3786e+01,inf,4.1989e-01,-3.7362e-01,5.9753e+00,8.2436e+00
2.0000e+03,8.5300e+02,7.9400e+04,1.0742e+00,-1.0055e+06,-1.0056e+06,-8.4976e+00,-1.0056e+06,3.7050e-01,1.3796e+01,inf,-4.6033e-01,-6.1424e-01,5.5667e+00,8.0438e+00
2.0000e+03,8.5400e+02,8.0223e+04,1.0645e+00,-1.0039e+06,-1.0039e+06,-8.5075e+00,-1.0039e+06,3.7064e-01,1.3806e+01,inf,-6.9568e-01,-5.0834e-01,5.6331e+00,8.0447e+00
2.0000e+03,8.5500e+02,8.1347e+04,1.0510e+00,-9.7723e+05,-9.7724e+05,-8.5175e+00,-9.7724e+05,3.7077e-01,1.3816e+01,inf,-7.7607e-01,-1.4909e+00,5.9723e+00,9.0919e+00
2.0000e+03,8.5600e+02,8.1844e+04,1.0458e+00,-9.3636e+05,-9.3638e+05,-8.5274e+00,-9.3638e+05,3.7090e-01,1.3826e+01,inf,-8.6970e-01,-1.8565e+00,6.1069e+00,9.2896e+00
2.0000e+03,8.5700e+02,8.2219e+04,1.0423e+00,-8.9265e+05,-8.9266e+05,-8.5374e+00,-8.9266e+05,3.7104e-01,1.3836e+01,inf,-1.1229e+00,-4.4820e-01,5.9687e+00,8.5867e+00
2.0000e+03,8.5800e+02,8.2479e+04,1.0402e+00,-8.9211e+05,-8.9212e+05,-8.5473e+00,-8.9212e+05,3.7117e-01,1.3846e+01,inf,-1.0424e+00,-3.3604e-01,5.7044e+00,8.0082e+00
2.0000e+03,8.5900e+02,8.2590e+04,1.0400e+00,-8.9189e+05,-8.9191e+05,-8.5573e+00,-8.9191e+05,3.7131e-01,1.3856e+01,inf,-1.0544e+00,-3.2203e-01,5.7674e+00,8.0305e+00
2.0000e+03,8.6000e+02,8.3763e+04,1.0267e+00,-8.9119e+05,-8.9121e+05,-8.5672e+00,-8.9121e+05,3.7144e-01,1.3866e+01,inf,-4.9630e-01,-5.4100e-01,6.0674e+00,8.7429e+00
2.0000e+03,8.6100e+02,8.4969e+04,1.0133e+00,-8.8569e+05,-8.8571e+05,-8.5772e+00,-8.8571e+05,3.7157e-01,1.3875e+01,inf,-6.3185e-01,-1.5789e+00,6.0404e+00,9.1579e+00
2.0000e+03,8.6200e+02,8.5682e+04,1.0060e+00,-8.5153e+05,-8.5154e+05,-8.5871e+00,-8.5154e+05,3.7170e-01,1.3885e+01,inf,-9.3876e-01,-5.3269e-01,6.0246e+00,8.7333e+00
2.0000e+03,8.6300e+02,8.7258e+04,9.8903e-01,-8.3886e+05,-8.3887e+05,-8.5971e+00,-8.3887e+05,3.7184e-01,1.3895e+01,inf,-1.3588e+00,-1.5457e+00,6.2360e+00,9.4842e+00
2.0000e+03,8.6400e+02,8.7544e+04,9.8695e-01,-8.2765e+05,-8.2767e+05,-8.6070e+00,-8.2767e+05,3.7197e-01,1.3905e+01,inf,-7.7855e-01,-1.7234e+00,6.0990e+00,9.2349e+00
2.0000e+03,8.6500e+02,8.7857e+04,9.8457e-01,-8.1695e+05,-8.1696e+05,-8.6170e+00,-8.1696e+05,3.7211e-01,1.3915e+01,inf,-2.6250e-01,-4.7530e-01,5.6607e+00,8.0686e+00
2.0000e+03,8.6600e+02,8.8242e+04,9.8141e-01,-7.6275e+05,-7.6277e+05,-8.6269e+00,-7.6277e+05,3.7224e-01,1.3925e+01,inf,-1.1577e+00,-2.9111e-01,5.8636e+00,8.0611e+00
2.0000e+03,8.6700e+02,8.8718e+04,9.7728e-01,-7.2607e+05,-7.2608e+05,-8.6369e+00,-7.2608e+05,3.7237e-01,1.3935e+01,inf,-1.3800e+00,-1.5567e+00,6.2769e+00,9.5523e+00
2.0000e+03,8.6800e+02,8.9438e+04,9.7054e-01,-6.9281e+05,-6.9283e+05,-8.6468e+00,-6.9283e+05,3.7250e-01,1.3945e+01,inf,-9.8937e-01,-9.8976e-01,5.9048e+00,9.0009e+00
2.0000e+03,8.6900e+02,8.9690e+04,9.6893e-01,-6.7329e+05,-6.7330e+05,-8.6568e+00,-6.7330e+05,3.7264e-01,1.3955e+01,inf,-1.3890e+00,-1.4136e+00,6.1927e+00,9.4461e+00
2.0000e+03,8.7000e+02,8.9702e+04,9.6991e-01,-6.7219e+05,-6.7221e+05,-8.6667e+00,-6.7221e+05,3.7277e-01,1.3965e+01,inf,-1.4510e+00,-8.4326e-01,5.9538e+00,8.9809e+00
2.0000e+03,8.7100e+02,8.9870e+04,9.6921e-01,-6.5270e+05,-6.5272e+05,-8.6767e+00,-6.5272e+05,3.7290e-01,1.3975e+01,inf,-5.2742e-01,-6.0256e-01,5.5806e+00,8.0559e+00
2.0000e+03,8.7200e+02,8.9972e+04,9.6922e-01,-6.4325e+05,-6.4326e+05,-8.6866e+00,-6.4326e+05,3.7303e-01,1.3985e+01,inf,-3.3224e-01,-5.0589e-01,5.7000e+00,8.1475e+00
2.0000e+03,8.7300e+02,9.1397e+04,9.5522e-01,-6.4258e+05,-6.4260e+05,-8.6966e+00,-6.4260e+05,3.7317e-01,1.3995e+01,inf,-2.8353e-01,-9.9582e-01,6.0479e+00,9.0095e+00
2.0000e+03,8.7400e+02,9.2414e+04,9.4580e-01,-6.2832e+05,-6.2834e+05,-8.7065e+00,-6.2834e+05,3.7330e-01,1.4005e+01,inf,-7.6776e-01,-1.3127e+00,6.0473e+00,9.1643e+00
2.0000e+03,8.7500e+02,9.3331e+04,9.3759e-01,-6.1911e+05,-6.1913e+05,-8.7165e+00,-6.1913e+05,3.7343e-01,1.4015e+01,inf,-1.3080e+00,-3.9014e-01,5.9530e+00,8.5083e+00
2.0000e+03,8.7600e+02,9.3647e+04,9.3550e-01,-6.1301e+05,-6.1303e+05,-8.7264e+00,-6.1303e+05,3.7357e-01,1.4025e+01,inf,4.0791e-02,-4.3862e-01,5.9345e+00,8.3382e+00
2.0000e+03,8.7700e+02,9.4529e+04,9.2783e-01,-6.0748e+05,-6.0749e+05,-8.7364e+00,-6.0749e+05,3.7370e-01,1.4035e+01,inf,-4.9755e-01,-4.7459e-01,5.7811e+00,8.2333e+00
2.0000e+03,8.7800e+02,9.5191e+04,9.2244e-01,-6.0194e+05,-6.0196e+05,-8.7463e+00,-6.0196e+05,3.7383e-01,1.4045e+01,inf,-7.4791e-01,-5.0322e-01,5.6385e+00,8.0997e+00
2.0000e+03,8.7900e+02,9.5649e+04,9.1907e-01,-5.7101e+05,-5.7103e+05,-8.7563e+00,-5.7103e+05,3.7396e-01,1.4055e+01,inf,-6.8706e-01,-1.8309e+00,6.0707e+00,9.2077e+00
2.0000e+03,8.8000e+02,9.6588e+04,9.1118e-01,-5.4737e+05,-5.4738e+05,-8.7662e+00,-5.4738e+05,3.7410e-01,1.4065e+01,inf,-1.0422e+00,-1.0958e+00,5.9610e+00,9.0530e+00
2.0000e+03,8.8100e+02,9.7033e+04,9.0803e-01,-5.3927e+05,-5.3929e+05,-8.7762e+00,-5.3929e+05,3.7423e-01,1.4075e+01,inf,-8.2146e-01,-1.6191e+00,5.9978e+00,9.1567e+00
2.0000e+03,8.8200e+02,9.7638e+04,9.0344e-01,-5.3743e+05,-5.3744e+05,-8.7861e+00,-5.3744e+05,3.7436e-01,1.4084e+01,inf,-4.9571e-01,-1.5816e+00,5.9061e+00,9.0430e+00
2.0000e+03,8.8300e+02,9.7887e+04,9.0216e-01,-5.1469e+05,-5.1470e+05,-8.7961e+00,-5.1470e+05,3.7449e-01,1.4094e+01,inf,-7.9211e-01,-4.3688e-01,5.6828e+00,8.0630e+00
2.0000e+03,8.8400e+02,9.9153e+04,8.9166e-01,-5.1355e+05,-5.1356e+05,-8.8060e+00,-5.1356e+05,3.7462e-01,1.4104e+01,inf,-4.6735e-01,-5.7571e-01,6.0795e+00,8.8073e+00
2.0000e+03,8.8500e+02,9.9467e+04,8.8985e-01,-4.9432e+05,-4.9434e+05,-8.8160e+00,-4.9434e+05,3.7476e-01,1.4114e+01,inf,-9.6458e-01,-3.8128e-01,5.7512e+00,8.1641e+00
2.0000e+03,8.8600e+02,9.9523e+04,8.9036e-01,-4.9098e+05,-4.9100e+05,-8.8259e+00,-4.9100e+05,3.7489e-01,1.4124e+01,inf,-6.7964e-01,-1.2950e+00,6.0106e+00,9.0837e+00
2.0000e+03,8.8700e+02,9.9604e+04,8.9064e-01,-4.8438e+05,-4.8439e+05,-8.8359e+00,-4.8439e+05,3.7502e-01,1.4134e+01,inf,-9.0066e-01,-1.9693e+00,6.1433e+00,9.3333e+00
2.0000e+03,8.8800e+02,1.0023e+05,8.8609e-01,-4.6534e+05,-4.6536e+05,-8.8458e+00,-4.6536e+05,3.7515e-01,1.4144e+01,inf,-9.1233e-01,-1.2602e+00,6.0383e+00,9.1568e+00
2.0000e+03,8.8900e+02,1.0128e+05,8.7785e-01,-4.6114e+05,-4.6115e+05,-8.8558e+00,-4.6115e+05,3.7528e-01,1.4154e+01,9.9266e+05,-9.7667e-01,-5.1361e-01,5.9641e+00,8.6585e+00
2.0000e+03,8.9000e+02,1.0446e+05,8.5214e-01,-4.2412e+05,-4.2414e+05,-8.8657e+00,-4.2414e+05,3.7542e-01,1.4164e+01,9.8845e+05,-8.4638e-01,-1.6300e+00,6.0488e+00,9.1999e+00
2.0000e+03,8.9100e+02,1.0463e+05,8.5171e-01,-4.2376e+05,-4.2378e+05,-8.8757e+00,-4.2378e+05,3.7555e-01,1.4174e+01,9.5144e+05,-5.4647e-01,-6.0844e-01,5.5603e+00,8.0662e+00
2.0000e+03,8.9200e+02,1.0524e+05,8.4776e-01,-3.8319e+05,-3.8321e+05,-8.8856e+00,-3.8321e+05,3.7568e-01,1.4184e+01,9.5108e+05,-1.9618e-02,-1.0747e+00,6.1014e+00,8.9949e+00
2.0000e+03,8.9300e+02,1.0529e+05,8.4831e-01,-3.7737e+05,-3.7738e+05,-8.8956e+00,-3.7738e+05,3.7581e-01,1.4194e+01,9.1051e+05,-6.9510e-01,-1.5092e+00,6.0423e+00,9.1291e+00
2.0000e+03,8.9400e+02,1.0590e+05,8.4435e-01,-3.6887e+05,-3.6888e+05,-8.9055e+00,-3.6888e+05,3.7594e-01,1.4204e+01,9.0468e+05,-5.7968e-01,-1.8612e+00,6.0407e+00,9.1484e+00
2.0000e+03,8.9500e+02,1.0659e+05,8.3980e-01,-3.5239e+05,-3.5240e+05,-8.9155e+00,-3.5240e+05,3.7607e-01,1.4214e+01,8.9618e+05,-1.4021e-02,-4.2667e-01,5.9329e+00,8.3699e+00
2.0000e+03,8.9600e+02,1.0783e+05,8.3113e-01,-3.3105e+05,-3.3107e+05,-8.9254e+00,-3.3107e+05,3.7621e-01,1.4224e+01,8.7970e+05,-5.9690e-01,-5.5929e-01,5.6580e+00,8.1284e+00
2.0000e+03,8.9700e+02,1.0786e+05,8.3181e-01,-3.2420e+05,-3.2421e+05,-8.9354e+00,-3.2421e+05,3.7634e-01,1.4234e+01,8.5837e+05,-1.2005e+00,-3.6013e-01,5.9372e+00,8.3942e+00
2.0000e+03,8.9800e+02,1.0841e+05,8.2852e-01,-3.0822e+05,-3.0823e+05,-8.9453e+00,-3.0823e+05,3.7647e-01,1.4244e+01,8.5151e+05,-8.6631e-01,-4.7421e-01,5.9750e+00,8.5761e+00
2.0000e+03,8.9900e+02,1.0854e+05,8.2842e-01,-3.0726e+05,-3.0728e+05,-8.9553e+00,-3.0728e+05,3.7660e-01,1.4254e+01,8.3553e+05,-1.4444e+00,-1.1450e+00,6.2439e+00,9.4419e+00
2.0000e+03,9.0000e+02,1.0866e+05,8.2844e-01,-2.9921e+05,-2.9923e+05,-8.9652e+00,-2.9923e+05,3.7673e-01,1.4264e+01,8.3458e+05,-1.3100e+00,-6.1107e-01,6.0228e+00,8.8922e+00
2.0000e+03,9.0100e+02,1.0867e+05,8.2928e-01,-2.9788e+05,-2.9789e+05,-8.9752e+00,-2.9789e+05,3.7686e-01,1.4274e+01,8.2653e+05,-8.7872e-01,-4.5083e-01,5.8291e+00,8.3081e+00
2.0000e+03,9.0200e+02,1.0976e+05,8.2193e-01,-2.8778e+05,-2.8779e+05,-8.9851e+00,-2.8779e+05,3.7700e-01,1.4283e+01,8.2519e+05,-1.2747e+00,-4.8349e-01,6.0759e+00,8.7798e+00
2.0000e+03,9.0300e+02,1.1076e+05,8.1542e-01,-2.7892e+05,-2.7894e+05,-8.9951e+00,-2.7894e+05,3.7713e-01,1.4293e+01,8.1509e+05,-7.8275e-01,-1.4041e+00,6.0376e+00,9.1646e+00
2.0000e+03,9.0400e+02,1.1199e+05,8.0737e-01,-2.7324e+05,-2.7326e+05,-9.0050e+00,-2.7326e+05,3.7726e-01,1.4303e+01,8.0624e+05,-1.2693e+00,-1.3455e+00,6.2207e+00,9.4674e+00
2.0000e+03,9.0500e+02,1.1204e+05,8.0791e-01,-2.6373e+05,-2.6374e+05,-9.0150e+00,-2.6374e+05,3.7739e-01,1.4313e+01,8.0056e+05,-8.7563e-01,-1.8222e+00,6.1100e+00,9.2940e+00
2.0000e+03,9.0600e+02,1.1558e+05,7.8409e-01,-2.5974e+05,-2.5976e+05,-9.0250e+00,-2.5976e+05,3.7752e-01,1.4323e+01,7.9104e+05,-9.3650e-01,-3.6946e-01,5.6966e+00,8.0145e+00
2.0000e+03,9.0700e+02,1.1766e+05,7.7104e-01,-2.5769e+05,-2.5770e+05,-9.0349e+00,-2.5770e+05,3.7765e-01,1.4333e+01,7.8706e+05,-1.1053e+00,-3.0373e-01,5.8345e+00,8.1166e+00
2.0000e+03,9.0800e+02,1.1877e+05,7.6468e-01,-2.5623e+05,-2.5624e+05,-9.0449e+00,-2.5624e+05,3.7778e-01,1.4343e+01,7.8500e+05,-9.7170e-01,-4.8519e-01,5.8882e+00,8.5184e+00
2.0000e+03,9.0900e+02,1.1965e+05,7.5990e-01,-2.4379e+05,-2.4380e+05,-9.0548e+00,-2.4380e+05,3.7791e-01,1.4353e+01,7.8355e+05,-1.2367e+00,-3.3090e-01,5.8968e+00,8.3114e+00
2.0000e+03,9.1000e+02,1.2036e+05,7.5630e-01,-2.4074e+05,-2.4076e+05,-9.0648e+00,-2.4076e+05,3.7804e-01,1.4363e+01,7.7110e+05,-9.8575e-01,-3.4552e-01,5.7711e+00,8.1150e+00
2.0000e+03,9.1100e+02,1.2346e+05,7.3810e-01,-2.1577e+05,-2.1579e+05,-9.0747e+00,-2.1579e+05,3.7817e-01,1.4373e+01,7.6806e+05,-8.4853e-01,-4.8781e-01,5.8538e+00,8.4544e+00
2.0000e+03,9.1200e+02,1.2670e+05,7.2004e-01,-2.0844e+05,-2.0845e+05,-9.0847e+00,-2.0845e+05,3.7831e-01,1.4383e+01,7.4309e+05,-8.2687e-01,-4.3149e-01,5.6312e+00,8.0115e+00
2.0000e+03,9.1300e+02,1.2776e+05,7.1486e-01,-1.9133e+05,-1.9135e+05,-9.0946e+00,-1.9135e+05,3.7844e-01,1.4393e+01,7.3575e+05,-9.3585e-01,-3.7693e-01,5.6749e+00,8.0100e+00
2.0000e+03,9.1400e+02,1.2896e+05,7.0895e-01,-1.9093e+05,-1.9095e+05,-9.1046e+00,-1.9095e+05,3.7857e-01,1.4403e+01,7.1865e+05,-1.1983e+00,-1.4258e+00,6.1283e+00,9.3386e+00
2.0000e+03,9.1500e+02,1.3016e+05,7.0324e-01,-1.8489e+05,-1.8491e+05,-9.1145e+00,-1.8491e+05,3.7870e-01,1.4413e+01,7.1825e+05,-1.9788e-01,-5.2693e-01,6.0753e+00,8.6875e+00
2.0000e+03,9.1600e+02,1.3085e+05,7.0025e-01,-1.8487e+05,-1.8489e+05,-9.1245e+00,-1.8489e+05,3.7883e-01,1.4423e+01,7.1221e+05,-7.3004e-01,-5.5864e-01,5.6066e+00,8.1100e+00
2.0000e+03,9.1700e+02,1.3137e+05,6.9826e-01,-1.7953e+05,-1.7955e+05,-9.1344e+00,-1.7955e+05,3.7896e-01,1.4433e+01,7.1219e+05,-5.9803e-01,-5.1078e-01,5.6410e+00,8.0740e+00
2.0000e+03,9.1800e+02,1.3476e+05,6.8145e-01,-1.6153e+05,-1.6154e+05,-9.1444e+00,-1.6154e+05,3.7909e-01,1.4443e+01,7.0685e+05,1.4062e-01,-7.0009e-01,6.0897e+00,8.7835e+00
2.0000e+03,9.1900e+02,1.3508e+05,6.8056e-01,-1.5315e+05,-1.5316e+05,-9.1543e+00,-1.5316e+05,3.7922e-01,1.4453e+01,6.8884e+05,-7.3029e-01,-1.4681e+00,5.9823e+00,9.1246e+00
2.0000e+03,9.2000e+02,1.3546e+05,6.7938e-01,-1.3123e+05,-1.3125e+05,-9.1643e+00,-1.3125e+05,3.7935e-01,1.4463e+01,6.8046e+05,2.1387e-01,-3.8929e-01,5.8041e+00,8.0354e+00
2.0000e+03,9.2100e+02,1.3809e+05,6.6719e-01,-1.2081e+05,-1.2082e+05,-9.1742e+00,-1.2082e+05,3.7948e-01,1.4473e+01,6.5855e+05,-1.3861e+00,-1.3648e+00,6.2487e+00,9.5136e+00
2.0000e+03,9.2200e+02,1.4105e+05,6.5392e-01,-1.1211e+05,-1.1213e+05,-9.1842e+00,-1.1213e+05,3.7961e-01,1.4482e+01,6.4812e+05,-9.0299e-01,-3.9671e-01,5.7325e+00,8.1139e+00
2.0000e+03,9.2300e+02,1.4152e+05,6.5246e-01,-1.0490e+05,-1.0491e+05,-9.1941e+00,-1.0491e+05,3.7974e-01,1.4492e+01,6.3943e+05,-1.0632e+00,-1.9916e+00,6.1574e+00,9.3839e+00
2.0000e+03,9.2400e+02,1.4152e+05,6.5315e-01,-9.8289e+04,-9.8303e+04,-9.2041e+00,-9.8303e+04,3.7987e-01,1.4502e+01,6.3222e+05,3.3141e-01,-1.1539e+00,6.1299e+00,8.9688e+00
2.0000e+03,9.2500e+02,1.4217e+05,6.5088e-01,-9.8014e+04,-9.8028e+04,-9.2140e+00,-9.8028e+04,3.8000e-01,1.4512e+01,6.2560e+05,1.0538e-01,-1.7692e+00,6.0896e+00,9.0660e+00
2.0000e+03,9.2600e+02,1.4235e+05,6.5075e-01,-9.6945e+04,-9.6960e+04,-9.2240e+00,-9.6960e+04,3.8013e-01,1.4522e+01,6.2533e+05,-6.9563e-01,-8.0567e-01,6.0243e+00,8.9448e+00
2.0000e+03,9.2700e+02,1.4247e+05,6.5089e-01,-8.7835e+04,-8.7850e+04,-9.2339e+00,-8.7850e+04,3.8026e-01,1.4532e+01,6.2426e+05,-1.1585e+00,-1.8429e+00,6.1858e+00,9.4258e+00
2.0000e+03,9.2800e+02,1.4265e+05,6.5079e-01,-8.4568e+04,-8.4583e+04,-9.2439e+00,-8.4583e+04,3.8039e-01,1.4542e+01,6.1515e+05,-7.7717e-01,-1.4341e+00,6.0248e+00,9.1590e+00
2.0000e+03,9.2900e+02,1.4415e+05,6.4471e-01,-7.7090e+04,-7.7104e+04,-9.2538e+00,-7.7104e+04,3.8052e-01,1.4552e+01,6.1188e+05,-1.4073e+00,-1.5591e+00,6.2162e+00,9.4951e+00
2.0000e+03,9.3000e+02,1.4701e+05,6.3285e-01,-7.4231e+04,-7.4246e+04,-9.2638e+00,-7.4246e+04,3.8065e-01,1.4562e+01,6.0441e+05,-1.3432e+00,-3.9879e-01,6.0127e+00,8.5877e+00
2.0000e+03,9.3100e+02,1.4751e+05,6.3138e-01,-7.1026e+04,-7.1041e+04,-9.2737e+00,-7.1041e+04,3.8078e-01,1.4572e+01,6.0155e+05,-1.0952e+00,-3.9847e-01,5.7858e+00,8.2381e+00
2.0000e+03,9.3200e+02,1.5182e+05,6.1416e-01,-7.0425e+04,-7.0439e+04,-9.2837e+00,-7.0439e+04,3.8091e-01,1.4582e+01,5.9834e+05,-1.0119e+00,-4.6624e-01,6.0059e+00,8.6560e+00
2.0000e+03,9.3300e+02,1.5462e+05,6.0366e-01,-5.7706e+04,-5.7721e+04,-9.2936e+00,-5.7721e+04,3.8104e-01,1.4592e+01,5.9774e+05,-8.8047e-01,-7.3896e-01,6.0294e+00,8.9591e+00
2.0000e+03,9.3400e+02,1.5472e+05,6.0391e-01,-5.0900e+04,-5.0914e+04,-9.3036e+00,-5.0914e+04,3.8117e-01,1.4602e+01,5.8502e+05,9.5368e-02,-5.4695e-01,6.0923e+00,8.7246e+00
2.0000e+03,9.3500e+02,1.5834e+05,5.9074e-01,-4.7421e+04,-4.7436e+04,-9.3135e+00,-4.7436e+04,3.8130e-01,1.4612e+01,5.7822e+05,-2.3399e-01,-8.9001e-01,6.0533e+00,8.9500e+00
2.0000e+03,9.3600e+02,1.5844e+05,5.9100e-01,-4.6152e+04,-4.6167e+04,-9.3235e+00,-4.6167e+04,3.8143e-01,1.4622e+01,5.7474e+05,-1.1672e+00,-1.1626e+00,6.1406e+00,9.3127e+00
2.0000e+03,9.3700e+02,1.5907e+05,5.8929e-01,-4.3120e+04,-4.3134e+04,-9.3334e+00,-4.3134e+04,3.8156e-01,1.4632e+01,5.7347e+05,-1.3096e+00,-1.3041e+00,6.2255e+00,9.4332e+00
2.0000e+03,9.3800e+02,1.6909e+05,5.5501e-01,-4.2360e+04,-4.2374e+04,-9.3434e+00,-4.2374e+04,3.8169e-01,1.4642e+01,5.7044e+05,-9.9052e-01,-1.3961e+00,6.0379e+00,9.2021e+00
2.0000e+03,9.3900e+02,1.7387e+05,5.4033e-01,-3.5996e+04,-3.6010e+04,-9.3533e+00,-3.6010e+04,3.8182e-01,1.4652e+01,5.6968e+05,-1.1751e+00,-5.3035e-01,6.0406e+00,8.7966e+00
2.0000e+03,9.4000e+02,1.8648e+05,5.0434e-01,-3.2409e+04,-3.2424e+04,-9.3633e+00,-3.2424e+04,3.8195e-01,1.4662e+01,5.6331e+05,-6.5843e-01,-1.7477e+00,5.9670e+00,9.1034e+00
2.0000e+03,9.4100e+02,1.8698e+05,5.0353e-01,-1.8218e+04,-1.8233e+04,-9.3732e+00,-1.8233e+04,3.8208e-01,1.4672e+01,5.5973e+05,-6.6392e-01,-1.5930e+00,6.0392e+00,9.1484e+00
2.0000e+03,9.4200e+02,1.9254e+05,4.8953e-01,-1.0284e+04,-1.0299e+04,-9.3832e+00,-1.0299e+04,3.8221e-01,1.4681e+01,5.4553e+05,-2.4742e-01,-4.5505e-01,5.6544e+00,8.0057e+00
2.0000e+03,9.4300e+02,1.9262e+05,4.8982e-01,9.0763e+02,8.9294e+02,-9.3931e+00,8.9294e+02,3.8234e-01,1.4691e+01,5.3760e+05,-5.5498e-01,-4.5697e-01,5.8593e+00,8.3630e+00
2.0000e+03,9.4400e+02,1.9364e+05,4.8776e-01,2.1917e+03,2.1770e+03,-9.4031e+00,2.1770e+03,3.8247e-01,1.4701e+01,5.2641e+05,-1.1133e+00,-4.1128e-01,5.9522e+00,8.4880e+00
