logz,logdust,logNpix,logage,lnprob,N_walkers
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
-0.3137,-1.9855,2.0480,9.7228,-1307.6669,128
-0.3142,-2.0025,2.0483,9.7218,-1274.8782,128
-0.3142,-2.0025,2.0483,9.7218,-1274.8782,128
-0.3350,-1.9119,2.0511,9.7144,-1196.6779,128
-0.3350,-1.9119,2.0511,9.7144,-1196.6779,128
-0.3350,-1.9119,2.0511,9.7144,-1196.6779,128
-0.3350,-1.9119,2.0511,9.7144,-1196.6779,128
-0.3350,-1.9119,2.0511,9.7144,-1196.6779,128
-0.3350,-1.9119,2.0511,9.7144,-1196.6779,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3378,-1.9091,2.0508,9.7141,-1194.9252,128
-0.3412,-1.9008,2.0502,9.7150,-1191.9963,128
-0.3412,-1.9008,2.0502,9.7150,-1191.9963,128
-0.3412,-1.9008,2.0502,9.7150,-1191.9963,128
-0.3412,-1.9008,2.0502,9.7150,-1191.9963,128
-0.3412,-1.9008,2.0502,9.7150,-1191.9963,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3364,-1.9218,2.0496,9.7172,-1190.3066,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3287,-2.0367,2.0498,9.7116,-1171.7533,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3286,-2.0404,2.0495,9.7124,-1169.8400,128
-0.3288,-2.0413,2.0500,9.7130,-1165.0450,128
-0.3288,-2.0413,2.0500,9.7130,-1165.0450,128
-0.3288,-2.0413,2.0500,9.7130,-1165.0450,128
-0.3288,-2.0413,2.0500,9.7130,-1165.0450,128
-0.2540,-2.2297,2.1140,9.7965,-8257.4470,128
-0.2540,-2.2297,2.1140,9.7965,-8257.4470,128
-0.2540,-2.2297,2.1140,9.7965,-8257.4470,128
-0.2540,-2.2297,2.1140,9.7965,-8257.4470,128
-0.2540,-2.2297,2.1140,9.7965,-8257.4470,128
-0.2540,-2.2297,2.1140,9.7965,-8257.4470,128
-0.2540,-2.2297,2.1140,9.7965,-8257.4470,128
-0.2619,-2.2166,2.1111,9.7831,-7892.7669,128
-0.2619,-2.2166,2.1111,9.7831,-7892.7669,128
-0.2772,-2.2311,2.1237,9.8116,-6470.7572,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3225,-1.9727,2.0944,9.7680,-1338.0029,128
-0.3221,-1.9716,2.0958,9.7732,-1332.7325,128
-0.3221,-1.9716,2.0958,9.7732,-1332.7325,128
-0.3221,-1.9716,2.0958,9.7732,-1332.7325,128
-0.3224,-1.9715,2.0960,9.7736,-1329.1033,128
-0.3224,-1.9715,2.0960,9.7736,-1329.1033,128
-0.3224,-1.9715,2.0960,9.7736,-1329.1033,128
-0.3250,-2.0354,2.0948,9.7656,-1242.6583,128
-0.3250,-2.0354,2.0948,9.7656,-1242.6583,128
-0.3250,-2.0354,2.0948,9.7656,-1242.6583,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
-0.3268,-2.0362,2.0957,9.7677,-1242.5114,128
