nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix
2.0000e+03,7.6900e+02,2.9570e+03,2.4390e+01,-3.7323e+05,-3.7324e+05,-3.8404e+00,-3.7324e+05,2.2144e-01,9.8319e+00,5.4888e+05,-1.0269e+00,-6.8262e-01,6.0036e+00
2.0000e+03,7.7000e+02,2.9610e+03,2.4391e+01,-3.7028e+05,-3.7029e+05,-3.8454e+00,-3.7029e+05,2.2150e-01,9.8369e+00,5.3910e+05,-9.9170e-01,-1.6339e+00,5.9653e+00
2.0000e+03,7.7100e+02,2.9640e+03,2.4399e+01,-3.6595e+05,-3.6596e+05,-3.8504e+00,-3.6596e+05,2.2155e-01,9.8418e+00,5.3614e+05,-3.4381e-01,-6.7759e-01,6.0836e+00
2.0000e+03,7.7200e+02,2.9840e+03,2.4278e+01,-3.6562e+05,-3.6563e+05,-3.8554e+00,-3.6563e+05,2.2161e-01,9.8468e+00,5.3182e+05,1.8915e-01,-1.7863e+00,6.1162e+00
2.0000e+03,7.7300e+02,2.9940e+03,2.4233e+01,-3.6547e+05,-3.6548e+05,-3.8604e+00,-3.6548e+05,2.2167e-01,9.8518e+00,5.3148e+05,-4.6382e-01,-5.5085e-01,6.0793e+00
2.0000e+03,7.7400e+02,3.0020e+03,2.4204e+01,-3.5961e+05,-3.5962e+05,-3.8653e+00,-3.5962e+05,2.2172e-01,9.8568e+00,5.3134e+05,-3.0696e-01,-9.1756e-01,6.0745e+00
2.0000e+03,7.7500e+02,3.0030e+03,2.4227e+01,-3.5889e+05,-3.5890e+05,-3.8703e+00,-3.5890e+05,2.2178e-01,9.8618e+00,5.2547e+05,-9.6159e-01,-1.3614e+00,6.0111e+00
2.0000e+03,7.7600e+02,3.0100e+03,2.4206e+01,-3.5834e+05,-3.5835e+05,-3.8753e+00,-3.5835e+05,2.2184e-01,9.8668e+00,5.2475e+05,-6.9522e-01,-4.5708e-01,6.0549e+00
2.0000e+03,7.7700e+02,3.0190e+03,2.4169e+01,-3.5586e+05,-3.5587e+05,-3.8803e+00,-3.5587e+05,2.2189e-01,9.8718e+00,5.2421e+05,-5.6714e-01,-4.6390e-01,6.0273e+00
2.0000e+03,7.7800e+02,3.0240e+03,2.4163e+01,-3.4717e+05,-3.4718e+05,-3.8853e+00,-3.4718e+05,2.2195e-01,9.8767e+00,5.2173e+05,-7.7291e-01,-4.8089e-01,6.0288e+00
2.0000e+03,7.7900e+02,3.0280e+03,2.4164e+01,-3.3432e+05,-3.3433e+05,-3.8903e+00,-3.3433e+05,2.2200e-01,9.8818e+00,5.1303e+05,-8.2813e-01,-5.2172e-01,6.0594e+00
2.0000e+03,7.8000e+02,3.0290e+03,2.4187e+01,-3.3245e+05,-3.3246e+05,-3.8953e+00,-3.3246e+05,2.2206e-01,9.8867e+00,5.0019e+05,2.8836e-01,-1.3333e+00,6.1197e+00
2.0000e+03,7.8100e+02,3.0300e+03,2.4211e+01,-3.3156e+05,-3.3157e+05,-3.9003e+00,-3.3157e+05,2.2212e-01,9.8917e+00,4.9831e+05,-1.1570e+00,-6.2173e-01,6.0592e+00
2.0000e+03,7.8200e+02,3.0450e+03,2.4129e+01,-3.2846e+05,-3.2847e+05,-3.9052e+00,-3.2847e+05,2.2217e-01,9.8967e+00,4.9743e+05,-6.5572e-01,-1.7580e+00,5.9269e+00
2.0000e+03,7.8300e+02,3.0560e+03,2.4079e+01,-3.1749e+05,-3.1750e+05,-3.9102e+00,-3.1750e+05,2.2223e-01,9.9017e+00,4.9432e+05,-1.2509e-01,-1.2468e+00,6.0882e+00
2.0000e+03,7.8400e+02,3.0620e+03,2.4065e+01,-3.1746e+05,-3.1747e+05,-3.9152e+00,-3.1747e+05,2.2228e-01,9.9067e+00,4.8335e+05,-8.0225e-01,-1.3651e+00,5.9402e+00
2.0000e+03,7.8500e+02,3.0710e+03,2.4029e+01,-3.1285e+05,-3.1286e+05,-3.9202e+00,-3.1286e+05,2.2234e-01,9.9117e+00,4.8333e+05,-6.4499e-01,-1.5205e+00,5.9279e+00
2.0000e+03,7.8600e+02,3.0800e+03,2.3994e+01,-3.1082e+05,-3.1083e+05,-3.9252e+00,-3.1083e+05,2.2240e-01,9.9167e+00,4.7871e+05,-1.0827e+00,-6.4953e-01,6.0568e+00
2.0000e+03,7.8700e+02,3.0830e+03,2.4002e+01,-3.0766e+05,-3.0767e+05,-3.9302e+00,-3.0767e+05,2.2245e-01,9.9216e+00,4.7668e+05,-5.5101e-01,-8.1801e-01,6.0580e+00
2.0000e+03,7.8800e+02,3.0880e+03,2.3996e+01,-3.0566e+05,-3.0567e+05,-3.9352e+00,-3.0567e+05,2.2251e-01,9.9266e+00,4.7353e+05,-7.6715e-01,-9.9352e-01,5.9480e+00
2.0000e+03,7.8900e+02,3.0960e+03,2.3968e+01,-3.0307e+05,-3.0308e+05,-3.9402e+00,-3.0308e+05,2.2256e-01,9.9316e+00,4.7152e+05,-9.7437e-01,-1.7439e+00,5.9659e+00
2.0000e+03,7.9000e+02,3.0980e+03,2.3984e+01,-2.9720e+05,-2.9721e+05,-3.9451e+00,-2.9721e+05,2.2262e-01,9.9366e+00,4.6893e+05,-1.8568e-01,-5.0914e-01,6.0803e+00
2.0000e+03,7.9100e+02,3.1010e+03,2.3993e+01,-2.9324e+05,-2.9325e+05,-3.9501e+00,-2.9325e+05,2.2267e-01,9.9416e+00,4.6306e+05,2.6281e-01,-1.2898e+00,6.1148e+00
2.0000e+03,7.9200e+02,3.1090e+03,2.3965e+01,-2.8435e+05,-2.8436e+05,-3.9551e+00,-2.8436e+05,2.2273e-01,9.9466e+00,4.5910e+05,-6.3156e-01,-7.6180e-01,5.9596e+00
2.0000e+03,7.9300e+02,3.1160e+03,2.3945e+01,-2.8356e+05,-2.8357e+05,-3.9601e+00,-2.8357e+05,2.2279e-01,9.9516e+00,4.5021e+05,-8.2363e-01,-1.8220e+00,5.9418e+00
2.0000e+03,7.9400e+02,3.1180e+03,2.3960e+01,-2.7896e+05,-2.7897e+05,-3.9651e+00,-2.7897e+05,2.2284e-01,9.9566e+00,4.4942e+05,1.7786e-02,-1.4223e+00,6.1036e+00
2.0000e+03,7.9500e+02,3.1220e+03,2.3961e+01,-2.7779e+05,-2.7780e+05,-3.9701e+00,-2.7780e+05,2.2290e-01,9.9615e+00,4.4482e+05,-6.2502e-01,-1.1659e+00,5.9348e+00
2.0000e+03,7.9600e+02,3.1240e+03,2.3977e+01,-2.7505e+05,-2.7506e+05,-3.9751e+00,-2.7506e+05,2.2295e-01,9.9665e+00,4.4366e+05,-8.6619e-01,-5.4064e-01,6.0556e+00
2.0000e+03,7.9700e+02,3.1270e+03,2.3986e+01,-2.7417e+05,-2.7418e+05,-3.9801e+00,-2.7418e+05,2.2301e-01,9.9715e+00,4.4091e+05,-6.3495e-01,-6.7252e-01,6.0595e+00
2.0000e+03,7.9800e+02,3.1320e+03,2.3980e+01,-2.7334e+05,-2.7335e+05,-3.9850e+00,-2.7335e+05,2.2307e-01,9.9765e+00,4.4003e+05,-4.9892e-01,-1.1879e+00,6.0428e+00
2.0000e+03,7.9900e+02,3.1390e+03,2.3959e+01,-2.6980e+05,-2.6981e+05,-3.9900e+00,-2.6981e+05,2.2312e-01,9.9815e+00,4.3920e+05,-2.1193e-01,-1.1425e+00,5.9878e+00
2.0000e+03,8.0000e+02,3.1410e+03,2.3975e+01,-2.6879e+05,-2.6880e+05,-3.9950e+00,-2.6880e+05,2.2318e-01,9.9865e+00,4.3567e+05,-6.5144e-01,-1.3588e+00,5.9328e+00
2.0000e+03,8.0100e+02,3.1440e+03,2.3983e+01,-2.6416e+05,-2.6417e+05,-4.0000e+00,-2.6417e+05,2.2323e-01,9.9915e+00,4.3466e+05,-6.9080e-01,-1.3756e+00,5.9339e+00
2.0000e+03,8.0200e+02,3.1500e+03,2.3970e+01,-2.6348e+05,-2.6349e+05,-4.0050e+00,-2.6349e+05,2.2329e-01,9.9965e+00,4.3003e+05,2.7700e-01,-1.1271e+00,6.1387e+00
2.0000e+03,8.0300e+02,3.1520e+03,2.3986e+01,-2.6176e+05,-2.6177e+05,-4.0100e+00,-2.6177e+05,2.2334e-01,1.0001e+01,4.2934e+05,-4.9513e-01,-9.3609e-01,5.9460e+00
2.0000e+03,8.0400e+02,3.1640e+03,2.3930e+01,-2.5871e+05,-2.5872e+05,-4.0150e+00,-2.5872e+05,2.2340e-01,1.0006e+01,4.2762e+05,-4.6772e-02,-1.7503e+00,6.0216e+00
2.0000e+03,8.0500e+02,3.1680e+03,2.3931e+01,-2.5806e+05,-2.5807e+05,-4.0200e+00,-2.5807e+05,2.2346e-01,1.0011e+01,4.2457e+05,-4.3199e-01,-1.5177e+00,6.0405e+00
2.0000e+03,8.0600e+02,3.1720e+03,2.3932e+01,-2.5638e+05,-2.5639e+05,-4.0249e+00,-2.5639e+05,2.2351e-01,1.0016e+01,4.2393e+05,-6.0120e-01,-1.6918e+00,6.0238e+00
2.0000e+03,8.0700e+02,3.1830e+03,2.3884e+01,-2.5462e+05,-2.5463e+05,-4.0299e+00,-2.5463e+05,2.2357e-01,1.0021e+01,4.2225e+05,-1.1108e+00,-8.8208e-01,5.9911e+00
2.0000e+03,8.0800e+02,3.1920e+03,2.3850e+01,-2.5252e+05,-2.5253e+05,-4.0349e+00,-2.5253e+05,2.2362e-01,1.0026e+01,4.2048e+05,-1.0094e+00,-1.3188e+00,5.9970e+00
2.0000e+03,8.0900e+02,3.1930e+03,2.3873e+01,-2.4845e+05,-2.4846e+05,-4.0399e+00,-2.4846e+05,2.2368e-01,1.0031e+01,4.1838e+05,-8.3749e-01,-1.7769e+00,6.0039e+00
2.0000e+03,8.1000e+02,3.2070e+03,2.3804e+01,-2.4693e+05,-2.4694e+05,-4.0449e+00,-2.4694e+05,2.2373e-01,1.0036e+01,4.1432e+05,-9.7368e-01,-8.0212e-01,6.0436e+00
2.0000e+03,8.1100e+02,3.2270e+03,2.3694e+01,-2.4584e+05,-2.4585e+05,-4.0499e+00,-2.4585e+05,2.2379e-01,1.0041e+01,4.1279e+05,1.8132e-01,-1.8464e+00,6.0793e+00
2.0000e+03,8.1200e+02,3.2470e+03,2.3586e+01,-2.3981e+05,-2.3982e+05,-4.0549e+00,-2.3982e+05,2.2384e-01,1.0046e+01,4.1171e+05,-3.3623e-01,-1.3903e+00,6.0481e+00
2.0000e+03,8.1300e+02,3.2660e+03,2.3485e+01,-2.3917e+05,-2.3918e+05,-4.0599e+00,-2.3918e+05,2.2390e-01,1.0051e+01,4.0568e+05,-5.3668e-01,-1.8230e+00,5.9293e+00
2.0000e+03,8.1400e+02,3.2720e+03,2.3474e+01,-2.3910e+05,-2.3911e+05,-4.0648e+00,-2.3911e+05,2.2396e-01,1.0056e+01,4.0503e+05,-1.2086e+00,-9.9697e-01,6.0100e+00
2.0000e+03,8.1500e+02,3.2830e+03,2.3428e+01,-2.3874e+05,-2.3875e+05,-4.0698e+00,-2.3875e+05,2.2401e-01,1.0061e+01,4.0496e+05,-3.6752e-01,-6.8735e-01,6.0751e+00
2.0000e+03,8.1600e+02,3.2870e+03,2.3430e+01,-2.3771e+05,-2.3772e+05,-4.0748e+00,-2.3772e+05,2.2407e-01,1.0066e+01,4.0460e+05,-1.1149e+00,-8.8311e-01,5.9929e+00
2.0000e+03,8.1700e+02,3.2960e+03,2.3398e+01,-2.3490e+05,-2.3491e+05,-4.0798e+00,-2.3491e+05,2.2412e-01,1.0071e+01,4.0358e+05,-4.5541e-01,-1.7747e+00,5.9356e+00
2.0000e+03,8.1800e+02,3.3020e+03,2.3387e+01,-2.3362e+05,-2.3363e+05,-4.0848e+00,-2.3363e+05,2.2418e-01,1.0076e+01,4.0076e+05,2.8656e-01,-1.7659e+00,6.1191e+00
2.0000e+03,8.1900e+02,3.3160e+03,2.3322e+01,-2.2677e+05,-2.2678e+05,-4.0898e+00,-2.2678e+05,2.2423e-01,1.0081e+01,3.9948e+05,-6.6323e-01,-1.7480e+00,5.9328e+00
2.0000e+03,8.2000e+02,3.3310e+03,2.3251e+01,-2.2481e+05,-2.2482e+05,-4.0948e+00,-2.2482e+05,2.2429e-01,1.0086e+01,3.9264e+05,-5.6797e-01,-1.0284e+00,5.9439e+00
2.0000e+03,8.2100e+02,3.3650e+03,2.3058e+01,-2.2469e+05,-2.2470e+05,-4.0998e+00,-2.2470e+05,2.2434e-01,1.0091e+01,3.9068e+05,9.1492e-02,-1.4967e+00,6.0610e+00
2.0000e+03,8.2200e+02,3.3700e+03,2.3053e+01,-2.2253e+05,-2.2254e+05,-4.1047e+00,-2.2254e+05,2.2440e-01,1.0096e+01,3.9055e+05,-8.5123e-01,-1.7369e+00,6.0021e+00
2.0000e+03,8.2300e+02,3.3790e+03,2.3023e+01,-2.2062e+05,-2.2063e+05,-4.1097e+00,-2.2063e+05,2.2446e-01,1.0101e+01,3.8839e+05,-2.9594e-01,-1.0347e+00,5.9725e+00
2.0000e+03,8.2400e+02,3.3840e+03,2.3019e+01,-2.1610e+05,-2.1611e+05,-4.1147e+00,-2.1611e+05,2.2451e-01,1.0106e+01,3.8648e+05,-6.7531e-01,-7.1772e-01,6.0516e+00
2.0000e+03,8.2500e+02,3.3950e+03,2.2976e+01,-2.1569e+05,-2.1570e+05,-4.1197e+00,-2.1570e+05,2.2457e-01,1.0111e+01,3.8197e+05,-6.3001e-01,-1.6340e+00,5.9330e+00
2.0000e+03,8.2600e+02,3.4010e+03,2.2966e+01,-2.1368e+05,-2.1369e+05,-4.1247e+00,-2.1369e+05,2.2462e-01,1.0116e+01,3.8155e+05,-7.0767e-01,-8.6118e-01,5.9570e+00
2.0000e+03,8.2700e+02,3.4160e+03,2.2898e+01,-2.0320e+05,-2.0321e+05,-4.1297e+00,-2.0321e+05,2.2468e-01,1.0121e+01,3.7954e+05,-4.7989e-01,-1.4631e+00,5.9363e+00
2.0000e+03,8.2800e+02,3.4260e+03,2.2863e+01,-2.0033e+05,-2.0034e+05,-4.1347e+00,-2.0034e+05,2.2473e-01,1.0126e+01,3.6907e+05,-4.8432e-01,-1.4432e+00,5.9366e+00
2.0000e+03,8.2900e+02,3.4430e+03,2.2783e+01,-1.9318e+05,-1.9319e+05,-4.1397e+00,-1.9319e+05,2.2479e-01,1.0131e+01,3.6620e+05,-8.5266e-01,-1.8408e+00,5.9503e+00
2.0000e+03,8.3000e+02,3.4450e+03,2.2798e+01,-1.9165e+05,-1.9166e+05,-4.1446e+00,-1.9166e+05,2.2484e-01,1.0136e+01,3.5905e+05,-7.8954e-02,-5.8620e-01,6.1160e+00
2.0000e+03,8.3100e+02,3.4780e+03,2.2621e+01,-1.9140e+05,-1.9141e+05,-4.1496e+00,-1.9141e+05,2.2490e-01,1.0141e+01,3.5752e+05,-8.8305e-01,-1.2182e+00,5.9577e+00
2.0000e+03,8.3200e+02,3.5020e+03,2.2501e+01,-1.9094e+05,-1.9095e+05,-4.1546e+00,-1.9095e+05,2.2495e-01,1.0146e+01,3.5726e+05,-6.0918e-01,-7.8851e-01,6.0505e+00
2.0000e+03,8.3300e+02,3.5100e+03,2.2480e+01,-1.8858e+05,-1.8859e+05,-4.1596e+00,-1.8859e+05,2.2501e-01,1.0151e+01,3.5680e+05,-9.8829e-01,-9.7675e-01,6.0255e+00
2.0000e+03,8.3400e+02,3.5120e+03,2.2495e+01,-1.8738e+05,-1.8739e+05,-4.1646e+00,-1.8739e+05,2.2506e-01,1.0156e+01,3.5445e+05,-8.7128e-01,-5.8790e-01,6.0201e+00
2.0000e+03,8.3500e+02,3.5130e+03,2.2515e+01,-1.8715e+05,-1.8716e+05,-4.1696e+00,-1.8716e+05,2.2512e-01,1.0161e+01,3.5325e+05,-9.2385e-01,-8.2232e-01,5.9830e+00
2.0000e+03,8.3600e+02,3.5140e+03,2.2536e+01,-1.8709e+05,-1.8710e+05,-4.1746e+00,-1.8710e+05,2.2517e-01,1.0166e+01,3.5301e+05,-4.6481e-01,-1.8449e+00,6.0296e+00
2.0000e+03,8.3700e+02,3.5200e+03,2.2527e+01,-1.8569e+05,-1.8570e+05,-4.1796e+00,-1.8570e+05,2.2523e-01,1.0171e+01,3.5295e+05,-5.9009e-01,-1.0102e+00,6.0391e+00
2.0000e+03,8.3800e+02,3.5220e+03,2.2542e+01,-1.8479e+05,-1.8480e+05,-4.1845e+00,-1.8480e+05,2.2528e-01,1.0176e+01,3.5156e+05,2.8764e-02,-6.9341e-01,6.1254e+00
2.0000e+03,8.3900e+02,3.5320e+03,2.2508e+01,-1.8198e+05,-1.8199e+05,-4.1895e+00,-1.8199e+05,2.2534e-01,1.0181e+01,3.5065e+05,-9.5485e-01,-1.6458e+00,5.9810e+00
2.0000e+03,8.4000e+02,3.5360e+03,2.2511e+01,-1.7951e+05,-1.7952e+05,-4.1945e+00,-1.7952e+05,2.2540e-01,1.0186e+01,3.4784e+05,-1.0317e+00,-1.1997e+00,5.9866e+00
2.0000e+03,8.4100e+02,3.5400e+03,2.2513e+01,-1.7219e+05,-1.7220e+05,-4.1995e+00,-1.7220e+05,2.2545e-01,1.0191e+01,3.4537e+05,-1.0157e+00,-6.6559e-01,6.0476e+00
2.0000e+03,8.4200e+02,3.5550e+03,2.2450e+01,-1.7101e+05,-1.7102e+05,-4.2045e+00,-1.7102e+05,2.2551e-01,1.0196e+01,3.3805e+05,-4.6108e-01,-1.6089e+00,5.9398e+00
2.0000e+03,8.4300e+02,3.5590e+03,2.2453e+01,-1.7079e+05,-1.7080e+05,-4.2095e+00,-1.7080e+05,2.2556e-01,1.0201e+01,3.3687e+05,-1.2327e+00,-8.4965e-01,6.0086e+00
2.0000e+03,8.4400e+02,3.5610e+03,2.2467e+01,-1.6664e+05,-1.6665e+05,-4.2145e+00,-1.6665e+05,2.2562e-01,1.0206e+01,3.3666e+05,2.4118e-01,-1.5901e+00,6.1076e+00
2.0000e+03,8.4500e+02,3.5740e+03,2.2417e+01,-1.6010e+05,-1.6011e+05,-4.2195e+00,-1.6011e+05,2.2567e-01,1.0211e+01,3.3251e+05,-2.0131e-02,-9.9167e-01,6.0556e+00
2.0000e+03,8.4600e+02,3.5940e+03,2.2325e+01,-1.5555e+05,-1.5556e+05,-4.2244e+00,-1.5556e+05,2.2573e-01,1.0216e+01,3.2809e+05,2.5887e-01,-1.7906e+00,6.1107e+00
2.0000e+03,8.4700e+02,3.6010e+03,2.2310e+01,-1.5499e+05,-1.5500e+05,-4.2294e+00,-1.5500e+05,2.2578e-01,1.0221e+01,3.2354e+05,-5.3730e-01,-7.3813e-01,5.9730e+00
2.0000e+03,8.4800e+02,3.6030e+03,2.2324e+01,-1.5195e+05,-1.5196e+05,-4.2344e+00,-1.5196e+05,2.2584e-01,1.0226e+01,3.2299e+05,-4.5323e-01,-1.8579e+00,5.9413e+00
2.0000e+03,8.4900e+02,3.6090e+03,2.2316e+01,-1.4985e+05,-1.4986e+05,-4.2394e+00,-1.4986e+05,2.2589e-01,1.0231e+01,3.1994e+05,-6.9385e-01,-1.4934e+00,6.0137e+00
2.0000e+03,8.5000e+02,3.6140e+03,2.2313e+01,-1.4952e+05,-1.4954e+05,-4.2444e+00,-1.4954e+05,2.2595e-01,1.0236e+01,3.1784e+05,-3.0430e-01,-1.2215e+00,5.9706e+00
2.0000e+03,8.5100e+02,3.6200e+03,2.2304e+01,-1.4887e+05,-1.4888e+05,-4.2494e+00,-1.4888e+05,2.2600e-01,1.0241e+01,3.1752e+05,-1.3333e+00,-6.5504e-01,6.0555e+00
2.0000e+03,8.5200e+02,3.6240e+03,2.2306e+01,-1.4729e+05,-1.4730e+05,-4.2544e+00,-1.4730e+05,2.2606e-01,1.0246e+01,3.1686e+05,-7.8039e-01,-5.4283e-01,6.0422e+00
2.0000e+03,8.5300e+02,3.6280e+03,2.2309e+01,-1.4722e+05,-1.4723e+05,-4.2594e+00,-1.4723e+05,2.2611e-01,1.0251e+01,3.1529e+05,-4.8590e-01,-1.8388e+00,5.9386e+00
2.0000e+03,8.5400e+02,3.6460e+03,2.2231e+01,-1.4452e+05,-1.4453e+05,-4.2643e+00,-1.4453e+05,2.2617e-01,1.0256e+01,3.1522e+05,-9.8291e-01,-6.5889e-01,6.0222e+00
2.0000e+03,8.5500e+02,3.6470e+03,2.2251e+01,-1.4439e+05,-1.4440e+05,-4.2693e+00,-1.4440e+05,2.2622e-01,1.0261e+01,3.1252e+05,-1.3418e+00,-6.7152e-01,6.0467e+00
2.0000e+03,8.5600e+02,3.6480e+03,2.2271e+01,-1.3983e+05,-1.3984e+05,-4.2743e+00,-1.3984e+05,2.2628e-01,1.0266e+01,3.1238e+05,-6.3339e-01,-6.0506e-01,6.0530e+00
2.0000e+03,8.5700e+02,3.6510e+03,2.2280e+01,-1.3897e+05,-1.3898e+05,-4.2793e+00,-1.3898e+05,2.2633e-01,1.0271e+01,3.0783e+05,-5.6513e-01,-1.5491e+00,6.0221e+00
2.0000e+03,8.5800e+02,3.6520e+03,2.2300e+01,-1.3855e+05,-1.3856e+05,-4.2843e+00,-1.3856e+05,2.2639e-01,1.0276e+01,3.0696e+05,-9.4791e-01,-1.1244e+00,6.0146e+00
2.0000e+03,8.5900e+02,3.6610e+03,2.2274e+01,-1.3657e+05,-1.3658e+05,-4.2893e+00,-1.3658e+05,2.2644e-01,1.0281e+01,3.0654e+05,-8.7125e-01,-5.7444e-01,6.0399e+00
2.0000e+03,8.6000e+02,3.6990e+03,2.2083e+01,-1.3217e+05,-1.3218e+05,-4.2943e+00,-1.3218e+05,2.2650e-01,1.0286e+01,3.0456e+05,-5.4747e-01,-8.2986e-01,6.0478e+00
2.0000e+03,8.6100e+02,3.7180e+03,2.2001e+01,-1.3188e+05,-1.3189e+05,-4.2993e+00,-1.3189e+05,2.2655e-01,1.0291e+01,3.0016e+05,-9.2105e-01,-1.8266e+00,5.9728e+00
2.0000e+03,8.6200e+02,3.7230e+03,2.1998e+01,-1.3107e+05,-1.3108e+05,-4.3042e+00,-1.3108e+05,2.2661e-01,1.0296e+01,2.9988e+05,-1.1536e+00,-9.6150e-01,6.0070e+00
2.0000e+03,8.6300e+02,3.7240e+03,2.2018e+01,-1.2878e+05,-1.2879e+05,-4.3092e+00,-1.2879e+05,2.2666e-01,1.0301e+01,2.9906e+05,-4.8442e-01,-1.7761e+00,5.9407e+00
2.0000e+03,8.6400e+02,3.7530e+03,2.1882e+01,-1.2810e+05,-1.2811e+05,-4.3142e+00,-1.2811e+05,2.2672e-01,1.0306e+01,2.9677e+05,-7.4309e-01,-9.1542e-01,6.0316e+00
2.0000e+03,8.6500e+02,3.7610e+03,2.1863e+01,-1.2741e+05,-1.2742e+05,-4.3192e+00,-1.2742e+05,2.2677e-01,1.0311e+01,2.9609e+05,5.3781e-02,-1.1937e+00,6.1062e+00
2.0000e+03,8.6600e+02,3.8090e+03,2.1626e+01,-1.2630e+05,-1.2631e+05,-4.3242e+00,-1.2631e+05,2.2683e-01,1.0316e+01,2.9540e+05,-5.9290e-01,-1.6670e+00,6.0167e+00
2.0000e+03,8.6700e+02,3.8640e+03,2.1358e+01,-1.2516e+05,-1.2517e+05,-4.3292e+00,-1.2517e+05,2.2688e-01,1.0321e+01,2.9430e+05,-3.2704e-01,-1.0143e+00,5.9747e+00
2.0000e+03,8.6800e+02,3.8850e+03,2.1273e+01,-1.2429e+05,-1.2430e+05,-4.3342e+00,-1.2430e+05,2.2694e-01,1.0326e+01,2.9315e+05,1.0257e-01,-1.7275e+00,6.0938e+00
2.0000e+03,8.6900e+02,3.8890e+03,2.1277e+01,-1.2169e+05,-1.2170e+05,-4.3392e+00,-1.2170e+05,2.2699e-01,1.0331e+01,2.9229e+05,-2.3694e-01,-1.3958e+00,6.0541e+00
2.0000e+03,8.7000e+02,3.8940e+03,2.1275e+01,-1.1942e+05,-1.1943e+05,-4.3441e+00,-1.1943e+05,2.2704e-01,1.0336e+01,2.8968e+05,-1.2467e-01,-9.4257e-01,6.0924e+00
2.0000e+03,8.7100e+02,3.9000e+03,2.1268e+01,-1.1660e+05,-1.1661e+05,-4.3491e+00,-1.1661e+05,2.2710e-01,1.0341e+01,2.8741e+05,-9.1616e-01,-1.6798e+00,5.9679e+00
2.0000e+03,8.7200e+02,3.9020e+03,2.1282e+01,-1.1634e+05,-1.1635e+05,-4.3541e+00,-1.1635e+05,2.2715e-01,1.0346e+01,2.8459e+05,-1.6466e-01,-1.6602e+00,5.9982e+00
2.0000e+03,8.7300e+02,3.9100e+03,2.1265e+01,-1.1603e+05,-1.1604e+05,-4.3591e+00,-1.1604e+05,2.2721e-01,1.0351e+01,2.8434e+05,-7.3926e-01,-1.7097e+00,6.0031e+00
2.0000e+03,8.7400e+02,3.9300e+03,2.1186e+01,-1.1333e+05,-1.1334e+05,-4.3641e+00,-1.1334e+05,2.2726e-01,1.0356e+01,2.8402e+05,-5.5620e-01,-1.2362e+00,6.0296e+00
2.0000e+03,8.7500e+02,3.9310e+03,2.1206e+01,-1.1319e+05,-1.1320e+05,-4.3691e+00,-1.1320e+05,2.2732e-01,1.0361e+01,2.8132e+05,-1.2131e+00,-7.3229e-01,6.0437e+00
2.0000e+03,8.7600e+02,3.9900e+03,2.0931e+01,-1.0759e+05,-1.0760e+05,-4.3741e+00,-1.0760e+05,2.2737e-01,1.0366e+01,2.8118e+05,-1.1609e+00,-9.1070e-01,6.0025e+00
2.0000e+03,8.7700e+02,3.9910e+03,2.0950e+01,-1.0736e+05,-1.0737e+05,-4.3791e+00,-1.0737e+05,2.2743e-01,1.0371e+01,2.7559e+05,-5.4874e-01,-1.6060e+00,5.9415e+00
2.0000e+03,8.7800e+02,3.9920e+03,2.0969e+01,-1.0534e+05,-1.0535e+05,-4.3840e+00,-1.0535e+05,2.2748e-01,1.0376e+01,2.7535e+05,-5.1842e-01,-1.5615e+00,5.9436e+00
2.0000e+03,8.7900e+02,3.9970e+03,2.0967e+01,-1.0495e+05,-1.0496e+05,-4.3890e+00,-1.0496e+05,2.2754e-01,1.0381e+01,2.7333e+05,1.5922e-01,-1.0547e+00,6.1183e+00
2.0000e+03,8.8000e+02,4.0090e+03,2.0931e+01,-1.0471e+05,-1.0472e+05,-4.3940e+00,-1.0472e+05,2.2759e-01,1.0385e+01,2.7294e+05,-4.7635e-02,-1.7124e+00,6.0310e+00
2.0000e+03,8.8100e+02,4.0110e+03,2.0945e+01,-1.0464e+05,-1.0465e+05,-4.3990e+00,-1.0465e+05,2.2765e-01,1.0390e+01,2.7270e+05,-6.5412e-01,-1.7873e+00,6.0084e+00
2.0000e+03,8.8200e+02,4.0170e+03,2.0939e+01,-1.0197e+05,-1.0198e+05,-4.4040e+00,-1.0198e+05,2.2770e-01,1.0395e+01,2.7264e+05,-5.3163e-01,-1.7688e+00,6.0181e+00
2.0000e+03,8.8300e+02,4.0190e+03,2.0953e+01,-1.0173e+05,-1.0174e+05,-4.4090e+00,-1.0174e+05,2.2776e-01,1.0400e+01,2.6997e+05,-8.5210e-01,-1.7724e+00,5.9928e+00
2.0000e+03,8.8400e+02,4.0260e+03,2.0942e+01,-1.0073e+05,-1.0074e+05,-4.4140e+00,-1.0074e+05,2.2781e-01,1.0405e+01,2.6972e+05,-2.9603e-01,-1.7898e+00,5.9674e+00
2.0000e+03,8.8500e+02,4.0290e+03,2.0951e+01,-9.9921e+04,-9.9931e+04,-4.4190e+00,-9.9931e+04,2.2786e-01,1.0410e+01,2.6873e+05,-5.4773e-01,-8.0619e-01,5.9702e+00
2.0000e+03,8.8600e+02,4.0420e+03,2.0910e+01,-9.6178e+04,-9.6188e+04,-4.4239e+00,-9.6188e+04,2.2792e-01,1.0415e+01,2.6791e+05,-6.7977e-01,-1.9832e+00,5.9431e+00
