"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-2743.2525838273423,-815.3849458185476,-305.4274340849046,-218.66186549917938,-53.16272208125705,-3.5941974079344656,-2857.73438520614,-834.2400383264487,-292.3896532771179,-3302.978857319487,-921.1069718832863,-161.19669513985946,-2662.829318983232,-792.9909824982584,-242.54236960874178
-2839.750327644462,-863.2968782202095,-259.322484059669,-220.14887103726045,-5.724491139008974,-4.944558619352038,-2727.454153373238,-829.8978552190307,-274.83021363840305,-2976.3544114886604,-993.417575767166,-164.247497585318,-2638.8205455801685,-792.0606145372398,-224.44020625599066
-2983.90461711154,-841.6753768287932,-249.01918804570343,-262.8057975242037,-7.732991246923309,-4.219357959676235,-2926.961300271838,-836.7096389820973,-287.50714412538326,-2737.4522756485953,-1310.8232696707958,-170.94323456721418,-2538.700186619926,-870.7002933324628,-250.16342003279306
-3066.438571994346,-835.1331544254716,-287.70607873268887,-189.39780476229063,-37.756983629749854,-3.7460383919826508,-2828.068849247419,-836.8473128732211,-294.003496906108,-2944.9985680007276,-804.4555072552895,-179.85057177839835,-2623.726279283163,-796.973434340545,-176.43004926696378
-2847.155786468273,-800.934620614155,-280.2555956770873,-194.17492989321434,-24.350757966832273,-3.6332371238204195,-2974.637460517443,-847.6969284673922,-272.1270939962897,-3096.0179048248333,-826.851778974996,-188.47286758826306,-2929.2361612359755,-828.9977023602123,-254.27788678981355
-2746.928180812812,-844.922135903374,-281.3373090973081,-204.92002969390165,-5.724491139008974,-3.9305000422381635,-2938.577772397295,-848.3646505547046,-299.8917507927601,-3059.9323246058866,-1124.4914753436533,-137.15257877204866,-2670.106762499477,-839.1440722459014,-243.39769216503905
-2812.6694242742124,-804.0446665085277,-272.21241072191606,-195.39589403097295,-49.209522561117986,-5.788460280107579,-2972.5063673258105,-823.2434752921686,-268.28627549236046,-2624.5695275308854,-1062.6321428042604,-138.87759372042493,-3222.208988472225,-781.9493931144061,-238.75125185158345
-3081.733292528959,-819.9085032761009,-290.6607602580431,-248.97155839841548,-57.01550365588252,-4.667369090699982,-2826.269011546605,-842.67063708493,-291.73371355032936,-2496.9647135452874,-1129.7535694495302,-154.85527310418706,-2913.3481745311465,-861.6344643194127,-259.994012450205
-2932.76196925552,-836.8342630754328,-268.20164930873136,-160.98921215322687,-44.50394938572397,-4.532180996084639,-2889.8697896194994,-834.9277259075258,-275.5844850043694,-3260.641775771223,-961.2071844524397,-133.40429722112106,-3139.1634360352673,-781.4447107940529,-232.54901259724727
-2657.845558619977,-867.1102470260691,-294.00064633630757,-191.16041179165984,-71.30458175363025,-3.27190167791324,-2846.710391298194,-827.726682667424,-290.0765346539608,-2867.675875612035,-911.8516894471709,-143.16993644503023,-2601.554390851062,-818.560791164037,-252.16639964727597
-3030.234844753673,-837.4557712782288,-261.60109052086585,-394.46206878176923,-51.74196458959845,-5.103518175257635,-2967.6916943686847,-836.6783870782871,-278.2057525198445,-2479.001781824534,-941.5078256169197,-124.45504446216523,-3191.6565073733545,-812.6174203182007,-199.39418649906366
-2787.2159059221212,-875.5598707506564,-254.4088252753923,-165.2160760812773,-74.3820329997482,-3.320907617245058,-2904.922556918781,-830.2126997080763,-279.39471572391113,-3049.3574989184226,-1012.7714162771441,-161.22676151033428,-2982.963579552051,-751.9401041856485,-218.83567737964486
-2911.012102616084,-825.2300500735652,-243.7790608812673,-195.39589403097295,-5.724491139008974,-3.9668494229788975,-2925.0753228869357,-836.0176499048376,-277.8966696006893,-3248.381869934558,-938.3053410883829,-157.411986879658,-2775.2535074446632,-882.9203085768224,-217.45679739017615
-2885.346638840484,-800.7160816997531,-255.4539681412915,-221.4387673082459,-5.724491139008974,-3.7518656791222105,-2882.875689825787,-863.582968809255,-279.59856022751086,-3111.7177333471386,-902.6755871425787,-122.5408096975981,-2695.9323406849267,-848.6174108154157,-241.78168578091348
-2812.426138581806,-880.3394475433187,-267.6260496957617,-200.11753915297047,-73.69008882775125,-6.215083071711045,-2925.0419429341105,-848.0866094173533,-291.59892989162205,-2984.551616395937,-917.2907871281169,-168.87365799158275,-2771.3722307031394,-817.0676540099423,-247.22918636303882
-2758.607799579751,-846.7055231606278,-229.57510769437494,-199.76065853339207,-25.575239522162253,-3.7670672278489006,-2971.4757338770282,-851.8809281025416,-296.0564038905587,-2667.1246877853305,-1094.2723604478551,-170.78021343077538,-3223.252532221273,-787.5646393708847,-230.89863352778448
-2852.620921148852,-811.9036633431497,-263.9069707906204,-202.94487131476626,-57.91656270896628,-4.714754731172242,-3015.3077497519266,-839.3600814652491,-290.9588166739872,-3185.1326465380494,-967.0449709552281,-198.6290376256464,-3116.8855509792725,-823.7742502203879,-206.41003593168003
-2759.957859771534,-842.4770855925258,-235.63764330033285,-183.0508206552471,-73.69008882775125,-2.8245522909764906,-2884.302815110116,-826.9574170730973,-289.82438157745406,-2981.6239935571016,-921.0592713029,-214.42405455908207,-2832.7634213663932,-917.212771414263,-218.8337512587735
-2942.722155257976,-840.2174228409291,-291.0933495339507,-195.39589403097295,-26.001334132741807,-3.107363654772862,-2828.568507963915,-852.4344721720767,-280.68033956907107,-3203.109890900125,-968.5165854424033,-120.56487178986224,-3119.4129084182246,-761.0954322830627,-222.8600954951316
-2641.573902677659,-823.9106721262169,-244.57913602854794,-165.89061436124302,-5.724491139008974,-4.204728125323066,-3068.815882108516,-851.9901800274463,-286.25255651023775,-3132.2964971207102,-812.8773036228683,-170.03688372019937,-2800.1234591200437,-831.5958346922231,-254.10912575121526
-2862.2153882028147,-845.0250293551667,-250.94504780634156,-208.59592121666046,-72.49878614867575,-5.497109131559725,-2884.0060685210256,-826.8511365519528,-294.7281115621366,-2634.3079169319585,-809.7451587644218,-194.6392166286912,-2617.387838714006,-776.8778888331641,-263.578313360517
-2712.1543430218785,-829.141886669963,-304.86199541036615,-418.18081078116273,-15.76104408557778,-4.160036230092781,-2967.8450858893048,-842.587443582674,-286.73409525193745,-3506.4971710505392,-969.5136798732794,-199.31833028916265,-3181.717151653567,-799.5559443892029,-230.72919265584702
-2700.1035101177945,-843.7148966005279,-302.35763085058034,-199.8161357767444,-45.98122516201593,-4.25390181970652,-2945.3040284402214,-838.8932882712087,-278.173030177597,-2795.405733773732,-1045.5008953241243,-144.8632967618477,-2766.167859160004,-814.676922917765,-269.1007806801649
-2859.0208159378712,-834.571577612352,-272.320480632713,-206.4794312985491,-31.843714499187065,-3.9095279909319367,-3000.654091576365,-861.1057905624043,-264.235017675323,-2491.22562727344,-864.4295361838579,-214.29424260324475,-3051.455156274385,-808.2308673632201,-247.43874112207163
-2884.8484816832065,-818.8703438069014,-242.19511757494607,-195.39589403097295,-65.96228199781581,-4.330541201585593,-2944.447276131418,-846.6734235620421,-276.6713255035788,-2423.0074188142403,-858.3815914296829,-188.56422445592307,-2559.77808695111,-794.8456298191039,-271.3648371598182
-2962.146088310154,-819.8109992150503,-270.6732315116821,-195.39589403097295,-5.724491139008974,-2.9373289750657223,-2854.002154841431,-863.3611954537478,-283.3552314028106,-3316.9010365520016,-863.7253944294525,-201.82520026502894,-2883.6649279782055,-769.12015252317,-257.7667489250995
-2963.719060531696,-837.9264185691214,-283.5425306252719,-199.50831909745668,-23.340570183140223,-2.9433182420831856,-2875.20709466879,-822.5559904639571,-290.15040468770906,-2974.742450075389,-952.9408369091096,-146.49667831915232,-2917.2658962572696,-880.4590691886543,-240.2448054731697
-2817.6969186752904,-856.2571051400031,-294.9261823457244,-176.23860285233877,-5.724491139008974,-5.104793505380589,-2860.0583845674832,-865.2164334271192,-300.35140301532283,-2785.6126251619253,-941.1078803539256,-147.8727832763668,-2812.2006614465677,-819.3552155077205,-201.2551786309003
-2667.566491068666,-832.1282619660437,-288.49412304090316,-227.29290528678175,-66.14797424036077,-2.8860391407961306,-2798.118665343032,-839.3858487267744,-280.6579208374279,-2973.606938521292,-1125.1397141897123,-145.1481107008594,-2950.0850669212305,-849.2789929871976,-249.15124844453408
-2980.6097895537496,-831.1070433248962,-261.1637726321422,-200.11304922373847,-70.33104442924729,-5.49104557503938,-2822.59853822385,-819.4640261523209,-279.1631065839362,-2896.6483833225925,-932.9276175310486,-138.19655987550317,-2902.0535335192435,-809.1696205339144,-229.37659425940208
-2970.177263601356,-841.1991117830287,-295.8115211620388,-204.52889220582557,-5.724491139008974,-3.4074259954623316,-2922.4291445924423,-829.2640151159924,-275.9595024178392,-2618.41622368248,-853.6188562699774,-161.31470969950428,-2553.020832770785,-954.5510237277667,-261.27996527247535
-2916.196516972032,-808.8850154585733,-257.182705990516,-180.39857384369475,-77.42092126733299,-3.4337361849128207,-2962.677436782716,-857.9161832988297,-270.50474118622776,-3150.1785991983757,-956.4225563366532,-180.04125622413005,-2735.548384095067,-886.2540298832914,-258.62541635041885
-2908.9663667808722,-835.5747732486517,-262.94723814518767,-202.59459335709798,-54.237719340071344,-4.399190970435249,-2823.8958514084957,-859.2571464297329,-282.065949645753,-3234.9188223123388,-915.1926664624939,-195.64876426315715,-3294.573911717326,-862.6764073263165,-252.26665043026313
-2709.3992247634087,-833.7725923395601,-265.5525011700529,-251.04147071517022,-8.395459833179638,-4.288306078527741,-2895.3159256462104,-845.154131708893,-277.1746937561987,-2634.169416308879,-1045.7361063111753,-138.56587728111495,-2875.6351963597995,-850.6881955083289,-251.22355272420353
-2900.5764085247256,-858.8518592817251,-291.5618524677165,-201.03074336011488,-61.82730831284657,-6.373547480087674,-2691.9446202157947,-823.5332813524134,-301.33521774434973,-3249.257141900857,-843.5129811612894,-191.60204706307047,-3086.1897458365634,-813.864444885118,-224.7453248401075
-2776.265357198835,-789.6139152076569,-284.6222348301332,-214.19137629959425,-59.71911724376262,-4.057704462349734,-2789.620672608026,-842.4880549748136,-288.7160692071734,-3030.699723924916,-904.3545851522222,-172.02647700516917,-2662.3388972296225,-784.4303814351093,-262.35065545239394
-3148.2914945656557,-839.059986579187,-323.4993424883669,-187.53405010709366,-66.52933043139646,-3.281492213424662,-2860.3293697193562,-827.4202002069866,-262.7991029569128,-2970.699206519822,-947.8694191093284,-155.55034623723182,-2890.489022941937,-808.9772658974236,-275.100171125806
-2696.370299946994,-827.4352181942505,-262.2125487685724,-195.39589403097295,-7.908939080432995,-3.7274792995457284,-3043.2945554630096,-824.0273885432347,-281.24348470452827,-2449.8978675130247,-839.5173784104351,-213.33993315099906,-2973.0757895773413,-901.2833099258742,-279.36035565594415
-3127.357439801081,-819.8841824186493,-261.51161532035013,-195.39589403097295,-8.2407187203178,-3.541366581575268,-3018.4993637754146,-840.4843877684042,-281.5415420263417,-2821.4786616092506,-882.1033443310697,-187.86135380853392,-3057.5368943652807,-854.1341564480628,-272.3944280417039
-2901.193060990312,-825.0083859217841,-270.3794244943925,-244.5670282542956,-64.0181127287964,-3.887286667754172,-2956.0452438506345,-826.8279271077579,-285.6682103364423,-2564.3703043092314,-888.6812743634193,-152.24421521779976,-3044.681972065294,-806.6462513428637,-249.0646711249943
-2823.2023718274613,-854.5983317284602,-269.3059270799802,-222.45954924441472,-65.30232634990777,-3.8843425783420074,-2939.046985583195,-845.9279187538945,-285.8479930018562,-3141.662509327985,-853.223038289173,-168.97690824266377,-2517.0035349418054,-819.4962070493858,-246.8560186490691
-2639.108483990497,-826.1711824966009,-255.94326069802935,-199.7474045505504,-57.58792742306942,-2.8020495572823703,-2914.447378989288,-858.0587145645266,-289.87566096999177,-2927.4494875585933,-888.1589215923192,-254.5280730804861,-3665.1910755890344,-807.8827129535363,-309.9850294226636
-2875.2315074998082,-836.4590692091823,-280.52025450124177,-200.88116808006177,-36.09063727947394,-3.940228838977802,-2924.5347141633147,-845.3502666946945,-273.29513886187397,-3077.218288390889,-1026.3643880402117,-210.63143065679836,-2797.8222173795384,-810.7006852935526,-253.52829675571485
-2718.0426616070094,-844.1401264062455,-283.41525759806535,-194.17586512503033,-49.87293391070856,-4.693791770977937,-2929.411708341222,-833.7991763350809,-285.4676106951375,-3170.7697141804856,-1074.313076118516,-137.7524068871667,-3022.8679718348326,-855.9759546744277,-278.66246410781724
-3074.3241445536464,-860.487228023483,-287.88741184815814,-226.32859868613357,-62.631556003294406,-3.365918153074377,-2884.870941109121,-845.7710424459289,-276.46816859814857,-3382.3061265455617,-1019.6726919222623,-192.25203951472412,-2940.384289324792,-778.0703075324612,-283.1270202513864
-2811.1658509897943,-869.1886555737788,-305.88362541486407,-191.06519918968849,-66.29217197754595,-4.297085139846243,-2797.9846463970216,-829.5346570305493,-297.5643882971648,-3146.9720327329655,-947.0197790601263,-171.62315285291385,-3162.890784778263,-825.890416429147,-229.66985617702503
-3177.5553987865233,-892.4879679101684,-296.9898753506372,-201.46047205028128,-40.600483092773686,-4.239576648674973,-2998.2680939811553,-839.6491400916339,-272.117633141968,-2791.5824081660835,-793.4159089153503,-153.33349632613093,-2904.041167872875,-774.9824405276066,-212.16521436789074
-2803.151271456664,-861.8057003402249,-236.90896207028968,-182.14775360142775,-5.724491139008974,-2.6114664395758402,-2785.1185036478037,-836.9569798111249,-284.7217021655095,-2627.0070961890187,-880.1877099294959,-186.34172318215911,-2953.8100588110165,-795.9458016199541,-278.44190237723114
-2939.7425869668796,-847.773814935239,-254.5132978529565,-197.8754835766443,-65.46457462925845,-3.8430870751242656,-2801.02279990324,-845.6033986394708,-286.14802914204114,-2891.8332284838007,-943.7348027930843,-124.40546517156558,-3234.329636314656,-863.7355159252261,-264.4604274215668
-2836.62494530468,-851.9658237316444,-297.89646211129434,-198.62910799497433,-15.084255058373442,-2.754964243359715,-2859.0930764281916,-835.6688365039317,-284.8768498776894,-3319.480607643588,-971.7279518105441,-206.518864830485,-2776.868301634082,-774.5418475374425,-269.28311296431366
-3020.741983904866,-824.5169911845685,-275.410085637246,-203.83380373115742,-5.724491139008974,-3.845998738551084,-2866.6930460864655,-844.2423841514394,-289.51351368022404,-3035.0086478558333,-858.5220265318493,-184.7859569410046,-2908.3724649854626,-797.0315942326262,-260.4215366060679
-2935.196704950199,-829.5315404921262,-271.17443896929933,-216.47000358092157,-78.0909746701707,-3.133375152356328,-2838.3603596366524,-872.9330653664255,-266.5983648544977,-3141.6880049645233,-984.6572170090391,-123.78015188593817,-2787.891060541361,-851.0897216254048,-249.40141901124096
-2916.808958607751,-875.2683418097731,-269.9466934538469,-183.92218854936004,-5.724491139008974,-3.403830242905662,-2862.798307949509,-850.9218334112923,-272.33345368104995,-3264.4896533841807,-948.9551141847986,-120.32767309054701,-2951.886857491166,-868.5835340245333,-220.92785305368471
-3201.487341571469,-893.7177649907029,-289.88860053557437,-182.80842805328214,-24.191215426197147,-4.664623976097954,-2849.0366296100674,-873.3983618319784,-287.3658069177725,-2971.01585161357,-859.3025938693032,-203.24833478741434,-2774.6151504940526,-831.4940332892145,-212.10144315630808
-2835.5370656009304,-849.2109808450587,-275.9208088441445,-176.51187394798373,-67.76856590439164,-3.067354774531184,-2918.6558214212105,-835.5570356786765,-262.96855341567294,-2899.2851549136826,-1080.8142122424879,-194.32863590612826,-2581.602617930846,-878.7020234345468,-226.32759207709202
-2924.013807005652,-814.442015422713,-243.65602648976443,-248.2509774403502,-46.68288400418357,-3.8687156954327198,-2965.1721175006883,-862.6888115243818,-279.3255525391541,-2661.7987842592956,-833.5403954628209,-143.90586337258682,-2800.166709051608,-863.8128027332773,-238.60409525644116
-2811.865212545394,-839.3547260126729,-266.1477718224139,-248.2509774403502,-5.724491139008974,-3.1891800332262292,-2896.3095478056853,-833.7955268915913,-292.72754564867006,-2823.7920548309557,-970.0941398901483,-151.378429940091,-2953.47415125719,-803.2389051641771,-245.06387071444618
-3078.04044626591,-835.1619586016176,-286.78538763550415,-190.51310325852728,-9.589572102029189,-5.172428188061416,-2815.4302846441183,-830.8103006128489,-291.1024656720872,-2360.1198210017683,-1077.6141061274723,-155.48626362092227,-2901.848500536526,-895.0654273849309,-261.6986909128947
-2934.232765168648,-919.4520833659533,-289.1508475088469,-116.95576605120512,-8.54568064165193,-3.2847439431931504,-2975.0904852604413,-860.3900949994339,-289.7598783315258,-2452.8167838238746,-1051.2123300740925,-185.15131582993362,-3178.266089593168,-864.5892586232725,-255.37245345898253
-2965.9374900202233,-845.2821430082381,-287.80863786311977,-179.5618169891523,-12.21600711840775,-3.111470423727069,-2745.607421071444,-839.0317496372774,-286.98834688011766,-2980.365268472498,-1060.072300972573,-215.8698780461502,-2576.344300148195,-861.2736086796903,-228.33686440005033
-2739.0726897785976,-831.6856552470991,-271.92743234113055,-246.91392343821394,-7.806764651162678,-5.380943171167346,-2905.947438356616,-859.2028041483846,-275.1100574646606,-2834.8657361711576,-1008.2647326451477,-185.09828369099026,-2789.2992467338645,-817.5172219707129,-207.43584129662668
-2893.006340747561,-846.2473649540254,-283.1877881627419,-225.1007085674818,-6.396783142495094,-3.3362959697586474,-2968.7268348446178,-839.5505574984426,-280.0704593740045,-2810.5917046949257,-959.4383441414527,-173.21559362935224,-2564.3203046947438,-805.3428317256786,-230.5919058238976
-2780.917927416263,-813.1476383656703,-293.48159013851875,-268.051680858049,-4.623696130622042,-4.724043932761451,-3033.0793129739773,-843.4195787577765,-269.2060342369643,-2660.474643401273,-1183.9990616896723,-188.94266965022896,-3034.8518576406886,-784.8283607120404,-276.80956027339573
-2897.762823110363,-819.2235041237793,-254.21133941342765,-222.73543604367748,-7.925548798129239,-4.212698582196967,-2944.1986978514933,-850.4961027292771,-282.85102767010056,-2494.907204847582,-879.4379274609682,-186.7170771989263,-2769.0367509107855,-838.922863539309,-286.4458250884751
-3009.929506383139,-844.3424032384836,-262.2660183129543,-248.2509774403502,-5.724491139008974,-4.6035753686344325,-2890.545805037404,-850.8103037425069,-288.55166560271743,-3529.9765111066095,-859.9153896653182,-132.42098910349276,-2704.1447925936573,-811.7461972224928,-211.19103810717593
-2940.694136307983,-874.6538312741927,-271.4405745514757,-191.65755878455116,-62.04419523083964,-3.286741861838742,-2973.1499831361325,-836.6577247327579,-258.8653037825118,-3042.871036234129,-959.5073902814432,-148.8890878081885,-2978.2075781852927,-850.1565096953618,-258.2053342736516
-2907.8094512497582,-820.7032444805113,-285.9592011542436,-152.6390101050511,-7.857504749133192,-2.5139730402046654,-2724.1576273994438,-841.0752314071188,-289.02610224212344,-3001.4531660745315,-1108.0153964141346,-151.67393189729108,-2741.2962498861357,-830.9708443879466,-243.7532117720848
-2678.4436705859425,-859.1104026936644,-238.3288087240915,-195.39589403097295,-5.724491139008974,-5.214108741944926,-2889.9139252277855,-815.0824680964107,-280.97627396853625,-2343.2054913868787,-886.4815787651055,-161.59075291311763,-2606.7614063937967,-834.2140583608132,-267.3557977457386
-2993.161089276978,-838.2941798865189,-255.00221755342156,-180.50979924663403,-53.41274282126667,-3.703692684531065,-2753.600311372945,-827.8331513302433,-283.8513762880795,-2656.431728016308,-925.6400096260186,-178.29120200335774,-2975.7804266673106,-808.6511924875648,-262.2251834954813
-2970.9765029456044,-825.2412930433625,-291.202757672698,-208.11766907997833,-38.35906504742806,-4.734814326162319,-2871.9313152126797,-849.7170873668849,-274.14451201120403,-2883.74455652797,-1120.9573385159053,-216.29704895633867,-3030.5144157317063,-853.4128183541945,-223.5836130471895
-2867.243455535802,-842.3264230080699,-279.48534604154213,-225.98427402394753,-38.95002328245341,-4.789727726312002,-2974.459123508706,-831.5202216814661,-287.1619195656739,-3148.3266674759884,-846.8585834887893,-160.22065669580923,-3051.7811508391005,-824.5088690069281,-284.80130693831836
-2734.3736838100167,-911.0204689560113,-281.2193620658509,-262.4287685074073,-59.416791715590364,-4.266150225777806,-2823.3471681400747,-838.7612451078852,-272.87970017134376,-2975.641987632168,-940.9329444329857,-187.94326848410213,-2728.3845258927745,-825.7595004043628,-242.08288422950926
-3007.7273430001187,-826.1516912911766,-281.08599586515544,-261.45769644182053,-5.724491139008974,-5.25439315240919,-2909.198278214255,-850.3809161090476,-280.01314638918154,-2690.6945354173977,-910.5944904394692,-124.3896557269577,-2601.684031512103,-767.9406416983968,-252.83288777876606
-2804.4634851941846,-867.5149743362256,-288.4757162214555,-225.2843869754942,-5.724491139008974,-3.330514210128502,-2833.171798049216,-815.1438703789396,-287.9941902622383,-2942.9024170368493,-1142.58075975479,-208.16304505948224,-3212.688717404835,-840.3151077872403,-258.8811709006715
-2862.637742863382,-833.3249569028287,-293.9605980713862,-213.18012308349049,-68.42715461806688,-3.3719349032898105,-2805.588676195134,-839.3859485109039,-278.8633430158759,-2710.0379592790773,-1006.207510804877,-183.3445602473526,-2886.6157709618797,-967.3048971167985,-237.37948711122692
-2850.126742421007,-825.8100923886298,-265.6193191368131,-189.49767567183903,-65.90266032941581,-3.631144225353294,-2947.0649623148374,-831.8891264740034,-258.46728685276224,-3149.726253717419,-782.8452706997066,-178.7188760538886,-3145.679327257993,-838.5779514035512,-268.03851168786497
-2899.9053773656306,-886.2877318107757,-250.23515351681098,-190.65857163217436,-65.67062882157,-3.839177259911978,-2818.7476694517595,-854.0883032298183,-282.8728011753221,-3312.9582808912673,-977.9806986885461,-159.03534054252233,-2781.82826402098,-843.4231067254485,-256.4954101243379
-2706.2492405530083,-819.7103499583819,-280.0130450465971,-197.76902036162406,-74.32067305804549,-3.4239219710600532,-2866.4761803213655,-859.550950763028,-301.042367228645,-3127.568415062489,-1086.350507230793,-169.20309061467904,-2542.1683206173934,-796.0237924023916,-235.82330024519715
-2918.1022065095294,-860.9408917064313,-296.99259645427867,-222.61038590513732,-5.724491139008974,-2.8594792857910165,-3035.664641350706,-841.9487047679775,-298.9776939567384,-2562.59947591496,-941.9531430548893,-164.60623505534136,-2684.647773540869,-854.2991974331795,-254.41580852947845
-2900.0610750619567,-844.9239110167642,-306.60184317067603,-195.8919578215951,-58.79006422766315,-3.0067024630835086,-2918.213642146467,-844.9442132553665,-276.32284375923433,-2625.142916234994,-897.2960825193928,-165.97207025314907,-3042.5347961373664,-843.4483183014358,-263.14240060174575
-2771.721266256576,-869.8767673398822,-285.9479501637613,-245.68344222862746,-76.06542852819061,-2.9858705463234627,-2897.4178468996874,-829.6662185028053,-295.9931850422973,-2604.561752127076,-908.1206624879212,-160.1367790106906,-2934.356617376733,-774.4516938551822,-234.7527717770896
-2802.5847433825743,-820.1049928103456,-278.8514113418966,-189.07897921260542,-71.8537278690016,-3.0926967531883474,-2873.279510721165,-865.723319855002,-278.09953245852364,-3278.6606423086905,-946.6327680175466,-128.74712897567295,-2756.3760792225553,-798.9542274591153,-225.04080987058495
-2947.81083133837,-861.257517740622,-279.34235749962517,-195.75339019539166,-7.646145909888414,-4.0527557554282,-2828.6646027777024,-850.5810646434129,-272.0529106670195,-2381.4672141761166,-953.4787863450188,-199.6923237679727,-2868.4449795655364,-774.3089659615066,-247.3519594670179
-2991.161585199446,-856.1565987388567,-265.36455595748487,-205.79826592903024,-23.46919440188853,-5.0095939811062795,-2904.4135288310913,-835.5485706126066,-276.74164528095724,-3112.430682154229,-1155.8583279571649,-207.2357907589589,-3289.0422513588974,-782.4664528705052,-248.75981153949823
-2877.0775061347326,-842.247175020201,-287.24146494820747,-417.7332960101149,-60.9553060877395,-4.186565368029084,-2863.522692124995,-857.1280478591874,-271.3101589235609,-3342.4020808879486,-1122.2357113295054,-180.05531536418587,-2750.3468924519457,-799.9305763549137,-207.47063075233208
-2933.287958840874,-876.9823098698528,-301.8991813177705,-195.39589403097295,-20.219747339000907,-4.415212004584499,-2866.3123206496834,-846.5614948305277,-287.69019604168363,-2679.5030659175895,-834.7034096323058,-133.519135231217,-3196.7377096120963,-835.2690235133616,-251.5871332169737
-2991.179462754497,-835.0628661963977,-293.3965195360008,-195.39589403097295,-73.44212658130161,-3.2747410498035068,-2814.422275731098,-847.7032747377983,-278.57565064990507,-3150.2170200953256,-1049.8517973337498,-148.8916370948842,-2881.092712100543,-822.3845090550004,-188.66018838049493
-2954.8962941644927,-878.5372482481907,-264.5119929624064,-182.11429250756524,-15.007657309910432,-3.7310077767592906,-2883.9567948735685,-848.5797221765196,-278.27841994068444,-3445.3518864852417,-869.2900073736213,-187.7439123045881,-3184.2294526897485,-759.7393517126845,-271.17542845815206
-2855.4922803852105,-815.517541196364,-279.94628583140354,-198.04345241674932,-11.654410695431423,-6.179553971077155,-2814.4717774015016,-845.1065147313589,-291.1175310152255,-2889.121027509228,-1074.2978451886295,-127.0062564137962,-3113.164207457507,-877.3176234822487,-241.46007133406576
-2765.186409030382,-846.3934428144826,-263.6483833467751,-204.55960351612464,-51.040289290739935,-3.5109241388316077,-2779.4491788831738,-850.8077196286548,-274.3565233551503,-3065.829456683253,-911.3426561702554,-185.68362978116087,-3156.4721148253475,-770.3323221406249,-246.19785224153154
-2849.0576242361776,-858.8185748308998,-289.8828429484018,-200.53382592736253,-59.15761117949572,-6.088753907716849,-2936.2059376318466,-848.1425983958759,-272.19087888287925,-2780.1256271458215,-836.3545653519707,-239.0961433668782,-3033.0511255338497,-837.3165463289554,-227.53016163682486
-2870.93440923311,-836.2232129246221,-247.0140166726361,-195.39589403097295,-5.724491139008974,-3.3277508837681467,-2852.5596385883723,-846.539972871887,-287.5651584487907,-2604.3140257710834,-922.5979217194856,-210.25904025054524,-3754.6910045861164,-868.2636675203967,-230.37778247198574
-2794.554645004535,-855.4041551796548,-267.83587541217287,-205.05941040080177,-5.724491139008974,-4.82307746074122,-2986.5597543464605,-861.6234214051768,-267.71039619395196,-2530.0208099932825,-901.8376384506537,-211.71443452793636,-2711.0097509363827,-851.50966385514,-223.90798596238938
-2888.7283261382954,-839.6718682507684,-303.0079099914366,-195.39589403097295,-19.61133605158314,-3.381690060575478,-2695.7483723169616,-825.5374314423108,-281.7829580633325,-3151.9848066545596,-1114.1364555358373,-162.55009753003492,-2590.889929866074,-890.2193145659745,-225.74101721106578
-2870.5751593856216,-887.8823064381893,-246.765455377863,-201.9127895987543,-15.007657309910432,-6.007749351992877,-2885.039922558478,-841.9247409378916,-288.03685156970164,-3447.8500899692735,-932.0535178410374,-152.06063736618012,-2755.991038869933,-793.9499761190677,-278.1582996682795
-2810.5041808422366,-841.1671972718696,-295.7198013087721,-204.12508585898613,-46.00665706550984,-4.666038249759446,-2897.935761979851,-849.443396122959,-285.79300695768785,-3331.4279087971036,-1032.1960877655893,-140.81087348366697,-3184.9242163649274,-784.5079279081706,-246.06517678440284
-2935.3455513018152,-830.2497217479138,-253.14593908566735,-217.26991582779715,-23.86374686536283,-3.135345198697498,-2809.2793293720583,-862.2471288969367,-280.144057056398,-3206.492951751705,-1136.9807925815421,-150.05777302519093,-3015.948995149888,-792.6601972163609,-246.58025696751878
-2918.279618208144,-835.9256426452105,-307.77647918851346,-199.7614531535488,-5.724491139008974,-2.355967821477196,-3022.1550121388273,-821.0097700482277,-292.1563931016792,-3049.810045893059,-985.6827566808234,-167.57399796462596,-2673.605189034547,-797.618923170266,-241.88650027534624
-2900.201958319801,-832.5622855608588,-311.55932070062534,-225.19631629205057,-7.424968428325848,-6.059699154499111,-2926.8449787295876,-844.5286740109053,-296.1130621528426,-2877.5683637109655,-859.7422879899341,-162.75718510679255,-3230.6322800865396,-819.0147248475357,-264.42596231177953
-3049.7761492120485,-853.7453948251656,-257.8539244048732,-215.80286064293466,-19.62316713417914,-5.7049554280128305,-2878.5544537459637,-830.7354994824948,-267.31209663960175,-3028.38457495541,-952.9011822037418,-163.22684826632684,-2932.996616661773,-799.449470405013,-338.75027937790895
