"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-4058.0029006841814,-809.4603540288135,-175.53202552708524,-2413.4138928117336,-1750.388448240427,-129.08920630176175,-3941.9736418364787,-846.7208848495874,-174.7486020984037,-2845.3309294906703,-1167.7190008511795,-250.83369977017816,-3497.3743917222228,-938.9685447144329,-159.16874808643493
-3557.606031484949,-851.1216510673773,-177.59715756216212,-2052.7139259138157,-748.3613445608556,-124.32796150129717,-3794.235541835845,-834.1024084176842,-162.62532268182886,-3520.6239512686857,-889.3883874675464,-153.97735765756778,-3229.086001031345,-860.1419890381569,-151.61035278656942
-3939.808762849244,-861.2285065311002,-169.73055037812702,-3675.0145221226626,-753.5899577700058,-116.2752766240373,-3834.8666388668917,-830.1932901943111,-163.63807749573039,-3658.1662753829764,-766.1187476626177,-176.09642227004773,-3496.509840233355,-890.8368775172607,-211.59539319681798
-3778.046457563721,-826.1972697592744,-156.06873834951028,-2759.783583818394,-866.211270423715,-159.45559952890838,-4328.238358467638,-845.0981933759156,-158.28751235214193,-2414.849797783081,-1146.6803800226921,-162.19443076654713,-4680.487953612914,-903.034252023785,-146.8972315496777
-3909.9078413275734,-885.8263392671793,-134.62929640220452,-2117.710279818456,-1070.8386743425513,-123.452187091022,-3827.440899376322,-881.4655576845096,-170.47583474853084,-3791.059637155365,-910.6467095837043,-168.80752692701978,-4256.227040165609,-902.308635826733,-162.29497984577517
-3661.3371025534116,-834.8669244551427,-162.84086315769244,-2662.6731746005325,-1002.2337713559386,-93.2219368406198,-3968.8957897832875,-852.0839151847789,-163.08968473730394,-3841.7794811902027,-962.5093372496148,-147.82089694740412,-3416.58945608722,-927.7776828182069,-170.59955116681303
-3496.7451360030504,-847.953776293144,-175.93742856642717,-1795.637437920365,-1059.1965751119121,-133.5491430422511,-4226.294246889687,-857.4269489281429,-162.23843601778157,-2631.5423795550378,-821.1160715634878,-199.91522435178302,-4597.083877738292,-765.1206539583268,-168.93037390770598
-4326.37541249875,-915.2898371777609,-156.68820342271886,-2656.763342072436,-723.9632580331831,-114.6206224908027,-4087.4512307539876,-841.4352323720848,-162.4023833554179,-4532.291990777283,-924.642819948729,-136.55432792505334,-3961.6758883186476,-966.5691487876508,-156.3464001822927
-3924.21460828356,-870.7556459138251,-165.38148945078578,-3821.478930199783,-849.8201647234632,-94.99150205602294,-4092.1364530513006,-838.8130997045075,-156.02790108218946,-4215.586655169279,-838.6755890120243,-119.22386032669998,-2836.9426746768954,-867.9040526156576,-144.33788953175875
-3411.770962472694,-833.9426319977595,-165.50380000710993,-3388.6553125110986,-862.3333530380776,-102.90558728576802,-4021.199352019702,-844.5450255163064,-159.58527907254367,-3396.3438851758815,-991.3327673359104,-119.87044976894957,-4595.431358211193,-919.5654500315026,-193.98860974160215
-4195.159888374409,-843.9660276468152,-164.9331218037246,-2976.2953219003703,-773.2336956349798,-120.69780497981102,-4197.48585641407,-849.7386526779248,-161.04401872351576,-2945.165125579972,-937.9142231814362,-225.01745206878962,-3902.0559387457697,-873.9344217864711,-152.87131736565806
-4010.983598869526,-869.7498531349797,-173.7066840858639,-2517.935371892497,-920.5100191998843,-223.12393360746702,-4164.724600646759,-849.1538504838599,-164.10655471995673,-3781.832233644352,-897.6803747682133,-142.42606664960567,-3991.8926263612525,-783.6882618052578,-198.500843035241
-4183.422158611035,-881.9156512570128,-154.9910928875571,-2806.866138792745,-802.1738530277905,-135.3697540466921,-3805.110246435422,-852.3891059972041,-166.60428953198374,-3575.4657168846866,-1082.5442557671013,-123.14541519096305,-3746.1378996020235,-896.0383453284456,-140.2249721551106
-4633.358487522896,-829.3592570970295,-165.8093733766385,-2819.5225248055704,-703.3037260522892,-170.38563802547466,-4127.972142692543,-826.1539828329503,-159.55263981519283,-2541.2831905921407,-832.5959831560754,-179.33603201750725,-4560.577006084727,-820.3061306974029,-128.29178578792826
-4007.5426646534725,-884.1394645421904,-167.76761937521923,-3072.8198925130723,-664.0909632355115,-132.40566102965062,-4011.662667817578,-833.3267008580334,-173.13859202829548,-2434.609436310748,-980.54275730284,-127.36496769621543,-4241.8226639418735,-894.6045129871566,-176.08019044793946
-4133.10164527438,-810.2779760337565,-153.801850931828,-3003.710702211577,-768.8484528369343,-99.83679830168789,-3885.6121290054075,-809.0526905530267,-168.365535570078,-4833.582163341482,-928.8304666151453,-118.4376103566017,-3488.3815988807864,-974.4224268635725,-160.45478996879697
-4408.158588889791,-825.8501699625577,-165.12533258447627,-2143.6320330672393,-920.9225547054681,-143.523722011976,-4030.3126760988416,-851.2347922683691,-156.45906079809347,-4029.4961712692084,-971.0362452158429,-130.72085502204442,-4441.963270296121,-806.2417618245618,-154.7120891622913
-4024.4364743898973,-817.9879848624747,-171.81480073229267,-2129.526967439869,-977.5048831001078,-181.61223499236215,-4135.460889182894,-839.8075886956535,-162.51466358457841,-3825.6476612243955,-825.0550198041171,-293.4936497775701,-2692.6033696355003,-838.4872055098314,-114.93355158097008
-3593.2480659347975,-840.3208060410865,-167.16305275938007,-2978.3611014796047,-708.1327351557588,-193.0813617244497,-4019.1169631537805,-823.9768613873663,-161.16301208532664,-3260.2788102535715,-1300.3297162635895,-243.26606438946916,-3730.824050168243,-850.8964028349665,-175.53591471882513
-3809.9406185851713,-895.2540769862262,-158.49551833711564,-2699.438231702411,-1014.7291431397697,-103.59792339568904,-3946.1957770105387,-859.4704327387834,-163.84461793434357,-3135.980415554928,-835.5955445540284,-114.42753803761391,-3471.5682244778786,-791.1778181452669,-183.25039076026445
-3624.1784176997216,-838.0903193608426,-167.5591674810155,-3393.1934598264165,-776.4849850069103,-82.70471104255546,-3676.639218877023,-833.4499502321593,-170.8679050340869,-3959.845142016041,-923.0704627278109,-157.32313425198043,-4338.955373360615,-903.3935924157956,-168.78326202633122
-3817.195517155209,-787.5882748730627,-166.83952349661797,-3138.82205358858,-827.9646298405384,-99.29131030839146,-4173.088336474108,-863.8573030167187,-161.14886908318022,-3192.5670085168017,-891.6372550631764,-149.00796364799447,-3301.851885873137,-900.6069898298961,-146.5322208922367
-4598.521997937353,-842.6015824973805,-160.9023256542642,-1640.5281818639342,-1103.1743542732056,-214.0331263960927,-3827.049050523812,-841.4779840633526,-172.7616881032382,-3443.7955939514336,-834.6318327510994,-185.36009622791462,-4137.651229897221,-839.4725710029303,-166.29644029405256
-4135.542746958221,-855.447580449355,-155.26602748508535,-1880.336703192958,-799.5552976008895,-134.25432640589972,-3793.5061802320956,-851.2227810435555,-173.11707371168714,-3191.3008442884798,-858.7075655713838,-140.8552189823447,-3638.7499970647627,-863.8750620477364,-144.69226254309874
-3792.716729192768,-797.8728195899758,-152.9762958986667,-2759.1629298746275,-779.7685595095654,-157.6059177542383,-3976.1393230286867,-851.6327888231037,-161.65651589370933,-4538.2165354809395,-759.1202664735357,-175.71742376201055,-4012.873904276695,-857.3148813859092,-154.8733661950454
-3650.3795482155197,-902.234059998278,-150.2956407478434,-2227.8720504934686,-796.8976542589504,-302.5521578973944,-3974.7755168422686,-819.6377264181192,-158.81254284553586,-3066.344846929344,-885.9139854787473,-91.64464097562025,-3498.013313122035,-890.4263730247711,-170.11987063655334
-4336.552243885436,-827.9384346273971,-167.9792652656405,-2770.2732842569626,-871.3019753932358,-198.619027814599,-3924.937555016446,-823.1203770732943,-168.9106364738428,-3559.3643935778036,-878.1259695794786,-108.57977782501018,-3352.4507968666835,-1010.2945628260751,-206.01080106088645
-4097.774698406803,-836.058549935514,-166.20985025498197,-3495.3804959186573,-828.0552093813117,-122.62431977560892,-4076.837238431622,-846.8399872701282,-166.9313738321448,-4645.610408480868,-821.9684573996722,-161.41120744729128,-4165.792085114558,-825.998571916931,-206.0001154944867
-4235.37468631795,-828.1130597282595,-145.0363648170673,-2813.2674824404257,-801.6487000278393,-168.32109904566568,-4161.957221536249,-834.7321474452345,-164.39591573270948,-2835.976358203302,-830.2354846249602,-160.41176447509054,-4978.695904151051,-863.5069064871448,-168.06078598094825
-4481.134439628624,-823.8148161696372,-156.9213480349222,-2381.906755139452,-1108.5903184319345,-183.81409703607798,-3950.3062023265384,-854.9760933303246,-168.7914150338493,-3386.4544214575444,-791.5464035948679,-215.54343177757366,-3666.0643122667966,-851.3754129297707,-141.5937259540134
-3968.82410956475,-866.6720949542104,-148.39876894798832,-3068.0778437478134,-916.43485713863,-143.00823555994705,-4195.577379458031,-841.8081322117253,-164.8455526420764,-3098.286858463782,-927.9935303760197,-157.50731911922068,-3342.6868463820465,-881.378501801795,-179.18095349968252
-4399.921393373083,-836.8661872719682,-164.20773598311686,-3050.350894786837,-846.6680341966451,-155.88238638325657,-3924.8657197904154,-852.7942188440159,-159.16364822181092,-3098.9368867298003,-827.7350048923669,-151.3770403778753,-3209.6392727217553,-881.4293323246657,-162.91162928479497
-3847.215441162417,-826.6932714157124,-173.76191969881438,-2262.3546087140303,-885.148098380421,-135.4058092008311,-3953.985630574359,-840.3473867215246,-156.4915202962465,-3734.954749082491,-883.8453434378054,-219.92529902083567,-3462.7802581889123,-883.8441283807896,-159.48604574371316
-3869.190402729673,-824.5022738305157,-171.1198596164615,-2169.3501279700185,-849.7057587942719,-134.42227096431836,-3999.945395920543,-856.9519041382413,-161.99637492499934,-4074.3946596385786,-836.7530628046815,-127.08904428423537,-4601.377345720652,-864.1853141830261,-145.12089173314575
-3710.2958492000275,-867.9373622696767,-177.95168747894755,-2630.4899418888626,-1521.2566451271605,-286.2572612315169,-4005.0978167758153,-847.9347019421572,-168.81092266702638,-3925.220827050162,-952.7206628129436,-183.67248539644189,-4302.750093726535,-883.1794481045895,-157.40124104479793
-4035.082144995029,-826.4986461304228,-162.9170627220417,-2752.7103792360167,-914.2206779755254,-132.5586352037243,-4086.800575988676,-839.0174848915692,-159.82840385613378,-3219.9867590831304,-805.4936251275209,-149.43185126306352,-3504.0292078166003,-813.3029284617076,-143.1440067364159
-4282.18185501982,-880.2582952811927,-172.8474184316017,-2620.4320643147053,-981.5692550155791,-121.41869384115094,-3813.319677117736,-850.908290904502,-166.35611751476551,-3988.7484380536,-896.2068438124727,-156.85197581724785,-4508.518829948175,-815.5395032433988,-170.40409753065575
-3937.914477579189,-856.001510613335,-170.75248068720646,-2626.9425854936007,-870.9614133143124,-114.05664388656102,-4036.9102647695427,-836.4938590155031,-158.62469738958487,-3107.646855750478,-1122.1239019138,-249.30168782352666,-4402.994968871459,-949.3596995205377,-163.64672134826685
-4267.7132780756665,-844.1930238326003,-167.93826571041183,-2492.7262825644652,-732.7683124332103,-80.44889749429511,-4193.862985281947,-842.2804592755191,-163.5665642644963,-4303.830539505928,-830.5660577576244,-235.4347322355175,-4302.018086936131,-835.7895154265788,-163.95592841068586
-3855.8039400725424,-857.9912116411854,-150.68320663097177,-2409.394793406465,-823.1155698786698,-215.47639697017664,-3856.9148708522944,-838.5211463874214,-160.83397727596287,-2842.779028694798,-796.8058674050276,-126.8817485061194,-3557.038167435166,-846.4656501001751,-114.40221889412638
-4463.546270388467,-852.1585960236654,-148.1774360315602,-2768.0437626747234,-764.5905367838836,-118.34647917855492,-4102.346709910262,-845.3450929849799,-170.7703936017155,-3630.8053507521195,-1110.6780147046916,-133.59092717078207,-4350.1295294892625,-880.5786083992798,-197.4888317027919
-3806.594020290049,-832.8890348046858,-151.73664460391348,-2997.5810427778256,-731.1791254670619,-151.37546941807688,-3956.25189727717,-843.0423602420755,-157.6280854898314,-2835.428815795733,-872.7996332168401,-149.2999457043032,-3763.9342517354617,-880.1508983557834,-144.60641045339918
-3976.7897629187705,-813.3460805172367,-165.86693569059852,-2246.0740976400875,-1034.1534641279213,-209.13465501167053,-4059.257787843042,-862.2731331620153,-172.501231869718,-3874.7362917667406,-866.7901593510586,-155.3683585602464,-3993.9024146132206,-875.0847019081319,-185.6020104140861
-4208.683675346798,-825.1794389204225,-165.1891263662803,-2321.0549737549045,-1007.6527251649384,-219.84795306059235,-4188.74977072491,-853.0877970831799,-177.00984821241352,-3065.4905175501335,-904.8373350907909,-134.38581148512364,-3537.4034430580955,-846.2988637101903,-134.86335724826338
-4122.293198810673,-856.3466297675068,-171.8647840782025,-3186.1467013371844,-841.6321239526733,-177.00879410642793,-4253.229779138057,-858.7944092718934,-156.99617345454746,-5899.116032183582,-1187.0123071638104,-151.57065485999385,-3190.923423311437,-873.0915659954053,-142.44076863108197
-3958.6636866022136,-875.456680099692,-158.01694653183347,-1880.9956047549435,-933.2445341366258,-137.9884114460983,-3944.328490305871,-855.1095291693249,-170.68941685448507,-2673.1118456123036,-945.5311670944517,-196.4968516080172,-3626.3575432391217,-836.4367152347609,-186.14518366787166
-4360.98909926128,-818.429450276516,-166.554950025796,-3217.353328079376,-731.5124013378667,-175.86626202443105,-3812.4560352290428,-841.6093522474331,-170.26587222499572,-3583.3031326685514,-966.9695585692704,-95.39870138225598,-3719.164358127097,-955.6184220292589,-157.04653586301737
-3483.5483343718906,-868.3711765378646,-162.38024892707975,-2598.8384387297224,-771.6864403508137,-154.94018005101685,-4153.617395529698,-869.7953199890944,-178.4755034765083,-3308.4783098450916,-957.1045093605179,-171.5073997469618,-3568.2717744467463,-774.5227824784013,-178.89322271036622
-3910.384270866078,-805.3588957675083,-157.6142209772885,-2846.0266471222703,-896.6320511734581,-141.47680408050692,-3869.460453715781,-856.6418299224301,-155.29730035189095,-2860.8736211537484,-841.9084904276082,-161.8790365144722,-3709.936745746261,-795.9241774725446,-134.57439572323062
-3767.6811351517276,-824.6851366834478,-150.72655096457552,-3086.2926448290154,-957.5489170539653,-125.32657612413404,-3787.022889982832,-849.1664885884308,-159.74000972781553,-4691.7156931718,-1134.0194638511452,-120.5966690728914,-3917.4829764820943,-852.8145727171003,-188.23994740958574
-3941.9264949298554,-872.5963526660439,-155.10099282678073,-3118.2942780208946,-923.0675139949,-150.54642713397394,-4020.4167164580094,-855.4693301695169,-160.8070479637245,-3227.2104421634954,-826.2040597286638,-113.11706025363816,-3610.2260519377455,-908.8337890775972,-148.86087302700247
-4059.057583432199,-842.8092494071368,-155.61050688864148,-1797.6949762468823,-735.2808452769337,-150.7611427539698,-3874.524642098012,-848.26291989512,-165.45181876846704,-3109.4140671027308,-840.154650611483,-129.8776569915335,-4080.202233434073,-930.3012087529867,-131.49304530912613
-4378.487004492864,-837.5033369637945,-167.8819282295347,-2066.4652158414115,-735.8706031794827,-163.39352556660734,-4079.347930887786,-880.2311335636015,-168.59622128623812,-3898.709917245554,-817.2295857970499,-193.61045299183996,-4211.731205625578,-896.6578866381328,-167.89070934510735
-3859.3040619845697,-907.0015845606966,-165.16449034143864,-3736.809431115993,-954.6540278767742,-138.6658082145652,-4046.577642122098,-829.7085335056802,-161.17790404579114,-3511.8555912977663,-993.2681070084473,-145.8925032755464,-4706.099186605595,-814.5568328624913,-194.3374438552391
-4171.848908832284,-832.1876265427529,-175.348030340392,-2256.19123032137,-1030.0929593968765,-147.3016542260675,-3968.634000611598,-861.4128748129007,-172.33767362370224,-3148.6746030494464,-810.5562010227321,-130.47469843558358,-4057.0126261997916,-789.2119316160412,-195.53866061480664
-4111.228416621541,-842.3130815389908,-170.1865170191725,-2721.3500191614676,-717.4702689513026,-120.81581463465952,-4089.5924686065678,-848.2473935900235,-156.3106200312639,-3283.507771852202,-956.269079800178,-183.41804692552958,-2757.2483295138118,-781.9469786543672,-144.48926633916867
-3809.1445941148318,-842.6331703835535,-151.9237732400636,-3033.3345732887196,-874.6709160258997,-137.76565997301265,-4262.760127837455,-835.7971718558103,-154.1471684952358,-2576.5987791592675,-853.8312203829831,-120.72081867342204,-3740.221864075427,-883.8533625382885,-164.41914732817895
-4624.457661755945,-850.2229538420216,-152.2036291697947,-2067.276344585058,-767.4818037604373,-132.1111788695287,-4103.057215358091,-850.3672748407987,-160.07173701312055,-3236.79457617454,-809.1505774178654,-179.35922735332582,-3718.3409563191503,-823.7970456196259,-151.71618522697688
-3869.2287265138925,-875.5713942222615,-146.15399984310142,-3543.7562487745727,-785.489183387242,-126.48368984822692,-3981.0644076171798,-843.2223391995326,-177.920582653175,-3394.149889168505,-1023.040975811015,-206.39929727329627,-3110.5742928675713,-808.9288710160472,-111.2616097752893
-4316.108547794905,-839.9781877168618,-156.49125742205888,-2867.6689101590787,-734.952212639333,-134.8275431112787,-4079.3066411512264,-838.6783028236064,-155.37192791918994,-4159.091719295136,-809.3877411284774,-139.33497029796618,-4721.357512719625,-831.8843076974845,-195.0549391422844
-3831.4736607206323,-874.0946637319518,-178.0542330957505,-3887.7494669095677,-800.2058808738442,-119.55063956097243,-4128.920161606716,-844.3557106896203,-162.3715837522411,-3659.3818817569686,-898.9770556098907,-184.87124824245447,-4541.090881849217,-893.99667784669,-155.30030810655776
-3648.878701075809,-858.3953725565202,-179.66759971004842,-2613.494169032314,-727.7548250104448,-101.3329965910672,-3856.8291813320902,-850.612942446866,-165.70113989531995,-4147.415112268377,-887.9691954391159,-196.71332225074943,-3839.3378277221796,-793.7779391889779,-126.47471787481773
-4030.950336219348,-808.2264848160659,-162.66942482196922,-1735.8285926338472,-845.031861106453,-263.83420893399335,-3987.480525638045,-845.149997975463,-165.46107970144547,-2449.705343764488,-996.9285099625409,-165.9273627184815,-4049.7870826894978,-843.7131578349283,-179.08755980819853
-3644.9186538217878,-816.3228797088129,-172.30475444724323,-2051.8042905415628,-1256.0266687526005,-168.50023672276274,-4019.653007596483,-848.3492157901524,-164.06953801234206,-3168.6682567659695,-857.7589768161441,-138.42631256848207,-4005.8037270695263,-834.7281042891234,-158.04968182329253
-3711.8558873145366,-849.1206547784393,-165.0234707400947,-2484.5671244387977,-1744.9161458095093,-279.9799659640235,-3796.2885164026598,-845.1285647181684,-162.4300179390312,-3112.39592040292,-1116.6371243853184,-166.59305154553343,-3889.5742122941665,-839.6339551597617,-203.2265182386421
-3814.2328482746216,-889.7537095605668,-173.91445835351539,-2410.0392039261474,-813.1124573848742,-152.02225387714554,-4027.177321573532,-837.1658774993364,-169.52983935863818,-3883.733748584861,-792.0184233484656,-173.21576596634873,-4338.375157336587,-897.0206046135569,-162.09974230103123
-3549.5251427495978,-858.2897990733969,-173.6622103942218,-2597.8748126610503,-844.5121051523903,-162.1980598380299,-4177.298100110758,-831.6705056662186,-154.01082456131476,-3524.8806574392365,-816.0231737571991,-136.89740711840315,-4349.770227465638,-894.4464450939035,-146.86222459492296
-3880.3153044172327,-913.7071760257725,-168.37143196620042,-2177.5382926165785,-1478.0546569518976,-145.40583088565,-3701.666364515184,-837.5218949889853,-167.15674025040389,-3231.6825658848097,-913.7775236153003,-192.91937528925476,-4038.0028838465264,-870.3646575443709,-167.9469836085055
-4018.2185773713377,-884.7215621316975,-156.03458413490813,-2160.348442882107,-1116.8001112051184,-115.28793761522823,-3934.4198752840935,-848.3289253019773,-152.66845651416625,-2788.955505148617,-856.8780279751824,-156.0063073418846,-3822.3500112099473,-904.3233364706022,-168.32981920524284
-4158.805606579806,-866.1836508172871,-168.568453457955,-2880.9802456916227,-718.9443216045307,-126.73416675414964,-3964.9478407097636,-853.0131130547661,-169.88807265918243,-2588.266334816577,-1118.1642960155962,-195.39655478104044,-3438.446035240727,-897.1943039556555,-123.8710930847551
-3938.517330063865,-832.8711652225809,-182.32551407282872,-5466.69371046649,-756.3679075883199,-131.40644873934787,-4168.882939158848,-833.2627420541545,-170.41506378504252,-3566.6721796634265,-871.9290049585196,-95.73478378056086,-5017.19306560255,-902.1971706174706,-141.46572471272424
-3742.11104451727,-853.0092721006278,-166.12307879393364,-2709.504145158489,-1002.0500339749823,-142.72665981227644,-4021.5735930509645,-851.9338328383064,-165.3535534033467,-4367.399801233611,-1013.0653739781583,-125.37997389858201,-3962.534612188098,-845.7061425362002,-189.55619930969885
-4434.208432742635,-809.1544742800551,-156.92453417752247,-2297.276167962397,-786.1023182621727,-138.00317306789367,-3875.1576845334544,-838.048104879873,-166.08845299491898,-3002.2602420797516,-989.9304001787951,-169.47335434484665,-4234.777312451547,-863.826218737585,-171.15245105577497
-3849.158862869597,-852.1547326260342,-169.69252035241877,-2576.361133972036,-797.1456617143888,-147.3758998010283,-3961.2637927577393,-841.2788456647213,-172.28238026729576,-2951.724251515929,-937.0178750519447,-142.4272454363742,-4254.54156096791,-929.110204254302,-159.7490984446423
-3795.829966835347,-873.305163486837,-174.28981699388476,-2587.154639969689,-775.4549093014249,-203.05438882284548,-4194.93294252356,-847.709901071413,-162.2911407657397,-3132.10396244485,-767.5920503635534,-138.05982114785812,-4104.846999711914,-815.4969825694385,-145.322050200687
-3642.3316525110945,-830.37140607826,-183.19741997072802,-2768.522883283011,-803.8073147642571,-119.15441454012654,-4100.8132238231065,-833.9846669533615,-168.79688362318623,-2951.5828289515716,-946.6417267907271,-124.42365883184368,-3720.6978819338474,-878.0819478772087,-135.77784115233257
-4256.545899785279,-813.8296937511615,-164.2988676800889,-2515.83932507233,-1165.6889882068742,-88.04977307782372,-3998.1642861767455,-821.2046137530348,-159.74107870839202,-3804.123848926252,-899.1646031281875,-140.54072995365698,-3811.159663966174,-811.826316221066,-147.50043495093877
-4198.7219693846255,-838.8723359637879,-177.2544896073304,-3218.6192582613403,-770.6662796279679,-149.04377214071957,-4064.636980478829,-825.1800267638527,-174.79753332363842,-3066.1672917086908,-874.2132088619248,-144.1195767424648,-4205.867093835301,-896.4995042888331,-135.64776259580756
-3930.476392724073,-818.9986920293403,-150.7293712345409,-2496.4608018030153,-897.1144570001976,-222.20841494145918,-4124.55508221365,-849.1598127444448,-162.94133939837366,-2323.3739722236337,-947.3312709193071,-140.6622542258906,-3669.079322800744,-862.4738507054336,-152.47170629229512
-4093.604306759357,-847.0603027549695,-180.84513392926928,-3770.1920108439576,-780.2160619449967,-77.31413360806495,-3818.0259977996934,-851.8624038749417,-154.77216303543915,-2546.8120631062625,-973.8650826298862,-98.46899159220027,-4091.5260185771426,-792.2059174336496,-164.07490268680147
-4084.8992589712157,-838.4583231622956,-145.4050637255696,-4623.509651113178,-779.5399671388568,-134.55108337389572,-4282.081941028802,-846.0524532333375,-170.92207570950828,-3002.6254652982793,-1164.8258017423086,-90.91863069081728,-3496.9657629535473,-856.1108239415679,-188.98510763766296
-4044.041314089679,-799.1263578446739,-165.180195784643,-2395.5929367868603,-793.4776938202867,-171.78945196888418,-3874.303480122574,-841.5529754887253,-163.82387930198828,-2755.2158221412055,-809.8139257955727,-145.31881641674758,-3461.4231360620506,-834.8924980225509,-154.22507816154535
-3764.426096643529,-809.7492906014803,-159.86324799403414,-2506.234613336751,-915.2554868737367,-158.96016546452543,-3756.5640395489463,-831.0521284633501,-162.12412901120794,-4065.2703814636793,-1046.2818873714202,-195.79974537932105,-3598.94172816226,-882.7360816770499,-171.98960492674496
-3876.495103568425,-855.7510600764732,-178.23849009800117,-3426.6554375305273,-857.543789429058,-147.07769129363956,-3800.1350889056907,-835.0985084979073,-165.33915057274677,-4998.612991143948,-997.3234611865918,-115.70616099338399,-3688.4763366140014,-999.143641434222,-174.95032937943648
-4174.544811448525,-844.6821627263926,-159.36735980860286,-3532.7049528921334,-851.1540182821564,-102.96457812212387,-4133.254497926517,-842.5223669252299,-162.7628339656932,-2648.1229951246823,-859.1510351426489,-156.82018954928918,-4068.2720483789276,-891.6625725668557,-159.34660728068522
-4077.1347038902118,-844.2037562113833,-172.27560406246647,-3655.619787127823,-780.1640969386399,-110.44128794653119,-4079.5040521709957,-827.7119493943396,-165.29308100577484,-3593.7338825235693,-947.9180463885746,-123.26133231966841,-3515.438911873588,-800.7559243203659,-198.86607309523225
-4162.277870541564,-868.8412523533897,-164.67621180585107,-4100.869416613517,-773.6186579632715,-226.85360036261596,-3937.108711181424,-846.1966062957233,-163.31722871127917,-3822.3053194378804,-801.980957281259,-139.96512701217037,-4562.602112453721,-800.5967030231722,-164.9606171341297
-4001.617778744675,-865.986804330544,-181.68415652321042,-2681.546315851675,-1117.1928079484792,-149.9120988968393,-3982.2136082351462,-839.430555502997,-169.51367522121777,-3752.204620588597,-961.4755654436527,-284.8367268466285,-3567.485417837564,-830.8548311397295,-195.108906260954
-3758.398212926475,-821.0081894899682,-177.10814725423782,-2437.8504397712672,-782.7830549137245,-119.55114349618071,-3828.1050605912997,-822.5308523815149,-171.3588376229247,-2495.730101486698,-841.7019011277968,-138.0889483157625,-4116.503276669745,-857.1155424031513,-149.3211362887142
-4342.094094801425,-847.94231541977,-169.4380552626219,-2330.9062526599696,-1057.4044974181013,-70.31387565973685,-3986.2506604442083,-843.4915599757652,-161.71652621443025,-3511.028535253563,-927.5356957757614,-146.47919637941058,-4075.2323955649276,-811.3179562967503,-184.93087687240592
-3718.27908322095,-855.2021027413653,-162.9363178603925,-3135.001614501759,-823.7623616914722,-93.30872887257122,-3931.8409608324228,-833.9691999686346,-162.41023919393683,-3248.5872066625716,-874.2162739924848,-139.2366163391647,-3183.6920638217953,-801.285346989748,-144.70024085991554
-3898.986257047496,-834.8206813169489,-160.53343555821866,-2510.948310632248,-946.4841433943755,-194.44629319121245,-4068.107756495185,-866.2656134751223,-165.34796244400223,-3109.6719381557136,-902.1327272676066,-140.90098231513278,-3949.478517739398,-838.8317892630583,-147.01252183976445
-3532.0377796612925,-879.2284749840289,-162.23623316994815,-1725.7962974364598,-748.6861775452941,-155.77345261229792,-4175.858974516928,-853.1263335788981,-167.61436697828287,-3485.1377131784243,-841.3014567404988,-214.3104882800279,-3069.658625328092,-853.507455431373,-170.05826914189058
-3768.7076660842517,-848.6340742581154,-156.59091604327827,-2507.8119842396945,-842.6263946045835,-174.6679625218746,-4147.475594194193,-872.6202786412215,-166.63817223248975,-2204.736189513536,-856.5994042723153,-189.69803438017956,-3595.5604710642842,-854.22411930823,-153.4002385608519
-3351.1749989559307,-850.4972662914912,-155.7901444237611,-4754.252279048929,-1346.6017922761484,-149.15684000502472,-3970.3966688542696,-849.6672605452165,-164.57555110427157,-2787.267110981683,-759.5969897677535,-127.41516655003201,-3570.0454549412502,-857.1555813779638,-175.15357796598585
-4173.890050514958,-796.2984830260634,-159.6348987307061,-2968.09416451759,-825.5161321174239,-71.95266877625046,-4179.8418224182005,-864.4182189686481,-164.58276198661972,-3471.4227643816016,-845.1796021791658,-105.191012472354,-4056.1843138189524,-837.0854333535502,-163.69346804354714
-3832.0761283514585,-849.1766516586712,-175.4110557709382,-4084.259794743801,-751.0469739123201,-135.7571623227307,-4063.307625804154,-863.1583773209966,-166.33946449409993,-3092.898581552729,-804.9911611486622,-137.0194174456036,-4039.81679997036,-868.9637679469948,-140.21521785943003
-3975.5792825703497,-842.033441091875,-165.13211617443758,-3220.822237340753,-723.0207563079185,-136.0290296214338,-3775.8749788116556,-824.9407994006344,-163.36748561326777,-3355.1515667355593,-896.401213331066,-167.5354546417646,-3452.5064414197445,-799.2894435158512,-123.37720902966066
-4009.784370047978,-791.616041405014,-159.7729801591383,-2927.912049232495,-749.1022819419076,-172.03417267117365,-4037.4571283167293,-852.7736108520807,-164.48662914828785,-3573.9739958726013,-844.5303164563172,-316.35854428778225,-3860.3042745795615,-797.2342652204571,-157.58434453572724
-3681.823082297813,-855.0176370252327,-166.0670606048346,-2140.7058236916214,-1078.0438379209236,-173.8246959832183,-3924.1109218964725,-826.6657489084619,-164.06916908917776,-3240.499855355257,-979.8563515871472,-182.10175797222828,-3598.201767233422,-865.5805095813378,-187.0036530294788
