niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
2.7700e+02,3.0000e+00,3.4496e+01,-8.8513e+04,-8.8520e+04,-6.9164e-01,-8.8520e+04,1.3571e-01,7.3762e+00,8.3460e+04,2.3670e+02,-3.2420e-01,-1.4142e+00,2.2058e+00,3.8402e+00,4.1446e+00,1.7788e+00,2.3310e+00
2.7800e+02,1.0000e+00,3.4577e+01,-8.8493e+04,-8.8501e+04,-6.9413e-01,-8.8501e+04,1.3573e-01,7.3787e+00,8.3379e+04,2.3720e+02,-9.5420e-01,-1.3985e+00,-1.0324e+00,2.6211e+00,3.9377e+00,2.8862e+00,2.9817e+00
2.7900e+02,2.0000e+00,3.4615e+01,-8.8469e+04,-8.8476e+04,-6.9663e-01,-8.8476e+04,1.3576e-01,7.3812e+00,8.3359e+04,2.3855e+02,3.9527e-01,-9.4691e-01,2.1456e+00,3.7814e+00,2.0056e+00,4.3130e+00,2.3713e+00
2.8000e+02,3.0000e+00,3.4611e+01,-8.8371e+04,-8.8378e+04,-6.9913e-01,-8.8378e+04,1.3578e-01,7.3837e+00,8.3335e+04,2.4057e+02,-3.0104e-01,-1.5245e+00,4.9624e-02,3.7386e+00,3.3292e+00,2.4160e+00,3.2529e+00
2.8100e+02,1.0000e+00,3.4691e+01,-8.8119e+04,-8.8127e+04,-7.0162e-01,-8.8127e+04,1.3580e-01,7.3862e+00,8.3236e+04,2.4123e+02,1.7093e-01,-1.6628e+00,1.0248e-01,3.3416e+00,3.4388e+00,2.7119e+00,4.1266e+00
2.8200e+02,2.0000e+00,3.4729e+01,-8.7945e+04,-8.7952e+04,-7.0412e-01,-8.7952e+04,1.3583e-01,7.3887e+00,8.2985e+04,2.4257e+02,-6.2934e-01,-1.5094e+00,2.1885e+00,1.5835e+00,1.5782e+00,4.6599e+00,4.3711e+00
2.8300e+02,1.0000e+00,3.4809e+01,-8.7594e+04,-8.7601e+04,-7.0662e-01,-8.7601e+04,1.3585e-01,7.3912e+00,8.2810e+04,2.4306e+02,-2.1970e-01,-1.9371e+00,1.9730e+00,3.8991e+00,3.6677e+00,2.7588e+00,3.1988e+00
2.8400e+02,2.0000e+00,3.4847e+01,-8.7549e+04,-8.7556e+04,-7.0911e-01,-8.7556e+04,1.3587e-01,7.3937e+00,8.2460e+04,2.4422e+02,1.7545e-01,-1.8843e+00,2.8311e+00,3.4770e+00,2.9838e+00,5.0992e+00,3.4497e+00
2.8500e+02,1.0000e+00,3.4926e+01,-8.7526e+04,-8.7533e+04,-7.1161e-01,-8.7533e+04,1.3590e-01,7.3962e+00,8.2415e+04,2.4471e+02,-5.6389e-01,-5.6583e-01,1.8484e+00,-2.8085e-02,3.8438e+00,1.5003e+00,4.6612e+00
2.8600e+02,1.0000e+00,3.5006e+01,-8.7115e+04,-8.7123e+04,-7.1411e-01,-8.7123e+04,1.3592e-01,7.3987e+00,8.2391e+04,2.4521e+02,3.4345e-01,-1.6801e+00,-5.5951e-01,1.6403e+00,1.3591e+00,4.2401e+00,1.8594e+00
2.8700e+02,2.0000e+00,3.5043e+01,-8.6600e+04,-8.6608e+04,-7.1660e-01,-8.6608e+04,1.3594e-01,7.4012e+00,8.1981e+04,2.4619e+02,-6.9802e-01,-1.5621e+00,-4.1650e-01,1.8816e+00,3.0447e+00,3.0366e+00,4.3014e+00
2.8800e+02,2.0000e+00,3.5079e+01,-8.6581e+04,-8.6589e+04,-7.1910e-01,-8.6589e+04,1.3596e-01,7.4037e+00,8.1466e+04,2.4740e+02,4.1191e-02,-1.4649e+00,2.0152e+00,3.2150e+00,4.1691e+00,2.2111e+00,4.2610e+00
2.8900e+02,4.0000e+00,3.5030e+01,-8.6443e+04,-8.6450e+04,-7.2160e-01,-8.6450e+04,1.3599e-01,7.4062e+00,8.1447e+04,2.5013e+02,4.5319e-01,-9.6241e-01,-9.6639e-01,7.9694e-01,3.3671e+00,4.0758e+00,2.0108e+00
2.9000e+02,2.0000e+00,3.5067e+01,-8.6421e+04,-8.6429e+04,-7.2410e-01,-8.6429e+04,1.3601e-01,7.4087e+00,8.1308e+04,2.5141e+02,-3.4949e-01,-1.5127e+00,1.9103e-02,2.0862e+00,3.8869e+00,3.7502e+00,3.3273e+00
2.9100e+02,1.0000e+00,3.5145e+01,-8.5953e+04,-8.5961e+04,-7.2659e-01,-8.5961e+04,1.3603e-01,7.4112e+00,8.1287e+04,2.5191e+02,-9.2785e-01,-1.1045e+00,1.6570e+00,1.9275e+00,4.1241e+00,2.3677e+00,2.8126e+00
2.9200e+02,3.0000e+00,3.5138e+01,-8.5761e+04,-8.5769e+04,-7.2909e-01,-8.5769e+04,1.3606e-01,7.4137e+00,8.0819e+04,2.5382e+02,-4.3802e-01,-5.0895e-01,-6.7554e-01,2.9726e+00,5.6411e-01,4.2312e+00,3.5604e+00
2.9300e+02,6.0000e+00,3.5006e+01,-8.5722e+04,-8.5730e+04,-7.3159e-01,-8.5730e+04,1.3608e-01,7.4162e+00,8.0627e+04,2.5714e+02,-7.0687e-01,-8.5835e-01,-5.6209e-01,1.2542e+00,3.7967e+00,3.5375e+00,2.0112e+00
2.9400e+02,3.0000e+00,3.5000e+01,-8.4985e+04,-8.4992e+04,-7.3408e-01,-8.4992e+04,1.3610e-01,7.4187e+00,8.0588e+04,2.5878e+02,-2.0696e-02,-1.5069e+00,1.1246e+00,8.9739e-01,3.9492e+00,2.0899e+00,3.3398e+00
2.9500e+02,4.0000e+00,3.4953e+01,-8.4969e+04,-8.4976e+04,-7.3658e-01,-8.4976e+04,1.3612e-01,7.4212e+00,7.9851e+04,2.6098e+02,-4.9695e-01,-1.9718e+00,-2.9201e-01,2.4658e+00,5.1935e-01,4.0559e+00,3.8083e+00
2.9600e+02,4.0000e+00,3.4906e+01,-8.4550e+04,-8.4558e+04,-7.3908e-01,-8.4558e+04,1.3615e-01,7.4237e+00,7.9834e+04,2.6318e+02,1.1929e-01,-1.3188e+00,5.7613e-01,3.6362e+00,1.0650e+00,1.9069e+00,3.3848e+00
2.9700e+02,1.0000e+00,3.4982e+01,-8.4480e+04,-8.4487e+04,-7.4157e-01,-8.4487e+04,1.3617e-01,7.4262e+00,7.9416e+04,2.6381e+02,1.6025e-01,-1.4839e+00,4.7855e-01,1.4574e+00,2.1660e+00,4.2105e+00,2.8339e+00
2.9800e+02,2.0000e+00,3.5018e+01,-8.4411e+04,-8.4418e+04,-7.4407e-01,-8.4418e+04,1.3619e-01,7.4287e+00,7.9346e+04,2.6478e+02,-9.5229e-01,-5.5607e-01,1.0216e+00,7.7682e-01,3.9625e+00,2.2795e+00,2.4119e+00
2.9900e+02,1.0000e+00,3.5094e+01,-8.4322e+04,-8.4329e+04,-7.4657e-01,-8.4329e+04,1.3622e-01,7.4312e+00,7.9277e+04,2.6540e+02,-5.8184e-02,-6.3895e-01,-7.7923e-01,2.1473e+00,1.0805e+00,4.2572e+00,2.3988e+00
3.0000e+02,2.0000e+00,3.5129e+01,-8.4193e+04,-8.4200e+04,-7.4906e-01,-8.4200e+04,1.3624e-01,7.4337e+00,7.9188e+04,2.6670e+02,-6.2677e-01,-6.7862e-01,4.2650e-01,2.4266e+00,2.9186e+00,2.3844e+00,4.4048e+00
3.0100e+02,2.0000e+00,3.5164e+01,-8.4142e+04,-8.4149e+04,-7.5156e-01,-8.4149e+04,1.3626e-01,7.4362e+00,7.9059e+04,2.6796e+02,1.4128e-01,-5.8267e-01,9.4928e-01,2.5940e+00,1.8517e+00,1.8972e+00,4.5824e+00
3.0200e+02,1.0000e+00,3.5239e+01,-8.4086e+04,-8.4093e+04,-7.5406e-01,-8.4093e+04,1.3628e-01,7.4387e+00,7.9007e+04,2.6844e+02,-8.4831e-01,-1.8257e+00,2.0892e+00,1.6265e+00,3.7820e+00,4.4657e+00,3.1220e+00
3.0300e+02,1.0000e+00,3.5315e+01,-8.3995e+04,-8.4003e+04,-7.5655e-01,-8.4003e+04,1.3631e-01,7.4412e+00,7.8951e+04,2.6890e+02,-9.7218e-01,-6.6512e-01,1.9040e+00,1.3062e+00,3.1025e+00,4.0798e+00,4.5248e+00
3.0400e+02,1.0000e+00,3.5390e+01,-8.3992e+04,-8.3999e+04,-7.5905e-01,-8.3999e+04,1.3325e-01,7.1114e+00,7.8861e+04,2.6953e+02,-7.2361e-01,-1.1198e+00,2.0867e+00,3.9379e+00,6.7303e-01,1.5536e+00,3.9730e+00
3.0500e+02,3.0000e+00,3.5383e+01,-8.3944e+04,-8.3952e+04,-7.6155e-01,-8.3952e+04,1.3635e-01,7.4462e+00,7.8858e+04,2.7140e+02,-2.4079e-01,-1.4274e+00,7.6619e-01,3.0604e+00,4.9364e-01,3.8854e+00,4.1644e+00
3.0600e+02,2.0000e+00,3.5417e+01,-8.3594e+04,-8.3602e+04,-7.6405e-01,-8.3602e+04,1.3638e-01,7.4487e+00,7.8810e+04,2.7268e+02,-6.6620e-01,-5.2407e-01,-7.3150e-02,3.6229e+00,8.1349e-01,3.8497e+00,2.6362e+00
3.0700e+02,1.0000e+00,3.5491e+01,-8.3557e+04,-8.3565e+04,-7.6654e-01,-8.3565e+04,1.3640e-01,7.4512e+00,7.8460e+04,2.7317e+02,-5.7460e-02,-1.4178e+00,-8.6746e-01,3.3235e+00,3.1248e+00,1.8621e+00,4.1922e+00
3.0800e+02,1.0000e+00,3.5566e+01,-8.3522e+04,-8.3529e+04,-7.6904e-01,-8.3529e+04,1.3642e-01,7.4537e+00,7.8423e+04,2.7364e+02,2.9431e-01,-1.9569e+00,2.5516e+00,8.9184e-01,9.7645e-01,2.6544e+00,5.2523e+00
3.0900e+02,2.0000e+00,3.5599e+01,-8.3447e+04,-8.3454e+04,-7.7154e-01,-8.3454e+04,1.3644e-01,7.4561e+00,7.8387e+04,2.7461e+02,-9.6449e-01,-1.6980e+00,-2.5034e-01,-2.6432e-02,3.7840e+00,2.3093e+00,2.8888e+00
3.1000e+02,3.0000e+00,3.5591e+01,-8.3129e+04,-8.3136e+04,-7.7403e-01,-8.3136e+04,1.3647e-01,7.4586e+00,7.8313e+04,2.7641e+02,-6.4874e-01,-1.3998e+00,9.1634e-01,1.9532e+00,1.7961e+00,1.8046e+00,4.4205e+00
3.1100e+02,5.0000e+00,3.5502e+01,-8.3003e+04,-8.3010e+04,-7.7653e-01,-8.3010e+04,1.3649e-01,7.4611e+00,7.7995e+04,2.7930e+02,3.0918e-01,-1.2379e+00,2.8752e+00,1.6505e+00,2.5502e+00,5.1699e+00,3.9165e+00
3.1200e+02,1.0000e+00,3.5576e+01,-8.2819e+04,-8.2827e+04,-7.7903e-01,-8.2827e+04,1.3651e-01,7.4636e+00,7.7868e+04,2.7994e+02,-8.3517e-01,-1.3987e+00,1.9962e+00,9.6916e-01,3.6371e+00,4.3381e+00,3.9874e+00
3.1300e+02,9.0000e+00,3.5327e+01,-8.2764e+04,-8.2771e+04,-7.8152e-01,-8.2771e+04,1.3654e-01,7.4661e+00,7.7685e+04,2.8509e+02,2.7651e-01,-1.0651e+00,1.3419e+00,2.2893e-01,4.0021e+00,2.4964e+00,3.0774e+00
3.1400e+02,2.0000e+00,3.5360e+01,-8.2602e+04,-8.2609e+04,-7.8402e-01,-8.2609e+04,1.3656e-01,7.4686e+00,7.7630e+04,2.8623e+02,3.0246e-01,-1.9076e+00,7.4834e-01,2.4966e+00,1.1005e+00,3.1868e+00,4.4584e+00
3.1500e+02,1.0000e+00,3.5433e+01,-8.2458e+04,-8.2465e+04,-7.8652e-01,-8.2465e+04,1.3658e-01,7.4711e+00,7.7468e+04,2.8671e+02,-1.7723e-01,-1.5623e+00,2.1546e+00,1.7594e+00,4.2886e+00,2.2760e+00,4.2315e+00
3.1600e+02,2.0000e+00,3.5466e+01,-8.2305e+04,-8.2313e+04,-7.8901e-01,-8.2313e+04,1.3660e-01,7.4736e+00,7.7324e+04,2.8782e+02,-1.4437e-01,-1.7675e+00,-6.1381e-02,7.3787e-01,1.6093e+00,3.6938e+00,4.1601e+00
3.1700e+02,1.0000e+00,3.5538e+01,-8.1949e+04,-8.1956e+04,-7.9151e-01,-8.1956e+04,1.3663e-01,7.4761e+00,7.7171e+04,2.8845e+02,-1.2667e-01,-1.4136e+00,9.3821e-01,1.6131e+00,1.0709e+00,4.2302e+00,2.2773e+00
3.1800e+02,6.0000e+00,3.5412e+01,-8.1921e+04,-8.1928e+04,-7.9401e-01,-8.1928e+04,1.3665e-01,7.4786e+00,7.6815e+04,2.9209e+02,-2.7518e-02,-1.0469e+00,1.6503e+00,8.4755e-01,2.6578e+00,4.4692e+00,3.1813e+00
3.1900e+02,1.1000e+01,3.5094e+01,-8.1896e+04,-8.1904e+04,-7.9650e-01,-8.1904e+04,1.3667e-01,7.4811e+00,7.6786e+04,2.9894e+02,-7.3256e-01,-8.7176e-01,-8.5504e-01,2.7633e-01,6.1644e-01,3.2440e+00,4.2725e+00
3.2000e+02,1.0000e+00,3.5165e+01,-8.1819e+04,-8.1826e+04,-7.9900e-01,-8.1826e+04,1.3670e-01,7.4836e+00,7.6762e+04,2.9964e+02,-9.4931e-02,-1.8766e+00,1.7823e+00,4.1021e-01,1.2513e+00,4.5001e+00,3.6807e+00
3.2100e+02,1.0000e+00,3.5236e+01,-8.1812e+04,-8.1819e+04,-8.0150e-01,-8.1819e+04,1.3654e-01,7.4662e+00,7.6684e+04,3.0014e+02,-8.4561e-01,-1.1371e+00,2.0819e-01,3.3282e+00,8.4951e-01,3.2063e+00,4.2157e+00
3.2200e+02,6.0000e+00,3.5115e+01,-8.1807e+04,-8.1814e+04,-8.0400e-01,-8.1814e+04,1.3605e-01,7.4133e+00,7.6678e+04,3.0346e+02,-6.8743e-01,-1.7482e+00,-4.8204e-01,1.7570e+00,4.7999e-01,2.6420e+00,4.2990e+00
3.2300e+02,4.0000e+00,3.5071e+01,-8.0927e+04,-8.0935e+04,-8.0649e-01,-8.0935e+04,1.3676e-01,7.4911e+00,7.6673e+04,3.0591e+02,-1.3269e-02,-8.3437e-01,2.7251e+00,2.6181e+00,2.2642e+00,4.7439e+00,5.1473e+00
3.2400e+02,2.0000e+00,3.5103e+01,-8.0795e+04,-8.0803e+04,-8.0899e-01,-8.0803e+04,1.3679e-01,7.4936e+00,7.5793e+04,3.0703e+02,1.8924e-01,-1.4604e+00,1.0088e+00,2.6994e+00,3.2267e+00,4.1121e+00,2.6990e+00
3.2500e+02,1.0000e+00,3.5173e+01,-8.0786e+04,-8.0793e+04,-8.1149e-01,-8.0793e+04,1.3679e-01,7.4944e+00,7.5661e+04,3.0766e+02,6.1731e-02,-1.5089e+00,6.4426e-01,2.7647e+00,1.0984e+00,3.1405e+00,4.3745e+00
3.2600e+02,2.0000e+00,3.5205e+01,-8.0744e+04,-8.0752e+04,-8.1398e-01,-8.0752e+04,1.3683e-01,7.4986e+00,7.5651e+04,3.0896e+02,-2.6910e-01,-1.1755e+00,-2.5393e-01,3.2879e+00,2.2707e+00,2.4145e+00,4.2406e+00
3.2700e+02,2.0000e+00,3.5237e+01,-8.0741e+04,-8.0748e+04,-8.1648e-01,-8.0748e+04,1.3410e-01,7.2016e+00,7.5610e+04,3.1012e+02,1.7550e-01,-9.2775e-01,1.6244e+00,2.4824e+00,2.0248e+00,4.4495e+00,2.7441e+00
3.2800e+02,2.0000e+00,3.5269e+01,-8.0686e+04,-8.0693e+04,-8.1898e-01,-8.0693e+04,1.3688e-01,7.5036e+00,7.5606e+04,3.1127e+02,-4.3688e-02,-1.0473e+00,-8.2553e-01,3.0546e+00,2.9251e+00,2.8082e+00,4.2430e+00
3.2900e+02,1.0000e+00,3.5338e+01,-8.0576e+04,-8.0584e+04,-8.2147e-01,-8.0584e+04,1.3690e-01,7.5061e+00,7.5551e+04,3.1195e+02,-9.1967e-01,-1.6802e+00,1.5130e+00,3.0103e+00,3.4662e+00,1.6067e+00,4.3318e+00
