logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.1925e-01,-1.3797e+00,-2.0105e+00,3.0233e-01,8.9074e-01,2.1193e+00,3.1583e+00,2.4287e+01,-2.0939e+03
2.2755e-01,-1.5214e+00,-1.8023e+00,-1.3938e-01,1.2394e+00,1.4873e+00,3.1809e+00,2.4261e+01,-2.2791e+03
2.2317e-01,-1.5476e+00,-1.2048e+00,-1.6169e-01,1.1409e+00,1.3402e+00,3.1646e+00,2.4209e+01,-2.2776e+03
2.3084e-01,-1.5048e+00,-2.3046e+00,9.0464e-02,9.8117e-01,1.6089e+00,3.1505e+00,2.4172e+01,-2.2619e+03
2.3384e-01,-1.4457e+00,-2.4205e+00,1.7506e-01,1.2296e+00,2.0205e+00,3.2030e+00,2.4378e+01,-2.1711e+03
2.3139e-01,-1.5320e+00,-1.2000e+00,1.2108e-01,1.1125e+00,1.1163e+00,3.1990e+00,2.4270e+01,-2.1866e+03
2.3177e-01,-1.6123e+00,-1.2023e+00,1.5068e-01,8.8580e-01,1.1807e+00,3.1981e+00,2.4267e+01,-2.2519e+03
2.4111e-01,-1.4770e+00,-1.5763e+00,3.6280e-01,1.1158e+00,1.3324e+00,3.1994e+00,2.4268e+01,-2.2586e+03
1.8681e-01,-1.1990e+00,-1.7870e+00,2.0629e-01,9.1168e-01,2.3803e+00,3.0667e+00,2.4197e+01,-2.2660e+03
2.3873e-01,-1.4724e+00,-1.3822e+00,2.9673e-02,1.1056e+00,2.0258e+00,3.1826e+00,2.4324e+01,-2.1954e+03
2.3407e-01,-1.4965e+00,-2.3679e+00,-9.6354e-02,1.0668e+00,1.7997e+00,3.1600e+00,2.4227e+01,-2.2669e+03
1.9957e-01,-1.5470e+00,-1.3438e+00,1.6122e-01,9.0626e-01,1.0367e+00,3.2149e+00,2.4318e+01,-2.1988e+03
2.3553e-01,-1.5635e+00,-1.4090e+00,2.4056e-01,1.2500e+00,1.0283e+00,3.2402e+00,2.4389e+01,-2.0776e+03
2.4327e-01,-1.3848e+00,-1.2843e+00,3.6399e-01,1.1384e+00,2.0498e+00,3.1811e+00,2.4332e+01,-2.2636e+03
1.4525e-01,-1.2402e+00,-1.8142e+00,9.9018e-02,1.0278e+00,2.1777e+00,3.1335e+00,2.4271e+01,-2.1254e+03
2.0046e-01,-1.4291e+00,-1.8915e+00,7.1759e-02,1.2195e+00,1.0031e+00,3.2016e+00,2.4281e+01,-2.2499e+03
2.0032e-01,-1.3743e+00,-1.3597e+00,3.8940e-02,1.2158e+00,1.5833e+00,3.1585e+00,2.4202e+01,-2.2207e+03
2.4132e-01,-1.4590e+00,-1.6429e+00,9.2931e-02,1.0698e+00,1.8553e+00,3.1612e+00,2.4229e+01,-2.1870e+03
2.2888e-01,-1.4183e+00,-2.1747e+00,1.5740e-01,1.2138e+00,1.4335e+00,3.1501e+00,2.4160e+01,-2.2432e+03
2.3936e-01,-1.4277e+00,-1.6827e+00,-4.8893e-02,1.1182e+00,2.1672e+00,3.1320e+00,2.4262e+01,-2.2077e+03
2.3783e-01,-1.5878e+00,-2.4593e+00,1.2191e-02,1.0636e+00,1.0563e+00,3.1787e+00,2.4219e+01,-2.1586e+03
2.2861e-01,-1.4173e+00,-1.8956e+00,4.3300e-01,7.1138e-01,2.1324e+00,3.2156e+00,2.4417e+01,-2.2583e+03
2.2616e-01,-1.5376e+00,-2.3768e+00,2.8940e-01,1.2340e+00,1.2240e+00,3.2113e+00,2.4338e+01,-2.2344e+03
2.0924e-01,-1.6013e+00,-2.5324e+00,2.1415e-01,9.0331e-01,1.1564e+00,3.2357e+00,2.4373e+01,-2.2746e+03
1.8434e-01,-1.2262e+00,-2.4299e+00,4.2465e-01,-4.7497e-01,2.4185e+00,3.1224e+00,2.4330e+01,-2.2518e+03
1.0966e-01,-1.1583e+00,-1.2738e+00,3.7269e-01,1.1193e+00,2.2648e+00,3.1785e+00,2.4406e+01,-2.2147e+03
1.7146e-01,-1.3887e+00,-1.4749e+00,2.3014e-01,1.2532e+00,1.2577e+00,3.2109e+00,2.4330e+01,-2.0924e+03
2.3495e-01,-1.5262e+00,-1.4548e+00,3.3258e-01,8.3677e-01,1.8969e+00,3.2046e+00,2.4350e+01,-2.2810e+03
2.2749e-01,-1.3663e+00,-1.9837e+00,2.0816e-01,9.0032e-01,2.1092e+00,3.1285e+00,2.4200e+01,-2.2380e+03
2.1038e-01,-1.4022e+00,-1.9361e+00,3.7531e-01,1.2479e+00,1.3211e+00,3.1975e+00,2.4290e+01,-2.2242e+03
2.0611e-01,-1.4742e+00,-2.1114e+00,9.9784e-02,1.1946e+00,9.5784e-01,3.1959e+00,2.4267e+01,-2.1611e+03
2.4187e-01,-1.6159e+00,-2.1003e+00,2.7425e-01,1.0430e+00,1.1722e+00,3.2303e+00,2.4352e+01,-2.2107e+03
2.0912e-01,-1.3277e+00,-2.2199e+00,4.9711e-01,7.3550e-01,2.2479e+00,3.2025e+00,2.4427e+01,-2.2276e+03
1.8271e-01,-1.2186e+00,-1.7210e+00,2.5188e-01,9.3492e-01,2.3441e+00,3.1088e+00,2.4275e+01,-2.2572e+03
1.7827e-01,-1.4498e+00,-2.1373e+00,1.8151e-01,1.0276e+00,1.3790e+00,3.2145e+00,2.4330e+01,-2.1386e+03
2.3083e-01,-1.5157e+00,-2.0065e+00,1.5410e-01,1.2343e+00,9.7939e-01,3.1835e+00,2.4251e+01,-2.1330e+03
1.6237e-01,-1.2787e+00,-1.6308e+00,4.9108e-01,1.1174e+00,1.7881e+00,3.2187e+00,2.4379e+01,-2.2202e+03
1.7707e-01,-1.3736e+00,-2.1378e+00,1.4984e-01,1.1604e+00,1.2885e+00,3.1678e+00,2.4215e+01,-2.2677e+03
2.1866e-01,-1.2767e+00,-2.3067e+00,3.2979e-01,1.1584e+00,2.0909e+00,3.1375e+00,2.4223e+01,-2.1624e+03
2.3602e-01,-1.4035e+00,-2.0491e+00,3.8019e-01,7.9615e-01,2.0160e+00,3.1643e+00,2.4261e+01,-2.2662e+03
1.1006e-01,-1.2778e+00,-1.4515e+00,3.2798e-01,1.2318e+00,1.5024e+00,3.2331e+00,2.4419e+01,-2.1998e+03
2.3768e-01,-1.4863e+00,-1.7441e+00,1.6580e-01,1.1929e+00,1.5408e+00,3.1747e+00,2.4242e+01,-2.0107e+03
2.3676e-01,-1.4255e+00,-1.5310e+00,3.0242e-01,6.3053e-01,2.0578e+00,3.1730e+00,2.4289e+01,-2.2433e+03
2.4333e-01,-1.4768e+00,-1.8158e+00,1.6947e-01,1.1467e+00,1.9344e+00,3.1969e+00,2.4344e+01,-2.1579e+03
1.9273e-01,-1.4019e+00,-1.3179e+00,2.4920e-01,1.1498e+00,9.8330e-01,3.1886e+00,2.4249e+01,-2.1976e+03
2.4245e-01,-1.5773e+00,-1.2251e+00,-2.4368e-01,1.2052e+00,1.2459e+00,3.1786e+00,2.4226e+01,-2.1982e+03
2.0413e-01,-1.4513e+00,-1.9720e+00,2.6001e-01,1.1479e+00,1.3700e+00,3.2191e+00,2.4336e+01,-2.1722e+03
1.8673e-01,-1.4521e+00,-2.1384e+00,3.5132e-01,9.8344e-01,1.5125e+00,3.2436e+00,2.4409e+01,-2.2271e+03
1.6876e-01,-1.2799e+00,-2.0980e+00,2.6668e-01,1.1415e+00,2.2038e+00,3.1935e+00,2.4420e+01,-2.1418e+03
2.3898e-01,-1.2130e+00,-2.2628e+00,1.8972e-01,1.2480e+00,2.3408e+00,3.0811e+00,2.4200e+01,-2.1416e+03
1.0371e-01,-1.1798e+00,-1.9217e+00,2.9319e-01,1.0550e+00,2.1806e+00,3.1764e+00,2.4374e+01,-2.2669e+03
1.3193e-01,-1.2005e+00,-2.0504e+00,5.3343e-01,1.2571e+00,2.1690e+00,3.2307e+00,2.4503e+01,-2.2076e+03
2.2523e-01,-1.5407e+00,-1.8817e+00,2.7303e-01,9.6739e-01,1.5270e+00,3.2037e+00,2.4306e+01,-2.1832e+03
2.1818e-01,-1.5972e+00,-1.7343e+00,1.7896e-01,8.3774e-01,1.5942e+00,3.2247e+00,2.4370e+01,-2.2190e+03
2.3183e-01,-1.5053e+00,-1.9060e+00,6.7548e-02,-2.1812e-01,2.1161e+00,3.1364e+00,2.4225e+01,-2.2706e+03
2.2933e-01,-1.4165e+00,-1.1693e+00,2.0285e-01,1.1768e+00,1.7960e+00,3.1621e+00,2.4240e+01,-2.2105e+03
2.4619e-01,-1.6031e+00,-1.4967e+00,1.2345e-02,1.2129e+00,1.5287e+00,3.2153e+00,2.4344e+01,-2.0901e+03
1.9624e-01,-1.5033e+00,-1.7977e+00,1.2424e-01,8.7298e-01,1.5769e+00,3.2026e+00,2.4313e+01,-2.2596e+03
1.3023e-01,-1.3424e+00,-1.6767e+00,4.0596e-01,1.0352e+00,1.0779e+00,3.2302e+00,2.4371e+01,-2.2671e+03
2.4385e-01,-1.4330e+00,-1.2968e+00,1.7637e-01,9.9314e-01,2.2205e+00,3.1703e+00,2.4358e+01,-2.1762e+03
1.4596e-01,-1.3810e+00,-2.5342e+00,2.8860e-01,1.1337e+00,9.2723e-01,3.2364e+00,2.4386e+01,-2.2423e+03
2.1619e-01,-1.3653e+00,-1.7385e+00,4.7711e-01,8.0038e-01,2.1476e+00,3.2092e+00,2.4409e+01,-2.2706e+03
2.2954e-01,-1.4436e+00,-1.2079e+00,3.6515e-01,1.0553e+00,1.7192e+00,3.1891e+00,2.4289e+01,-2.2799e+03
