logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.1037e-01,-1.1678e+00,1.4051e+00,2.3310e+00,1.9366e+00,2.4178e+00,3.7011e+00,2.9406e+01,-6.5995e+02
-3.3556e-01,-1.2387e+00,1.5484e+00,2.3334e+00,9.0609e-01,1.8539e+00,3.8444e+00,2.9877e+01,-6.6757e+02
-5.4583e-01,-1.6539e+00,1.6497e+00,2.0017e+00,5.8479e-01,2.6539e+00,3.7895e+00,2.9869e+01,-7.4037e+02
-5.0099e-01,-1.4419e+00,1.6409e+00,2.0024e+00,2.2552e+00,3.5619e+00,3.4176e+00,3.0131e+01,-7.5463e+02
1.0491e-01,-1.9141e+00,1.6157e+00,2.2137e+00,3.2112e+00,2.8541e+00,3.4015e+00,3.0031e+01,-7.1948e+02
-3.2255e-02,-1.6492e+00,1.0298e+00,2.1470e+00,1.2886e+00,3.2225e+00,3.0703e+00,2.9095e+01,-7.3365e+02
1.0065e-01,-1.2523e+00,1.0502e+00,2.3806e+00,3.9968e-01,3.4539e+00,2.9270e+00,2.9428e+01,-5.9861e+02
2.2610e-01,-1.7408e+00,3.9167e-01,2.1962e+00,1.9583e+00,2.5339e+00,3.3422e+00,2.8770e+01,-6.2524e+02
1.0386e-01,-1.6127e+00,1.0378e+00,2.1475e+00,2.0741e+00,2.5823e+00,3.4167e+00,2.8964e+01,-5.0497e+02
-5.9522e-01,-1.5384e+00,1.5943e+00,1.6802e+00,1.2185e+00,3.5016e+00,3.3420e+00,2.9890e+01,-7.4631e+02
-2.8863e-01,-1.1989e+00,1.5981e+00,2.2980e+00,2.1613e+00,2.5809e+00,3.7247e+00,2.9815e+01,-7.0320e+02
6.8781e-02,-1.4134e+00,1.1715e+00,2.3199e+00,6.4332e-01,2.9106e+00,3.5539e+00,2.9360e+01,-7.7291e+02
-4.3963e-01,-1.1571e+00,1.5409e+00,2.4080e+00,9.8818e-01,2.1839e+00,3.8051e+00,2.9912e+01,-7.7756e+02
1.3004e-01,-1.4710e+00,4.4142e-01,2.1174e+00,1.3381e+00,1.6675e+00,3.3548e+00,2.8511e+01,-7.9048e+02
1.5637e-01,-1.3131e+00,4.7295e-01,2.3425e+00,2.2179e+00,1.6788e+00,3.5055e+00,2.9055e+01,-6.4863e+02
-1.5658e-01,-1.8701e+00,1.0796e+00,2.1387e+00,7.1805e-01,3.0253e+00,3.3903e+00,2.9218e+01,-6.3706e+02
1.7691e-01,-1.1234e+00,8.8072e-01,2.4349e+00,2.1201e+00,2.8422e+00,3.5370e+00,2.9317e+01,-6.5844e+02
1.5160e-01,-1.6305e+00,1.3613e+00,2.1056e+00,2.0785e+00,3.4442e+00,2.6723e+00,2.9317e+01,-6.2844e+02
-2.0528e-01,-1.8677e+00,1.7074e+00,2.3593e+00,2.1974e+00,2.7339e+00,3.8857e+00,3.0167e+01,-6.2226e+02
2.3182e-01,-1.4450e+00,-5.0483e-01,2.2538e+00,1.6036e+00,3.0586e+00,2.9990e+00,2.8785e+01,-7.4377e+02
1.6707e-01,-1.1140e+00,1.2490e+00,2.1510e+00,1.6171e+00,3.2780e+00,2.8869e+00,2.9031e+01,-7.6941e+02
3.8918e-02,-1.6666e+00,7.4565e-01,2.1925e+00,8.3013e-01,2.2009e+00,3.4792e+00,2.8884e+01,-6.8814e+02
1.4644e-01,-1.4091e+00,4.6229e-01,2.3547e+00,1.8856e+00,2.9213e+00,3.3541e+00,2.9113e+01,-7.7026e+02
-4.3152e-01,-1.4293e+00,1.5944e+00,2.2950e+00,7.8525e-01,3.0601e+00,3.7469e+00,2.9981e+01,-6.7652e+02
-1.0295e-01,-1.5121e+00,1.3819e+00,2.3564e+00,2.0691e+00,2.9752e+00,3.6427e+00,2.9710e+01,-4.8812e+02
2.3905e-01,-1.2410e+00,9.3009e-01,2.4141e+00,2.2941e+00,3.4120e+00,2.4988e+00,2.9357e+01,-7.2108e+02
1.1442e-02,-1.5044e+00,1.3625e+00,2.3816e+00,1.1051e+00,2.2178e+00,3.7916e+00,2.9626e+01,-7.5589e+02
-4.6651e-01,-1.5229e+00,1.6314e+00,2.1561e+00,1.3262e+00,2.1115e+00,3.8386e+00,2.9910e+01,-6.4456e+02
-5.7048e-01,-1.3929e+00,1.7167e+00,2.2410e+00,1.0152e+00,1.9714e+00,3.9244e+00,3.0147e+01,-6.5933e+02
1.4969e-01,-1.3232e+00,1.0855e+00,2.2938e+00,2.4524e+00,2.6760e+00,3.4396e+00,2.9240e+01,-7.7305e+02
1.3483e-01,-1.3455e+00,1.2631e+00,2.3756e+00,2.7373e+00,1.7392e+00,3.6289e+00,2.9574e+01,-4.7065e+02
1.8568e-01,-1.7325e+00,1.0493e+00,2.1940e+00,6.5831e-01,1.9354e+00,3.5300e+00,2.8896e+01,-6.6641e+02
6.5798e-02,-1.7811e+00,1.2515e+00,2.3264e+00,2.2101e+00,3.0432e+00,3.5429e+00,2.9500e+01,-6.2156e+02
1.4410e-01,-1.9631e+00,1.0235e+00,2.4077e+00,7.6843e-01,3.3728e+00,3.3134e+00,2.9532e+01,-7.7357e+02
1.9746e-01,-1.2471e+00,1.1352e+00,2.1114e+00,2.8977e+00,2.7793e+00,3.1148e+00,2.9202e+01,-7.6983e+02
-3.2430e-01,-1.1785e+00,1.6605e+00,2.4516e+00,1.9270e+00,2.7867e+00,3.8764e+00,3.0148e+01,-5.8205e+02
4.6412e-02,-1.7063e+00,1.4298e+00,2.2421e+00,8.5033e-01,3.5563e+00,2.9033e+00,2.9646e+01,-5.2352e+02
1.6128e-01,-1.8982e+00,-1.4831e-01,2.1668e+00,5.9873e-01,2.6064e+00,3.2717e+00,2.8604e+01,-6.8153e+02
2.6685e-03,-1.4017e+00,1.3921e+00,2.2357e+00,7.8513e-01,3.4971e+00,3.1376e+00,2.9602e+01,-6.3383e+02
-4.9506e-01,-1.0793e+00,1.6230e+00,2.3748e+00,1.5394e+00,2.1606e+00,3.8636e+00,3.0027e+01,-6.1863e+02
-1.5983e-02,-1.9562e+00,1.4320e+00,2.3088e+00,1.7293e+00,3.3095e+00,3.5183e+00,2.9708e+01,-5.8919e+02
4.2293e-02,-1.5828e+00,1.3340e+00,2.2640e+00,1.2066e+00,3.0115e+00,3.5267e+00,2.9380e+01,-6.8070e+02
-2.7073e-01,-1.8014e+00,1.3999e+00,2.2251e+00,2.1134e+00,1.7935e+00,3.6983e+00,2.9619e+01,-7.7107e+02
-1.5995e-01,-1.3528e+00,1.0823e+00,2.3349e+00,1.8678e+00,2.4967e+00,3.6196e+00,2.9463e+01,-7.6603e+02
2.8668e-03,-1.3829e+00,1.0702e+00,2.2997e+00,1.3421e+00,2.3350e+00,3.5952e+00,2.9242e+01,-4.2873e+02
-3.7318e-01,-1.8660e+00,1.5234e+00,2.1734e+00,4.5575e-01,2.1398e+00,3.7993e+00,2.9799e+01,-6.9087e+02
-2.2029e-01,-1.4136e+00,1.3920e+00,2.3127e+00,1.9310e+00,2.6796e+00,3.6620e+00,2.9655e+01,-6.4017e+02
1.4512e-01,-1.5585e+00,2.0111e-01,2.1754e+00,4.4735e-01,2.0005e+00,3.3739e+00,2.8598e+01,-6.2511e+02
1.1343e-01,-1.7054e+00,1.2783e+00,2.2791e+00,1.1280e+00,3.5007e+00,2.8841e+00,2.9469e+01,-6.1517e+02
-2.4575e-01,-1.6418e+00,1.3919e+00,2.3046e+00,1.8888e+00,2.5833e+00,3.7169e+00,2.9732e+01,-6.3186e+02
1.3457e-01,-1.5538e+00,7.4208e-01,2.3454e+00,8.8045e-01,3.3960e+00,2.8725e+00,2.9282e+01,-7.2508e+02
1.3721e-01,-1.7427e+00,-1.8755e-02,2.2449e+00,6.8440e-01,2.4446e+00,3.3965e+00,2.8780e+01,-7.2188e+02
2.5473e-02,-1.3033e+00,6.3565e-01,2.3334e+00,9.4348e-01,2.5088e+00,3.5094e+00,2.9105e+01,-5.6995e+02
1.1317e-01,-1.7825e+00,1.2957e+00,2.1729e+00,1.7921e+00,3.4901e+00,2.6025e+00,2.9421e+01,-7.0190e+02
-7.3327e-02,-1.3151e+00,1.6290e+00,2.6222e+00,2.9230e+00,1.9639e+00,3.8839e+00,3.0363e+01,-7.6772e+02
1.6106e-01,-1.9091e+00,9.0546e-01,2.3223e+00,1.5384e+00,2.4049e+00,3.5850e+00,2.9181e+01,-4.0096e+02
1.0690e-01,-1.2211e+00,1.6509e+00,2.4275e+00,2.0855e+00,2.0265e+00,3.9107e+00,2.9906e+01,-7.7915e+02
-5.3930e-02,-1.9582e+00,1.1405e+00,2.3752e+00,1.7832e+00,2.7199e+00,3.6908e+00,2.9600e+01,-6.9373e+02
-8.1288e-02,-1.4826e+00,1.5726e+00,2.2334e+00,2.0962e+00,3.2983e+00,3.5125e+00,2.9756e+01,-7.1194e+02
