logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.3390e-02,-1.4805e+00,-1.0680e+00,2.1909e+00,7.7948e-01,3.0335e+00,3.6791e+00,2.9307e+01,-8.2715e+02
-1.3153e-01,-1.2032e+00,-4.8557e-01,2.2246e+00,1.7389e+00,2.2883e+00,3.7530e+00,2.9368e+01,-5.9585e+02
2.0092e-01,-1.2334e+00,1.7738e-01,2.0651e+00,2.5547e+00,3.3820e+00,3.1587e+00,2.9203e+01,-8.3087e+02
2.0041e-01,-1.5256e+00,7.2675e-01,2.2397e+00,2.6961e+00,2.0645e+00,3.8153e+00,2.9553e+01,-7.2015e+02
1.8948e-01,-1.5626e+00,2.6509e-02,2.0104e+00,2.1063e+00,2.6669e+00,3.4644e+00,2.8764e+01,-7.8011e+02
-1.0692e-01,-1.9546e+00,8.1408e-01,2.2986e+00,2.2148e+00,2.8601e+00,3.8736e+00,2.9845e+01,-7.6999e+02
7.5715e-02,-1.7193e+00,2.8544e-01,2.1019e+00,1.7383e+00,3.1571e+00,3.5155e+00,2.9206e+01,-5.7647e+02
-1.7558e-01,-1.9194e+00,3.5634e-01,2.1094e+00,4.5062e-01,3.2910e+00,3.6571e+00,2.9613e+01,-8.0115e+02
7.5645e-02,-1.6204e+00,-2.0898e-02,2.2160e+00,1.2902e+00,2.5525e+00,3.7450e+00,2.9297e+01,-6.0554e+02
-2.4473e-01,-1.3631e+00,9.2489e-01,2.2532e+00,1.2603e+00,2.0560e+00,3.9152e+00,2.9755e+01,-7.5392e+02
2.3076e-01,-1.8851e+00,5.4394e-01,2.2261e+00,2.2353e+00,2.9331e+00,3.7258e+00,2.9399e+01,-7.1930e+02
-2.0927e-01,-1.2676e+00,7.1437e-01,2.2215e+00,1.8862e+00,2.7483e+00,3.8414e+00,2.9694e+01,-7.0719e+02
2.5542e-02,-1.1482e+00,-1.2456e+00,2.2640e+00,5.5015e-01,1.7958e+00,3.7473e+00,2.9225e+01,-3.8748e+02
1.4803e-01,-1.3115e+00,-7.8485e-01,2.1140e+00,1.0355e+00,2.3069e+00,3.6418e+00,2.8904e+01,-6.7628e+02
5.3763e-02,-1.1686e+00,6.4116e-01,2.0929e+00,2.0172e+00,2.1543e+00,3.6781e+00,2.9079e+01,-7.5204e+02
-2.5273e-02,-1.6420e+00,6.2560e-01,2.2273e+00,1.3000e+00,2.0896e+00,3.8759e+00,2.9566e+01,-7.8849e+02
1.9210e-01,-1.3915e+00,7.3319e-01,2.1127e+00,2.4534e+00,2.9905e+00,3.6444e+00,2.9285e+01,-7.6519e+02
1.5841e-01,-1.1584e+00,-1.2559e+00,2.1772e+00,1.4446e+00,2.3898e+00,3.6329e+00,2.8947e+01,-4.1018e+02
1.1993e-02,-1.8457e+00,1.9559e-01,2.1923e+00,5.5811e-01,2.5887e+00,3.7736e+00,2.9347e+01,-5.8897e+02
-1.5049e-03,-1.6796e+00,-8.7281e-01,2.0477e+00,1.1078e+00,3.0507e+00,3.4572e+00,2.9012e+01,-7.3826e+02
-6.4309e-02,-1.7971e+00,-3.9830e-01,2.1719e+00,1.9710e+00,2.3823e+00,3.7326e+00,2.9364e+01,-6.3382e+02
1.3756e-01,-1.2639e+00,-1.1678e+00,2.3156e+00,1.2534e+00,2.0158e+00,3.8483e+00,2.9395e+01,-7.8704e+02
-2.0397e-01,-1.7800e+00,-4.6500e-01,2.1769e+00,1.8475e+00,1.8600e+00,3.7898e+00,2.9473e+01,-8.1932e+02
9.9057e-02,-1.7200e+00,5.5894e-01,2.3474e+00,5.2937e-01,2.5164e+00,3.9143e+00,2.9630e+01,-6.8878e+02
-4.5107e-02,-1.2144e+00,7.0594e-01,2.1987e+00,1.6111e+00,2.0204e+00,3.7820e+00,2.9371e+01,-6.3996e+02
-4.9839e-02,-1.5256e+00,-8.1940e-01,2.3179e+00,2.1540e+00,2.2050e+00,3.8193e+00,2.9575e+01,-7.2616e+02
1.1050e-01,-1.4563e+00,9.2717e-01,2.2712e+00,1.2414e+00,3.6102e+00,3.4355e+00,2.9706e+01,-8.2380e+02
4.2038e-02,-1.9461e+00,7.3478e-01,2.2913e+00,1.9117e+00,3.5134e+00,3.6428e+00,2.9827e+01,-8.2247e+02
1.6512e-01,-1.8152e+00,-3.9495e-01,2.0687e+00,2.4462e+00,3.4996e+00,2.7528e+00,2.9286e+01,-6.8547e+02
-9.2859e-02,-1.6453e+00,-1.1680e-01,2.1594e+00,1.7873e+00,3.1795e+00,3.6296e+00,2.9469e+01,-7.0558e+02
1.2033e-01,-1.7614e+00,4.6727e-01,2.1411e+00,1.3761e+00,3.6313e+00,3.0610e+00,2.9535e+01,-8.2892e+02
4.5683e-02,-1.0402e+00,-4.1401e-01,2.1249e+00,1.8923e+00,3.1340e+00,3.4471e+00,2.9093e+01,-8.2820e+02
3.9079e-02,-1.4102e+00,-1.6740e-01,2.0028e+00,1.6010e+00,2.9892e+00,3.4493e+00,2.8908e+01,-7.2863e+02
1.8253e-01,-1.6415e+00,-4.5355e-01,2.1216e+00,2.5050e+00,3.0829e+00,3.4815e+00,2.9200e+01,-4.8178e+02
1.0952e-01,-1.5380e+00,-8.4875e-01,2.2888e+00,1.1080e+00,2.5083e+00,3.8254e+00,2.9404e+01,-6.7758e+02
1.0903e-01,-1.5615e+00,3.8616e-02,2.1347e+00,5.4936e-01,3.2423e+00,3.4499e+00,2.9182e+01,-8.1581e+02
8.4880e-02,-1.9409e+00,-7.9471e-01,2.0843e+00,1.4621e+00,3.2865e+00,3.4287e+00,2.9214e+01,-7.0017e+02
-2.4787e-01,-1.9998e+00,9.3893e-01,2.2315e+00,2.1956e+00,2.9362e+00,3.8921e+00,2.9954e+01,-7.9238e+02
2.2948e-02,-1.4532e+00,4.4047e-01,2.2363e+00,8.7618e-01,2.7697e+00,3.7594e+00,2.9374e+01,-6.2583e+02
2.3952e-01,-1.4080e+00,-6.4690e-02,2.1020e+00,1.3281e+00,2.9949e+00,3.5231e+00,2.8951e+01,-7.8817e+02
1.5748e-01,-1.3208e+00,-5.2627e-01,2.3224e+00,2.0545e+00,3.4640e+00,3.4177e+00,2.9508e+01,-8.1378e+02
1.9038e-01,-1.0402e+00,3.0498e-01,2.0600e+00,2.3048e+00,3.3963e+00,2.7066e+00,2.9003e+01,-6.2475e+02
1.1978e-02,-1.4598e+00,5.2300e-01,2.3861e+00,2.2516e+00,1.9248e+00,3.9124e+00,2.9755e+01,-6.9129e+02
8.6602e-02,-1.2267e+00,-7.8233e-01,2.3962e+00,2.0228e+00,3.0467e+00,3.7547e+00,2.9567e+01,-8.2580e+02
2.3416e-01,-1.1888e+00,-7.6484e-01,2.2501e+00,1.4339e+00,3.1800e+00,3.5053e+00,2.9120e+01,-4.4097e+02
8.2851e-02,-1.3751e+00,-1.5526e-01,2.2862e+00,1.8320e+00,2.1897e+00,3.7696e+00,2.9318e+01,-5.4120e+02
-2.1158e-01,-1.3887e+00,9.9805e-01,2.2247e+00,1.6501e+00,2.0367e+00,3.9352e+00,2.9792e+01,-7.0430e+02
-2.5285e-01,-1.6553e+00,-5.0888e-01,2.1778e+00,1.5059e+00,2.5251e+00,3.7842e+00,2.9537e+01,-8.2321e+02
