logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-5.3285e-01,-1.7282e+00,1.5397e+00,1.5327e+00,2.6894e+00,2.3828e+00,3.6064e+00,-1.0019e+03
-5.0394e-02,-1.8946e+00,1.4510e+00,2.2540e+00,1.1618e+00,3.5383e+00,2.9517e+00,-8.9533e+02
-4.9964e-01,-1.1211e+00,1.4272e+00,2.1853e+00,2.3872e+00,2.9872e+00,3.5344e+00,-9.1330e+02
-2.4136e-01,-1.6201e+00,1.5238e+00,2.0088e+00,1.0412e+00,3.5364e+00,2.8597e+00,-8.9937e+02
4.7423e-02,-1.2479e+00,1.5860e+00,1.7278e+00,3.0679e+00,2.7656e+00,3.3521e+00,-9.7742e+02
8.3186e-02,-1.6457e+00,1.5984e+00,1.7306e+00,3.0517e+00,2.0314e+00,3.5712e+00,-9.3648e+02
3.1077e-02,-1.1976e+00,1.3785e+00,2.3996e+00,1.8878e+00,2.9272e+00,3.6958e+00,-6.5529e+02
-5.5637e-01,-1.2746e+00,1.5898e+00,1.4987e+00,2.6967e+00,2.5460e+00,3.5983e+00,-8.9892e+02
-7.3093e-01,-1.6280e+00,1.4724e+00,1.0665e+00,4.7746e-01,3.4114e+00,3.2769e+00,-9.9032e+02
-8.0716e-01,-1.3355e+00,1.3756e+00,1.9804e+00,9.4897e-01,3.1703e+00,3.5078e+00,-1.0062e+03
-7.4343e-01,-1.5564e+00,1.4111e+00,2.0762e+00,1.0566e+00,2.2285e+00,3.7111e+00,-1.0088e+03
-1.7486e-01,-1.9842e+00,1.3578e+00,2.2707e+00,1.1159e+00,3.3032e+00,3.4748e+00,-9.0161e+02
-7.7768e-01,-1.2249e+00,1.5757e+00,1.6841e+00,1.0401e+00,2.7688e+00,3.6865e+00,-9.7819e+02
-5.5821e-01,-1.0825e+00,1.6128e+00,1.4015e+00,1.7326e+00,3.5010e+00,3.0286e+00,-9.9426e+02
-7.4267e-01,-1.8942e+00,1.5040e+00,1.2799e+00,2.5332e+00,1.9370e+00,3.6672e+00,-9.7854e+02
1.5199e-01,-1.3425e+00,1.2033e+00,2.5494e+00,5.8135e-01,2.4823e+00,3.7783e+00,-7.8185e+02
-5.1467e-01,-1.2453e+00,1.5949e+00,2.8347e-01,2.8998e+00,2.3001e+00,3.5384e+00,-9.7255e+02
-1.8586e-01,-1.0907e+00,1.4243e+00,2.3810e+00,1.5362e+00,3.2526e+00,3.4577e+00,-7.2946e+02
7.6675e-02,-1.7604e+00,1.5382e+00,9.6598e-01,3.1839e+00,3.0598e+00,2.7123e+00,-9.6621e+02
2.4423e-01,-1.8656e+00,1.3348e+00,2.1608e+00,3.2369e+00,2.7519e+00,2.8980e+00,-1.0094e+03
-5.1736e-01,-1.8606e+00,1.4073e+00,1.9981e+00,2.5086e+00,2.4332e+00,3.6332e+00,-8.0271e+02
-1.9733e-01,-1.9939e+00,1.2771e+00,2.2773e+00,1.2038e+00,3.4077e+00,3.2441e+00,-7.0561e+02
-7.1850e-01,-1.4295e+00,1.3804e+00,2.0902e+00,1.3847e+00,1.6746e+00,3.7239e+00,-8.4780e+02
-3.1700e-01,-1.8079e+00,1.4388e+00,2.1567e+00,8.1443e-01,3.2990e+00,3.3884e+00,-9.6328e+02
7.4878e-02,-1.6791e+00,1.4595e+00,2.3313e+00,2.2460e+00,1.7281e+00,3.8046e+00,-7.2247e+02
-6.5202e-01,-1.2022e+00,1.5579e+00,1.0783e+00,1.2690e+00,3.5431e+00,2.7053e+00,-9.4397e+02
-5.4723e-01,-1.9762e+00,1.5844e+00,9.2009e-01,1.7471e+00,3.5306e+00,2.7645e+00,-9.4754e+02
-7.4356e-01,-1.3479e+00,1.4781e+00,2.0617e+00,1.2715e+00,1.9724e+00,3.7057e+00,-9.4617e+02
-1.1279e-01,-1.6051e+00,1.2635e+00,2.3792e+00,6.1358e-01,2.0807e+00,3.7707e+00,-9.7058e+02
5.2369e-03,-1.0096e+00,1.2755e+00,2.5299e+00,2.0119e+00,2.7944e+00,3.6749e+00,-7.8522e+02
2.0370e-02,-1.1951e+00,1.2375e+00,2.4936e+00,2.2514e+00,2.3046e+00,3.7248e+00,-6.6725e+02
-6.2318e-01,-1.1344e+00,1.4999e+00,1.8843e+00,1.9427e+00,3.4442e+00,3.0535e+00,-9.3601e+02
5.9904e-02,-1.0893e+00,1.5318e+00,1.8742e+00,3.2634e+00,2.4186e+00,2.8252e+00,-6.7525e+02
-1.5064e-01,-1.5006e+00,1.2008e+00,2.4297e+00,6.7659e-01,2.4720e+00,3.7316e+00,-6.1670e+02
2.0829e-01,-1.0363e+00,1.3470e+00,2.5477e+00,1.9879e+00,3.2317e+00,3.5950e+00,-7.3637e+02
9.0114e-02,-1.7937e+00,1.3324e+00,2.3597e+00,2.5315e+00,3.0363e+00,3.6076e+00,-6.3724e+02
-6.6942e-01,-1.3966e+00,1.5828e+00,1.0605e+00,1.4277e+00,3.4656e+00,3.1464e+00,-9.9992e+02
5.3563e-02,-1.3460e+00,1.5334e+00,2.1867e+00,2.9139e+00,2.7763e+00,3.5018e+00,-7.8602e+02
-6.0348e-01,-1.9495e+00,1.5403e+00,3.9654e-01,7.8755e-01,3.5312e+00,2.8600e+00,-8.9272e+02
-4.3105e-01,-1.9386e+00,1.5138e+00,1.8554e+00,9.3841e-01,3.3554e+00,3.3690e+00,-7.8222e+02
