logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.4274e-01,-5.0581e-01,2.2675e+00,4.1388e-01,2.3937e+00,2.5013e+00,4.3433e+00,2.9463e+01,-4.5519e+03
8.3382e-02,-5.2153e-01,2.2395e+00,3.9484e-01,1.8679e+00,1.4322e+00,4.3419e+00,2.9439e+01,-4.5253e+03
1.0565e-01,-5.4948e-01,2.2623e+00,2.8114e-01,5.4582e-01,2.4631e+00,4.3652e+00,2.9498e+01,-4.5453e+03
6.8841e-02,-5.0652e-01,2.2594e+00,6.3896e-01,7.7528e-01,1.7254e+00,4.3479e+00,2.9446e+01,-4.4914e+03
-1.8736e-01,-5.2958e-01,2.1750e+00,3.1817e-01,1.0661e+00,2.2212e+00,4.2693e+00,2.9343e+01,-4.5407e+03
5.0499e-02,-5.0710e-01,2.1478e+00,1.5139e+00,7.8451e-01,2.4623e+00,4.2413e+00,2.9208e+01,-4.5102e+03
9.0612e-02,-5.4012e-01,2.1691e+00,1.0530e+00,1.8886e+00,2.9633e+00,4.2476e+00,2.9291e+01,-4.4887e+03
7.6527e-02,-5.0507e-01,2.2322e+00,3.9649e-01,7.4245e-01,2.8854e+00,4.2935e+00,2.9366e+01,-4.5333e+03
1.3351e-01,-5.4617e-01,2.2459e+00,3.1939e-02,1.7355e+00,1.9390e+00,4.3450e+00,2.9436e+01,-4.4828e+03
-3.5886e-02,-5.0529e-01,2.1838e+00,4.8626e-01,1.4221e+00,2.2913e+00,4.2798e+00,2.9321e+01,-4.5281e+03
3.6336e-02,-5.3324e-01,2.1958e+00,1.2719e+00,2.0823e+00,1.4679e+00,4.2868e+00,2.9332e+01,-4.5318e+03
5.4282e-02,-5.5058e-01,2.2348e+00,3.4283e-01,1.7999e+00,2.1238e+00,4.3398e+00,2.9458e+01,-4.5443e+03
6.2496e-02,-5.3975e-01,2.1142e+00,1.2043e+00,1.1666e+00,2.5557e+00,4.2111e+00,2.9130e+01,-4.5415e+03
1.6770e-02,-5.2183e-01,2.2295e+00,-4.5802e-02,1.3801e+00,2.3574e+00,4.3263e+00,2.9419e+01,-4.5246e+03
8.7624e-02,-6.5513e-01,2.1867e+00,9.1112e-01,1.6347e+00,3.0962e+00,4.2874e+00,2.9427e+01,-4.5354e+03
-1.7549e-04,-5.2719e-01,2.1799e+00,1.2676e+00,1.1850e+00,2.1106e+00,4.2785e+00,2.9303e+01,-4.5470e+03
9.8532e-04,-5.7550e-01,2.1830e+00,1.0461e+00,1.5789e+00,2.1546e+00,4.2890e+00,2.9343e+01,-4.5336e+03
8.7676e-02,-5.5817e-01,2.1308e+00,1.0301e+00,6.1067e-01,2.9447e+00,4.2133e+00,2.9196e+01,-4.5447e+03
3.9640e-02,-5.3917e-01,2.2222e+00,7.8122e-01,1.4010e+00,1.9609e+00,4.3089e+00,2.9378e+01,-4.5376e+03
1.7756e-01,-5.1247e-01,2.2741e+00,3.0763e-01,1.5609e+00,3.1986e+00,4.3323e+00,2.9488e+01,-4.5178e+03
1.3030e-01,-5.6473e-01,2.2196e+00,-3.6259e-02,1.8600e+00,3.1070e+00,4.2970e+00,2.9424e+01,-4.5195e+03
-3.2777e-02,-5.3431e-01,2.2631e+00,5.4066e-01,8.7106e-01,1.5751e+00,4.3724e+00,2.9534e+01,-4.5305e+03
1.5052e-01,-5.2119e-01,2.2157e+00,2.2291e-01,7.0064e-01,2.2506e+00,4.3120e+00,2.9337e+01,-4.4965e+03
-3.5273e-03,-5.1952e-01,2.2331e+00,6.5740e-03,1.4569e+00,1.8493e+00,4.3213e+00,2.9400e+01,-4.4940e+03
-4.7707e-02,-5.3369e-01,2.1720e+00,4.7666e-01,6.2033e-01,2.5103e+00,4.2697e+00,2.9321e+01,-4.5478e+03
