logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-8.4710e-01,-1.9130e+00,1.7330e+00,3.9474e-01,1.7029e+00,1.8533e+00,3.3457e+00,2.8214e+01,-9.5611e+02
-8.2518e-01,-1.3383e+00,1.7272e+00,1.5017e+00,1.0943e+00,1.6538e+00,3.3352e+00,2.8160e+01,-9.0257e+02
-8.1650e-01,-1.9396e+00,1.7170e+00,1.3109e-01,1.3054e+00,2.1891e+00,3.3330e+00,2.8181e+01,-9.5671e+02
-8.5497e-01,-1.6246e+00,1.6901e+00,1.6716e+00,8.7965e-01,2.8345e+00,3.1644e+00,2.8309e+01,-9.3340e+02
-9.9799e-01,-1.9896e+00,1.6544e+00,4.6808e-01,1.5955e+00,1.8006e+00,3.2910e+00,2.8012e+01,-9.4925e+02
-8.8593e-01,-1.7316e+00,1.6203e+00,1.1925e+00,1.9779e+00,1.6749e+00,3.2382e+00,2.8018e+01,-9.5492e+02
-9.9795e-01,-1.2359e+00,1.7088e+00,1.9024e+00,6.7756e-01,3.1377e+00,2.8990e+00,2.8501e+01,-9.5901e+02
-8.3984e-01,-1.6072e+00,1.6856e+00,5.3657e-01,1.7258e+00,2.3718e+00,3.2162e+00,2.8047e+01,-9.5649e+02
-8.8606e-01,-1.1849e+00,1.7205e+00,4.5526e-02,2.0883e+00,1.8515e+00,3.2484e+00,2.8073e+01,-9.2477e+02
-6.6768e-01,-1.1351e+00,1.7033e+00,1.7578e+00,1.7445e+00,1.7685e+00,3.2555e+00,2.8094e+01,-9.3243e+02
-9.1529e-01,-1.0179e+00,1.6981e+00,1.2750e+00,9.9798e-01,2.9552e+00,2.8952e+00,2.8088e+01,-9.1807e+02
-8.5476e-01,-1.5845e+00,1.7165e+00,5.2736e-02,7.5890e-01,2.7235e+00,3.1987e+00,2.8155e+01,-9.4730e+02
-9.0132e-01,-1.5047e+00,1.6735e+00,1.5404e+00,1.2480e+00,1.7122e+00,3.3450e+00,2.8196e+01,-9.1825e+02
-9.0838e-01,-1.2948e+00,1.7241e+00,1.8399e+00,5.3782e-01,2.9190e+00,3.1453e+00,2.8416e+01,-9.5456e+02
-6.7152e-01,-1.1070e+00,1.7228e+00,1.3366e+00,1.7304e+00,2.8631e+00,2.9675e+00,2.8093e+01,-9.5711e+02
-9.3874e-01,-1.4582e+00,1.6866e+00,1.5914e+00,2.1360e+00,1.6764e+00,3.3065e+00,2.8254e+01,-9.3046e+02
-8.8799e-01,-1.9751e+00,1.6780e+00,6.2020e-01,1.2150e+00,2.5020e+00,3.2246e+00,2.8072e+01,-9.5873e+02
-9.0057e-01,-1.2551e+00,1.6820e+00,1.4628e+00,1.5352e+00,1.6213e+00,3.3325e+00,2.8153e+01,-9.4995e+02
-8.3831e-01,-1.5931e+00,1.6858e+00,6.8198e-01,1.7771e+00,1.8503e+00,3.2744e+00,2.8034e+01,-9.3430e+02
-8.6632e-01,-1.7653e+00,1.5888e+00,1.6279e+00,1.3343e+00,2.0316e+00,3.2414e+00,2.8010e+01,-9.2581e+02
-8.7824e-01,-1.1108e+00,1.7069e+00,2.0429e+00,4.4566e-01,2.0659e+00,3.3804e+00,2.8407e+01,-8.6525e+02
-8.5032e-01,-1.0777e+00,1.6851e+00,1.5015e+00,2.0027e+00,2.8738e+00,2.9742e+00,2.8197e+01,-9.5388e+02
-9.4300e-01,-1.3195e+00,1.6863e+00,1.8105e+00,1.5958e+00,1.7162e+00,3.3974e+00,2.8375e+01,-9.5176e+02
-9.2363e-01,-1.7232e+00,1.7271e+00,1.8441e+00,1.3655e+00,1.9620e+00,3.4013e+00,2.8416e+01,-9.3518e+02
-9.0919e-01,-1.3346e+00,1.6991e+00,1.2728e+00,1.4385e+00,2.8656e+00,3.0752e+00,2.8171e+01,-9.1919e+02
-8.7202e-01,-1.8097e+00,1.7191e+00,1.2487e+00,9.7770e-01,2.2956e+00,3.3161e+00,2.8199e+01,-9.2725e+02
-7.7878e-01,-1.2105e+00,1.7219e+00,3.4635e-01,6.0560e-01,2.3271e+00,3.2516e+00,2.8004e+01,-9.1486e+02
-9.0861e-01,-1.6286e+00,1.6676e+00,1.6704e+00,3.9356e-01,2.7813e+00,3.2014e+00,2.8269e+01,-9.5893e+02
-8.4047e-01,-1.6054e+00,1.7221e+00,1.6024e+00,1.2360e+00,2.2813e+00,3.3172e+00,2.8228e+01,-9.2547e+02
-7.3392e-01,-1.7282e+00,1.7124e+00,1.7772e+00,1.2811e+00,1.7853e+00,3.3462e+00,2.8279e+01,-9.3936e+02
-7.5455e-01,-1.1685e+00,1.6867e+00,1.4714e+00,1.7888e+00,1.8274e+00,3.2442e+00,2.8025e+01,-9.1275e+02
-9.0824e-01,-1.4854e+00,1.6603e+00,1.3080e+00,5.3082e-01,2.7108e+00,3.0960e+00,2.8005e+01,-9.4885e+02
-8.6013e-01,-1.7675e+00,1.6932e+00,6.9414e-01,2.0162e+00,1.9781e+00,3.2597e+00,2.8109e+01,-9.5239e+02
-9.9571e-01,-1.4633e+00,1.6862e+00,7.6761e-01,1.5731e+00,2.7791e+00,3.1117e+00,2.8112e+01,-9.4153e+02
-7.7672e-01,-1.3001e+00,1.7205e+00,1.4863e+00,7.9130e-01,2.5365e+00,3.2286e+00,2.8153e+01,-9.3216e+02
-9.2558e-01,-1.8556e+00,1.7131e+00,1.1816e+00,1.7260e+00,2.4681e+00,3.2842e+00,2.8250e+01,-9.3027e+02
-8.1584e-01,-1.3828e+00,1.7198e+00,-6.7488e-02,1.5607e+00,2.1258e+00,3.2757e+00,2.8039e+01,-9.4225e+02
-7.2764e-01,-1.4506e+00,1.6961e+00,1.4619e+00,8.8408e-01,1.8913e+00,3.2793e+00,2.8042e+01,-9.2427e+02
-9.4201e-01,-1.2832e+00,1.7243e+00,2.8849e-01,1.6763e+00,2.0575e+00,3.3087e+00,2.8114e+01,-8.7951e+02
-9.1405e-01,-1.1296e+00,1.6749e+00,1.0948e+00,1.4494e+00,2.8947e+00,2.9270e+00,2.8044e+01,-9.2669e+02
-7.9608e-01,-1.0646e+00,1.6994e+00,1.1529e+00,1.7008e+00,2.9331e+00,2.8278e+00,2.8026e+01,-9.2207e+02
-9.2623e-01,-1.3520e+00,1.6897e+00,1.4842e+00,5.5653e-01,2.6092e+00,3.2215e+00,2.8118e+01,-9.4754e+02
1.6326e-01,-1.1826e+00,1.7121e+00,2.2173e+00,2.1391e+00,2.4356e+00,3.3063e+00,2.8336e+01,-9.3860e+02
-9.8796e-01,-1.6396e+00,1.6078e+00,1.5735e+00,1.2659e+00,1.9046e+00,3.2596e+00,2.8016e+01,-9.3622e+02
-9.5796e-01,-1.0134e+00,1.6454e+00,1.9333e+00,1.2914e+00,2.1470e+00,3.2652e+00,2.8160e+01,-8.6009e+02
-8.3134e-01,-1.3280e+00,1.6916e+00,1.9129e+00,5.4787e-01,1.6597e+00,3.3579e+00,2.8292e+01,-8.9368e+02
-7.5253e-01,-1.1314e+00,1.7046e+00,9.7825e-01,1.7055e+00,2.9839e+00,2.7635e+00,2.8071e+01,-9.1952e+02
-9.8409e-01,-1.3525e+00,1.7137e+00,1.4138e+00,1.6444e+00,2.6187e+00,3.2375e+00,2.8209e+01,-9.1675e+02
-9.0250e-01,-1.6388e+00,1.6446e+00,1.2957e+00,1.4811e+00,1.7562e+00,3.2933e+00,2.8043e+01,-9.5869e+02
-8.4477e-01,-1.4419e+00,1.7296e+00,1.4170e+00,1.5081e+00,2.7981e+00,3.1769e+00,2.8258e+01,-9.2718e+02
-8.0983e-01,-1.5469e+00,1.7236e+00,1.3085e+00,1.2054e+00,2.7758e+00,3.1684e+00,2.8191e+01,-9.2591e+02
-8.8787e-01,-1.5717e+00,1.7302e+00,1.4514e+00,1.3747e+00,2.3476e+00,3.3281e+00,2.8251e+01,-8.9406e+02
-9.8479e-01,-1.9387e+00,1.6299e+00,1.7686e+00,1.7113e+00,2.3690e+00,3.2979e+00,2.8278e+01,-9.5852e+02
-9.4010e-01,-1.2067e+00,1.7171e+00,1.5161e+00,2.0028e+00,2.7304e+00,3.1047e+00,2.8208e+01,-9.5161e+02
-9.0653e-01,-1.4802e+00,1.7221e+00,1.1761e+00,1.4734e+00,2.0741e+00,3.3430e+00,2.8213e+01,-8.8540e+02
-8.7675e-01,-1.6664e+00,1.6925e+00,1.6098e+00,8.1776e-01,2.5962e+00,3.2438e+00,2.8209e+01,-9.1733e+02
-9.8460e-01,-1.7595e+00,1.5542e+00,1.8776e+00,5.4219e-01,1.8619e+00,3.3286e+00,2.8210e+01,-9.5746e+02
-7.7598e-01,-1.7010e+00,1.6652e+00,1.7006e+00,7.4831e-01,1.7277e+00,3.3234e+00,2.8153e+01,-9.0742e+02
-9.3520e-01,-1.5169e+00,1.5612e+00,1.5592e+00,8.6343e-01,2.7766e+00,3.0288e+00,2.8001e+01,-9.5334e+02
-6.8746e-01,-1.4858e+00,1.6957e+00,1.4037e+00,1.0321e+00,2.3557e+00,3.2526e+00,2.8106e+01,-9.4198e+02
-8.3772e-01,-1.8365e+00,1.5946e+00,1.7799e+00,1.2215e+00,1.7651e+00,3.2654e+00,2.8057e+01,-9.5427e+02
-8.8720e-01,-1.0902e+00,1.6927e+00,4.5779e-01,1.2613e+00,2.8847e+00,2.9983e+00,2.8061e+01,-9.5294e+02
-7.4539e-01,-1.5838e+00,1.7316e+00,1.6660e+00,1.6724e+00,2.6978e+00,3.2067e+00,2.8323e+01,-9.4654e+02
-8.2024e-01,-1.8730e+00,1.7180e+00,4.5517e-01,1.6634e+00,1.9956e+00,3.3057e+00,2.8145e+01,-9.5906e+02
-8.2544e-01,-1.3049e+00,1.6495e+00,1.8786e+00,1.2777e+00,2.3701e+00,3.2623e+00,2.8229e+01,-9.1290e+02
-9.6859e-01,-1.2440e+00,1.5724e+00,1.9396e+00,1.3893e+00,2.2694e+00,3.2243e+00,2.8117e+01,-9.2958e+02
-9.4837e-01,-1.6341e+00,1.6887e+00,1.1723e+00,5.4492e-01,1.9618e+00,3.3050e+00,2.8058e+01,-9.1798e+02
-9.1853e-01,-1.0916e+00,1.6712e+00,1.8710e+00,1.2836e+00,2.3256e+00,3.2797e+00,2.8217e+01,-8.2954e+02
-8.7473e-01,-1.0762e+00,1.7222e+00,1.4618e+00,1.6209e+00,2.9090e+00,2.9646e+00,2.8159e+01,-9.0927e+02
-9.5195e-01,-1.6130e+00,1.6953e+00,1.4185e+00,8.4058e-01,2.3224e+00,3.3487e+00,2.8256e+01,-9.5348e+02
-9.0116e-01,-1.3396e+00,1.7037e+00,1.7047e+00,4.1209e-01,2.6674e+00,3.2292e+00,2.8248e+01,-8.9599e+02
-8.1820e-01,-1.2407e+00,1.6952e+00,1.5703e+00,9.3120e-01,1.7981e+00,3.3034e+00,2.8132e+01,-9.5334e+02
-9.1324e-01,-1.0602e+00,1.6094e+00,1.8685e+00,1.2399e+00,1.8454e+00,3.2212e+00,2.8019e+01,-9.1730e+02
-9.1513e-01,-1.4407e+00,1.7124e+00,1.4991e+00,1.4973e+00,2.6379e+00,3.2139e+00,2.8197e+01,-9.5292e+02
-7.0943e-01,-1.4474e+00,1.6997e+00,1.2141e+00,1.5502e+00,2.6034e+00,3.1627e+00,2.8077e+01,-9.5343e+02
