logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.5336e-01,-1.4069e+00,-3.2899e-02,2.4115e-01,1.6728e+00,1.7926e+00,2.7793e+00,3.0226e+01,-9.8364e+04
-6.9954e-01,-1.8912e+00,-2.4917e-01,1.9679e-01,6.1452e-01,2.8161e+00,3.5178e+00,3.0192e+01,-9.6248e+04
-5.8079e-01,-1.9812e+00,-1.5533e+00,3.9497e-01,-1.0603e-01,2.8521e+00,3.7517e+00,2.9526e+01,-7.7374e+04
-1.7664e-01,-1.7534e+00,-1.5308e+00,7.7202e-01,-9.0200e-02,2.7130e+00,3.6366e+00,2.9619e+01,-2.4528e+04
-3.1671e-02,-1.0925e+00,-9.4355e-01,7.8965e-01,1.3687e+00,2.6006e+00,2.8080e+00,2.9762e+01,-9.7603e+04
-6.0586e-01,-1.8751e+00,-6.9823e-01,3.5067e-01,8.6517e-01,2.0896e+00,3.9376e+00,3.0683e+01,-8.2384e+04
-2.0516e-02,-1.8884e+00,-1.7499e+00,-6.7288e-01,5.5441e-01,2.3841e+00,3.9353e+00,2.9951e+01,-1.2701e+04
-8.7590e-01,-1.3269e+00,-1.3636e+00,1.3885e-01,7.8681e-01,1.5321e+00,3.2871e+00,2.9282e+01,-8.7196e+04
-6.1720e-01,-1.6928e+00,-1.5094e+00,-5.2933e-02,1.6762e+00,2.6935e+00,3.4068e+00,2.9385e+01,-1.8598e+04
-2.8048e-01,-1.9613e+00,-5.7863e-01,9.5239e-01,7.1292e-01,1.5695e+00,3.2286e+00,2.9686e+01,-9.6464e+04
-5.4876e-01,-1.0449e+00,-1.6755e+00,-3.1940e-01,1.4836e+00,3.4469e+00,2.9610e+00,3.0167e+01,-9.1752e+04
-4.9322e-01,-1.1007e+00,-1.7662e+00,-5.0282e-01,-3.3320e-02,2.1182e+00,3.1566e+00,2.9017e+01,-9.1478e+04
1.4852e-01,-1.6483e+00,-1.9161e+00,-1.3079e-01,1.3606e+00,1.9027e+00,3.0235e+00,2.9284e+01,-9.6672e+04
-5.2693e-01,-1.4577e+00,-9.0419e-01,-3.7489e-02,6.4308e-01,2.1963e+00,3.5807e+00,2.9914e+01,-9.2179e+04
-6.3925e-01,-1.1213e+00,-6.3304e-01,-7.2600e-01,1.8194e-01,2.7353e+00,3.6417e+00,2.9946e+01,-6.8627e+04
-2.7506e-01,-1.2726e+00,-4.7497e-01,-5.7101e-02,1.0120e-01,3.0428e+00,3.8435e+00,3.0444e+01,-8.5132e+04
-7.2817e-01,-1.1155e+00,-1.0477e+00,3.4768e-01,9.9005e-02,3.3978e+00,2.8228e+00,2.9083e+01,-7.3325e+04
-1.7310e-01,-1.5568e+00,-1.4858e+00,-7.3018e-01,1.2674e+00,3.2243e+00,3.6016e+00,3.0199e+01,-8.5894e+04
-3.6782e-01,-1.6473e+00,-1.3163e+00,-3.4029e-01,1.3117e+00,1.8972e+00,3.7967e+00,2.9453e+01,-3.8950e+04
1.6105e-01,-1.0683e+00,-1.8125e+00,-4.5666e-01,9.6354e-01,3.1322e+00,4.3465e+00,3.0918e+01,-5.9503e+04
-9.8745e-02,-1.4728e+00,-9.5750e-01,-4.6628e-01,3.8955e-01,2.9078e+00,2.8371e+00,3.0017e+01,-9.8971e+04
-1.2856e-01,-1.5904e+00,-1.9243e+00,1.0429e+00,1.0759e+00,1.5287e+00,3.7732e+00,3.0197e+01,-9.8830e+04
6.2431e-02,-1.6605e+00,-1.6505e+00,5.0007e-01,1.0130e+00,3.2712e+00,3.6793e+00,2.9811e+01,-1.2133e+04
1.7060e-01,-1.4397e+00,-1.5516e+00,-2.5468e-01,1.4180e+00,3.0550e+00,4.3796e+00,3.0906e+01,-3.5200e+04
-4.0452e-01,-1.7164e+00,-1.6282e+00,6.8935e-01,-1.6724e-02,1.6739e+00,4.1047e+00,3.0047e+01,-9.4330e+04
-9.0380e-01,-1.3251e+00,-8.5327e-01,-4.5894e-02,8.4120e-01,2.8141e+00,3.9407e+00,2.9874e+01,-9.6754e+04
-7.8089e-01,-1.9149e+00,-6.8584e-01,-3.9597e-01,1.7741e+00,2.7518e+00,2.8017e+00,3.0171e+01,-9.8073e+04
-7.1782e-01,-1.6373e+00,-1.1113e+00,1.0241e+00,1.0241e+00,1.8891e+00,3.9692e+00,3.0868e+01,-9.4373e+04
-5.5215e-01,-1.9340e+00,-1.0036e+00,6.7457e-01,1.2576e+00,3.2968e+00,3.7943e+00,3.0644e+01,-5.7441e+04
5.9620e-02,-1.4703e+00,-1.1166e+00,-8.2848e-01,1.6267e-01,3.1243e+00,3.6157e+00,2.9678e+01,-3.6847e+04
-1.0817e-01,-1.4622e+00,-1.8118e+00,1.0214e-02,2.1182e-01,1.6712e+00,3.3091e+00,2.9093e+01,-9.3057e+04
-4.7236e-01,-1.1367e+00,-1.4657e+00,2.6241e-01,-8.1530e-02,2.2757e+00,3.4999e+00,2.9182e+01,-1.9967e+04
-9.4343e-01,-1.6575e+00,-1.2250e+00,1.1266e+00,1.7538e+00,1.7779e+00,3.8129e+00,2.9954e+01,-7.2294e+03
-2.8495e-01,-1.8155e+00,5.8079e-02,9.9320e-01,1.6261e+00,2.2999e+00,2.9334e+00,3.0714e+01,-9.9914e+04
-7.1934e-01,-1.7431e+00,-4.3719e-03,-5.6470e-01,3.9888e-01,2.4628e+00,3.7250e+00,2.9338e+01,-8.2996e+04
-5.9797e-02,-1.9495e+00,-1.7704e+00,-7.8793e-01,7.9591e-01,2.7233e+00,3.1398e+00,3.0038e+01,-9.9276e+04
5.5411e-02,-1.2379e+00,-4.4823e-01,-8.4496e-02,6.3716e-01,3.1450e+00,3.0480e+00,2.9083e+01,-5.2152e+04
-8.0974e-01,-1.3458e+00,-1.6749e+00,4.3205e-02,1.8301e+00,1.7806e+00,2.8967e+00,2.9136e+01,-9.2243e+04
-3.1870e-01,-1.1755e+00,-1.4124e+00,1.3134e-01,7.0784e-02,2.5945e+00,4.1437e+00,3.0720e+01,-3.1013e+04
-6.4316e-01,-1.7263e+00,1.0969e-02,1.0198e+00,-1.9011e-02,2.0422e+00,3.6985e+00,2.9297e+01,-6.0295e+04
-7.2646e-01,-1.2538e+00,-1.0276e+00,-4.8568e-02,1.7106e+00,1.8171e+00,3.0382e+00,2.9764e+01,-9.6317e+04
-3.2252e-01,-1.0556e+00,-1.2893e+00,-6.7021e-01,1.7601e+00,3.2297e+00,2.8283e+00,2.9236e+01,-2.6915e+04
1.2704e-01,-1.3064e+00,-1.4433e+00,6.3105e-01,7.7523e-01,1.6350e+00,3.3632e+00,2.9711e+01,-9.9217e+04
-9.7206e-02,-1.3459e+00,-1.1514e+00,1.0823e+00,1.2874e+00,2.5017e+00,3.4291e+00,2.9232e+01,-6.3339e+04
2.1508e-01,-1.7256e+00,-1.5609e+00,-4.3530e-01,1.3871e+00,3.4054e+00,3.7793e+00,3.0324e+01,-7.6441e+04
-5.6574e-01,-1.8714e+00,-5.7319e-01,-8.2526e-02,-8.2242e-02,2.5168e+00,3.8324e+00,2.9447e+01,-9.9267e+04
-9.9789e-01,-1.5534e+00,-9.2513e-01,-7.0306e-01,1.5108e+00,1.9960e+00,2.7956e+00,2.9450e+01,-9.5050e+04
-8.9476e-01,-1.1740e+00,-5.0624e-01,-3.7598e-01,-6.9769e-03,2.3691e+00,4.1883e+00,3.0436e+01,-8.2538e+04
-7.5821e-01,-1.2600e+00,-2.2319e-02,1.6670e-01,7.2544e-01,1.5617e+00,3.7908e+00,3.0373e+01,-9.1134e+04
-8.2728e-01,-1.3276e+00,-1.8572e+00,-1.5399e-03,1.5739e+00,2.3603e+00,2.9531e+00,2.9113e+01,-9.0374e+04
-8.7091e-01,-1.5147e+00,-5.8646e-01,-6.8330e-01,1.5298e+00,3.0685e+00,2.8985e+00,2.9645e+01,-8.6228e+04
-5.2858e-01,-1.4977e+00,-1.0358e+00,6.9631e-02,7.4778e-02,2.2631e+00,2.8197e+00,2.9897e+01,-9.8129e+04
-2.2853e-01,-1.6417e+00,-1.2056e+00,7.5166e-01,7.6027e-02,2.8762e+00,3.9447e+00,3.0618e+01,-8.5214e+04
1.4067e-01,-1.1192e+00,-1.5255e+00,4.5288e-01,1.3563e+00,1.5328e+00,3.1650e+00,2.9936e+01,-9.9596e+04
-6.5827e-01,-1.6143e+00,-1.0926e+00,9.9924e-01,1.6006e+00,2.4060e+00,2.8346e+00,2.9214e+01,-9.1401e+04
-5.9273e-02,-1.9219e+00,-1.6894e+00,1.0507e-01,1.3916e+00,2.5408e+00,3.2390e+00,2.9801e+01,-9.8141e+04
-3.4342e-01,-1.7139e+00,-6.1849e-01,-6.8449e-01,1.5099e+00,3.1304e+00,3.1594e+00,3.0277e+01,-9.9896e+04
