logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.6958e-01,-5.2675e-01,1.4322e+00,1.5146e+00,2.8920e+00,3.6537e+00,1.9912e+00,2.9839e+01,-1.4300e+03
2.4343e-01,-1.4950e+00,1.3029e+00,3.1676e-03,2.5005e+00,3.7231e+00,2.2028e+00,2.9700e+01,-1.2953e+03
8.2394e-02,-1.5788e+00,9.2813e-01,4.6356e-01,1.8434e+00,3.6670e+00,2.3957e+00,2.9516e+01,-1.6752e+03
1.7455e-01,-1.6072e+00,2.2143e-04,2.0935e+00,1.5532e+00,3.7233e+00,2.0320e+00,2.9720e+01,-1.7992e+03
-7.4494e-02,-1.4911e+00,1.4315e+00,3.5194e-01,2.3650e+00,3.9340e+00,1.8630e+00,3.0285e+01,-1.4688e+03
-7.8284e-01,-1.1408e+00,9.9046e-01,2.1370e-01,1.2894e+00,2.5035e+00,4.0256e+00,3.0047e+01,-1.7086e+03
-4.3446e-01,-1.8983e+00,1.6893e-01,1.7701e+00,2.0175e+00,2.7293e+00,3.8124e+00,2.9700e+01,-1.1583e+03
2.7047e-01,-1.4469e+00,1.4714e+00,1.5930e+00,2.7689e+00,3.5126e+00,3.8407e+00,3.0112e+01,-1.4281e+03
5.4712e-02,-8.3779e-01,1.6035e+00,1.6919e+00,3.0851e+00,3.0524e+00,3.9162e+00,3.0198e+01,-1.2386e+03
1.5664e-01,-6.6979e-01,1.0021e+00,2.2325e+00,2.6516e+00,3.7648e+00,2.7138e+00,2.9838e+01,-1.5447e+03
-2.4349e-01,-7.2431e-01,8.4894e-01,1.7071e+00,3.0089e+00,3.6887e+00,3.2149e+00,3.0112e+01,-1.7432e+03
-2.9029e-01,-1.9126e+00,-1.0061e+00,1.8966e+00,1.1055e+00,3.0983e+00,3.8757e+00,2.9880e+01,-1.3257e+03
9.2920e-02,-1.8784e+00,2.4893e-01,1.7160e+00,2.7100e+00,2.0971e+00,3.6314e+00,2.9291e+01,-1.6707e+03
-3.6391e-01,-1.0853e+00,1.2836e+00,7.5519e-02,2.7792e+00,3.1913e+00,3.8041e+00,3.0031e+01,-1.0134e+03
7.6190e-02,-1.1218e+00,1.7233e+00,3.6874e-01,2.6161e+00,3.5633e+00,3.9799e+00,3.0348e+01,-1.6502e+03
1.4467e-01,-1.1122e+00,7.8836e-01,1.8563e+00,3.3750e+00,2.2832e+00,3.3777e+00,2.9981e+01,-1.5713e+03
3.1761e-03,-1.1474e+00,8.8045e-01,2.0847e+00,3.3273e+00,2.2960e+00,3.8745e+00,3.0335e+01,-1.3240e+03
-9.5877e-02,-5.8670e-01,1.3564e+00,6.5431e-02,3.2921e+00,3.0022e+00,3.0976e+00,2.9785e+01,-1.7686e+03
4.5110e-01,-1.5492e+00,1.0086e-01,1.8052e+00,3.1279e+00,3.3963e+00,3.1430e+00,2.9747e+01,-1.6430e+03
-1.1257e-01,-1.9724e+00,1.3283e+00,6.8821e-01,2.6336e+00,3.9053e+00,2.7895e+00,3.0337e+01,-1.6650e+03
3.4611e-01,-7.9706e-01,1.6073e+00,1.3886e+00,3.3591e+00,3.5890e+00,3.0470e+00,3.0232e+01,-1.4223e+03
-4.1127e-01,-7.2887e-01,3.1752e-01,1.9889e+00,2.2259e+00,3.4257e+00,3.4626e+00,2.9601e+01,-1.2046e+03
2.6555e-02,-1.6747e+00,1.5002e+00,5.8865e-01,9.5148e-01,3.8111e+00,3.5155e+00,3.0194e+01,-1.5888e+03
-2.3775e-01,-1.0779e+00,-1.0501e+00,2.1446e+00,1.4862e+00,3.1205e+00,3.7530e+00,2.9642e+01,-1.1647e+03
-4.2000e-01,-8.4591e-01,-5.7709e-01,2.1018e+00,2.6015e+00,2.5374e+00,3.9348e+00,2.9945e+01,-1.6968e+03
3.2393e-01,-1.7010e+00,7.3400e-01,1.7422e+00,1.0329e+00,3.5847e+00,2.6214e+00,2.9244e+01,-1.3768e+03
-3.6087e-01,-8.6447e-01,1.1376e+00,1.1522e+00,2.3007e+00,3.8906e+00,2.0803e+00,3.0154e+01,-1.2722e+03
-2.7044e-01,-1.1936e+00,3.0778e-01,1.7403e+00,2.9385e+00,3.6444e+00,3.3928e+00,3.0172e+01,-1.6603e+03
-1.7082e-01,-9.1978e-01,1.1210e+00,1.1182e+00,1.4179e+00,3.4819e+00,3.0222e+00,2.9271e+01,-1.4994e+03
