logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
7.9787e-02,-1.4852e+00,1.7278e+00,2.2140e+00,6.6572e-01,3.3289e+00,3.3336e+00,2.9140e+01,-7.5690e+02
1.7014e-01,-1.3029e+00,1.4307e+00,2.2329e+00,2.2164e+00,3.0594e+00,3.2047e+00,2.8718e+01,-6.0917e+02
-1.0232e-01,-1.9979e+00,1.5217e+00,2.4005e+00,6.5843e-01,2.2624e+00,3.7094e+00,2.9190e+01,-8.3355e+02
-5.0488e-01,-1.7080e+00,1.7138e+00,1.9431e+00,7.9298e-01,2.3318e+00,3.6910e+00,2.9227e+01,-8.6422e+02
-1.1955e-01,-1.9467e+00,1.4495e+00,2.0438e+00,9.7564e-01,1.9181e+00,3.5083e+00,2.8619e+01,-8.5432e+02
6.9006e-02,-1.3947e+00,1.6491e+00,2.3295e+00,2.3129e+00,3.0358e+00,3.5712e+00,2.9266e+01,-8.2521e+02
-3.4273e-02,-1.3691e+00,1.3354e+00,2.4849e+00,5.8872e-01,2.1223e+00,3.6275e+00,2.9031e+01,-8.3171e+02
9.4537e-02,-1.5077e+00,1.5864e+00,2.0655e+00,1.9004e+00,2.2347e+00,3.5688e+00,2.8745e+01,-6.3660e+02
2.1261e-01,-1.8159e+00,1.5524e+00,1.7868e+00,1.9095e+00,3.0509e+00,3.2627e+00,2.8557e+01,-8.6396e+02
2.2352e-01,-1.9322e+00,1.3468e+00,2.2755e+00,2.0134e+00,3.1195e+00,3.1791e+00,2.8715e+01,-6.1210e+02
-6.1186e-01,-1.3040e+00,1.6802e+00,2.2556e+00,2.0411e+00,2.4670e+00,3.7015e+00,2.9412e+01,-8.7425e+02
9.9182e-02,-1.9528e+00,1.6056e+00,2.1903e+00,2.0387e+00,3.2427e+00,3.2693e+00,2.9023e+01,-7.6900e+02
4.6139e-02,-1.5279e+00,1.5996e+00,2.0914e+00,2.2249e+00,2.1261e+00,3.5808e+00,2.8869e+01,-7.5829e+02
1.0748e-01,-1.1881e+00,1.2600e+00,2.2015e+00,1.2618e+00,2.1834e+00,3.3660e+00,2.8341e+01,-7.7606e+02
2.0836e-01,-1.8372e+00,1.2673e+00,2.0298e+00,1.9545e+00,2.5508e+00,3.2476e+00,2.8232e+01,-7.9265e+02
-5.9212e-03,-1.7351e+00,1.5765e+00,2.2040e+00,4.7343e-01,2.6128e+00,3.5931e+00,2.8959e+01,-6.4737e+02
1.5709e-01,-1.2182e+00,1.2719e+00,2.1750e+00,1.7823e+00,2.9477e+00,3.1862e+00,2.8424e+01,-8.8356e+02
2.6723e-02,-1.2966e+00,1.3109e+00,2.1744e+00,9.2137e-01,2.2868e+00,3.4504e+00,2.8520e+01,-8.5129e+02
1.8483e-01,-1.7288e+00,1.3213e+00,2.4735e+00,2.4762e+00,1.8675e+00,3.5853e+00,2.9062e+01,-7.5520e+02
2.4485e-01,-1.8456e+00,1.4608e+00,1.8896e+00,2.0782e+00,2.1364e+00,3.4431e+00,2.8401e+01,-8.3949e+02
-6.5566e-02,-1.5752e+00,1.6739e+00,2.5276e+00,2.1542e+00,3.2602e+00,3.5244e+00,2.9510e+01,-8.8007e+02
2.2599e-01,-1.9870e+00,1.5561e+00,2.1453e+00,1.9520e+00,1.9028e+00,3.6625e+00,2.8869e+01,-7.9191e+02
5.4104e-02,-1.1445e+00,1.3848e+00,2.5070e+00,4.4626e-01,3.3384e+00,3.1601e+00,2.9122e+01,-8.7714e+02
2.0918e-01,-1.0827e+00,1.6967e+00,2.2056e+00,1.7021e+00,2.1402e+00,3.7177e+00,2.8960e+01,-7.0984e+02
3.2534e-02,-1.6552e+00,1.6347e+00,1.9808e+00,2.2132e+00,3.0060e+00,3.3731e+00,2.8892e+01,-8.3423e+02
