logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-1.5062e-01,-1.3739e+00,2.3182e+00,1.5321e+00,2.7761e+00,2.5265e+00,4.1915e+00,3.0502e+01,-4.5821e+02
1.3819e-01,-9.1337e-01,2.5148e+00,1.3848e+00,2.5508e+00,2.7879e+00,4.3499e+00,3.0719e+01,-4.2079e+02
-6.4219e-02,-8.7394e-01,2.7538e+00,3.5111e-01,1.8066e+00,2.4798e+00,4.6373e+00,3.1430e+01,-4.6112e+02
-5.0664e-01,-6.4402e-01,2.4533e+00,1.8996e+00,1.9922e+00,4.0839e+00,3.4780e+00,3.0739e+01,-4.5905e+02
-1.2994e-02,-8.8374e-01,2.6451e+00,3.4581e-01,1.7486e+00,4.3540e+00,3.3664e+00,3.1249e+01,-4.5840e+02
8.9616e-02,-6.6152e-01,2.6237e+00,8.8741e-01,1.7006e+00,2.4098e+00,4.4555e+00,3.0856e+01,-4.4130e+02
-3.7910e-01,-7.8303e-01,2.5856e+00,1.9117e+00,2.5938e+00,3.9194e+00,4.1878e+00,3.1080e+01,-4.5841e+02
3.2108e-01,-1.1089e+00,2.4519e+00,8.3813e-01,2.2461e+00,3.9578e+00,4.0066e+00,3.0708e+01,-4.5795e+02
-6.8167e-02,-9.2930e-01,2.5847e+00,2.2122e+00,2.0091e+00,2.4404e+00,4.4968e+00,3.1081e+01,-4.4171e+02
-5.4199e-03,-5.3356e-01,2.7247e+00,2.4329e+00,1.0516e+00,3.4123e+00,4.4627e+00,3.1090e+01,-4.4980e+02
2.9001e-02,-6.8942e-01,2.7581e+00,1.8157e-01,2.4241e+00,2.1440e+00,4.5688e+00,3.1234e+01,-4.1213e+02
1.8466e-01,-5.3723e-01,2.2796e+00,2.7694e+00,1.3475e+00,3.1328e+00,4.0908e+00,3.0218e+01,-4.5887e+02
1.5438e-01,-1.8676e+00,2.2872e+00,3.6203e-01,9.7777e-01,4.0913e+00,2.4501e+00,3.0485e+01,-4.5454e+02
-1.7585e-02,-7.9452e-01,2.6606e+00,9.5365e-01,3.0790e+00,3.2719e+00,4.4195e+00,3.1102e+01,-4.2738e+02
3.4351e-01,-7.4095e-01,2.6111e+00,2.7337e-01,1.5004e+00,2.6435e+00,4.4532e+00,3.0798e+01,-4.6256e+02
4.6299e-01,-1.3607e+00,2.5865e+00,1.9054e+00,2.9797e+00,2.3011e+00,4.5139e+00,3.1099e+01,-4.6223e+02
-1.7610e-01,-1.7476e+00,2.2341e+00,1.5210e+00,9.6816e-01,2.1950e+00,4.1845e+00,3.0312e+01,-4.3553e+02
1.6054e-01,-1.1947e+00,2.2156e+00,1.8442e+00,2.5393e+00,3.6651e+00,3.8476e+00,3.0216e+01,-4.4933e+02
-3.6845e-01,-8.4154e-01,2.5508e+00,1.9434e+00,1.1836e+00,2.0586e+00,4.4511e+00,3.1008e+01,-4.3973e+02
-2.3748e-01,-5.7385e-01,2.5782e+00,1.8379e-01,2.3266e+00,4.2248e+00,2.7880e+00,3.0922e+01,-4.2101e+02
7.2403e-02,-1.6081e+00,2.3534e+00,2.0224e+00,1.3782e+00,2.4667e+00,4.3083e+00,3.0581e+01,-4.2262e+02
-3.5098e-02,-5.8701e-01,2.6037e+00,1.3849e+00,2.0784e+00,3.2839e+00,4.3484e+00,3.0801e+01,-4.5339e+02
-1.3932e-01,-1.6850e+00,2.3286e+00,8.4657e-01,2.7213e+00,2.7689e+00,4.2350e+00,3.0577e+01,-4.4633e+02
4.7855e-01,-7.1702e-01,2.2456e+00,2.5529e+00,2.4692e+00,2.9651e+00,4.0811e+00,3.0103e+01,-4.4275e+02
1.4372e-01,-8.4986e-01,2.5980e+00,2.3761e-01,7.4481e-01,4.2563e+00,3.7634e+00,3.1068e+01,-4.6305e+02
2.8578e-01,-5.8893e-01,2.6233e+00,1.4011e+00,2.7549e+00,4.1893e+00,3.4468e+00,3.0859e+01,-4.2836e+02
-4.5933e-01,-5.6466e-01,2.5618e+00,6.8219e-01,1.4380e+00,4.2479e+00,2.0199e+00,3.0951e+01,-4.4574e+02
