logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
4.4174e-02,-1.3126e+00,1.4381e+00,2.3275e+00,1.5286e+00,3.4526e+00,3.2711e+00,-4.7644e+02
1.5028e-01,-5.4398e-01,1.5662e+00,2.3313e+00,3.3208e+00,2.0511e+00,2.7010e+00,-4.8831e+02
1.9462e-02,-1.5809e+00,1.4402e+00,2.3620e+00,2.0030e+00,2.4981e+00,3.7470e+00,-5.0016e+02
9.6464e-02,-1.4656e+00,1.4097e+00,2.3592e+00,2.2555e+00,3.2719e+00,3.5010e+00,-5.0488e+02
2.2098e-03,-1.4927e+00,1.3808e+00,2.2499e+00,2.4373e+00,3.4981e+00,2.8773e+00,-5.1017e+02
2.8093e-02,-1.3713e+00,1.3687e+00,2.3180e+00,6.1471e-01,3.5859e+00,2.5922e+00,-4.6855e+02
2.8973e-02,-5.6115e-01,1.5426e+00,2.5259e+00,1.1151e+00,3.5845e+00,2.5908e+00,-4.0875e+02
-1.6360e-01,-6.4561e-01,1.4609e+00,2.5570e+00,9.0047e-01,2.5845e+00,3.7172e+00,-4.3935e+02
-6.7086e-02,-5.0823e-01,1.5264e+00,2.5432e+00,2.0367e+00,3.5432e+00,2.4624e+00,-5.0343e+02
7.0964e-02,-1.9516e+00,1.4528e+00,2.2496e+00,1.8812e+00,3.4715e+00,3.2858e+00,-5.0013e+02
-8.6608e-02,-9.0398e-01,1.4601e+00,2.3769e+00,1.0859e+00,3.5856e+00,2.2283e+00,-4.5627e+02
-9.3832e-02,-1.9475e+00,1.3558e+00,2.3536e+00,1.3983e+00,2.2143e+00,3.7665e+00,-4.3583e+02
-2.9673e-02,-1.2424e+00,1.4978e+00,2.2538e+00,1.5357e+00,3.5768e+00,2.7559e+00,-4.9580e+02
-9.7507e-02,-1.7569e+00,1.3712e+00,2.3575e+00,1.5201e+00,1.9455e+00,3.7772e+00,-4.6171e+02
1.1836e-01,-5.8108e-01,1.5480e+00,2.6176e+00,1.7123e+00,1.5550e+00,3.8090e+00,-5.0519e+02
1.1216e-02,-9.8881e-01,1.4183e+00,2.4185e+00,2.0073e+00,3.2399e+00,3.5348e+00,-5.0818e+02
-4.0318e-03,-8.1211e-01,1.4668e+00,2.4414e+00,1.6884e+00,3.5406e+00,2.8505e+00,-4.7450e+02
-1.0609e-01,-1.4042e+00,1.3685e+00,2.3823e+00,1.4934e+00,1.8444e+00,3.7715e+00,-4.5435e+02
4.7659e-02,-6.8278e-01,1.4935e+00,2.5559e+00,1.5990e+00,2.3232e+00,3.7672e+00,-5.0671e+02
-1.5632e-02,-1.2387e+00,1.3541e+00,2.4622e+00,1.2441e+00,1.6860e+00,3.7985e+00,-4.5872e+02
-2.2444e-02,-6.9790e-01,1.5397e+00,2.3783e+00,2.7601e+00,3.4359e+00,2.6581e+00,-4.5782e+02
-3.6012e-02,-1.3656e+00,1.4405e+00,2.3899e+00,1.2212e+00,2.1891e+00,3.7951e+00,-4.7768e+02
4.5429e-02,-9.7232e-01,1.4246e+00,2.3233e+00,2.5790e+00,3.5017e+00,2.4935e+00,-5.0711e+02
1.1506e-01,-8.2121e-01,1.4832e+00,2.4782e+00,1.0465e+00,3.6146e+00,2.1957e+00,-4.3578e+02
7.9709e-02,-7.1793e-01,1.5367e+00,2.4678e+00,2.0496e+00,3.5445e+00,2.9049e+00,-4.2282e+02
8.0764e-02,-5.1675e-01,1.5198e+00,2.6232e+00,2.3988e+00,2.3862e+00,3.7540e+00,-4.8749e+02
-9.8364e-02,-1.1296e+00,1.4243e+00,2.2936e+00,1.8021e+00,3.5741e+00,2.0052e+00,-5.0415e+02
1.4848e-02,-1.5312e+00,1.4344e+00,2.2289e+00,1.3756e+00,3.6103e+00,1.9659e+00,-4.6198e+02
-2.4082e-02,-1.2462e+00,1.3968e+00,2.4234e+00,9.5867e-01,2.3022e+00,3.7824e+00,-4.9827e+02
-6.0762e-02,-1.6766e+00,1.2907e+00,2.4036e+00,1.9625e+00,1.6920e+00,3.7580e+00,-4.5673e+02
1.1992e-01,-6.1393e-01,1.6396e+00,2.4310e+00,2.6672e+00,3.5154e+00,2.5051e+00,-4.9857e+02
-2.6166e-01,-9.0256e-01,1.4725e+00,2.4034e+00,1.2696e+00,2.3020e+00,3.7319e+00,-5.0934e+02
1.2112e-01,-1.2551e+00,1.5164e+00,2.0089e+00,3.0911e+00,3.2868e+00,2.3543e+00,-5.0909e+02
-5.1727e-02,-6.9553e-01,1.4142e+00,2.5313e+00,1.5615e+00,3.4235e+00,3.2565e+00,-4.8532e+02
5.2150e-02,-1.5848e+00,1.3892e+00,2.3326e+00,1.7698e+00,3.5066e+00,3.1221e+00,-4.9183e+02
-2.3434e-02,-5.5443e-01,1.5471e+00,2.5872e+00,1.2239e+00,2.6332e+00,3.7688e+00,-4.3632e+02
-3.4637e-02,-1.0646e+00,1.4193e+00,2.3582e+00,2.4240e+00,3.3934e+00,3.2548e+00,-4.5232e+02
-2.9965e-02,-5.9707e-01,1.4639e+00,2.6231e+00,1.0859e+00,2.3781e+00,3.7598e+00,-5.0395e+02
-9.5020e-02,-1.7767e+00,1.3863e+00,2.3640e+00,1.1312e+00,2.0347e+00,3.7765e+00,-4.4358e+02
-7.4428e-02,-9.8471e-01,1.4967e+00,2.4156e+00,1.5667e+00,3.0881e+00,3.6244e+00,-5.0307e+02
5.4693e-02,-1.3471e+00,1.4662e+00,2.1376e+00,2.8946e+00,3.3372e+00,2.9955e+00,-5.0836e+02
2.6581e-03,-1.2660e+00,1.3389e+00,2.3656e+00,1.1624e+00,3.5638e+00,2.7606e+00,-4.6887e+02
8.3646e-02,-7.3758e-01,1.6065e+00,2.1707e+00,3.1789e+00,3.0401e+00,2.7258e+00,-4.9129e+02
6.9556e-02,-1.2525e+00,1.4764e+00,2.3617e+00,2.3819e+00,3.0293e+00,3.6249e+00,-4.8253e+02
9.4346e-02,-6.7372e-01,1.5186e+00,2.5435e+00,1.1097e+00,3.5262e+00,3.1162e+00,-4.6228e+02
6.4643e-02,-1.3257e+00,1.5027e+00,2.1948e+00,2.9339e+00,2.4741e+00,3.5661e+00,-5.1197e+02
-7.3657e-02,-5.7068e-01,1.5919e+00,2.4777e+00,1.1226e+00,3.5736e+00,2.5266e+00,-4.7794e+02
1.8295e-02,-5.8633e-01,1.4925e+00,2.5944e+00,2.0148e+00,2.5222e+00,3.7347e+00,-4.9134e+02
8.2335e-03,-7.1429e-01,1.4697e+00,2.4901e+00,1.5256e+00,3.5789e+00,2.4719e+00,-4.2911e+02
-2.5832e-02,-1.0068e+00,1.3986e+00,2.4516e+00,2.5546e+00,2.4748e+00,3.6748e+00,-5.1003e+02
-4.2976e-02,-8.4298e-01,1.4982e+00,2.4817e+00,5.9824e-01,2.7403e+00,3.7495e+00,-4.4696e+02
1.5217e-01,-7.8190e-01,1.5160e+00,2.2260e+00,3.2880e+00,1.7413e+00,2.9539e+00,-4.7286e+02
3.6415e-03,-1.1706e+00,1.4705e+00,2.2501e+00,2.9152e+00,2.0368e+00,3.5809e+00,-4.7223e+02
-2.5870e-03,-1.4953e+00,1.3400e+00,2.3377e+00,6.9391e-01,3.5365e+00,3.0330e+00,-5.0960e+02
-4.1966e-03,-1.5271e+00,1.4822e+00,2.2084e+00,2.2129e+00,3.4631e+00,3.1913e+00,-4.9298e+02
-1.6952e-01,-1.3700e+00,1.3107e+00,2.4033e+00,1.4694e+00,1.3857e+00,3.7585e+00,-4.8859e+02
-2.8849e-02,-7.2103e-01,1.4453e+00,2.5013e+00,9.5803e-01,3.4924e+00,3.1597e+00,-4.6753e+02
4.5323e-02,-9.2442e-01,1.4156e+00,2.4833e+00,2.1763e+00,2.9968e+00,3.6309e+00,-4.6533e+02
-1.0099e-01,-1.2811e+00,1.4599e+00,2.3273e+00,9.3300e-01,2.9927e+00,3.6680e+00,-4.9512e+02
8.3261e-02,-1.0191e+00,1.4694e+00,2.4613e+00,1.1762e+00,3.3314e+00,3.5032e+00,-4.8127e+02
-8.4262e-02,-1.6257e+00,1.4223e+00,2.3366e+00,9.3974e-01,2.7798e+00,3.7190e+00,-4.3834e+02
6.8036e-02,-6.4702e-01,1.5963e+00,2.1552e+00,3.2979e+00,2.1021e+00,2.8535e+00,-4.9716e+02
3.1251e-03,-1.1883e+00,1.3567e+00,2.4782e+00,7.0511e-01,2.2940e+00,3.7740e+00,-4.5805e+02
1.1337e-01,-5.4047e-01,1.5875e+00,2.5208e+00,2.5027e+00,3.5688e+00,2.3917e+00,-5.0574e+02
8.3271e-02,-6.4232e-01,1.4691e+00,2.5907e+00,2.1452e+00,2.7151e+00,3.7255e+00,-5.0103e+02
8.2089e-02,-6.6046e-01,1.4774e+00,2.5967e+00,1.6356e+00,1.6266e+00,3.8086e+00,-4.4762e+02
5.5115e-02,-1.0210e+00,1.4626e+00,2.3170e+00,2.7037e+00,3.4932e+00,2.0438e+00,-4.5192e+02
6.4435e-02,-1.8680e+00,1.3790e+00,2.2767e+00,2.2305e+00,3.5191e+00,3.0031e+00,-5.1122e+02
-2.6130e-02,-1.4269e+00,1.3187e+00,2.4210e+00,2.1855e+00,1.8494e+00,3.7657e+00,-4.5527e+02
-1.0649e-01,-1.2023e+00,1.3227e+00,2.4635e+00,1.0388e+00,1.8459e+00,3.7673e+00,-4.7453e+02
-1.9080e-01,-1.6640e+00,1.3215e+00,2.3621e+00,1.2826e+00,1.6424e+00,3.7584e+00,-4.7933e+02
1.3586e-01,-5.4833e-01,1.6148e+00,2.5644e+00,6.3204e-01,3.5897e+00,2.9066e+00,-5.0015e+02
1.0393e-01,-5.5947e-01,1.5938e+00,2.3778e+00,3.1494e+00,3.2069e+00,1.8663e+00,-4.3107e+02
-6.9959e-02,-1.3851e+00,1.3517e+00,2.4124e+00,1.8528e+00,2.6924e+00,3.7036e+00,-4.6440e+02
-7.0427e-02,-1.3209e+00,1.3510e+00,2.4012e+00,9.5872e-01,3.1560e+00,3.5928e+00,-4.6935e+02
-1.5222e-01,-1.9835e+00,1.4036e+00,2.3126e+00,1.1456e+00,2.7988e+00,3.7006e+00,-4.7048e+02
-1.1086e-01,-1.1728e+00,1.3947e+00,2.4237e+00,7.1481e-01,1.8183e+00,3.7739e+00,-4.3709e+02
1.0355e-01,-8.6439e-01,1.4120e+00,2.4797e+00,2.0348e+00,3.5654e+00,2.7949e+00,-4.9652e+02
5.4533e-02,-8.3853e-01,1.5217e+00,2.4355e+00,1.3820e+00,3.5090e+00,3.1925e+00,-4.4611e+02
-1.1085e-01,-9.8939e-01,1.4643e+00,2.4380e+00,6.9681e-01,1.8755e+00,3.7869e+00,-5.0885e+02
1.2595e-01,-7.0307e-01,1.6440e+00,2.3455e+00,2.7592e+00,3.4574e+00,2.9097e+00,-5.0891e+02
-3.5932e-02,-1.1162e+00,1.4925e+00,2.4006e+00,1.8772e+00,2.9211e+00,3.6887e+00,-4.7686e+02
1.7348e-02,-1.7427e+00,1.3676e+00,2.3761e+00,1.0987e+00,3.1359e+00,3.6216e+00,-4.5711e+02
-7.9896e-03,-1.0243e+00,1.4696e+00,2.3620e+00,2.6271e+00,1.9888e+00,3.7083e+00,-4.9112e+02
8.6817e-02,-7.5477e-01,1.3691e+00,2.5831e+00,2.3803e+00,2.8202e+00,3.6654e+00,-5.1000e+02
-6.2524e-02,-1.6044e+00,1.3884e+00,2.3833e+00,1.1428e+00,1.8222e+00,3.7764e+00,-4.7029e+02
1.0488e-01,-7.5743e-01,1.5323e+00,2.5221e+00,1.9446e+00,2.9537e+00,3.7163e+00,-5.0663e+02
-1.3239e-01,-1.1817e+00,1.3430e+00,2.4368e+00,4.6403e-01,2.8584e+00,3.6788e+00,-4.8801e+02
7.7617e-02,-1.1651e+00,1.4959e+00,2.2970e+00,2.8402e+00,2.6278e+00,3.5937e+00,-4.6159e+02
-1.5493e-01,-1.0239e+00,1.4409e+00,2.4323e+00,1.3974e+00,1.8742e+00,3.7648e+00,-4.9224e+02
8.6642e-02,-6.7088e-01,1.5504e+00,2.4704e+00,2.7201e+00,3.4245e+00,2.8898e+00,-4.9438e+02
1.1685e-01,-6.1197e-01,1.4775e+00,2.5398e+00,2.6090e+00,3.5163e+00,2.2868e+00,-4.5860e+02
-2.6858e-02,-1.4255e+00,1.3469e+00,2.4147e+00,2.3178e+00,2.2443e+00,3.7295e+00,-5.0588e+02
2.2479e-02,-1.7283e+00,1.4502e+00,2.3469e+00,2.0793e+00,1.5213e+00,3.7814e+00,-4.9982e+02
-1.6248e-01,-1.7129e+00,1.2803e+00,2.3935e+00,7.9555e-01,2.1949e+00,3.7423e+00,-4.9890e+02
1.3726e-01,-5.7170e-01,1.5128e+00,2.3909e+00,3.2795e+00,2.4899e+00,2.8080e+00,-4.8158e+02
1.0262e-02,-1.4802e+00,1.3450e+00,2.3709e+00,1.3142e+00,3.3379e+00,3.4657e+00,-4.5872e+02
6.0391e-02,-7.1132e-01,1.5388e+00,2.1647e+00,3.3081e+00,2.3835e+00,1.9625e+00,-5.0634e+02
1.1908e-01,-8.8488e-01,1.4965e+00,2.4239e+00,2.4813e+00,3.5526e+00,2.3178e+00,-4.9150e+02
6.8774e-03,-5.4626e-01,1.6101e+00,2.4182e+00,2.7848e+00,3.4553e+00,2.5229e+00,-4.4453e+02
7.7932e-03,-1.3625e+00,1.4792e+00,2.3382e+00,9.7889e-01,3.1375e+00,3.6416e+00,-4.7544e+02
-5.0122e-02,-1.5326e+00,1.4073e+00,2.3940e+00,7.6366e-01,2.1279e+00,3.7756e+00,-4.6345e+02
-4.3816e-02,-1.2246e+00,1.3816e+00,2.3513e+00,1.2192e+00,3.5586e+00,2.7924e+00,-4.8546e+02
2.5880e-02,-5.1467e-01,1.5301e+00,2.5575e+00,1.7116e+00,3.5970e+00,2.3665e+00,-4.8529e+02
-3.7917e-02,-5.2078e-01,1.6334e+00,2.4857e+00,2.7420e+00,2.2766e+00,3.6801e+00,-4.6312e+02
-8.5231e-02,-6.2283e-01,1.4513e+00,2.5310e+00,1.3543e+00,3.4839e+00,3.0796e+00,-4.8316e+02
-5.2230e-02,-1.8311e+00,1.3119e+00,2.3849e+00,1.1639e+00,2.9659e+00,3.6639e+00,-4.9756e+02
1.1859e-01,-6.6643e-01,1.6009e+00,2.4908e+00,1.0736e+00,3.6159e+00,2.5200e+00,-4.8612e+02
-1.6427e-01,-1.0514e+00,1.4926e+00,2.4036e+00,8.2739e-01,2.0553e+00,3.7569e+00,-4.7006e+02
1.2365e-01,-1.0980e+00,1.4361e+00,2.3894e+00,2.3408e+00,3.5394e+00,2.7215e+00,-5.1023e+02
-2.7664e-02,-5.5639e-01,1.4932e+00,2.5398e+00,9.8252e-01,3.5951e+00,2.6225e+00,-5.0016e+02
7.9235e-02,-1.3329e+00,1.4233e+00,2.1750e+00,3.0680e+00,2.6587e+00,3.3873e+00,-4.9005e+02
1.9902e-01,-7.1997e-01,1.5808e+00,2.1409e+00,3.3563e+00,1.9163e+00,2.0636e+00,-5.0717e+02
3.0663e-02,-7.7022e-01,1.4465e+00,2.4938e+00,2.4206e+00,3.1290e+00,3.5473e+00,-4.3568e+02
9.2748e-03,-5.2288e-01,1.6532e+00,2.4980e+00,1.8133e+00,3.5292e+00,3.0590e+00,-5.0397e+02
9.9540e-02,-7.4425e-01,1.4693e+00,2.5692e+00,1.8521e+00,1.5625e+00,3.8008e+00,-4.8135e+02
1.0276e-01,-1.4891e+00,1.4464e+00,2.2998e+00,6.9720e-01,3.6113e+00,2.6030e+00,-5.0789e+02
1.1935e-01,-1.0630e+00,1.4709e+00,2.2693e+00,2.8959e+00,3.3590e+00,2.9905e+00,-4.9215e+02
-8.8749e-02,-1.3510e+00,1.4172e+00,2.3792e+00,5.1619e-01,1.5143e+00,3.7924e+00,-4.5393e+02
-1.2715e-02,-1.0199e+00,1.3320e+00,2.4853e+00,2.0928e+00,2.9671e+00,3.6425e+00,-4.9207e+02
8.1553e-03,-5.1624e-01,1.4759e+00,2.5818e+00,1.5014e+00,3.5839e+00,2.1583e+00,-5.0472e+02
1.8626e-02,-1.6743e+00,1.3580e+00,2.2780e+00,2.4339e+00,3.4339e+00,3.0971e+00,-4.9737e+02
7.7828e-02,-7.7134e-01,1.4115e+00,2.5652e+00,1.1765e+00,3.1631e+00,3.6188e+00,-4.7086e+02
9.1822e-02,-6.1291e-01,1.6367e+00,2.4013e+00,2.7059e+00,3.4969e+00,2.6508e+00,-4.6508e+02
4.0232e-02,-1.5143e+00,1.3907e+00,2.3524e+00,2.4122e+00,1.9438e+00,3.7522e+00,-4.7952e+02
4.2426e-02,-6.6123e-01,1.5203e+00,2.2795e+00,3.2064e+00,2.5888e+00,3.0172e+00,-5.0615e+02
-2.6929e-04,-1.3202e+00,1.4002e+00,2.4056e+00,1.9142e+00,2.5691e+00,3.7503e+00,-4.4621e+02
4.7985e-02,-6.3770e-01,1.5432e+00,2.5239e+00,2.0614e+00,3.2621e+00,3.5300e+00,-5.1195e+02
1.2877e-01,-8.5984e-01,1.4974e+00,2.4465e+00,8.8738e-01,3.5972e+00,2.7337e+00,-4.6586e+02
-6.1470e-02,-1.5599e+00,1.3891e+00,2.3844e+00,1.0435e+00,2.0432e+00,3.7806e+00,-4.1366e+02
-5.1132e-02,-1.5960e+00,1.2966e+00,2.4231e+00,6.8361e-01,1.5868e+00,3.7876e+00,-4.4817e+02
3.0570e-02,-1.7669e+00,1.3299e+00,2.3306e+00,2.6534e+00,1.4642e+00,3.6920e+00,-4.9358e+02
-1.9990e-02,-7.1614e-01,1.5679e+00,2.4049e+00,8.4749e-01,3.6088e+00,2.4255e+00,-4.6772e+02
-3.1710e-02,-1.3349e+00,1.4172e+00,2.3452e+00,2.5729e+00,2.3476e+00,3.6962e+00,-4.4041e+02
4.3934e-02,-1.1962e+00,1.4146e+00,2.3300e+00,2.7366e+00,1.6863e+00,3.6781e+00,-4.6595e+02
2.9372e-02,-1.7508e+00,1.3220e+00,2.4178e+00,9.7855e-01,2.4180e+00,3.7686e+00,-4.8464e+02
2.5562e-02,-6.6258e-01,1.5372e+00,2.4664e+00,1.0853e+00,3.5979e+00,2.1218e+00,-5.0707e+02
9.6890e-02,-6.7571e-01,1.5561e+00,2.1983e+00,3.3209e+00,1.7928e+00,2.6764e+00,-4.8649e+02
-1.4739e-01,-1.2949e+00,1.3205e+00,2.4286e+00,1.2290e+00,1.6021e+00,3.7584e+00,-4.5687e+02
8.8436e-02,-1.4690e+00,1.4409e+00,2.2857e+00,2.0650e+00,3.5947e+00,2.1067e+00,-5.0083e+02
8.0720e-02,-1.5741e+00,1.4437e+00,2.2905e+00,2.2801e+00,3.3999e+00,3.3631e+00,-5.0873e+02
-4.5874e-02,-1.4119e+00,1.4748e+00,2.3867e+00,1.2808e+00,1.9074e+00,3.7989e+00,-5.0409e+02
-1.2294e-01,-1.7381e+00,1.2605e+00,2.4127e+00,1.0660e+00,1.4892e+00,3.7682e+00,-4.8620e+02
3.0010e-02,-1.3115e+00,1.3493e+00,2.4491e+00,5.3230e-01,2.4845e+00,3.7684e+00,-4.5602e+02
6.7692e-02,-5.8625e-01,1.5127e+00,2.4823e+00,2.7516e+00,3.4866e+00,2.0245e+00,-5.0951e+02
-2.2979e-02,-1.4228e+00,1.4033e+00,2.2394e+00,2.4538e+00,3.5181e+00,2.7250e+00,-4.9224e+02
1.8135e-02,-1.0135e+00,1.3838e+00,2.4188e+00,1.5224e+00,3.4508e+00,3.2683e+00,-4.8327e+02
-1.5747e-01,-6.9056e-01,1.5780e+00,2.4589e+00,1.1839e+00,2.8395e+00,3.6922e+00,-4.5711e+02
7.4494e-02,-6.9330e-01,1.5622e+00,2.5406e+00,8.4007e-01,1.7590e+00,3.8207e+00,-4.9340e+02
5.4331e-02,-1.5616e+00,1.4893e+00,2.2176e+00,5.4441e-01,3.6093e+00,2.5912e+00,-4.9669e+02
1.1354e-01,-6.0493e-01,1.5060e+00,2.6123e+00,1.3452e+00,3.2549e+00,3.5683e+00,-4.3131e+02
5.1134e-02,-6.1964e-01,1.6097e+00,2.4293e+00,2.8751e+00,2.8745e+00,3.5075e+00,-4.3293e+02
-4.6674e-02,-1.2447e+00,1.4336e+00,2.4046e+00,1.3255e+00,2.1381e+00,3.7951e+00,-4.9557e+02
9.3686e-02,-8.0922e-01,1.5111e+00,2.5258e+00,1.1851e+00,2.1531e+00,3.8095e+00,-4.7598e+02
-1.0908e-01,-7.3475e-01,1.4822e+00,2.5007e+00,9.5252e-01,2.7993e+00,3.7130e+00,-4.6667e+02
1.5029e-02,-1.0556e+00,1.4152e+00,2.3268e+00,2.8830e+00,2.4070e+00,3.5807e+00,-4.8685e+02
1.4137e-01,-5.4853e-01,1.5572e+00,2.5298e+00,2.8326e+00,3.4090e+00,2.7880e+00,-4.7678e+02
5.0941e-02,-8.4008e-01,1.3861e+00,2.4635e+00,2.5130e+00,3.4996e+00,2.7313e+00,-4.9972e+02
-1.4253e-02,-8.1043e-01,1.4733e+00,2.4977e+00,1.6885e+00,3.0515e+00,3.6433e+00,-4.4307e+02
2.6896e-02,-6.0530e-01,1.6022e+00,2.4952e+00,6.4553e-01,3.4874e+00,3.2080e+00,-4.8172e+02
5.1293e-02,-1.3527e+00,1.3440e+00,2.3622e+00,1.2789e+00,3.5959e+00,2.3842e+00,-5.0991e+02
1.3010e-01,-6.0070e-01,1.5123e+00,2.5868e+00,1.8472e+00,3.4746e+00,3.2215e+00,-4.7373e+02
7.8918e-02,-9.6392e-01,1.5638e+00,2.3384e+00,1.5089e+00,3.6119e+00,2.4388e+00,-4.9362e+02
-3.6885e-02,-9.8939e-01,1.5606e+00,2.3363e+00,2.0178e+00,3.2902e+00,3.5154e+00,-4.8824e+02
1.0155e-01,-1.2452e+00,1.3837e+00,2.4356e+00,2.1599e+00,3.2237e+00,3.5437e+00,-5.0162e+02
-1.4047e-01,-1.3421e+00,1.5129e+00,2.3180e+00,1.3640e+00,2.2349e+00,3.7567e+00,-5.0517e+02
-9.9898e-02,-1.1988e+00,1.3122e+00,2.4314e+00,1.8756e+00,2.8608e+00,3.6650e+00,-4.9188e+02
-1.0105e-01,-1.3716e+00,1.4415e+00,2.3256e+00,1.0601e+00,3.0664e+00,3.6277e+00,-4.9280e+02
1.4614e-02,-1.6755e+00,1.4279e+00,2.2955e+00,2.3625e+00,2.8017e+00,3.6897e+00,-4.8484e+02
6.3181e-02,-9.8229e-01,1.5381e+00,1.9006e+00,3.2618e+00,2.6331e+00,2.7995e+00,-5.0311e+02
8.6687e-02,-6.0273e-01,1.5718e+00,2.5508e+00,2.4675e+00,2.5504e+00,3.7369e+00,-4.8038e+02
7.3121e-02,-7.4059e-01,1.5020e+00,2.5328e+00,2.5101e+00,2.6131e+00,3.6885e+00,-4.6031e+02
3.0878e-02,-6.5140e-01,1.4138e+00,2.5962e+00,2.0313e+00,3.0130e+00,3.6261e+00,-4.9110e+02
1.7748e-02,-1.0363e+00,1.4603e+00,2.4048e+00,2.0788e+00,3.3011e+00,3.4486e+00,-4.7999e+02
-5.8859e-02,-1.6982e+00,1.3582e+00,2.3915e+00,7.6802e-01,2.6158e+00,3.7459e+00,-4.4058e+02
-8.0585e-02,-8.1202e-01,1.4089e+00,2.4621e+00,1.5110e+00,3.4124e+00,3.3162e+00,-4.9243e+02
4.5360e-02,-7.6274e-01,1.5437e+00,2.3959e+00,2.2468e+00,3.4460e+00,3.2267e+00,-4.6642e+02
4.5747e-02,-1.6612e+00,1.3290e+00,2.3028e+00,1.4617e+00,3.5503e+00,2.9020e+00,-5.0533e+02
-8.2747e-02,-1.1541e+00,1.4328e+00,2.4009e+00,2.1877e+00,2.2452e+00,3.7236e+00,-4.2404e+02
1.7895e-03,-1.1006e+00,1.4677e+00,2.3874e+00,1.4823e+00,3.1663e+00,3.6220e+00,-4.6509e+02
-2.3952e-02,-6.8994e-01,1.4654e+00,2.4899e+00,1.1422e+00,3.5625e+00,2.7765e+00,-4.6357e+02
1.9258e-02,-1.3206e+00,1.4317e+00,2.2270e+00,2.5381e+00,3.4810e+00,2.8252e+00,-5.0039e+02
4.5932e-03,-5.3761e-01,1.5981e+00,2.5219e+00,1.6811e+00,3.5553e+00,2.8851e+00,-4.7421e+02
1.2021e-01,-5.5549e-01,1.5046e+00,2.6091e+00,1.8008e+00,3.5130e+00,3.0813e+00,-4.7544e+02
4.7899e-02,-8.6385e-01,1.5207e+00,2.2514e+00,3.0528e+00,2.4559e+00,3.4303e+00,-4.5540e+02
1.5149e-02,-1.5352e+00,1.4767e+00,2.2952e+00,2.4100e+00,2.7692e+00,3.6873e+00,-4.9378e+02
1.0265e-01,-7.1287e-01,1.5186e+00,2.5675e+00,1.8717e+00,2.8845e+00,3.7223e+00,-4.9531e+02
5.7376e-02,-1.1269e+00,1.3921e+00,2.4446e+00,1.1546e+00,3.3518e+00,3.4738e+00,-5.0166e+02
-2.5791e-02,-7.1059e-01,1.5097e+00,2.5103e+00,2.1702e+00,2.8196e+00,3.7067e+00,-4.4573e+02
-4.7266e-02,-5.2789e-01,1.5114e+00,2.5856e+00,9.0517e-01,3.2064e+00,3.5931e+00,-5.0908e+02
-4.6337e-02,-1.8619e+00,1.3578e+00,2.2926e+00,2.2261e+00,3.2907e+00,3.4654e+00,-4.7051e+02
-1.4426e-02,-9.8839e-01,1.4605e+00,2.4430e+00,1.8697e+00,2.9084e+00,3.6910e+00,-4.3070e+02
-8.8341e-02,-1.0481e+00,1.4962e+00,2.3657e+00,1.3781e+00,3.2781e+00,3.4903e+00,-4.8680e+02
-1.4086e-02,-6.3996e-01,1.4930e+00,2.5920e+00,1.6357e+00,2.2401e+00,3.7763e+00,-4.3046e+02
-5.9095e-02,-6.3344e-01,1.4998e+00,2.5568e+00,1.3628e+00,3.2874e+00,3.4845e+00,-5.0663e+02
4.3028e-02,-8.3770e-01,1.4085e+00,2.5249e+00,1.7014e+00,3.0344e+00,3.6399e+00,-4.8722e+02
9.8821e-02,-8.0715e-01,1.5236e+00,2.2222e+00,3.1768e+00,2.6723e+00,3.2011e+00,-5.1028e+02
