logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-7.5019e-01,-1.0993e+00,1.6957e+00,1.5620e+00,9.2084e-01,3.0944e+00,2.7585e+00,2.8254e+01,-1.1103e+03
1.2611e-02,-1.1632e+00,1.6462e+00,2.2565e+00,2.0064e+00,2.5004e+00,3.1521e+00,2.8221e+01,-1.1318e+03
-2.6864e-01,-1.3249e+00,1.5766e+00,2.2286e+00,5.6399e-01,2.7145e+00,3.1449e+00,2.8313e+01,-1.2056e+03
-9.8781e-01,-1.7780e+00,1.7109e+00,9.2388e-01,1.2666e+00,2.2688e+00,3.3337e+00,2.8209e+01,-9.4575e+02
-9.2789e-01,-1.6494e+00,1.6674e+00,1.4105e+00,2.1718e+00,3.0135e+00,2.9021e+00,2.8317e+01,-1.2169e+03
2.1612e-01,-1.9609e+00,1.6538e+00,1.5596e+00,2.4189e+00,2.9566e+00,2.6843e+00,2.8090e+01,-1.3128e+03
-5.7838e-01,-1.6379e+00,1.6713e+00,1.3048e+00,2.2749e+00,2.9703e+00,2.6028e+00,2.8230e+01,-1.2205e+03
-7.1287e-01,-1.6707e+00,1.6113e+00,1.6545e+00,1.8787e+00,3.0705e+00,2.5566e+00,2.8238e+01,-1.1475e+03
-8.3782e-01,-1.9942e+00,1.6258e+00,2.0646e+00,1.4367e+00,2.4427e+00,3.3105e+00,2.8445e+01,-1.0566e+03
-7.1397e-01,-1.4965e+00,1.6529e+00,1.3953e+00,6.2075e-01,3.1098e+00,2.6384e+00,2.8252e+01,-1.2895e+03
-8.8249e-01,-1.3836e+00,1.7055e+00,9.8254e-01,1.2717e+00,2.8056e+00,3.1384e+00,2.8129e+01,-9.9773e+02
-9.4264e-01,-1.3086e+00,1.6777e+00,1.6663e+00,1.0862e+00,1.8573e+00,3.2938e+00,2.8074e+01,-9.3896e+02
-3.4426e-01,-1.1794e+00,1.6190e+00,2.0479e+00,6.2781e-01,2.8374e+00,2.9594e+00,2.8109e+01,-1.0904e+03
-8.5774e-01,-1.3416e+00,1.6798e+00,4.7781e-01,1.5243e+00,1.8906e+00,3.3380e+00,2.8111e+01,-1.2869e+03
-8.4625e-01,-1.6036e+00,1.4805e+00,1.7643e+00,9.9515e-01,2.8633e+00,2.8808e+00,2.8046e+01,-1.3097e+03
-6.8518e-01,-1.1259e+00,1.6362e+00,2.0311e+00,2.1195e+00,2.4363e+00,3.0956e+00,2.8250e+01,-1.2047e+03
-2.1712e-01,-1.2359e+00,1.6233e+00,1.8985e+00,1.8153e+00,2.5238e+00,3.0854e+00,2.8051e+01,-1.2176e+03
2.2036e-01,-1.4170e+00,1.5305e+00,2.3156e+00,2.3942e+00,1.9292e+00,3.2181e+00,2.8210e+01,-1.2976e+03
-8.6960e-01,-1.5811e+00,1.6794e+00,1.5199e+00,6.5145e-01,2.8634e+00,3.1853e+00,2.8334e+01,-1.0122e+03
-8.4942e-01,-1.5188e+00,1.7309e+00,1.1267e+00,8.4418e-01,2.2370e+00,3.3269e+00,2.8096e+01,-1.2210e+03
-9.4356e-01,-1.0965e+00,1.6624e+00,2.0558e+00,1.5506e+00,2.7242e+00,3.1004e+00,2.8273e+01,-1.1906e+03
-7.1341e-01,-1.0588e+00,1.6859e+00,1.6949e+00,9.5573e-01,2.8376e+00,3.0036e+00,2.8090e+01,-8.8691e+02
-6.4200e-01,-1.0936e+00,1.7018e+00,2.3173e+00,1.4309e+00,1.6176e+00,3.3649e+00,2.8529e+01,-1.1358e+03
-7.8963e-01,-1.5620e+00,1.7219e+00,1.9899e+00,2.2820e+00,2.4546e+00,3.3789e+00,2.8701e+01,-1.2966e+03
