logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-1.9763e-01,-1.6373e+00,5.1631e-01,2.4030e+00,1.0652e+00,2.9276e+00,3.5472e+00,2.9492e+01,-1.4462e+03
1.5063e-01,-1.3547e+00,3.1869e-01,2.1683e+00,5.8234e-01,2.5101e+00,3.2276e+00,2.8521e+01,-1.2676e+03
-6.0338e-01,-1.1539e+00,1.5360e+00,2.4439e+00,1.7289e+00,2.1885e+00,3.8806e+00,3.0088e+01,-1.4384e+03
-1.9018e-01,-1.6940e+00,1.0239e+00,2.4059e+00,1.5381e+00,2.1045e+00,3.7171e+00,2.9596e+01,-1.2171e+03
-1.8551e-02,-1.7766e+00,1.0055e+00,2.3337e+00,1.7252e+00,3.4116e+00,3.2273e+00,2.9533e+01,-1.3625e+03
-5.8060e-01,-1.3097e+00,1.5155e+00,2.1793e+00,2.0622e+00,2.7748e+00,3.7497e+00,2.9928e+01,-1.3110e+03
-2.8209e-01,-1.9404e+00,1.6867e+00,2.6535e+00,2.3543e+00,2.6851e+00,3.9549e+00,3.0472e+01,-1.2917e+03
-7.3580e-01,-1.8381e+00,1.5619e+00,7.2433e-01,1.6364e+00,3.1387e+00,3.6386e+00,2.9816e+01,-1.4939e+03
-5.1855e-01,-1.7052e+00,1.4979e+00,1.4268e+00,5.8815e-01,3.5020e+00,3.0272e+00,2.9632e+01,-1.1622e+03
-6.4401e-01,-1.3647e+00,1.5513e+00,7.6407e-01,5.3658e-01,3.5389e+00,3.1025e+00,2.9778e+01,-1.4322e+03
-7.4399e-02,-1.8876e+00,1.5310e+00,1.7913e+00,1.9703e+00,3.5151e+00,2.6126e+00,2.9540e+01,-1.2045e+03
-2.9590e-03,-1.9254e+00,1.3243e+00,2.0704e+00,2.5298e+00,3.2051e+00,3.1621e+00,2.9412e+01,-1.1538e+03
1.0481e-01,-1.7758e+00,1.7138e+00,2.4538e+00,2.3773e+00,2.1658e+00,3.9673e+00,3.0078e+01,-1.1964e+03
-5.2813e-02,-1.8621e+00,1.4380e+00,2.2598e+00,2.8347e+00,3.0391e+00,3.4353e+00,2.9798e+01,-7.3282e+02
6.9712e-02,-1.5362e+00,-1.0236e+00,2.3140e+00,6.7730e-01,3.0757e+00,3.2229e+00,2.9072e+01,-1.3189e+03
-7.5038e-01,-1.6449e+00,1.7042e+00,1.2842e+00,2.4297e+00,2.7261e+00,3.8188e+00,3.0106e+01,-1.5109e+03
-5.9588e-02,-1.1095e+00,1.0124e+00,2.4097e+00,2.0772e+00,1.9722e+00,3.5531e+00,2.9333e+01,-1.2786e+03
9.8622e-02,-1.3452e+00,1.5945e+00,2.3766e+00,1.9755e+00,3.5132e+00,3.3093e+00,2.9828e+01,-1.0654e+03
-3.5165e-01,-1.5481e+00,1.4131e+00,2.1871e+00,1.3207e+00,3.1749e+00,3.5413e+00,2.9671e+01,-9.6886e+02
1.0582e-01,-1.0856e+00,4.0623e-01,2.3971e+00,7.3808e-01,2.2871e+00,3.5184e+00,2.9067e+01,-6.8684e+02
-7.9786e-01,-1.6764e+00,1.6510e+00,7.6463e-01,2.8819e+00,3.5767e+00,3.3585e+00,3.0321e+01,-1.3326e+03
-4.7721e-01,-1.8768e+00,1.6906e+00,-8.0353e-02,2.3925e+00,3.3639e+00,3.3581e+00,2.9788e+01,-1.0929e+03
-1.4609e-01,-1.1604e+00,1.4633e+00,2.5459e+00,2.0241e+00,1.6675e+00,3.8823e+00,2.9998e+01,-8.9417e+02
1.2665e-01,-1.9599e+00,-3.2474e-01,2.2144e+00,6.8162e-01,2.8412e+00,3.2381e+00,2.8798e+01,-1.2418e+03
-1.3501e-01,-1.9800e+00,1.6440e+00,2.1382e+00,1.8479e+00,3.7252e+00,2.5558e+00,3.0046e+01,-7.1514e+02
-9.2268e-01,-1.7184e+00,1.3294e+00,-1.4165e-02,2.5957e+00,1.9817e+00,3.6687e+00,2.9652e+01,-1.3867e+03
-3.0596e-01,-1.9526e+00,1.2524e+00,2.0877e+00,1.2349e+00,3.0602e+00,3.3103e+00,2.9254e+01,-1.5098e+03
1.7044e-01,-1.0564e+00,-6.6041e-01,2.1641e+00,2.1589e+00,2.8152e+00,2.8278e+00,2.8459e+01,-1.3185e+03
-7.3561e-01,-1.6266e+00,1.5230e+00,1.6256e+00,2.7552e+00,2.7381e+00,3.7608e+00,3.0075e+01,-1.1164e+03
-7.1385e-01,-1.1607e+00,1.3592e+00,2.4622e+00,2.2491e+00,2.8160e+00,3.8208e+00,3.0195e+01,-1.3759e+03
-6.7200e-01,-1.5199e+00,1.3363e+00,1.8736e+00,2.7254e+00,3.0200e+00,3.4048e+00,2.9711e+01,-1.4932e+03
1.4192e-01,-1.5799e+00,1.0318e+00,2.1082e+00,2.3178e+00,2.5792e+00,3.3983e+00,2.8921e+01,-1.0847e+03
-9.9928e-01,-1.1184e+00,1.4842e+00,1.2308e+00,9.5365e-01,3.6156e+00,2.8088e+00,2.9873e+01,-1.2452e+03
9.8272e-02,-1.2334e+00,1.5963e+00,1.6359e+00,3.2773e+00,2.4434e+00,2.6988e+00,2.9670e+01,-1.1431e+03
-6.2735e-01,-1.2584e+00,1.3111e+00,2.2495e+00,5.8199e-01,2.3357e+00,3.6914e+00,2.9688e+01,-1.3226e+03
-7.4895e-01,-1.2047e+00,1.4547e+00,1.7063e+00,2.8357e+00,1.8461e+00,3.5695e+00,2.9724e+01,-1.3975e+03
-7.5113e-01,-1.6848e+00,1.6992e+00,5.2221e-01,2.2410e+00,3.6990e+00,3.5054e+00,3.0419e+01,-1.3888e+03
8.3965e-02,-1.4298e+00,1.4068e+00,2.3061e+00,2.6883e+00,3.2644e+00,3.2376e+00,2.9625e+01,-8.9516e+02
-7.5597e-01,-1.2985e+00,1.7293e+00,-1.8672e-01,2.8385e+00,2.2854e+00,3.7315e+00,3.0001e+01,-1.4013e+03
