niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
7.7900e+02,2.0000e+00,3.0525e+01,-7.9850e+04,-7.9859e+04,-1.9451e+00,-7.9859e+04,1.4679e-01,8.6297e+00,7.7682e+04,1.2638e+03,-3.8619e-01,-9.0801e-01,-3.6856e-01,1.4835e+00,1.5301e+00,2.6158e+00,2.5664e+00,2.9930e+01
7.8000e+02,1.0000e+00,3.0552e+01,-7.9847e+04,-7.9856e+04,-1.9476e+00,-7.9855e+04,1.4359e-01,8.2574e+00,7.7642e+04,1.2643e+03,-4.2407e-02,-6.0892e-01,2.0779e+00,7.6643e-01,2.4269e+00,3.8941e+00,1.9533e+00,3.1847e+01
7.8100e+02,1.0000e+00,3.0579e+01,-7.9796e+04,-7.9805e+04,-1.9501e+00,-7.9805e+04,1.4683e-01,8.6347e+00,7.7639e+04,1.2648e+03,4.8899e-01,-1.8670e+00,1.0453e+00,1.3297e+00,6.6117e-01,2.6827e+00,3.0560e+00,3.1349e+01
7.8200e+02,2.0000e+00,3.0595e+01,-7.9791e+04,-7.9800e+04,-1.9526e+00,-7.9800e+04,1.4613e-01,8.5526e+00,7.7588e+04,1.2661e+03,2.2569e-01,-1.5693e+00,1.4805e+00,1.6816e+00,8.4845e-01,1.4271e+00,3.6931e+00,3.1094e+01
7.8300e+02,4.0000e+00,3.0586e+01,-7.9762e+04,-7.9771e+04,-1.9551e+00,-7.9771e+04,1.4687e-01,8.6397e+00,7.7583e+04,1.2684e+03,-5.0912e-01,-6.5115e-01,2.5968e+00,4.6823e-01,3.3459e+00,2.4569e+00,4.3346e+00,2.8527e+01
7.8400e+02,5.0000e+00,3.0565e+01,-7.9686e+04,-7.9694e+04,-1.9576e+00,-7.9694e+04,1.4690e-01,8.6422e+00,7.7554e+04,1.2711e+03,-4.6794e-01,-8.1023e-01,8.5132e-01,6.0554e-01,1.9673e+00,2.5367e+00,2.0707e+00,3.1944e+01
7.8500e+02,5.0000e+00,3.0545e+01,-7.9558e+04,-7.9567e+04,-1.9601e+00,-7.9567e+04,1.4692e-01,8.6447e+00,7.7478e+04,1.2742e+03,-7.9689e-01,-1.9932e+00,1.0931e+00,1.2026e-02,2.6042e+00,1.5657e+00,2.4731e+00,3.1372e+01
7.8600e+02,3.0000e+00,3.0548e+01,-7.9504e+04,-7.9512e+04,-1.9625e+00,-7.9512e+04,1.4694e-01,8.6472e+00,7.7350e+04,1.2758e+03,-3.4728e-01,-7.5536e-01,-2.9816e-01,-1.3544e-02,1.2810e+00,2.3650e+00,2.2066e+00,3.0711e+01
7.8700e+02,1.0000e+00,3.0575e+01,-7.9417e+04,-7.9426e+04,-1.9650e+00,-7.9426e+04,1.4696e-01,8.6497e+00,7.7296e+04,1.2765e+03,-4.9850e-01,-5.5256e-01,2.9107e+00,1.2305e+00,3.4470e+00,4.2244e+00,4.0061e+00,3.1136e+01
7.8800e+02,3.0000e+00,3.0578e+01,-7.9395e+04,-7.9404e+04,-1.9675e+00,-7.9404e+04,1.4698e-01,8.6522e+00,7.7209e+04,1.2781e+03,-2.1595e-01,-6.1734e-01,-8.3573e-02,1.8147e+00,1.8308e+00,1.6274e+00,2.1731e+00,3.1082e+01
7.8900e+02,2.0000e+00,3.0593e+01,-7.9320e+04,-7.9329e+04,-1.9700e+00,-7.9329e+04,1.4700e-01,8.6547e+00,7.7187e+04,1.2790e+03,7.7603e-02,-1.6721e+00,1.8263e+00,1.1118e+00,3.0729e+00,3.5567e+00,2.4673e+00,3.0540e+01
7.9000e+02,2.0000e+00,3.0608e+01,-7.9197e+04,-7.9205e+04,-1.9725e+00,-7.9205e+04,1.4702e-01,8.6571e+00,7.7112e+04,1.2804e+03,6.5370e-05,-7.2432e-01,7.9030e-01,1.5550e+00,2.0475e+00,2.4107e+00,2.1169e+00,3.0634e+01
7.9100e+02,3.0000e+00,3.0611e+01,-7.9159e+04,-7.9167e+04,-1.9750e+00,-7.9167e+04,1.4704e-01,8.6596e+00,7.6988e+04,1.2820e+03,-3.9893e-01,-1.2279e+00,4.4501e-01,1.8190e+00,6.7009e-01,2.6894e+00,2.4636e+00,2.9981e+01
7.9200e+02,2.0000e+00,3.0626e+01,-7.9130e+04,-7.9139e+04,-1.9775e+00,-7.9139e+04,1.4707e-01,8.6621e+00,7.6951e+04,1.2831e+03,-3.8674e-02,-1.4373e+00,4.1638e-01,1.0867e+00,1.5846e+00,2.2386e+00,2.0081e+00,3.0697e+01
7.9300e+02,1.0000e+00,3.0653e+01,-7.9078e+04,-7.9087e+04,-1.9800e+00,-7.9087e+04,1.4709e-01,8.6646e+00,7.6922e+04,1.2837e+03,7.1503e-02,-1.3386e+00,1.3638e+00,5.3476e-01,7.5359e-01,3.2750e+00,3.3820e+00,2.9844e+01
7.9400e+02,1.0000e+00,3.0680e+01,-7.9058e+04,-7.9067e+04,-1.9825e+00,-7.9067e+04,1.4711e-01,8.6671e+00,7.6870e+04,1.2844e+03,-6.9518e-01,-9.9946e-01,1.2422e+00,1.5356e-01,2.6335e+00,2.2147e+00,2.2216e+00,3.1479e+01
7.9500e+02,1.0000e+00,3.0707e+01,-7.9010e+04,-7.9019e+04,-1.9850e+00,-7.9019e+04,1.4713e-01,8.6696e+00,7.6850e+04,1.2848e+03,-9.5704e-01,-1.5907e+00,2.8460e+00,2.8496e+00,2.5009e+00,3.9673e+00,2.7767e+00,2.9607e+01
7.9600e+02,3.0000e+00,3.0710e+01,-7.8959e+04,-7.8968e+04,-1.9875e+00,-7.8968e+04,1.4715e-01,8.6721e+00,7.6802e+04,1.2865e+03,4.6401e-01,-1.8654e+00,1.4382e+00,1.9738e+00,6.4003e-01,3.2991e+00,2.4449e+00,3.0998e+01
7.9700e+02,3.0000e+00,3.0713e+01,-7.8505e+04,-7.8514e+04,-1.9900e+00,-7.8514e+04,1.4717e-01,8.6746e+00,7.6751e+04,1.2881e+03,-3.6370e-01,-1.4979e+00,-7.0848e-01,1.6990e+00,2.5706e+00,1.5570e+00,2.5281e+00,3.1264e+01
7.9800e+02,1.0000e+00,3.0740e+01,-7.8111e+04,-7.8120e+04,-1.9925e+00,-7.8120e+04,1.4719e-01,8.6771e+00,7.6297e+04,1.2887e+03,-3.4588e-01,-1.2978e+00,2.9328e+00,1.1348e+00,2.1617e+00,4.4824e+00,2.5414e+00,3.0804e+01
7.9900e+02,1.0000e+00,3.0766e+01,-7.8003e+04,-7.8012e+04,-1.9950e+00,-7.8012e+04,1.4721e-01,8.6796e+00,7.5903e+04,1.2894e+03,-4.3429e-01,-1.2466e+00,7.4294e-01,1.8151e+00,8.8097e-01,2.8779e+00,1.9443e+00,2.9793e+01
8.0000e+02,4.0000e+00,3.0757e+01,-7.7999e+04,-7.8008e+04,-1.9975e+00,-7.8008e+04,1.4554e-01,8.4837e+00,7.5795e+04,1.2917e+03,-3.7083e-01,-9.6503e-01,1.9401e+00,2.3638e+00,3.6065e+00,2.5545e+00,3.0486e+00,3.1530e+01
8.0100e+02,2.0000e+00,3.0772e+01,-7.7987e+04,-7.7996e+04,-2.0000e+00,-7.7996e+04,1.4725e-01,8.6844e+00,7.5791e+04,1.2928e+03,-8.6476e-01,-5.1817e-01,-1.3253e-01,4.7149e-01,1.5477e+00,1.7418e+00,2.0629e+00,2.9727e+01
8.0200e+02,1.0000e+00,3.0799e+01,-7.7888e+04,-7.7897e+04,-2.0025e+00,-7.7897e+04,1.4728e-01,8.6871e+00,7.5779e+04,1.2935e+03,-3.9186e-01,-6.5101e-01,-7.1778e-01,6.7020e-01,6.6477e-01,2.5880e+00,2.6180e+00,2.8034e+01
8.0300e+02,3.0000e+00,3.0802e+01,-7.7873e+04,-7.7881e+04,-2.0050e+00,-7.7881e+04,1.4730e-01,8.6896e+00,7.5680e+04,1.2954e+03,-4.7267e-02,-1.4772e+00,5.2583e-01,1.8340e+00,1.7692e+00,1.8674e+00,3.1672e+00,2.8956e+01
8.0400e+02,1.0000e+00,3.0828e+01,-7.7816e+04,-7.7825e+04,-2.0075e+00,-7.7825e+04,1.4732e-01,8.6921e+00,7.5665e+04,1.2959e+03,-4.1817e-01,-1.2395e+00,2.7692e+00,7.9759e-01,1.5849e+00,2.1383e+00,4.5881e+00,2.9142e+01
8.0500e+02,3.0000e+00,3.0831e+01,-7.7749e+04,-7.7758e+04,-2.0100e+00,-7.7758e+04,1.4734e-01,8.6946e+00,7.5608e+04,1.2978e+03,-8.7298e-01,-6.3046e-01,2.4112e+00,3.2191e+00,1.6379e+00,1.9124e+00,2.4610e+00,3.1531e+01
8.0600e+02,1.0000e+00,3.0858e+01,-7.7740e+04,-7.7748e+04,-2.0125e+00,-7.7748e+04,1.4735e-01,8.6960e+00,7.5541e+04,1.2983e+03,-1.0554e-01,-8.3268e-01,-5.8306e-01,8.5052e-02,7.7663e-01,2.1282e+00,2.0536e+00,2.9171e+01
8.0700e+02,3.0000e+00,3.0860e+01,-7.7705e+04,-7.7713e+04,-2.0150e+00,-7.7713e+04,1.4738e-01,8.6996e+00,7.5531e+04,1.2999e+03,7.9022e-02,-1.1033e+00,2.3709e+00,2.8941e+00,3.1293e+00,1.8577e+00,2.4680e+00,3.1892e+01
8.0800e+02,1.0000e+00,3.0887e+01,-7.7673e+04,-7.7681e+04,-2.0175e+00,-7.7681e+04,1.4740e-01,8.7021e+00,7.5496e+04,1.3004e+03,3.0701e-01,-1.2610e+00,2.0917e+00,1.7019e+00,3.3471e+00,2.9379e+00,1.8894e+00,3.1335e+01
8.0900e+02,1.0000e+00,3.0913e+01,-7.7530e+04,-7.7539e+04,-2.0200e+00,-7.7539e+04,1.4743e-01,8.7046e+00,7.5465e+04,1.3008e+03,4.8581e-01,-1.2403e+00,2.9000e+00,3.2657e+00,2.2504e+00,2.4251e+00,3.9936e+00,2.9360e+01
8.1000e+02,1.0000e+00,3.0940e+01,-7.7475e+04,-7.7484e+04,-2.0225e+00,-7.7484e+04,1.4745e-01,8.7071e+00,7.5322e+04,1.3016e+03,1.8976e-01,-6.7852e-01,2.3020e+00,8.1619e-01,2.1676e+00,4.0273e+00,2.3322e+00,2.8815e+01
8.1100e+02,1.0000e+00,3.0966e+01,-7.7442e+04,-7.7451e+04,-2.0250e+00,-7.7451e+04,1.4747e-01,8.7096e+00,7.5267e+04,1.3022e+03,2.0077e-01,-1.6279e+00,2.7436e-01,9.2244e-01,2.1631e+00,3.7137e+00,2.5245e+00,2.9621e+01
8.1200e+02,2.0000e+00,3.0981e+01,-7.7301e+04,-7.7309e+04,-2.0275e+00,-7.7309e+04,1.4749e-01,8.7121e+00,7.5234e+04,1.3033e+03,3.3006e-02,-1.7734e+00,1.3358e+00,2.4133e+00,5.7106e-01,1.8861e+00,3.2617e+00,2.9872e+01
8.1300e+02,3.0000e+00,3.0983e+01,-7.7226e+04,-7.7235e+04,-2.0300e+00,-7.7235e+04,1.4751e-01,8.7146e+00,7.5093e+04,1.3049e+03,-2.8319e-01,-1.8341e+00,1.5745e+00,2.3416e+00,1.9276e+00,2.6053e+00,3.2769e+00,3.1208e+01
8.1400e+02,1.0000e+00,3.1010e+01,-7.7171e+04,-7.7180e+04,-2.0325e+00,-7.7180e+04,1.4753e-01,8.7171e+00,7.5018e+04,1.3053e+03,-5.2769e-02,-8.0820e-01,2.0860e+00,5.2556e-01,8.1206e-01,2.4100e+00,4.4177e+00,3.0279e+01
8.1500e+02,1.0000e+00,3.1036e+01,-7.7104e+04,-7.7113e+04,-2.0350e+00,-7.7113e+04,1.4755e-01,8.7196e+00,7.4963e+04,1.3060e+03,1.7914e-01,-1.7338e+00,1.9239e+00,1.0359e+00,1.5535e+00,3.1982e+00,3.7130e+00,3.1545e+01
8.1600e+02,1.0000e+00,3.1062e+01,-7.7037e+04,-7.7046e+04,-2.0375e+00,-7.7046e+04,1.4757e-01,8.7221e+00,7.4896e+04,1.3066e+03,-7.4173e-01,-6.7070e-01,2.7464e+00,1.7872e+00,3.7555e+00,3.2834e+00,3.2095e+00,2.8471e+01
8.1700e+02,4.0000e+00,3.1053e+01,-7.7034e+04,-7.7042e+04,-2.0400e+00,-7.7042e+04,1.4533e-01,8.4590e+00,7.4829e+04,1.3090e+03,3.9351e-01,-7.0717e-01,-2.1528e-01,1.7514e-01,4.1496e+00,3.9815e+00,2.3490e+00,3.1024e+01
8.1800e+02,3.0000e+00,3.1055e+01,-7.7020e+04,-7.7029e+04,-2.0424e+00,-7.7029e+04,1.4762e-01,8.7270e+00,7.4826e+04,1.3109e+03,2.4813e-01,-1.1094e+00,-8.6440e-01,2.9813e+00,2.0876e+00,3.5831e+00,3.4578e+00,3.0128e+01
8.1900e+02,2.0000e+00,3.1070e+01,-7.7014e+04,-7.7023e+04,-2.0449e+00,-7.7023e+04,1.4730e-01,8.6902e+00,7.4812e+04,1.3120e+03,-5.3375e-01,-9.0201e-01,-7.2029e-01,2.4365e+00,1.6071e+00,1.8811e+00,2.9839e+00,2.8774e+01
8.2000e+02,6.0000e+00,3.1037e+01,-7.6997e+04,-7.7005e+04,-2.0474e+00,-7.7005e+04,1.4766e-01,8.7321e+00,7.4806e+04,1.3154e+03,3.3817e-02,-7.4965e-01,1.2589e+00,6.4818e-01,8.4113e-01,2.5110e+00,2.6727e+00,3.1607e+01
8.2100e+02,2.0000e+00,3.1051e+01,-7.6911e+04,-7.6919e+04,-2.0499e+00,-7.6919e+04,1.4768e-01,8.7346e+00,7.4789e+04,1.3165e+03,-8.1727e-01,-1.0356e+00,5.0243e-01,2.3624e+00,1.4217e+00,1.5161e+00,2.7044e+00,2.9154e+01
8.2200e+02,1.0000e+00,3.1078e+01,-7.6883e+04,-7.6892e+04,-2.0524e+00,-7.6892e+04,1.4770e-01,8.7370e+00,7.4703e+04,1.3170e+03,1.3592e-03,-9.0897e-01,-3.5064e-02,9.4801e-01,1.1743e+00,2.1313e+00,3.8965e+00,2.9091e+01
8.2300e+02,1.0000e+00,3.1104e+01,-7.6709e+04,-7.6718e+04,-2.0549e+00,-7.6718e+04,1.4772e-01,8.7395e+00,7.4675e+04,1.3175e+03,-3.8310e-02,-6.0347e-01,1.1451e+00,2.4723e-01,7.1573e-01,2.0123e+00,1.9478e+00,3.1538e+01
8.2400e+02,1.0000e+00,3.1130e+01,-7.6676e+04,-7.6685e+04,-2.0574e+00,-7.6685e+04,1.4774e-01,8.7420e+00,7.4501e+04,1.3181e+03,-8.2320e-01,-1.9934e+00,1.6278e+00,2.1574e+00,1.6934e+00,1.9919e+00,3.5155e+00,3.0683e+01
8.2500e+02,3.0000e+00,3.1132e+01,-7.6509e+04,-7.6518e+04,-2.0599e+00,-7.6518e+04,1.4776e-01,8.7445e+00,7.4468e+04,1.3199e+03,-3.1458e-01,-1.0125e+00,1.5473e+00,9.4118e-01,2.3181e+00,2.6427e+00,3.2315e+00,3.1936e+01
8.2600e+02,1.0000e+01,3.1053e+01,-7.6456e+04,-7.6465e+04,-2.0624e+00,-7.6465e+04,1.4778e-01,8.7470e+00,7.4301e+04,1.3256e+03,-6.7148e-01,-7.8608e-01,1.5445e-01,2.6943e+00,8.7672e-01,2.7480e+00,3.7582e+00,2.9718e+01
8.2700e+02,3.0000e+00,3.1055e+01,-7.6442e+04,-7.6450e+04,-2.0649e+00,-7.6450e+04,1.4781e-01,8.7495e+00,7.4248e+04,1.3272e+03,-4.5346e-01,-1.1033e+00,1.4344e+00,5.2581e-01,1.5679e+00,1.8672e+00,3.1662e+00,3.1691e+01
8.2800e+02,4.0000e+00,3.1046e+01,-7.6328e+04,-7.6337e+04,-2.0674e+00,-7.6337e+04,1.4783e-01,8.7520e+00,7.4234e+04,1.3293e+03,-2.7949e-01,-1.2393e+00,1.2844e+00,9.5242e-01,2.7247e+00,2.1237e+00,2.3825e+00,3.1843e+01
8.2900e+02,1.0000e+00,3.1072e+01,-7.6310e+04,-7.6319e+04,-2.0699e+00,-7.6319e+04,1.4785e-01,8.7545e+00,7.4120e+04,1.3299e+03,-6.5443e-01,-1.8827e+00,7.7712e-01,2.3746e+00,1.1580e+00,1.4980e+00,2.8713e+00,2.8399e+01
8.3000e+02,2.0000e+00,3.1086e+01,-7.6271e+04,-7.6280e+04,-2.0724e+00,-7.6280e+04,1.4787e-01,8.7570e+00,7.4102e+04,1.3312e+03,-7.1225e-02,-1.5410e+00,5.2418e-01,1.7579e-01,7.1712e-01,2.2701e+00,2.9119e+00,2.9463e+01
8.3100e+02,2.0000e+00,3.1100e+01,-7.6195e+04,-7.6203e+04,-2.0749e+00,-7.6203e+04,1.4789e-01,8.7595e+00,7.4063e+04,1.3322e+03,-1.7861e-01,-1.9693e+00,7.1500e-01,8.7935e-01,1.4540e+00,1.7236e+00,1.8676e+00,3.0895e+01
8.3200e+02,2.0000e+00,3.1114e+01,-7.6149e+04,-7.6158e+04,-2.0774e+00,-7.6158e+04,1.4791e-01,8.7620e+00,7.3986e+04,1.3333e+03,-4.3432e-01,-1.0298e+00,9.6481e-01,6.1463e-01,1.2274e+00,2.9199e+00,2.5734e+00,2.9899e+01
8.3300e+02,7.0000e+00,3.1070e+01,-7.5960e+04,-7.5969e+04,-2.0799e+00,-7.5969e+04,1.4793e-01,8.7645e+00,7.3941e+04,1.3374e+03,-7.9579e-01,-1.2915e+00,7.4964e-01,2.1358e+00,1.7476e+00,1.5233e+00,2.5501e+00,2.9761e+01
8.3400e+02,8.0000e+00,3.1015e+01,-7.5748e+04,-7.5757e+04,-2.0824e+00,-7.5757e+04,1.4795e-01,8.7670e+00,7.3752e+04,1.3424e+03,1.1239e-01,-9.4347e-01,1.6036e+00,2.2951e+00,9.2645e-01,2.1742e+00,2.4372e+00,3.1335e+01
8.3500e+02,3.0000e+00,3.1018e+01,-7.5746e+04,-7.5755e+04,-2.0849e+00,-7.5754e+04,1.4279e-01,8.1654e+00,7.3540e+04,1.3442e+03,-9.2541e-01,-1.3012e+00,2.8355e+00,8.0999e-01,3.6250e+00,2.7780e+00,3.5380e+00,2.8208e+01
8.3600e+02,5.0000e+00,3.0997e+01,-7.5740e+04,-7.5748e+04,-2.0874e+00,-7.5748e+04,1.4773e-01,8.7411e+00,7.3538e+04,1.3476e+03,-7.4232e-02,-1.4625e+00,4.0340e-01,3.1792e+00,8.8347e-01,4.1042e+00,4.1942e+00,3.1236e+01
8.3700e+02,4.0000e+00,3.0989e+01,-7.5700e+04,-7.5709e+04,-2.0899e+00,-7.5709e+04,1.4802e-01,8.7745e+00,7.3531e+04,1.3499e+03,-7.7499e-01,-1.7289e+00,2.9026e-01,7.8758e-01,1.4301e+00,1.4993e+00,2.1355e+00,2.9674e+01
8.3800e+02,1.0000e+00,3.1014e+01,-7.5649e+04,-7.5658e+04,-2.0924e+00,-7.5658e+04,1.4804e-01,8.7770e+00,7.3492e+04,1.3504e+03,-4.8804e-01,-1.6893e+00,2.3796e+00,3.2313e+00,1.2161e+00,1.5618e+00,2.6710e+00,2.9202e+01
8.3900e+02,1.0000e+00,3.1040e+01,-7.5614e+04,-7.5623e+04,-2.0949e+00,-7.5623e+04,1.4806e-01,8.7795e+00,7.3441e+04,1.3510e+03,3.6051e-01,-7.8691e-01,2.7342e+00,8.1266e-01,3.4730e+00,3.4999e+00,3.8298e+00,3.0872e+01
8.4000e+02,1.0000e+00,3.1065e+01,-7.5560e+04,-7.5569e+04,-2.0974e+00,-7.5569e+04,1.4808e-01,8.7820e+00,7.3406e+04,1.3516e+03,-6.3788e-01,-1.9546e+00,-1.0276e+00,1.2442e+00,6.5123e-01,3.8946e+00,4.5177e+00,3.1880e+01
8.4100e+02,1.0000e+00,3.1091e+01,-7.5493e+04,-7.5502e+04,-2.0999e+00,-7.5502e+04,1.4810e-01,8.7845e+00,7.3352e+04,1.3521e+03,-5.8607e-01,-1.1254e+00,2.6629e+00,1.7484e-01,3.7353e+00,2.0414e+00,3.6160e+00,2.9466e+01
8.4200e+02,4.0000e+00,3.1082e+01,-7.5462e+04,-7.5470e+04,-2.1024e+00,-7.5470e+04,1.4812e-01,8.7870e+00,7.3285e+04,1.3545e+03,4.6737e-01,-1.8945e+00,2.9314e+00,1.8292e+00,3.4791e+00,4.0371e+00,3.0832e+00,2.8762e+01
8.4300e+02,1.0000e+00,3.1107e+01,-7.5325e+04,-7.5334e+04,-2.1049e+00,-7.5334e+04,1.4814e-01,8.7895e+00,7.3254e+04,1.3550e+03,-8.0348e-01,-1.9741e+00,-3.4912e-01,1.6281e+00,1.0628e+00,2.3193e+00,2.3179e+00,2.9173e+01
8.4400e+02,3.0000e+00,3.1109e+01,-7.5274e+04,-7.5283e+04,-2.1074e+00,-7.5283e+04,1.4816e-01,8.7920e+00,7.3117e+04,1.3570e+03,-9.2544e-01,-1.6157e+00,-8.5751e-01,1.9000e+00,1.4202e+00,1.7296e+00,2.0531e+00,2.9543e+01
8.4500e+02,2.0000e+00,3.1123e+01,-7.5156e+04,-7.5165e+04,-2.1099e+00,-7.5165e+04,1.4818e-01,8.7945e+00,7.3066e+04,1.3583e+03,-1.2702e-01,-6.9729e-01,1.7169e+00,-2.3766e-03,2.0537e+00,3.3066e+00,3.3921e+00,3.0773e+01
8.4600e+02,6.0000e+00,3.1092e+01,-7.5128e+04,-7.5137e+04,-2.1124e+00,-7.5137e+04,1.4821e-01,8.7970e+00,7.2948e+04,1.3616e+03,5.2705e-02,-1.5493e+00,2.1355e+00,1.2526e+00,1.9662e+00,3.9713e+00,2.4528e+00,3.0960e+01
8.4700e+02,2.0000e+00,3.1105e+01,-7.5094e+04,-7.5103e+04,-2.1149e+00,-7.5103e+04,1.4823e-01,8.7995e+00,7.2920e+04,1.3627e+03,-4.3686e-01,-1.9314e+00,1.6208e+00,2.1052e+00,3.0670e+00,2.7436e+00,2.4186e+00,3.0805e+01
8.4800e+02,1.0000e+01,3.1028e+01,-7.4999e+04,-7.5008e+04,-2.1174e+00,-7.5008e+04,1.4825e-01,8.8020e+00,7.2886e+04,1.3686e+03,6.1793e-02,-1.3102e+00,2.4743e+00,3.3257e-01,3.6865e+00,2.6655e+00,1.9211e+00,2.9630e+01
8.4900e+02,3.0000e+00,3.1031e+01,-7.4996e+04,-7.5005e+04,-2.1199e+00,-7.5005e+04,1.4373e-01,8.2733e+00,7.2791e+04,1.3703e+03,4.1708e-01,-9.1747e-01,2.2247e+00,2.3915e+00,1.3095e+00,2.1286e+00,4.0102e+00,2.8274e+01
8.5000e+02,2.0000e+00,3.1045e+01,-7.4938e+04,-7.4947e+04,-2.1223e+00,-7.4947e+04,1.4829e-01,8.8070e+00,7.2788e+04,1.3716e+03,2.2915e-01,-7.7006e-01,2.5135e+00,3.0240e+00,6.1512e-01,3.1685e+00,2.4776e+00,3.1064e+01
8.5100e+02,5.0000e+00,3.1024e+01,-7.4780e+04,-7.4789e+04,-2.1248e+00,-7.4789e+04,1.4831e-01,8.8095e+00,7.2730e+04,1.3743e+03,3.4647e-01,-1.2701e+00,1.8121e+00,7.1776e-01,7.8846e-01,1.9302e+00,3.7290e+00,3.1172e+01
8.5200e+02,2.0000e+00,3.1038e+01,-7.4726e+04,-7.4734e+04,-2.1273e+00,-7.4734e+04,1.4833e-01,8.8120e+00,7.2572e+04,1.3755e+03,4.1541e-01,-1.1595e+00,1.6443e+00,7.3955e-01,9.6830e-01,3.7833e+00,4.0602e+00,3.0485e+01
8.5300e+02,2.0000e+00,3.1052e+01,-7.4699e+04,-7.4707e+04,-2.1298e+00,-7.4707e+04,1.4835e-01,8.8145e+00,7.2517e+04,1.3766e+03,-7.4013e-02,-6.0915e-01,-1.0207e-02,2.3852e+00,8.8854e-01,1.5123e+00,2.8861e+00,2.8027e+01
8.5400e+02,3.0000e+00,3.1055e+01,-7.4636e+04,-7.4645e+04,-2.1323e+00,-7.4645e+04,1.4837e-01,8.8169e+00,7.2491e+04,1.3783e+03,3.1195e-01,-7.7417e-01,9.6594e-01,6.6553e-01,3.3504e+00,2.1866e+00,3.4865e+00,2.9816e+01
8.5500e+02,1.0000e+00,3.1080e+01,-7.4633e+04,-7.4641e+04,-2.1348e+00,-7.4641e+04,1.4658e-01,8.6051e+00,7.2428e+04,1.3788e+03,-6.5112e-01,-1.3706e+00,2.8860e+00,1.1221e-01,3.7608e+00,1.8222e+00,3.8442e+00,2.9054e+01
8.5600e+02,4.0000e+00,3.1071e+01,-7.4623e+04,-7.4632e+04,-2.1373e+00,-7.4632e+04,1.4840e-01,8.8204e+00,7.2425e+04,1.3813e+03,-7.0839e-01,-1.6643e+00,2.0231e+00,2.5042e+00,2.8307e+00,3.1827e+00,2.0695e+00,3.0923e+01
8.5700e+02,2.0000e+00,3.1085e+01,-7.4615e+04,-7.4624e+04,-2.1398e+00,-7.4624e+04,1.4839e-01,8.8185e+00,7.2415e+04,1.3823e+03,-2.9547e-01,-8.6449e-01,8.8453e-01,5.1556e-01,3.1859e+00,3.4602e+00,3.8416e+00,3.0747e+01
8.5800e+02,2.0000e+00,3.1098e+01,-7.4580e+04,-7.4589e+04,-2.1423e+00,-7.4589e+04,1.4846e-01,8.8269e+00,7.2407e+04,1.3834e+03,3.4424e-02,-7.6373e-01,2.4176e+00,2.8439e+00,1.3104e+00,1.9326e+00,3.9301e+00,3.1976e+01
8.5900e+02,5.0000e+00,3.1078e+01,-7.4563e+04,-7.4572e+04,-2.1448e+00,-7.4572e+04,1.4848e-01,8.8294e+00,7.2372e+04,1.3862e+03,-7.2059e-01,-1.2948e+00,2.6365e+00,2.3156e+00,1.3330e+00,3.5078e+00,4.1146e+00,2.9785e+01
8.6000e+02,3.0000e+00,3.1081e+01,-7.4450e+04,-7.4459e+04,-2.1473e+00,-7.4459e+04,1.4850e-01,8.8319e+00,7.2355e+04,1.3880e+03,2.6949e-01,-1.1276e+00,-3.7742e-01,2.6470e+00,2.3636e+00,3.2249e+00,2.2801e+00,2.9350e+01
8.6100e+02,1.0000e+00,3.1105e+01,-7.4407e+04,-7.4416e+04,-2.1498e+00,-7.4416e+04,1.4852e-01,8.8344e+00,7.2242e+04,1.3887e+03,1.0302e-01,-9.3776e-01,1.5594e+00,2.5886e+00,2.5093e+00,2.4439e+00,2.3429e+00,2.8685e+01
8.6200e+02,2.0000e+00,3.1119e+01,-7.4367e+04,-7.4376e+04,-2.1523e+00,-7.4376e+04,1.4854e-01,8.8369e+00,7.2199e+04,1.3898e+03,6.6450e-02,-7.6110e-01,2.7870e+00,1.5972e+00,5.7274e-01,1.4268e+00,4.4793e+00,2.9167e+01
8.6300e+02,2.0000e+00,3.1133e+01,-7.4281e+04,-7.4289e+04,-2.1548e+00,-7.4289e+04,1.4856e-01,8.8394e+00,7.2159e+04,1.3909e+03,-6.1134e-01,-1.0582e+00,9.8754e-01,1.4071e-01,7.9667e-01,2.7984e+00,2.3597e+00,2.9953e+01
8.6400e+02,3.0000e+00,3.1135e+01,-7.4259e+04,-7.4268e+04,-2.1573e+00,-7.4268e+04,1.4858e-01,8.8419e+00,7.2072e+04,1.3926e+03,-1.1995e-01,-7.0188e-01,1.6731e+00,2.7419e+00,1.1671e+00,2.7580e+00,2.4496e+00,2.9206e+01
8.6500e+02,2.0000e+00,3.1149e+01,-7.4252e+04,-7.4260e+04,-2.1598e+00,-7.4260e+04,1.4853e-01,8.8356e+00,7.2051e+04,1.3937e+03,1.9531e-01,-1.1757e+00,2.3117e+00,1.9042e+00,3.5496e+00,2.2994e+00,2.6867e+00,3.0303e+01
8.6600e+02,2.0000e+00,3.1162e+01,-7.4128e+04,-7.4137e+04,-2.1623e+00,-7.4137e+04,1.4863e-01,8.8469e+00,7.2044e+04,1.3948e+03,-4.4055e-01,-1.4420e+00,2.2276e+00,1.3652e+00,1.7247e+00,3.3999e+00,4.0105e+00,2.8665e+01
