  5.15    7.4978    4.3325    3.5753   -3.4526   -2.2582   -2.0630   -1.3756   -0.7902   -0.1935
  5.15    7.7805    4.3686    3.6210   -3.3918   -2.1751   -1.9730   -1.2659   -0.6626   -0.0573
  5.15    8.1442    4.4059    3.6674   -3.3010   -2.0865   -1.8759   -1.1453   -0.5228    0.0927
  5.15    8.6720    4.4450    3.7242   -3.3683   -2.0206   -1.8011   -1.0479   -0.4068    0.2186
  5.15    9.0074    4.4377    3.6944   -3.2867   -1.9829   -1.7653   -1.0165   -0.3790    0.2443
  5.15    9.8649    4.4515    3.7588   -3.1980   -2.0747   -1.8545   -1.0993   -0.4559    0.1704
  5.15   10.7611    4.4665    3.8658   -3.2450   -2.2704   -2.0471   -1.2844   -0.6343   -0.0044
  5.15   11.8066    4.4831    3.9837   -3.2783   -2.4906   -2.2643   -1.4946   -0.8376   -0.2041
  5.15   12.9943    4.5003    4.1053   -3.2943   -2.7225   -2.4941   -1.7195   -1.0562   -0.4200
  5.15   14.5234    4.5197    4.2434   -3.3329   -2.9868   -2.7569   -1.9797   -1.3108   -0.6727
  5.15   16.1898    4.5381    4.3751   -3.3681   -3.2335   -3.0030   -2.2258   -1.5531   -0.9142
  5.15   18.3757    4.5588    4.5251   -3.4090   -3.4993   -3.2684   -2.4930   -1.8176   -1.1788
  5.15   20.8653    4.5788    4.6709   -3.4541   -3.7421   -3.5107   -2.7370   -2.0598   -1.4211
  5.15   24.1178    4.6007    4.8318   -3.4014   -3.9954   -3.7627   -2.9891   -2.3098   -1.6706
  5.15   30.4003    4.6326    5.0755   -3.5242   -4.3740   -4.1382   -3.3613   -2.6781   -2.0368
  5.15   35.3445    4.6517    5.2260   -3.6566   -4.6236   -4.3868   -3.6085   -2.9240   -2.2821
  5.15   43.0912    4.6744    5.4136   -3.6451   -4.9747   -4.7388   -3.9621   -3.2782   -2.6377
  5.15   56.5697    4.7020    5.6553   -3.7514   -5.4496   -5.2150   -4.4401   -3.7573   -3.1187
  5.15   73.0676    4.7236    5.8656   -3.9595   -5.8571   -5.6216   -4.8443   -4.1604   -3.5211
  5.15   89.6095    4.7384    6.0229   -4.0993   -6.1626   -5.9259   -5.1458   -4.4603   -3.8200
  5.15  113.6991    4.7533    6.1959   -4.2023   -6.5028   -6.2645   -5.4811   -4.7937   -4.1520
  5.20    0.1158    3.5232   -0.6912    0.2111    8.9733    8.2251    6.3994    5.7114    5.4296
  5.20    0.1377    3.5313   -0.5606   -0.4035    8.5621    7.8187    6.0672    5.4058    5.1039
  5.20    0.1640    3.5405   -0.4276   -0.5063    8.1401    7.4044    5.7324    5.0987    4.7709
  5.20    0.1950    3.5512   -0.3059   -0.6131    7.7274    7.0034    5.4269    4.8245    4.4652
