# Imag Bmag-Vmag
# F814W F555W-F814W
# Vega Magnitudes
-3.022903 1.137924
-3.069424 1.105286
-3.013079 0.975103
-2.954430 1.038279
-2.997439 1.095553
-3.027504 1.192420
-3.057663 1.201056
-3.048077 1.154380
-2.937735 1.049974
-2.940027 1.099650
-3.146614 1.248375
-3.012485 1.121791
-2.950948 0.930275
-3.078863 1.180597
-3.068120 1.063334
-3.025132 0.904867
-3.030165 0.957925
-3.004739 1.069835
-2.992575 0.921835
-3.025375 1.137339
-2.953210 0.893913
-2.922157 0.939384
-2.899504 0.888414
-2.932818 0.911471
-2.964051 0.998994
-3.017915 1.064582
-2.912704 0.992912
-3.026454 0.961994
-3.117821 0.987869
-3.176092 1.214288
-3.086434 1.135450
-3.066206 1.160474
-2.996554 0.995010
-3.251704 1.091149
-3.080728 0.917377
-2.983403 0.828690
-3.029005 1.010997
-3.116118 1.067112
-3.015434 1.038843
-2.983538 0.954814
-3.026916 0.948852
-3.156626 1.075577
-3.121385 1.101139
-2.913249 0.803976
-2.897412 0.806185
-2.944268 0.754779
-2.952272 0.879847
-3.092904 1.008217
-3.087492 1.090642
-3.030936 1.051710
-2.989433 0.905066
-3.190782 1.105293
-3.155714 1.016457
-3.422815 1.433138
-3.122728 1.254423
-3.114051 1.047786
-3.172872 1.021534
-2.893580 0.904789
-2.934999 0.991323
-3.018839 0.922428
-2.948824 0.657482
-2.952612 0.805044
-2.910497 1.053867
-2.930420 1.149971
-3.103114 1.229464
-3.170827 1.165955
-3.236541 1.382977
-3.144343 1.257168
-3.111573 1.052162
-2.994439 0.888520
-3.029068 1.047562
-3.101518 1.077492
-3.076208 1.093399
-2.945586 0.998761
-2.955324 1.072748
-3.069702 1.192870
-3.190505 1.329127
-3.092763 1.088647
-2.919972 1.026682
-2.946497 1.057945
-2.833778 0.880049
-2.931277 1.220546
-3.031669 1.192046
-3.048429 1.133338
-3.047755 1.245109
-2.913278 1.255022
-2.869259 1.169045
-2.902392 1.106416
-2.882932 1.224567
-2.891825 0.986027
-2.893370 1.113606
-2.875751 1.199887
-2.907213 1.027469
-2.821623 1.266880
-2.838941 1.173126
-2.840936 1.124541
-2.764737 0.971356
-2.845689 1.162069
-2.812542 1.017857
-2.927943 1.265593
-2.825079 1.156346
-2.819487 1.247384
-2.773162 1.124302
-2.917891 1.179430
-2.899274 1.251656
-2.910177 1.256234
-2.856728 1.142748
-2.966837 1.181056
-2.957384 1.128497
-2.964170 1.219332
-2.875925 1.146971
-2.834030 1.150780
-2.872044 1.121056
-2.901642 1.240470
-2.962461 1.150030
-3.009014 1.244465
-3.054058 1.328036
-3.008967 1.164876
-3.001110 1.058899
-3.034698 1.234098
-3.013526 1.264228
-2.882841 1.214107
-2.850608 1.366922
-2.950394 1.326019
-2.863140 1.250801
-2.904108 1.171163
-3.021553 1.365564
-2.785516 1.140798
-2.758087 1.073999
-2.756839 1.126487
-2.687330 1.238140
-2.761577 1.153229
-2.753083 1.182372
-2.773465 1.219784
-2.800574 1.054380
-2.847109 0.976160
-2.824295 1.021057
-2.890056 1.077414
-2.959874 1.091091
-3.020488 1.150249
-3.156639 1.298078
-3.062371 1.301809
-2.969165 1.164153
-2.928857 1.187327
-2.940959 1.322636
-2.778658 1.059854
-2.906636 1.222277
-2.858674 1.147326
-2.957859 1.185991
-2.937047 1.168746
-3.047025 1.216814
-3.096930 1.175147
-3.015873 1.211997
-3.071489 1.169005
-3.035912 0.967223
-3.087242 1.087395
-3.116212 1.193880
-3.063054 1.061123
-3.059493 1.088478
-2.979900 0.766246
-3.157310 1.008866
-2.985381 0.944091
-2.938352 1.005379
-2.952066 1.080646
-2.968239 1.226180
-2.791972 0.948001
-2.971314 1.031044
-3.022374 1.006431
-3.129522 1.059492
-3.164824 1.157862
-3.130792 1.187489
-3.027534 1.038209
-2.968058 0.967618
-2.920875 0.990678
-2.865515 0.958960
-2.820782 0.937403
-2.907359 1.006057
-3.032306 0.862663
-3.128220 0.880412
-3.402810 1.284202
-3.339274 1.252915
-3.131782 1.052542
-3.230095 1.335272
-3.243908 1.131410
-3.121353 1.079981
-3.197954 1.109310
-3.190012 1.041485
-3.231115 1.162104
-3.289988 1.225521
-3.313607 1.197537
-3.247743 1.212308
-3.159507 1.243913
-3.003750 1.005807
-2.991460 1.076239
-2.948635 0.963819
-2.901732 0.961867
-3.002267 0.992559
-2.915203 0.891000
-2.840669 0.873371
-2.956288 0.973722
-2.927501 1.003936
-3.036615 1.104095
-3.062232 1.010114
-2.965927 0.960812
-2.915529 0.983914
-2.948839 0.936959
-2.864989 0.964051
-2.825771 0.822252
-2.876812 0.995476
-2.764960 0.796308
-2.777491 0.809673
-2.899449 1.178980
-2.861125 0.963365
-3.005778 0.885674
-3.066132 0.939101
-3.257161 1.160216
-3.296253 1.225384
-3.097589 1.075145
-3.019921 1.015819
-3.056961 1.039544
-3.001768 0.937676
-3.020985 0.935838
-3.149034 0.980802
-3.239211 0.955346
-3.227242 1.009561
-3.126845 1.117063
-3.114033 1.074048
-3.101890 1.100085
-2.988757 0.925480
-2.899359 0.955905
-2.923594 0.973856
-3.162862 1.145038
-3.117903 1.066614
-3.124822 0.988835
-3.098009 1.009205
-3.073131 0.993716
-3.003060 0.980016
-3.087724 1.070040
-3.148348 1.177427
-3.227852 1.163097
-3.263834 1.193908
-3.301548 1.056281
-3.290246 1.201338
-3.236787 1.114907
-3.231294 1.111156
-3.121509 1.069503
-3.177122 1.184287
-3.317774 1.201546
-3.427639 1.374574
-3.441301 1.227709
-3.441699 1.240828
-3.388849 1.340679
-3.300619 1.275970
-3.218473 1.135240
-3.289991 1.135607
-3.226118 0.956117
-3.189625 1.114910
-3.224027 1.327001
-3.196698 1.193165
-3.205266 1.191834
-3.185155 1.329396
-3.114863 1.342065
-3.058291 1.027679
-3.065340 1.119195
-3.254188 1.210091
-3.273179 1.141116
-3.220808 1.006872
-3.147854 1.200530
-3.089698 0.974090
-3.331120 1.202743
-3.454089 1.403438
-3.332937 1.291822
-3.182848 1.194561
-3.128003 0.991167
-3.122122 1.055512
-3.100440 1.117274
-3.180879 1.051298
-3.227606 1.049225
-3.242797 1.026357
-3.219349 1.056400
-3.216968 1.048843
-3.174888 1.022508
-3.214512 1.138325
-3.239737 1.097925
-3.359561 1.124854
-3.300254 1.191526
-3.134998 1.081209
-3.175575 1.048244
-3.145600 1.064881
-3.190181 1.050798
-3.152777 0.968986
-3.190752 1.131139
-3.136829 1.173869
-3.064880 1.112572
-3.262661 1.212202
-3.439441 1.186859
-3.361892 1.258029
-3.263679 1.178389
-3.322262 1.256634
-3.372850 1.319397
-3.392876 1.354035
-3.315272 1.153515
-3.208143 1.089094
-3.292938 1.095624
-3.266792 1.204326
-3.284669 1.213705
-3.239357 1.262251
-3.086311 1.179383
-3.109108 1.232875
-3.054124 1.141312
-3.165590 1.168297
-3.095427 1.067076
-3.052984 1.010947
-2.976133 1.234559
-2.999451 1.100567
-2.989072 0.992429
-2.968269 0.886894
-3.035668 0.941930
-3.048541 0.997883
-3.201710 1.181881
-3.184722 1.127944
-3.092568 1.013105
-3.065108 1.098511
-3.102332 1.152493
-3.071352 1.157411
-3.162147 1.263273
-3.013598 1.241854
-2.999234 1.195226
-2.930436 0.927174
-2.959215 0.945556
-3.115146 1.077901
-3.053746 1.101541
-2.899146 0.943365
-2.928111 0.912809
-3.122633 1.070396
-3.117714 1.143378
-3.065975 1.151222
-3.052431 1.186986
-3.119320 1.400239
-3.210675 1.249254
-3.207690 1.137402
-3.065274 1.041337
-2.966732 0.971012
-2.958355 1.001917
-2.964336 1.017877
-3.019323 1.056536
-3.083268 1.132188
-3.060866 0.995310
-3.088740 1.195437
-3.127990 1.146566
-3.166186 1.093550
-2.953853 0.884494
-2.883245 0.988893
-2.906337 0.976726
-3.062358 1.104143
-3.072099 1.012101
-3.048951 1.071256
-3.061852 1.236260
-3.099598 1.158354
-3.152813 1.156474
-3.242459 1.162465
-3.154066 1.029315
-3.032407 0.961169
-3.136425 1.106787
-3.150908 1.065227
-3.140478 1.219696
-3.086508 1.290368
-3.204983 1.338490
-3.237803 1.294833
-3.082623 1.156307
-3.081717 1.082916
-3.191052 1.167977
-3.120551 1.168491
-3.015966 1.017595
-2.986565 0.991344
-2.985394 1.039865
-3.051813 1.147927
-3.031869 0.955151
-3.032557 1.029346
-3.037340 0.996407
-3.044819 0.943520
-3.077205 1.044562
-2.985927 0.878727
-3.125521 1.016268
-3.140491 0.890493
-3.069995 0.779939
-3.034499 0.921097
-3.082611 1.051601
-3.067261 1.059668
-3.029878 1.083713
-2.954155 1.067683
-2.882097 1.073099
-2.865507 1.017638
-2.930229 1.104381
-2.963576 1.042436
-3.073610 1.105848
-2.980744 1.113772
-3.029934 1.104953
-3.019934 0.983480
-3.100347 1.001833
-3.076512 0.980776
-3.012523 1.063500
-3.033157 1.213215
-2.986842 1.080218
-2.986275 1.021907
-3.004114 1.117327
-2.991037 1.028474
-2.968091 1.108656
-2.922704 1.004522
-2.960514 1.100632
-2.973707 1.010663
-2.916722 0.838865
-3.023795 0.977825
-3.234255 1.219497
-3.166641 0.996918
-3.093818 0.921783
-3.041622 0.878400
-3.027021 0.863277
-3.004011 0.967948
-2.959064 0.864792
-2.852552 0.840992
-2.987331 1.010623
-2.944358 0.951016
-2.954235 0.930108
-2.907297 0.816217
-3.010888 0.971022
-3.042163 0.947457
-3.061419 1.079837
-3.175526 1.323956
-3.224622 1.250749
-3.114190 1.220940
-3.034984 1.099853
-3.019913 1.089321
-3.084936 0.994580
-3.033474 0.996945
-3.047475 1.072569
-2.955467 1.008399
-2.923568 0.901756
-2.953673 0.980721
-2.872753 0.861298
-2.998694 0.961992
-3.057089 1.117911
-3.152266 1.216256
-2.985443 1.002831
-2.911334 0.864691
-2.919160 0.946824
-3.023524 1.057194
-2.997241 0.856359
-2.998583 0.911418
-3.021390 0.967465
-3.026487 0.963240
-2.989166 0.842598
-3.092338 0.939156
-3.106782 1.077984
-2.995320 1.195983
-3.140724 1.219369
-3.117895 0.981890
-2.864330 0.856794
-2.833678 0.963448
-2.989197 0.826680
-2.999493 0.790228
-2.914637 0.947905
-2.889890 1.058813
-2.849153 0.989821
-3.064581 1.088746
-3.138972 1.130404
-3.117632 1.107683
-3.058503 1.133743
-3.089540 1.014091
-2.969417 0.875605
-3.010573 1.089783
-3.025509 1.012200
-3.078681 1.110405
-3.056694 1.189100
-3.008312 1.112064
-2.930690 1.064062
-3.005761 0.877821
-2.990899 1.044630
-2.949864 1.102292
-2.940276 1.174517
-2.817292 0.953158
-2.889568 0.995640
-2.935623 1.210613
-3.046504 1.234452
-3.047539 1.278279
-2.975018 1.278425
-2.950676 1.265550
-2.878836 1.095720
-2.872282 1.126844
-2.926403 1.058508
-2.982647 1.260243
-2.979138 1.494551
-2.979913 1.304225
-2.805063 1.165701
-2.716381 1.154981
-2.766316 1.070723
-2.719340 1.073819
-2.809295 1.272331
-2.818086 1.019606
-2.905879 1.269110
-2.965953 1.245285
-2.953637 1.143681
-2.920810 1.085436
-2.918518 1.054062
-2.962938 1.169916
-2.892226 1.213029
-2.901963 1.186810
-2.918221 1.198972
-2.880414 1.263215
-2.921709 1.427009
-2.855040 1.223549
-2.861682 1.348302
-2.956489 1.324430
-2.956095 1.272291
-3.148081 1.344102
-3.238133 1.349198
-3.129023 1.294943
-3.086081 1.310056
-2.889801 1.055511
-2.983230 1.088455
-3.072025 1.288045
-2.892157 1.280452
-2.914368 1.372582
-2.874637 1.216036
-2.827955 1.253012
-2.889865 1.170203
-2.987301 1.232898
-2.848700 1.055630
-2.818478 1.249397
-2.746913 1.050403
-2.914067 1.262761
-2.828287 1.216408
-2.774416 0.959107
-2.868731 1.124678
-2.772972 1.144064
-2.763489 1.056787
-2.911634 0.974383
-3.042825 1.210921
-2.953459 1.158266
-2.999880 1.134015
-3.176648 1.286569
-3.065436 1.148507
-3.004414 1.262883
-2.958691 1.027691
-2.854941 1.063085
-2.903938 0.958323
-2.946269 1.087471
-2.972791 1.175354
-2.890197 1.109525
-2.975415 1.063981
-3.070798 1.150245
-3.079407 1.112815
-3.031042 1.084236
-3.049900 1.338731
-3.095886 1.226447
-2.982673 1.123776
-3.012257 1.176960
-3.057469 1.217941
-3.080160 1.088529
-3.029449 0.778422
-3.196825 0.893212
-3.111288 0.902586
-3.116106 1.104073
-3.104214 1.310371
-2.976553 1.037558
-2.991385 1.136908
-3.004823 1.138567
-3.041983 1.113388
-3.135380 1.137488
-3.210976 1.309946
-3.158929 1.234152
-3.103083 1.150087
-3.064858 1.098859
-3.053643 1.131245
-2.920650 0.886590
-2.881631 0.940326
-3.031381 0.984748
-3.042355 0.791973
-3.071857 0.647863
-3.200418 0.787966
-3.140842 1.084655
-3.194640 1.176078
-3.175878 1.208433
-3.140657 1.225676
-3.157916 1.161439
-3.272432 1.062020
-3.215626 1.112095
-3.110205 0.984074
-3.297334 1.205857
-3.481950 1.382559
-3.341028 1.363400
-3.097717 1.178844
-3.010128 1.162984
-2.973056 1.107657
-2.985614 0.995745
-2.992246 1.072266
-3.073138 1.087033
-2.922439 0.969593
-2.842210 0.933736
-2.953310 1.012610
-2.836142 0.996393
-2.951633 1.023095
-2.948815 1.067470
-2.933416 0.996685
-2.903008 0.874106
-2.932067 0.913389
-2.886187 0.881506
-2.906306 0.936016
-2.944719 1.044733
-2.897644 1.021699
-2.872273 0.836075
-2.895819 0.946507
-2.797723 0.895265
-2.915409 1.044571
-3.035241 1.190891
-3.148553 1.079414
-3.223553 1.236394
-3.181389 1.081126
-3.103617 1.060492
-3.085545 1.066920
-2.997229 0.983860
-3.083120 0.900072
-3.332281 0.985890
-3.280490 1.008866
-3.162188 1.025031
-3.074895 1.085382
-3.045148 1.120984
-2.996833 1.007993
-2.940849 0.953210
-2.737002 0.755199
-2.811629 0.943862
-3.216056 1.228329
-3.350679 1.385967
-3.169604 1.131992
-3.101206 0.949500
-3.138245 1.073619
-3.063540 1.057080
-3.191405 1.155250
-3.155385 0.983079
-3.196097 1.094269
-3.264737 1.192847
-3.254348 1.017992
-3.180114 1.104368
-3.242204 1.080112
-3.162045 1.063618
-3.141067 1.105774
-3.143035 1.047149
-3.300514 1.168476
-3.440819 1.311240
-3.501670 1.363864
-3.434106 1.331423
-3.265919 1.203334
-3.150657 1.196535
-3.061250 1.138769
-3.154182 1.100744
-3.215874 1.054448
-3.211329 1.172413
-3.137812 1.201983
-3.158082 1.074435
-3.160574 1.066287
-3.068029 1.238145
-2.965932 1.081601
-2.902789 1.116517
-2.998778 1.152465
-3.111843 1.118726
-3.231538 1.185433
-3.225190 1.170183
-3.186765 1.112092
-3.146486 0.965575
-3.299426 1.141850
-3.464924 1.297484
-3.327225 1.212383
-3.247128 1.098219
-3.147086 1.089516
-3.064708 1.044283
-3.109582 1.115290
-3.291751 1.334812
-3.319149 1.209539
-3.233571 1.036802
-3.267666 1.201027
-3.171301 1.054746
-3.029670 0.869476
-3.260741 1.157512
-3.286004 1.189276
-3.309050 1.046431
-3.215263 1.058161
-3.162014 1.036741
-3.280761 1.051856
-3.278703 1.014353
-3.236887 1.033534
-3.269167 1.229974
-3.310603 1.173394
-3.147778 1.072892
-3.071553 1.072347
-3.248604 1.207500
-3.540318 1.216348
-3.524587 1.374948
-3.317506 1.293602
-3.263936 1.205831
-3.276041 1.262911
-3.307155 1.210935
-3.225566 1.115542
-3.213910 1.083585
-3.313379 1.240311
-3.328465 1.359227
-3.238226 1.134241
-3.236227 1.220404
-3.155430 1.202724
-3.261120 1.291770
-3.255845 1.186430
-3.220944 1.124805
-3.052352 0.964844
-3.055945 0.990641
-2.980091 1.047276
-3.024696 1.094347
-3.024272 1.074002
-3.041594 1.050861
-2.964588 0.904064
-3.004217 0.973256
-3.008000 1.074429
-3.076367 1.211353
-3.007100 0.973897
-3.010086 0.987803
-3.034248 1.053796
-3.025047 1.127063
-3.055696 1.178866
-2.955489 1.072396
-2.937501 0.999444
-2.904082 0.926560
-3.038115 1.126615
-3.113245 1.079469
-3.168945 1.149856
-2.921773 0.990788
-2.928988 1.055657
-2.923535 0.853405
-3.061588 1.095911
-2.964905 1.116186
-3.017607 1.174963
-3.158398 1.217274
-3.239290 1.263175
-3.169067 1.239310
-3.110783 1.278773
-2.954936 1.052865
-3.050082 1.043674
-3.013387 1.006354
-3.101624 1.010573
-3.045464 1.011740
-3.053833 1.081817
-3.082104 1.019080
-3.075175 1.007860
-3.079885 1.126648
-3.071240 1.062937
-2.910028 1.054489
-3.032325 1.085386
-3.052756 1.133046
-3.018410 1.121490
-3.005665 0.982009
-3.074616 1.097261
-3.190863 1.059948
-3.280858 1.177795
-3.305267 1.163759
-3.173609 1.038114
-3.027895 0.914393
-3.183508 0.968696
-3.140769 1.144998
-3.020805 1.091569
-3.090433 1.097461
-3.168166 1.119624
-3.125563 1.146186
-3.035389 1.221516
-2.994400 1.123172
-3.052151 1.227031
-2.960809 1.098486
-3.019978 1.104270
-3.028589 0.955172
-3.021221 0.997515
-3.043252 1.047688
-3.042712 1.018704
-3.125663 1.182171
-3.180706 1.070671
-3.109399 1.048336
-3.033306 0.951752
-2.965604 0.846725
-3.012361 1.005279
-2.990963 0.891290
-2.966382 0.760125
-2.944249 0.856478
-2.963117 0.981131
-2.933842 0.937779
-2.983021 1.124345
-2.958681 1.026503
-2.910004 0.924998
-2.927313 0.975578
-2.968472 1.023323
-2.941059 0.884360
-3.056562 1.012477
-2.961333 1.098166
-2.988252 0.969745
-3.019765 1.021527
-3.052791 1.033715
-2.984982 0.996725
-2.917174 1.178720
-2.924809 1.119412
-2.946813 1.099446
-2.935120 1.058560
-2.929499 1.014022
-2.832090 0.937302
-2.929360 1.131757
-2.928678 1.005087
-3.019781 1.161564
-3.022552 1.019564
-3.030025 1.014906
-3.232867 1.230785
-3.292369 1.072653
-3.158566 1.025321
-2.992788 1.059002
-3.022604 0.974867
-3.074003 1.031047
-3.107140 1.222710
-3.003519 1.161968
-2.961461 1.059022
-2.957442 1.047057
-2.960293 0.835668
-2.918131 0.906519
-3.002401 1.007131
-3.092316 1.051619
-3.077575 1.090993
-3.034842 1.093033
-3.176801 1.218617
-3.212879 1.233191
-3.187865 1.218590
-3.073812 1.208901
-3.134236 1.122290
-3.065595 1.145429
-3.003009 1.107199
-3.088174 1.023718
-3.078630 1.057268
-2.942021 0.894090
-2.932589 0.979228
-2.888214 0.953441
-3.034100 1.051133
-3.072349 1.116952
-3.177460 1.298021
-3.129645 1.313765
-3.043601 1.029212
-3.017797 1.079711
-3.101868 1.046567
-2.992753 1.071441
-2.952277 0.982040
-2.987840 0.809559
-3.001595 0.875255
-2.966170 0.838975
-2.957322 0.972807
-2.930901 0.919379
-2.850956 0.898624
-2.913880 0.928852
-2.915572 0.988523
-2.829180 1.013982
-2.837962 0.982482
-2.973822 0.940244
-2.967399 0.974756
-2.971926 1.114099
-2.950639 1.025797
-2.942085 1.021744
-2.944094 0.980855
-3.075365 1.106881
-3.059197 1.058220
-3.076276 1.063145
-3.117882 1.012605
-3.131889 1.066179
-3.066997 1.025301
-3.173245 1.144855
-3.222443 1.316843
-3.183726 1.081060
-3.108988 1.079125
-2.954884 1.103037
-3.057040 1.105735
-2.967314 1.049698
-2.939566 1.083866
-2.895016 1.085120
-2.843707 1.105334
-2.872854 1.096534
-2.982545 1.125779
-3.078443 1.360252
-3.058894 1.206748
-3.015935 1.366468
-2.899595 1.108324
-2.891062 1.129624
-2.879089 1.059364
-2.908343 1.064648
-2.962869 1.266021
-2.946374 1.345153
-2.921671 1.181472
-2.908594 1.174638
-2.855698 1.205037
-2.763769 1.030064
-2.712785 1.050762
-2.773974 1.150345
-2.907463 1.101370
-2.807192 1.067728
-3.076657 1.372248
-3.122056 1.282193
-3.033890 1.295387
-2.914454 1.199362
-2.962922 1.318783
-2.946242 1.241567
-2.932797 1.138878
-2.828244 1.108817
-2.915229 1.316650
-2.986988 1.348314
-2.922239 1.266553
-2.874220 1.406433
-2.925547 1.228899
-3.047042 1.253326
-3.159402 1.352105
-3.319260 1.354821
-3.169925 1.303584
-3.035532 1.176510
-2.952682 1.304140
-2.952567 1.171238
-2.953659 1.094762
-2.876684 1.137844
-2.922711 1.254601
-2.888766 1.258738
-2.841217 1.208395
-2.815164 1.001413
-2.949201 1.083737
-2.813997 0.988056
-2.843681 1.254195
-2.800127 0.999433
-3.040371 1.225423
-2.833278 1.138690
-2.743530 1.006232
-2.860495 1.241153
-2.899980 1.183534
-2.915502 1.209876
-2.980246 1.159747
-3.139662 1.259235
-2.984533 1.105186
-2.944400 1.060484
-2.978870 1.135325
-2.961496 1.177207
-3.005144 1.242547
-2.955532 0.916859
-2.879719 0.862900
-2.851889 1.006296
-2.870607 1.039148
-2.905723 1.087764
-2.986903 1.343189
-3.019398 1.103432
-3.091963 1.122773
-3.019187 1.353760
-2.969767 0.955692
-3.037415 1.186648
-2.960346 1.043746
-2.878638 1.071533
-3.160289 1.531245
-3.296536 1.445062
-3.124433 1.193855
-3.063130 0.883005
-3.170491 0.889826
-3.085732 0.867314
-3.160040 1.235079
-3.275634 1.371978
-3.169449 1.116296
-3.150847 1.188021
-3.047826 1.085095
-3.033038 1.114737
-3.021181 1.150984
-3.098830 1.205258
-3.125218 1.195555
-3.080881 1.181855
-3.201537 1.137846
-3.189355 1.113029
-2.996460 0.951959
-2.977912 0.918425
-3.050186 0.759122
-3.090453 0.728633
-3.051292 0.628146
-3.074185 0.717284
-3.126650 0.885985
-3.117420 1.024626
-3.102394 1.150985
-3.090171 1.200833
-3.147955 1.219019
-3.353619 1.302519
-3.347524 1.245816
-3.194751 1.194901
-3.203416 1.139642
-3.336943 1.267103
-3.152294 1.195590
-3.165989 1.232633
-3.083532 1.140918
-3.087150 1.072751
-2.968421 0.996837
-3.037442 1.213627
-2.977921 1.016667
-2.869164 0.957010
-2.841463 0.928266
-2.909430 0.978430
-2.887523 1.008219
-2.875159 0.988119
-2.929655 1.011705
-3.004217 0.992130
-2.911674 1.027541
-2.943943 0.919908
-2.929682 0.965920
-2.997655 1.017657
-2.915799 0.924487
-2.891225 0.939961
-2.889011 1.010130
-2.796198 0.935751
-2.928787 1.090244
-2.922210 1.017317
-2.889244 1.022416
-3.066516 1.112119
-3.165404 1.102870
-3.271481 1.111515
-3.259651 1.215635
-3.109942 1.094946
-3.017297 1.058365
-3.123983 0.937880
-3.328201 1.084270
-3.051315 0.937620
-3.007840 0.942286
-2.984506 1.012901
-2.959026 1.076421
-2.964999 1.112398
-2.806778 0.961076
-2.833931 0.932624
-2.894937 0.879037
-3.306125 1.163606
-3.329601 1.343124
-3.138673 1.087451
-3.160577 0.995454
-3.122715 1.048641
-3.090413 1.065333
-3.075326 0.941172
-3.170954 1.102443
-3.124986 0.942402
-3.292603 1.243145
-3.239313 1.091728
-3.168091 1.001471
-3.156130 1.172255
-3.122093 1.028461
-3.172803 1.265034
-3.221959 1.195315
-3.337144 1.237840
-3.434597 1.318567
-3.443585 1.358414
-3.379047 1.303795
-3.173470 1.159320
-3.066743 1.133431
-3.134825 1.210040
-3.116539 1.237493
-3.244025 1.253376
-3.184358 1.091661
-3.159123 1.229860
-3.244974 1.214099
-3.163480 1.242836
-3.031526 1.119270
-2.937624 1.077319
-2.914499 0.900215
-3.006598 1.057342
-3.091298 1.021263
-3.168380 1.187201
-3.244023 1.108088
-3.154171 1.055316
-3.132668 0.989780
-3.178834 1.184017
-3.168790 1.107648
-3.202878 1.180610
-3.185886 1.092553
-3.090848 1.017576
-3.040337 1.056427
-3.165538 1.085029
-3.286328 1.241513
-3.394734 1.284531
-3.272469 1.160345
-3.116801 1.037624
-3.183377 1.120068
-3.168072 1.078161
-3.126950 1.071737
-3.171451 0.994122
-3.252782 1.049272
-3.179132 1.041901
-3.226880 1.086201
-3.355213 1.203323
-3.393967 1.122358
-3.339501 1.180377
-3.329204 1.155782
-3.317647 1.256451
-3.153141 1.093449
-3.062854 0.991116
-3.166978 1.017018
-3.395348 1.275037
-3.322915 1.203788
-3.182817 1.044483
-3.129239 1.114650
-3.029612 0.986634
-3.136630 1.152907
-3.262765 1.231367
-3.191065 1.095274
-3.154341 1.230864
-3.130914 1.165107
-3.144079 1.141201
-3.175578 1.193667
-3.200914 1.058612
-3.340366 1.156735
-3.206225 1.189189
-3.153596 1.019941
-3.116511 1.018238
-3.100609 0.971370
-3.030881 0.859253
-3.104892 0.980577
-3.186792 1.089077
-3.102308 1.040358
-3.061195 1.096742
-3.075275 1.137794
-3.092791 1.106762
-3.175666 1.161528
-3.121101 0.981082
-2.965346 0.964564
-2.970731 1.092118
-3.028444 1.129473
-3.256309 1.292720
-3.102981 1.070537
-2.979769 1.011385
-3.018105 1.002580
-3.027182 1.081926
-3.046424 1.192232
-2.966508 0.930508
-3.023360 1.053637
-3.020419 0.987146
-3.068838 1.051120
-3.094334 1.136174
-2.926889 1.089751
-3.013937 1.009838
-3.097284 1.085652
-3.134117 1.183907
-3.091802 1.149213
-3.027656 1.064611
-2.911359 1.016143
-2.987262 0.909897
-3.092871 1.278090
-3.038727 1.107585
-3.058234 1.073580
-3.008364 1.015965
-3.012287 1.087969
-2.973279 0.904683
-3.042248 0.968375
-3.022397 1.048231
-2.917254 0.979543
-3.033751 1.008435
-3.148630 1.161382
-3.156120 1.192584
-3.082357 1.071268
-2.963080 1.009151
-3.112866 1.022168
-3.214167 1.125570
-3.241818 1.172875
-3.089272 1.023813
-3.168023 1.042993
-3.171748 1.084886
-3.159167 1.168899
-2.937168 0.948205
-3.079366 1.186430
-3.061988 1.001921
-3.055928 1.093947
-3.002751 1.204139
-2.972282 1.112669
-3.012731 1.108097
-2.965692 1.019284
-3.023470 1.047346
-2.934975 0.948035
-3.034093 1.049717
-3.030341 1.047874
-3.048435 0.957053
-3.105278 1.066493
-3.070619 1.061926
-3.121954 1.020377
-3.114155 0.961993
-2.982382 0.861987
-3.023897 1.009086
-3.044478 1.107803
-3.006876 1.008259
-2.890931 0.916662
-2.951714 1.032162
-2.907092 0.977195
-2.840626 0.972283
-2.837656 0.852648
-2.861002 0.923194
-2.995677 1.049965
-2.963883 0.988263
-2.946293 1.008402
-3.042886 0.940580
-3.095005 1.134217
-3.002732 1.181437
-3.074255 1.105840
-3.042604 0.981129
-2.952596 1.051046
-2.928739 1.096505
-2.910869 0.919272
-2.936244 1.023707
-2.941650 1.076469
-3.022824 1.091098
-2.923072 1.006635
-2.999332 1.093023
-3.098381 1.158735
-3.137331 1.181313
-3.057818 0.910338
-3.109594 1.105612
-3.271809 1.066919
-3.205982 1.035722
-3.024968 0.964766
-3.012961 0.922114
-3.043117 1.008352
-3.100657 1.079330
-3.133809 1.168798
-3.030298 0.978392
-3.000546 0.913060
-2.999994 0.953882
-2.916092 0.922220
-3.018381 0.828396
-3.016382 0.953566
-3.079573 1.108128
-3.168135 1.121773
-3.027182 1.001440
-3.063362 1.062677
-3.165941 1.153119
-3.238568 1.255656
-3.150421 1.222054
-3.132977 1.162859
-3.064332 1.127077
-3.190420 1.198255
-3.254725 1.123101
-3.202577 1.149601
-3.055763 1.037362
-2.913186 0.910732
-2.951450 1.177722
-2.890697 1.008953
-3.045591 1.085754
-3.098604 1.085567
-3.148565 1.147702
-3.060373 1.171654
-3.142993 1.131736
-3.156233 1.205814
-2.985759 0.866998
-2.972994 0.940809
-2.848975 0.725228
-2.991675 1.016315
-2.964685 0.938245
-2.853570 0.914921
-2.865551 0.885890
-2.928711 0.996952
-2.982240 1.188858
-2.992658 1.081172
-2.986796 1.112037
-2.937346 1.081778
-2.948846 0.973093
-2.896837 0.975326
-2.975677 1.071202
-3.014441 1.123280
-2.958217 1.072179
-2.901480 1.023389
-2.982416 1.145196
-3.045206 1.179289
-3.010234 1.069788
-3.146431 1.081962
