age,mass,logT,logg,logIMF,bmag,vmag,imag,jmag,hmag,f275,f336,fuv,nuv
8.7,2.5063,3.7385,2.2799,-3.322,-0.5494,-0.8078,-1.1737,-1.2193,-1.186,2.8043,1.099,13.18,4.198
8.7,2.5335,3.7381,2.354,-3.3271,-0.7341,-0.9932,-1.3606,-1.407,-1.3739,2.6504,0.9298,13.032,4.052
8.7,2.5597,3.7324,2.4231,-3.4891,-0.88,-1.152,-1.5421,-1.6015,-1.5821,2.6171,0.8295,13.125,4.05
8.7,2.571,3.7226,2.4287,-3.8746,-0.8417,-1.1369,-1.5678,-1.6508,-1.6573,2.8252,0.9351,13.888,4.394
8.7,2.5754,3.7155,2.4157,-4.1811,-0.7688,-1.0812,-1.5419,-1.6428,-1.6688,3.0245,1.0601,14.462,4.651
8.7,2.5788,3.7039,2.3941,-4.4262,-0.6451,-0.9857,-1.4953,-1.6261,-1.6846,3.367,1.2776,15.245,5.068
8.7,2.5798,3.6935,2.4318,-5.0175,-0.6711,-1.0377,-1.593,-1.752,-1.8402,3.5833,1.3596,16.095,5.384
8.7,2.5799,3.6874,2.4898,-5.7491,-0.7732,-1.1559,-1.7389,-1.9149,-2.0206,3.6499,1.3335,16.312,5.47
8.7,2.58,3.6823,2.5494,-5.5808,-0.8839,-1.2806,-1.8876,-2.0783,-2.1987,3.6945,1.2927,16.633,5.579
8.7,2.5802,3.6807,2.5717,-5.0436,-0.9272,-1.3284,-1.9431,-2.1384,-2.2634,3.704,1.2732,16.781,5.621
8.7,2.5811,3.6859,2.509,-4.7769,-0.81,-1.1968,-1.7868,-1.9671,-2.0771,3.6583,1.3171,16.382,5.492
8.7,2.5822,3.681,2.5621,-4.7726,-0.9058,-1.306,-1.9191,-2.1135,-2.2378,3.7118,1.2883,16.761,5.623
8.7,2.5831,3.6761,2.6224,-4.8528,-1.018,-1.4321,-2.0687,-2.2775,-2.416,3.7587,1.247,17.491,5.801
8.7,2.5839,3.6713,2.683,-4.8915,-1.1302,-1.5579,-2.218,-2.441,-2.5935,3.8117,1.2079,17.592,5.822
8.7,2.5846,3.6667,2.7436,-4.9456,-1.2414,-1.6831,-2.3668,-2.6042,-2.7706,3.8736,1.1727,17.76,5.875
8.7,2.5852,3.662,2.8043,-5.0201,-1.3506,-1.8066,-2.5146,-2.7669,-2.9474,3.9493,1.1441,18.056,5.976
8.7,2.5857,3.6573,2.8649,-5.097,-1.4577,-1.9285,-2.6616,-2.9291,-3.1241,4.0387,1.122,18.648,6.155
8.7,2.5862,3.6525,2.9254,-5.168,-1.5617,-2.0478,-2.8072,-3.0907,-3.3008,4.1468,1.1091,20.433,6.425
8.7,2.5866,3.6477,2.9859,-5.2282,-1.6631,-2.165,-2.9517,-3.2516,-3.4772,4.2709,1.1035,20.584,6.476
8.7,2.5869,3.6429,3.0462,-5.2844,-1.7614,-2.2796,-3.0949,-3.4118,-3.6531,4.4115,1.1053,20.82,6.575
8.7,2.5872,3.6379,3.1065,-5.3403,-1.8564,-2.3913,-3.2367,-3.5712,-3.8284,4.5689,1.1146,21.209,6.751
8.7,2.5874,3.6329,3.1666,-5.3955,-1.9474,-2.4996,-3.377,-3.7298,-4.0032,4.7455,1.1327,21.976,7.069
8.7,2.5876,3.6278,3.2265,-5.4482,-2.0341,-2.6043,-3.5158,-3.8875,-4.1776,4.9423,1.1606,26.394,7.63
8.7,2.5878,3.6225,3.2863,-5.4988,-2.1162,-2.7052,-3.653,-4.0445,-4.3519,5.1587,1.2003,26.803,7.734
8.7,2.588,3.6172,3.3459,-5.5476,-2.1928,-2.8014,-3.7883,-4.2004,-4.5259,5.3843,1.2528,27.009,7.889
8.7,2.5882,3.6117,3.4054,-5.5955,-2.2636,-2.8927,-3.9215,-4.3552,-4.6994,5.608,1.32,27.245,8.151
8.7,2.5883,3.6061,3.4646,-5.6431,-2.3278,-2.9785,-4.0525,-4.5087,-4.8723,5.8186,1.4043,27.491,8.641
8.7,2.5885,3.6004,3.5236,-5.3861,-2.3847,-3.0586,-4.1812,-4.6609,-5.0447,6.0031,1.5069,27.0,9.382
8.7,2.5888,3.5836,3.6888,-5.3204,-2.5005,-3.2474,-4.5302,-5.0831,-5.5271,6.3378,1.8888,33.0,33.0
8.7,2.589,3.5795,3.7254,-5.6541,-2.5124,-3.2783,-4.6042,-5.176,-5.6347,6.3807,1.9974,33.0,33.0
8.7,2.5891,3.5686,3.826,-6.2404,-2.5321,-3.3509,-4.8033,-5.4301,-5.9289,6.4142,2.2829,33.0,33.0
8.7,2.5891,3.5737,3.7781,-6.8011,-2.5243,-3.3181,-4.7092,-5.3095,-5.7896,6.4131,2.1522,33.0,33.0
8.7,2.5891,3.5552,3.9487,-6.8242,-2.5271,-3.4068,-5.0371,-5.7384,-6.2832,6.3357,2.5805,33.0,33.0
8.7,2.5891,3.5419,4.0667,-6.7739,-2.5158,-3.4366,-5.2593,-6.0357,-6.6161,6.1606,2.7465,33.0,33.0
8.7,2.5891,3.5607,3.8928,-6.7121,-2.5194,-3.3749,-4.9283,-5.5981,-6.1246,6.3942,2.4801,33.0,33.0
8.7,2.5891,3.57,3.8031,-6.425,-2.5089,-3.3201,-4.7538,-5.3727,-5.866,6.4375,2.2657,33.0,33.0
8.7,2.5892,3.5654,3.8442,-6.5058,-2.5078,-3.3412,-4.8324,-5.476,-5.986,6.4315,2.3837,33.0,33.0
8.7,2.5892,3.562,3.8743,-6.7127,-2.5044,-3.3536,-4.8892,-5.5516,-6.0736,6.4181,2.4655,33.0,33.0
8.7,2.5892,3.5454,4.0267,-6.8059,-2.4967,-3.4075,-5.1782,-5.9347,-6.5069,6.237,2.7399,33.0,33.0
8.7,2.5892,3.5404,4.06,-6.8194,-2.4668,-3.3896,-5.2343,-6.0198,-6.6034,6.1896,2.7995,33.0,33.0
8.7,2.5892,3.5569,3.9066,-6.5626,-2.4676,-3.3381,-4.9419,-5.6332,-6.1718,6.4157,2.6052,33.0,33.0
8.7,2.5892,3.5607,3.8683,-6.4471,-2.4632,-3.3169,-4.8677,-5.5371,-6.0628,6.4522,2.5324,33.0,33.0
8.7,2.5893,3.5603,3.8637,-6.5282,-2.4429,-3.2982,-4.8541,-5.5256,-6.0528,6.4695,2.5595,33.0,33.0
8.7,2.5893,3.5512,3.9415,-6.9057,-2.4212,-3.3124,-4.9972,-5.7213,-6.2777,6.3994,2.7424,33.0,33.0
8.7,2.5893,3.5351,4.0892,-6.8083,-2.4121,-3.3416,-5.2762,-6.0959,-6.6898,6.1576,2.8669,33.0,33.0
8.7,2.5893,3.5319,4.0903,-6.6563,-2.338,-3.2625,-5.2582,-6.102,-6.7013,6.1874,2.9305,33.0,33.0
8.7,2.5893,3.5491,3.927,-6.6017,-2.3413,-3.2361,-4.9493,-5.6865,-6.2476,6.4579,2.8412,33.0,33.0
8.7,2.5893,3.5515,3.9092,-6.3953,-2.3538,-3.2407,-4.9186,-5.6416,-6.1956,6.4754,2.7983,33.0,33.0
8.7,2.5893,3.5502,3.8971,-6.5456,-2.2934,-3.1842,-4.8807,-5.6114,-6.1695,6.5205,2.8731,33.0,33.0
8.7,2.5893,3.5436,3.9556,-7.0578,-2.2841,-3.1936,-4.9899,-5.7594,-6.3349,6.4361,2.9525,33.0,33.0
8.7,2.5894,3.5261,4.1099,-6.6973,-2.225,-3.1435,-5.265,-6.1564,-6.7664,6.2067,3.0204,33.0,33.0
8.7,2.5894,3.5204,4.1215,-6.5763,-2.0721,-2.967,-5.2424,-6.1939,-6.8132,6.267,3.1091,33.0,33.0
8.7,2.5894,3.537,3.968,-6.7201,-2.1666,-3.0761,-4.9827,-5.7956,-6.3834,6.462,3.0836,33.0,33.0
8.7,2.5894,3.5411,3.9284,-6.47,-2.1657,-3.0711,-4.9077,-5.6946,-6.2738,6.5297,3.0715,33.0,33.0
8.7,2.5894,3.5345,3.938,-6.5287,-2.0332,-2.9418,-4.8926,-5.7221,-6.3151,6.5584,3.2121,33.0,33.0
8.7,2.5894,3.5352,3.9245,-6.9046,-2.0162,-2.9246,-4.8627,-5.6877,-6.2801,6.5883,3.2277,33.0,33.0
8.7,2.5894,3.5162,4.0994,-6.6509,-1.8706,-2.7483,-5.145,-6.1442,-6.7713,6.3976,3.2577,33.0,33.0
8.7,2.5895,3.5006,4.1767,-6.7395,-2.5007,-3.4791,-5.2527,-6.2902,-6.8347,6.0865,2.7099,33.0,33.0
8.7,2.5895,3.5163,4.0237,-6.7419,-2.4288,-3.3673,-4.9789,-5.9341,-6.4279,6.1934,2.6437,33.0,33.0
8.7,2.5895,3.5302,3.8973,-6.5702,-2.3663,-3.2687,-4.752,-5.635,-6.0873,6.253,2.5654,33.0,33.0
8.7,2.5895,3.5103,4.0169,-6.5296,-2.2995,-3.2527,-4.9213,-5.9069,-6.4211,6.3076,2.8123,33.0,33.0
8.7,2.5895,3.5119,3.9222,-6.602,-2.0942,-3.0427,-4.6951,-5.6722,-6.1823,6.5125,2.9936,33.0,33.0
8.7,2.5895,3.5134,3.925,-6.781,-2.129,-3.074,-4.7123,-5.6819,-6.1867,6.4822,2.9513,33.0,33.0
8.7,2.5895,3.4945,4.0614,-7.1118,-2.0892,-3.0786,-4.9195,-5.9876,-6.556,6.4703,3.1304,33.0,33.0
8.7,2.5895,3.4856,4.2074,-7.4904,-2.2568,-3.2685,-5.2173,-6.336,-6.9308,6.2677,3.0652,33.0,33.0
8.7,2.5895,3.4816,4.1273,-7.3382,-1.9796,-2.9933,-4.9861,-6.1234,-6.7379,6.5243,3.3075,33.0,33.0
8.7,2.5895,3.4944,3.9816,-6.7888,-1.8924,-2.88,-4.7196,-5.7866,-6.3576,6.6633,3.3017,33.0,33.0
8.7,2.5896,3.5001,3.9515,-6.5556,-1.9336,-2.9099,-4.6858,-5.7237,-6.274,6.6427,3.2358,33.0,33.0
8.75,0.1245,3.535,-2.6088,0.2798,13.6529,12.8584,11.1203,10.5243,10.2574,21.074,17.1766,33.0,23.557
8.75,0.161,3.556,-2.3283,-0.2717,12.6833,11.9334,10.3874,9.8648,9.6269,19.7999,16.0329,33.0,21.772
8.75,0.2242,3.5703,-2.0581,-0.4149,11.8354,11.119,9.6845,9.2088,8.9899,18.8718,15.1039,32.56,20.722
8.75,0.311,3.5776,-1.8195,-0.8617,11.1555,10.4569,9.0767,8.623,8.4106,18.1806,14.391,31.959,19.955
8.75,0.3203,3.5783,-1.7959,-1.7737,11.0888,10.3916,9.0168,8.5653,8.3532,18.1084,14.3207,31.912,19.879
8.75,0.3257,3.5787,-1.7808,-1.9075,11.0471,10.3507,8.9787,8.5282,8.3161,18.0655,14.2776,31.881,19.833
8.75,0.3317,3.579,-1.7634,-1.7572,10.9986,10.303,8.9348,8.4858,8.2735,18.008,14.2263,31.845,19.782
8.75,0.3425,3.5799,-1.7327,-1.312,10.9121,10.2164,8.8573,8.4116,8.1985,17.8971,14.1344,31.782,19.686
8.75,0.3844,3.585,-1.618,-1.1418,10.5643,9.8824,8.5644,8.1343,7.9242,17.4882,13.7514,31.552,19.285
8.75,0.4417,3.5975,-1.4417,-1.2664,9.9781,9.3353,8.1123,7.7171,7.514,16.702,13.061,31.239,18.656
8.75,0.4832,3.6112,-1.3012,-1.4612,9.4772,8.8758,7.7537,7.3924,7.1858,15.9229,12.4365,29.814,17.636
8.75,0.521,3.627,-1.1685,-1.566,8.9731,8.4212,7.4182,7.092,6.8783,15.027,11.7655,28.855,16.816
8.75,0.5579,3.6449,-1.0378,-1.6565,8.4459,7.9528,7.0894,6.8024,6.596,13.968,11.0078,26.783,15.546
8.75,0.5921,3.6632,-0.9187,-1.7241,7.9556,7.5186,6.7865,6.5463,6.3734,12.8595,10.2608,24.993,14.327
8.75,0.6283,3.6833,-0.7965,-1.7308,7.4733,7.0878,6.4756,6.2918,6.1752,11.7446,9.5078,23.407,13.173
8.75,0.6722,3.7064,-0.6568,-1.7378,6.968,6.6325,6.1307,6.0105,5.9603,10.6703,8.7204,21.702,11.981
8.75,0.7203,3.7297,-0.5141,-1.7979,6.4912,6.2041,5.7958,5.7339,5.7433,9.7133,8.0009,19.868,10.902
8.75,0.7659,3.749,-0.3877,-1.8647,6.1009,5.8501,5.5121,5.4934,5.5467,8.9823,7.4522,18.005,10.051
8.75,0.8134,3.7669,-0.2636,-1.8798,5.7336,5.5167,5.2399,5.2586,5.3492,8.3384,6.9605,16.245,9.329
8.75,0.87,3.7853,-0.1243,-1.9244,5.3369,5.1533,4.9382,4.9935,5.1209,7.6939,6.4689,14.577,8.621
8.75,0.9225,3.8004,-0.003,-1.9768,4.9989,4.8409,4.6763,4.7598,4.9163,7.1886,6.0835,13.408,8.066
8.75,0.9818,3.8158,0.1259,-1.9745,4.643,4.5095,4.3978,4.5098,4.6972,6.697,5.7086,12.337,7.524
8.75,1.0528,3.8336,0.2729,-2.0255,4.2368,4.1299,4.0812,4.2255,4.4505,6.1788,5.3124,11.239,6.955
8.75,1.1169,3.8497,0.3949,-2.1041,3.8968,3.813,3.823,3.9958,4.2564,5.7702,5.0012,10.396,6.512
8.75,1.183,3.8681,0.5134,-2.1475,3.5634,3.5045,3.5831,3.7865,4.0879,5.3873,4.7115,9.482,6.045
8.75,1.2518,3.8911,0.6295,-2.1869,3.232,3.2034,3.3685,3.6083,3.9603,5.0087,4.4345,8.399,5.528
8.75,1.3237,3.9154,0.7432,-2.2141,2.9108,2.9157,3.1738,3.4504,3.8545,4.6393,4.1638,7.132,4.981
8.75,1.4028,3.939,0.8598,-2.2238,2.6138,2.6548,2.9921,3.2968,3.74,4.3019,3.8883,5.764,4.482
8.75,1.4932,3.9603,0.983,-2.2413,2.3368,2.4026,2.7959,3.1227,3.5923,3.9486,3.5892,4.823,4.048
8.75,1.5909,3.9775,1.1047,-2.2782,2.0767,2.1575,2.5859,2.9292,3.4159,3.6022,3.2876,4.206,3.656
8.75,1.6936,3.9918,1.2287,-2.3257,1.8125,1.9045,2.3563,2.7128,3.2112,3.2568,2.9767,3.726,3.298
8.75,1.7988,4.0052,1.3522,-2.3899,1.5537,1.6551,2.1246,2.4932,3.0006,2.9141,2.6636,3.298,2.945
8.75,1.8998,4.0159,1.4695,-2.5125,1.3043,1.4125,1.8937,2.2717,2.7853,2.5949,2.3657,2.919,2.609
8.75,1.9744,4.0198,1.5599,-2.7162,1.0941,1.2052,1.6903,2.0715,2.5875,2.3619,2.1389,2.672,2.375
8.75,2.02,4.0198,1.6171,-2.8667,0.9508,1.0627,1.5479,1.9289,2.4455,2.2216,1.9976,2.532,2.235
8.75,2.0649,4.0194,1.6683,-2.9268,0.8202,0.9326,1.4173,1.7977,2.3145,2.0973,1.8712,2.41,2.111
8.75,2.1029,4.0176,1.7115,-3.0252,0.7036,0.8159,1.2988,1.6773,2.1938,1.9968,1.766,2.316,2.011
8.75,2.1338,4.0145,1.7474,-3.1205,0.5999,0.7115,1.1914,1.5669,2.0824,1.9186,1.6803,2.248,1.935
8.75,2.1602,4.0107,1.7782,-3.1938,0.5058,0.6161,1.0922,1.464,1.9781,1.8559,1.6085,2.203,1.877
8.75,2.1837,4.0062,1.806,-3.2477,0.4171,0.526,0.9976,1.365,1.8774,1.8032,1.5452,2.174,1.832
8.75,2.2054,4.0015,1.8324,-3.2709,0.3308,0.438,0.9045,1.2671,1.7775,1.7562,1.4863,2.16,1.798
8.75,2.2276,3.9968,1.8608,-3.2661,0.2402,0.3458,0.8071,1.1649,1.6732,1.705,1.423,2.129,1.747
8.75,2.2509,3.9997,1.8995,-3.4837,0.1549,0.2623,0.7268,1.0874,1.5975,1.5989,1.3232,2.015,1.645
8.75,2.2556,4.0077,1.9148,-4.1074,0.15,0.261,0.7339,1.1024,1.6162,1.531,1.274,1.895,1.556
8.75,2.2576,4.0156,1.9265,-4.461,0.1549,0.269,0.7494,1.1255,1.6427,1.4747,1.2349,1.804,1.49
8.75,2.2586,4.0233,1.9381,-4.7191,0.1606,0.2776,0.7649,1.1482,1.6684,1.4212,1.1974,1.723,1.431
8.75,2.2593,4.0308,1.9508,-4.9349,0.1636,0.2832,0.7769,1.1672,1.69,1.3674,1.1584,1.637,1.366
8.75,2.2596,4.038,1.9654,-5.0421,0.1617,0.2836,0.7832,1.18,1.7053,1.3118,1.1163,1.562,1.307
8.75,2.26,4.0436,1.9747,-5.197,0.1651,0.2888,0.7927,1.1945,1.7216,1.2751,1.0895,1.509,1.267
8.75,2.2602,4.0375,1.9541,-5.4331,0.1871,0.3087,0.8079,1.2042,1.7293,1.3411,1.1447,1.592,1.336
8.75,2.2604,4.0298,1.9497,-5.3502,0.1621,0.2813,0.7743,1.1637,1.6862,1.3729,1.1621,1.646,1.372
8.75,2.2606,4.0236,1.9698,-5.1808,0.0827,0.2001,0.6876,1.0711,1.5916,1.3422,1.1183,1.643,1.351
8.75,2.2609,4.0168,1.9868,-4.9894,0.0092,0.1245,0.6057,0.9828,1.5008,1.3225,1.084,1.649,1.337
8.75,2.2615,4.0092,1.9979,-4.816,-0.0519,0.0607,0.5348,0.9046,1.4196,1.3217,1.0664,1.679,1.344
8.75,2.2623,4.0015,2.0057,-4.4844,-0.1043,0.0053,0.4716,0.8336,1.3453,1.3325,1.0589,1.737,1.374
8.75,2.2643,3.9867,2.0159,-4.3173,-0.1892,-0.0861,0.3636,0.7106,1.215,1.3702,1.0587,1.836,1.407
8.75,2.2665,3.9718,2.023,-4.3601,-0.2606,-0.1651,0.2649,0.5962,1.0915,1.4218,1.0677,1.999,1.478
8.75,2.2681,3.9568,2.0267,-4.4744,-0.3165,-0.23,0.1762,0.4913,0.9753,1.4859,1.0852,2.249,1.591
8.75,2.2694,3.9418,2.0277,-4.5969,-0.3558,-0.2807,0.0962,0.3946,0.8645,1.5575,1.1068,2.598,1.721
8.75,2.2703,3.9267,2.0265,-4.7037,-0.3774,-0.3157,0.0255,0.3064,0.7584,1.6366,1.1334,3.049,1.861
8.75,2.2711,3.9117,2.0238,-4.7926,-0.3798,-0.3347,-0.0362,0.2262,0.656,1.7213,1.1636,3.638,2.027
8.75,2.2718,3.8966,2.0196,-4.8688,-0.3606,-0.3388,-0.0903,0.1525,0.5563,1.8041,1.192,4.349,2.206
8.75,2.2723,3.8816,2.0144,-4.9333,-0.3253,-0.3298,-0.137,0.0849,0.4588,1.888,1.2166,5.108,2.4
8.75,2.2728,3.8666,2.0083,-4.9868,-0.28,-0.3097,-0.1756,0.024,0.3648,1.9794,1.2402,5.836,2.594
8.75,2.2732,3.8516,2.0011,-5.0332,-0.2279,-0.2808,-0.2064,-0.0305,0.2752,2.0801,1.2654,6.529,2.774
8.75,2.2736,3.8367,1.9928,-5.0713,-0.1688,-0.2453,-0.2306,-0.0801,0.1894,2.1987,1.2987,7.219,2.937
8.75,2.274,3.8217,1.9835,-5.0959,-0.1039,-0.2046,-0.2491,-0.125,0.1081,2.3317,1.3398,7.938,3.115
8.75,2.2743,3.8069,1.973,-5.1023,-0.0331,-0.1586,-0.2617,-0.1651,0.0317,2.4865,1.3946,8.731,3.329
8.75,2.2747,3.7922,1.9591,-5.0881,0.0489,-0.1023,-0.2625,-0.1945,-0.0337,2.6746,1.4741,9.672,3.59
8.75,2.275,3.7781,1.9379,-5.0553,0.1509,-0.0263,-0.241,-0.2012,-0.0747,2.8949,1.5855,10.857,3.927
8.75,2.2754,3.7656,1.9046,-5.0221,0.2814,0.0794,-0.1836,-0.1699,-0.074,3.1508,1.7398,11.653,4.263
8.75,2.2759,3.755,1.8619,-5.003,0.4311,0.2072,-0.0969,-0.1061,-0.0363,3.4201,1.9209,12.727,4.632
8.75,2.2763,3.7454,1.8147,-4.9719,0.5907,0.3462,0.0047,-0.0258,0.0201,3.6976,2.1177,13.458,4.988
8.75,2.2768,3.7341,1.7817,-4.9173,0.7253,0.4558,0.0703,0.0137,0.0312,3.9984,2.3165,14.466,5.39
8.75,2.2774,3.7225,1.8119,-4.8753,0.7074,0.4116,-0.0196,-0.1043,-0.1164,4.188,2.3891,15.29,5.723
8.75,2.278,3.7162,1.8677,-4.8348,0.6003,0.2904,-0.1659,-0.2658,-0.294,4.2113,2.3396,15.663,5.801
8.75,2.2787,3.7113,1.9252,-4.7739,0.4834,0.1624,-0.3141,-0.4263,-0.4674,4.2036,2.2705,15.756,5.804
8.75,2.2795,3.707,1.9835,-4.7334,0.3624,0.0314,-0.4632,-0.5863,-0.6389,4.1825,2.1937,15.891,5.816
8.75,2.2803,3.7031,2.0421,-4.7216,0.2397,-0.1009,-0.6124,-0.7459,-0.8092,4.1577,2.115,16.114,5.847
8.75,2.2811,3.6992,2.1009,-4.7156,0.1171,-0.233,-0.7613,-0.9051,-0.9791,4.1359,2.0382,16.541,5.919
8.75,2.282,3.6953,2.1597,-4.7109,-0.0048,-0.3646,-0.9099,-1.0641,-1.1487,4.1189,1.9639,16.59,5.899
8.75,2.2829,3.6916,2.2185,-4.7077,-0.1263,-0.4958,-1.0581,-1.2226,-1.3178,4.1056,1.8915,16.636,5.888
8.75,2.2837,3.6878,2.2774,-4.702,-0.2472,-0.6266,-1.2059,-1.3809,-1.4867,4.0971,1.8215,16.725,5.896
8.75,2.2846,3.6841,2.3362,-4.6976,-0.3667,-0.7564,-1.3532,-1.5389,-1.6554,4.096,1.7554,16.891,5.933
8.75,2.2855,3.6802,2.395,-4.662,-0.4842,-0.8847,-1.4996,-1.6965,-1.8241,4.1038,1.694,17.207,6.015
8.75,2.2866,3.6763,2.4537,-4.8542,-0.6004,-1.0119,-1.6455,-1.8538,-1.9928,4.1189,1.6363,17.815,6.143
8.75,2.2868,3.6786,2.4199,-5.4671,-0.5341,-0.939,-1.5615,-1.763,-1.8952,4.1071,1.6679,17.415,6.063
8.75,2.2869,3.681,2.386,-5.5584,-0.4676,-0.866,-1.4773,-1.672,-1.7974,4.0967,1.7001,17.121,5.99
8.75,2.287,3.6833,2.3522,-5.3846,-0.4007,-0.7927,-1.393,-1.5809,-1.6996,4.0892,1.7336,16.93,5.937
8.75,2.2872,3.6856,2.3184,-5.1815,-0.3332,-0.7189,-1.3086,-1.49,-1.6021,4.0852,1.7689,16.8,5.902
8.75,2.2876,3.6879,2.2847,-4.8533,-0.2656,-0.6453,-1.2244,-1.3993,-1.5049,4.0832,1.8051,16.708,5.88
8.75,2.2885,3.6902,2.2517,-4.2788,-0.1996,-0.5731,-1.1417,-1.3101,-1.4091,4.081,1.8403,16.639,5.865
8.75,2.2923,3.6939,2.1987,-4.0766,-0.093,-0.4567,-1.0083,-1.1662,-1.2545,4.0792,1.8978,16.566,5.857
8.75,2.296,3.6977,2.1451,-4.06,0.0164,-0.3378,-0.873,-1.0208,-1.0988,4.0859,1.9606,16.533,5.87
8.75,2.3002,3.7015,2.0919,-4.0288,0.1248,-0.2198,-0.7381,-0.8756,-0.9429,4.0924,2.0228,16.188,5.814
8.75,2.3045,3.7055,2.0388,-3.9689,0.233,-0.1018,-0.6029,-0.7298,-0.7862,4.0999,2.0856,15.886,5.752
8.75,2.3099,3.71,1.9868,-3.7841,0.3368,0.0126,-0.4697,-0.5852,-0.6297,4.099,2.1429,15.692,5.71
8.75,2.3195,3.7165,1.9409,-3.5601,0.4154,0.1061,-0.3492,-0.4484,-0.4755,4.0411,2.1623,15.488,5.634
8.75,2.3353,3.7278,1.9692,-3.4724,0.2853,0.0016,-0.4083,-0.4798,-0.477,3.7211,1.9525,14.422,5.167
8.75,2.3511,3.734,2.0411,-3.3801,0.0736,-0.1959,-0.5808,-0.6374,-0.618,3.4296,1.711,13.897,4.825
8.75,2.3751,3.735,2.1248,-3.3117,-0.1419,-0.4088,-0.7895,-0.8436,-0.8208,3.2241,1.5035,13.668,4.618
8.75,2.3986,3.7352,2.2007,-3.3236,-0.3343,-0.6004,-0.9799,-1.0332,-1.009,3.0521,1.3227,13.492,4.448
8.75,2.4224,3.7352,2.2743,-3.3027,-0.5195,-0.7855,-1.1647,-1.2179,-1.1928,2.8908,1.1503,13.329,4.293
8.75,2.4495,3.7307,2.344,-3.4154,-0.6722,-0.9485,-1.346,-1.4096,-1.3955,2.8344,1.0378,13.402,4.273
8.75,2.4625,3.7214,2.3491,-3.7726,-0.6356,-0.9336,-1.3694,-1.4555,-1.4659,3.0321,1.139,14.235,4.623
8.75,2.4673,3.7152,2.3497,-4.1072,-0.6022,-0.9151,-1.3766,-1.4782,-1.5053,3.1783,1.2195,14.624,4.799
8.75,2.4708,3.7043,2.3306,-4.3934,-0.4887,-0.8281,-1.3359,-1.4657,-1.5235,3.499,1.4222,15.352,5.19
8.75,2.4717,3.6946,2.3763,-5.0654,-0.5404,-0.9039,-1.4538,-1.6096,-1.6948,3.6742,1.4718,16.167,5.471
8.75,2.4718,3.6891,2.4314,-5.7537,-0.6395,-1.0175,-1.5925,-1.7638,-1.8648,3.7275,1.4415,16.331,5.533
8.75,2.4719,3.6843,2.4877,-5.6051,-0.7456,-1.1364,-1.7334,-1.9181,-2.0328,3.7624,1.3989,16.56,5.611
8.75,2.472,3.6834,2.5029,-4.9899,-0.7761,-1.1696,-1.7713,-1.9588,-2.0762,3.7635,1.3827,16.621,5.626
8.75,2.4729,3.6871,2.4568,-4.7124,-0.689,-1.0722,-1.6562,-1.833,-1.9396,3.736,1.4182,16.404,5.555
8.75,2.4741,3.682,2.5153,-4.7165,-0.7973,-1.1944,-1.8023,-1.9936,-2.1149,3.7815,1.379,16.735,5.667
8.75,2.475,3.6775,2.5725,-4.8112,-0.9044,-1.3144,-1.9441,-2.1488,-2.2834,3.8219,1.3378,17.363,5.834
8.75,2.4758,3.673,2.6297,-4.8655,-1.011,-1.4338,-2.0854,-2.3035,-2.4512,3.8679,1.2988,17.62,5.884
8.75,2.4765,3.6686,2.6869,-4.9205,-1.1165,-1.5523,-2.2261,-2.4577,-2.6185,3.9225,1.2637,17.75,5.92
8.75,2.4771,3.6641,2.7441,-4.9964,-1.2205,-1.6695,-2.3659,-2.6113,-2.7854,3.9873,1.2334,17.966,5.993
8.75,2.4776,3.6598,2.8013,-5.0743,-1.3231,-1.7857,-2.5051,-2.7645,-2.9518,4.0621,1.2077,18.341,6.117
8.75,2.478,3.6553,2.8584,-5.1435,-1.4229,-1.8995,-2.643,-2.917,-3.1183,4.1533,1.1901,19.204,6.333
8.75,2.4783,3.6509,2.9155,-5.2018,-1.5206,-2.0117,-2.78,-3.0691,-3.2846,4.2585,1.179,20.538,6.506
8.75,2.4786,3.6463,2.9724,-5.2557,-1.6155,-2.1215,-2.9158,-3.2205,-3.4506,4.3796,1.1753,20.699,6.566
8.75,2.4789,3.6417,3.0293,-5.3088,-1.7073,-2.2288,-3.0503,-3.3713,-3.6162,4.5165,1.1788,20.949,6.675
8.75,2.4792,3.6371,3.086,-5.3613,-1.7965,-2.3338,-3.1838,-3.5213,-3.7813,4.6668,1.188,21.352,6.857
8.75,2.4794,3.6324,3.1426,-5.4118,-1.8821,-2.4356,-3.3159,-3.6707,-3.9458,4.8347,1.2053,22.156,7.18
8.75,2.4796,3.6275,3.1991,-5.4603,-1.9635,-2.534,-3.4466,-3.8192,-4.1102,5.022,1.2323,26.431,7.697
8.75,2.4798,3.6226,3.2555,-5.5068,-2.0411,-2.6292,-3.5759,-3.9671,-4.2744,5.2255,1.269,26.799,7.794
8.75,2.4799,3.6176,3.3117,-5.5528,-2.1137,-2.7202,-3.7036,-4.1141,-4.4384,5.438,1.3173,27.033,7.938
8.75,2.4801,3.6124,3.3677,-5.6007,-2.1812,-2.8068,-3.8293,-4.26,-4.6019,5.6497,1.3787,27.27,8.172
8.75,2.4802,3.6071,3.4235,-5.268,-2.2426,-2.8885,-3.953,-4.4048,-4.7649,5.8516,1.4553,27.488,8.58
8.75,2.4807,3.5882,3.6154,-5.2436,-2.404,-3.1295,-4.3652,-4.8973,-5.3248,6.3461,1.8425,33.0,33.0
