age,mass,logT,logg,logIMF,bmag,vmag,imag,jmag,hmag,f275,f336,fuv,nuv
10.0,0.1146,3.5158,-2.7351,-0.4069,14.3812,13.6421,11.5176,10.769,10.5221,22.1257,17.8876,33.0,25.018
10.0,0.1349,3.5318,-2.5444,-0.3212,13.6294,12.9121,10.994,10.3227,10.0875,21.1241,17.0366,33.0,23.554
10.0,0.1731,3.5512,-2.2819,-0.3602,12.7159,12.0535,10.2958,9.6832,9.4633,19.973,15.9797,33.0,21.906
10.0,0.2284,3.562,-2.0428,-0.5884,11.9932,11.332,9.677,9.1066,8.8829,19.2828,15.2804,32.796,20.921
10.0,0.2706,3.5658,-1.9086,-0.9032,11.6161,10.9503,9.3354,8.7825,8.5558,18.9446,14.9256,32.39,20.51
10.0,0.2998,3.5682,-1.8286,-1.2215,11.3463,10.6515,9.1215,8.6056,8.3799,18.6917,14.6869,32.148,20.27
10.0,0.3144,3.5693,-1.7916,-1.574,11.2309,10.5318,9.0254,8.519,8.2936,18.5686,14.571,32.039,20.161
10.0,0.3219,3.5698,-1.7729,-1.85,11.1721,10.4707,8.9768,8.4757,8.2506,18.503,14.5103,31.986,20.107
10.0,0.3269,3.5702,-1.7607,-1.9095,11.134,10.4317,8.9453,8.4473,8.2224,18.4601,14.4704,31.95,20.071
10.0,0.3333,3.5707,-1.7463,-1.7271,11.0877,10.3843,8.9079,8.4139,8.1895,18.4049,14.4205,31.906,20.027
10.0,0.3451,3.5718,-1.7203,-1.4137,11.0032,10.2988,8.8405,8.3538,8.1305,18.3003,14.327,31.823,19.946
10.0,0.3749,3.5754,-1.6465,-1.2339,10.766,10.0651,8.6508,8.1812,7.9605,17.9998,14.0599,31.627,19.7
10.0,0.4211,3.5838,-1.5153,-1.1005,10.3374,9.6551,8.3126,7.8716,7.6548,17.461,13.5742,31.432,19.231
10.0,0.5155,3.6182,-1.1651,-1.3479,9.0857,8.4965,7.4172,7.0643,6.8332,15.6844,12.0453,29.682,17.423
10.0,0.5307,3.627,-1.0945,-1.9255,8.8111,8.2495,7.2388,6.9051,6.6711,15.2072,11.6731,29.276,17.048
10.0,0.5498,3.6381,-1.0117,-1.888,8.475,7.9506,7.0288,6.7205,6.4915,14.5428,11.1902,27.728,16.148
10.0,0.5713,3.6505,-0.9282,-1.8962,8.1249,7.6417,6.8158,6.5378,6.3265,13.7568,10.6622,26.947,15.523
10.0,0.5933,3.6612,-0.866,-1.8669,7.8556,7.405,6.6547,6.4059,6.22,13.0787,10.2387,25.503,14.638
10.0,0.6225,3.6757,-0.7795,-1.8366,7.5016,7.0904,6.4312,6.2246,6.0816,12.193,9.6848,24.55,13.868
10.0,0.6544,3.6953,-0.6639,-1.8616,7.0604,6.6942,6.1393,5.9885,5.9049,11.187,9.0005,22.851,12.698
10.0,0.6873,3.7149,-0.5408,-1.9151,6.6312,6.3068,5.8397,5.7415,5.7132,10.3008,8.3491,21.347,11.683
10.0,0.7186,3.7322,-0.4239,-1.9876,6.2537,5.9642,5.5654,5.5098,5.5258,9.5744,7.8033,19.876,10.826
10.0,0.7475,3.7467,-0.3149,-2.1735,5.9212,5.6604,5.3152,5.293,5.3433,8.98,7.3478,18.441,10.13
10.0,0.7612,3.7531,-0.2624,-2.4121,5.766,5.518,5.1958,5.1878,5.2526,8.7167,7.1431,17.877,9.824
10.0,0.7735,3.7586,-0.2146,-2.389,5.6274,5.3902,5.0873,5.0912,5.1681,8.4896,6.9654,17.516,9.59
10.0,0.7898,3.7649,-0.1576,-2.4072,5.4643,5.2393,4.9583,4.9754,5.066,8.2298,6.7613,16.599,9.28
10.0,0.8021,3.7698,-0.109,-2.5441,5.3276,5.1121,4.8478,4.875,4.9758,8.0219,6.596,16.105,9.051
10.0,0.8115,3.7735,-0.0689,-2.5943,5.2165,5.0081,4.7565,4.7911,4.8995,7.8589,6.4652,15.806,8.883
10.0,0.822,3.7773,-0.026,-2.5952,5.0981,4.897,4.6585,4.7006,4.8166,7.6896,6.3284,15.539,8.717
10.0,0.8319,3.7806,0.0157,-2.6542,4.9844,4.7896,4.5629,4.6116,4.7344,7.5326,6.2003,15.068,8.536
10.0,0.8404,3.7835,0.0547,-2.6971,4.8787,4.6893,4.4725,4.5266,4.6553,7.3923,6.0843,14.697,8.374
10.0,0.8489,3.7861,0.0945,-2.7137,4.7717,4.5875,4.38,4.4393,4.5734,7.2545,5.9692,14.402,8.221
10.0,0.8572,3.7884,0.134,-2.7424,4.6664,4.4865,4.2873,4.3511,4.49,7.1239,5.8583,14.166,8.082
10.0,0.865,3.7903,0.1729,-2.7757,4.5636,4.3874,4.1951,4.2625,4.4054,7.002,5.7525,13.973,7.955
10.0,0.8724,3.7918,0.2105,-2.8191,4.4652,4.2919,4.1049,4.1749,4.3209,6.891,5.6537,13.816,7.841
10.0,0.8791,3.7927,0.2463,-2.8694,4.3721,4.2009,4.0177,4.0896,4.2378,6.7907,5.5618,13.687,7.739
10.0,0.8851,3.7933,0.2805,-2.9198,4.2843,4.1145,3.9339,4.0069,4.1565,6.7005,5.4768,13.581,7.647
10.0,0.8906,3.7935,0.3129,-2.9687,4.202,4.0327,3.8531,3.9263,4.0764,6.621,5.3988,13.498,7.567
10.0,0.8955,3.7931,0.3437,-3.0173,4.125,3.9555,3.7752,3.8477,3.9974,6.552,5.3274,13.438,7.498
10.0,0.9,3.7923,0.3729,-3.0676,4.0533,3.8827,3.7,3.7709,3.9191,6.4938,5.2628,13.403,7.441
10.0,0.9041,3.7909,0.4004,-3.1215,3.9872,3.8146,3.6277,3.6959,3.8414,6.4472,5.2054,13.4,7.396
10.0,0.9076,3.789,0.4261,-3.1798,3.9273,3.7516,3.5585,3.6229,3.7645,6.4129,5.1558,13.436,7.366
10.0,0.9108,3.7865,0.4497,-3.2436,3.8744,3.6946,3.493,3.5524,3.6888,6.3928,5.1154,13.529,7.356
10.0,0.9135,3.7833,0.4709,-2.9859,3.8297,3.6445,3.4322,3.4852,3.615,6.3888,5.0858,13.714,7.369
10.0,0.9215,3.7615,0.5273,-2.952,3.7562,3.5308,3.2428,3.2506,3.3331,6.6046,5.1237,15.416,7.727
10.0,0.9252,3.7361,0.5384,-3.2004,3.8294,3.5528,3.1724,3.1231,3.1463,7.0714,5.3717,17.507,8.412
10.0,0.9282,3.7173,0.6042,-3.3127,3.7552,3.4356,2.9817,2.8875,2.8643,7.4244,5.4882,18.785,8.889
10.0,0.9304,3.7101,0.7054,-3.4299,3.5423,3.2057,2.7226,2.6101,2.5685,7.3904,5.3591,18.909,8.864
10.0,0.9322,3.7061,0.8091,-3.5328,3.3067,2.9611,2.4613,2.3381,2.2855,7.2507,5.1697,18.942,8.771
10.0,0.9336,3.7028,0.9134,-3.6164,3.0659,2.713,2.1995,2.0673,2.0056,7.0879,4.9666,19.013,8.677
10.0,0.9348,3.6995,1.0172,-3.6991,2.8273,2.4665,1.9391,1.7978,1.7271,6.9409,4.7713,19.231,8.613
10.0,0.9358,3.696,1.1183,-3.7843,2.5972,2.2279,1.6856,1.5346,1.4541,6.8074,4.5863,19.228,8.488
10.0,0.9366,3.692,1.2214,-3.8673,2.3661,1.987,1.4275,1.2655,1.1741,6.6904,4.4075,19.182,8.371
10.0,0.9373,3.6877,1.324,-3.9537,2.1399,1.7497,1.171,0.9966,0.8931,6.595,4.2402,19.21,8.293
10.0,0.9378,3.6832,1.425,-4.0382,1.921,1.5188,0.9193,0.7317,0.6153,6.5212,4.0856,19.366,8.269
10.0,0.9383,3.6783,1.5259,-4.1103,1.7064,1.291,0.6687,0.4665,0.3361,6.4709,3.9422,19.847,8.335
10.0,0.9387,3.673,1.6272,-4.0812,1.4955,1.0656,0.4182,0.2,0.0542,6.4472,3.8107,20.188,8.339
10.0,0.9392,3.6708,1.6816,-4.1032,1.3779,0.9417,0.2833,0.0582,-0.094,6.4173,3.7303,20.196,8.296
10.0,0.9395,3.6655,1.7757,-4.2664,1.1848,0.7379,0.0545,-0.1872,-0.3571,6.349,3.5903,20.351,8.303
10.0,0.9398,3.6594,1.8764,-4.3929,0.9872,0.5237,-0.1909,-0.4523,-0.6413,6.384,3.4859,20.802,8.425
10.0,0.94,3.6529,1.9768,-4.4763,0.7966,0.3146,-0.4341,-0.7167,-0.9258,6.4694,3.4018,22.682,8.765
10.0,0.9401,3.6463,2.077,-4.558,0.6132,0.1113,-0.6748,-0.9801,-1.2103,6.6015,3.336,22.866,8.806
10.0,0.9403,3.6393,2.1768,-4.6392,0.438,-0.0855,-0.9125,-1.2421,-1.4948,6.7861,3.293,23.265,8.971
10.0,0.9404,3.632,2.2762,-4.7192,0.2727,-0.2741,-1.1467,-1.5025,-1.7793,7.0278,3.277,24.347,9.426
10.0,0.9405,3.6244,2.3754,-4.7975,0.117,-0.4548,-1.3777,-1.7613,-2.0633,7.3176,3.2864,27.921,9.973
10.0,0.9406,3.6165,2.474,-4.8743,-0.0255,-0.6247,-1.6045,-2.018,-2.3468,7.6423,3.329,28.11,10.15
10.0,0.9406,3.6083,2.5722,-4.9494,-0.1545,-0.7835,-1.8267,-2.2724,-2.6296,7.9524,3.4073,28.449,10.614
10.0,0.9407,3.5997,2.67,-5.0228,-0.2691,-0.9306,-2.0439,-2.5241,-2.9111,8.194,3.5252,28.415,11.559
10.0,0.9407,3.5909,2.7673,-5.0943,-0.3666,-1.0634,-2.2553,-2.7727,-3.1908,8.3382,3.6839,27.364,11.346
10.0,0.9408,3.5818,2.8641,-5.1635,-0.4474,-1.181,-2.4613,-3.0192,-3.4688,8.3911,3.8652,26.619,11.109
10.0,0.9408,3.5724,2.9605,-5.2307,-0.5098,-1.2812,-2.6618,-3.2644,-3.7456,8.3767,4.0528,26.129,10.908
10.0,0.9409,3.5628,3.0564,-5.2957,-0.5507,-1.3599,-2.8557,-3.5087,-4.0216,8.3226,4.2342,26.334,11.06
10.0,0.9409,3.553,3.1519,-5.3576,-0.5589,-1.4011,-3.0392,-3.7523,-4.2968,8.2579,4.4054,26.863,11.438
10.0,0.9409,3.5429,3.2469,-5.4062,-0.5372,-1.3997,-3.213,-3.996,-4.5698,8.1885,4.5434,29.214,12.453
10.0,0.9409,3.5328,3.3418,-5.722,-0.5074,-1.3719,-3.3837,-4.2407,-4.8378,8.0925,4.6117,29.784,12.667
10.0,0.9409,3.5984,2.7523,-7.3448,-0.4487,-1.1194,-2.2454,-2.7318,-3.1214,8.0916,3.4226,28.197,11.439
10.0,0.9409,3.6551,2.1445,-6.8451,0.3614,-0.1189,-0.8581,-1.1336,-1.3333,6.0221,2.9781,21.358,8.254
10.0,0.9409,3.6744,1.8569,-6.3625,0.9093,0.4853,-0.156,-0.37,-0.5122,5.795,3.2085,19.743,7.837
10.0,0.9409,3.6728,1.918,-5.8574,0.7694,0.3404,-0.3086,-0.5272,-0.6734,5.726,3.1002,19.708,7.759
10.0,0.9409,3.6873,1.7919,-5.4688,0.9735,0.583,0.0011,-0.1745,-0.2782,5.4866,3.1124,18.305,7.32
10.0,0.941,3.6911,1.752,-5.3297,1.046,0.6655,0.101,-0.0637,-0.1564,5.45,3.1363,18.154,7.265
10.0,0.941,3.6929,1.732,-4.2432,1.0833,0.7075,0.1509,-0.0088,-0.0964,5.4378,3.1514,18.106,7.25
10.0,0.9416,3.6939,1.7482,-3.7906,1.0367,0.663,0.1104,-0.0466,-0.1314,5.3753,3.0982,18.03,7.19
10.0,0.9428,3.6964,1.7645,-3.8144,0.9791,0.6114,0.0697,-0.0803,-0.1576,5.2656,3.0179,17.893,7.088
10.0,0.9433,3.6936,1.7908,-4.205,0.9321,0.5573,0.0033,-0.1543,-0.2395,5.292,3.0039,17.955,7.11
10.0,0.9435,3.6906,1.818,-4.6284,0.8849,0.5024,-0.0648,-0.2308,-0.3243,5.3251,2.9925,18.046,7.146
10.0,0.9436,3.6891,1.8334,-4.9218,0.8577,0.471,-0.1033,-0.2737,-0.3718,5.3424,2.9852,18.106,7.169
10.0,0.9436,3.686,1.8616,-5.1344,0.8089,0.4144,-0.1736,-0.3527,-0.4594,5.3798,2.9747,18.257,7.228
10.0,0.9436,3.6831,1.8899,-5.3414,0.76,0.3577,-0.2436,-0.4312,-0.5465,5.4172,2.9639,18.462,7.304
10.0,0.9437,3.6822,1.9006,-5.4528,0.74,0.3352,-0.2702,-0.4604,-0.5783,5.4253,2.9563,18.539,7.328
10.0,0.9437,3.6839,1.8829,-5.4859,0.7716,0.3713,-0.2264,-0.4117,-0.5247,5.4058,2.9654,18.398,7.28
10.0,0.9437,3.681,1.9112,-5.5939,0.7227,0.3147,-0.2963,-0.4901,-0.6114,5.4445,2.9549,18.668,7.372
10.0,0.9437,3.6782,1.9395,-5.8181,0.6742,0.2585,-0.3659,-0.5682,-0.698,5.4863,2.9457,19.11,7.496
10.0,0.9437,3.6754,1.9679,-6.0433,0.6256,0.2021,-0.4355,-0.6463,-0.7843,5.5294,2.9365,19.52,7.586
10.0,0.9437,3.6726,1.9963,-6.2565,0.5769,0.1459,-0.505,-0.7242,-0.8703,5.5743,2.9277,19.594,7.609
10.0,0.9437,3.6699,2.0242,-6.4491,0.5302,0.0914,-0.5728,-0.8005,-0.9547,5.6244,2.9217,19.689,7.644
10.0,0.9437,3.6672,2.0525,-6.481,0.4824,0.036,-0.6414,-0.8776,-1.0397,5.6751,2.9148,19.805,7.695
10.0,0.9437,3.662,2.1087,-6.4469,0.3878,-0.0735,-0.7771,-1.0299,-1.2079,5.7806,2.9016,20.134,7.83
10.0,0.9437,3.6569,2.165,-6.4394,0.2941,-0.182,-0.9122,-1.1817,-1.3753,5.8982,2.8917,20.812,8.062
10.0,0.9437,3.6518,2.2206,-6.24,0.204,-0.287,-1.0443,-1.3307,-1.5399,6.0314,2.8879,22.483,8.358
10.0,0.9437,3.6472,2.2747,-5.652,0.1155,-0.3896,-1.1727,-1.4749,-1.6988,6.1632,2.883,22.664,8.422
10.0,0.9438,3.6493,2.2528,-5.2815,0.1491,-0.3497,-1.1213,-1.4164,-1.6337,6.0976,2.8792,22.574,8.385
10.0,0.9438,3.6537,2.2023,-5.0641,0.2318,-0.2539,-1.0013,-1.2815,-1.4849,5.9776,2.8846,22.03,8.298
10.0,0.9439,3.6542,2.1974,-5.0712,0.2389,-0.2452,-0.9898,-1.2682,-1.4701,5.9607,2.8823,21.696,8.25
10.0,0.9439,3.649,2.2539,-5.2428,0.1486,-0.3509,-1.1236,-1.4195,-1.6376,6.1073,2.8825,22.584,8.39
10.0,0.9439,3.6439,2.3104,-5.3487,0.0602,-0.455,-1.2567,-1.5703,-1.8047,6.2707,2.8887,22.841,8.497
10.0,0.9439,3.6388,2.3669,-5.4371,-0.0253,-0.5567,-1.3887,-1.7205,-1.9717,6.4541,2.9035,23.245,8.68
10.0,0.944,3.6336,2.4233,-5.5127,-0.1071,-0.6552,-1.5194,-1.8699,-2.1382,6.6586,2.9281,23.921,9.002
10.0,0.944,3.6283,2.4796,-5.5688,-0.185,-0.7504,-1.6488,-2.0187,-2.3044,6.8814,2.9621,27.778,9.683
10.0,0.944,3.623,2.5359,-5.6121,-0.2589,-0.8421,-1.777,-2.1668,-2.4703,7.119,3.0064,27.905,9.769
10.0,0.944,3.6176,2.592,-5.6594,-0.3281,-0.93,-1.9036,-2.314,-2.6358,7.3601,3.0624,28.082,9.916
10.0,0.944,3.6121,2.648,-5.7358,-0.3924,-1.0136,-2.0286,-2.4602,-2.8008,7.5914,3.1315,28.324,10.168
10.0,0.944,3.6066,2.7039,-5.8417,-0.4514,-1.0929,-2.1517,-2.6053,-2.9652,7.7987,3.2148,28.641,10.635
10.0,0.944,3.6009,2.7596,-5.9399,-0.5042,-1.1671,-2.2726,-2.7492,-3.129,7.97,3.3149,28.638,11.451
10.0,0.944,3.5952,2.8152,-6.0198,-0.5511,-1.2363,-2.3916,-2.8919,-3.2919,8.0943,3.43,27.711,11.322
10.0,0.944,3.5894,2.8707,-6.0805,-0.5919,-1.3,-2.5086,-3.0336,-3.454,8.1759,3.5558,27.102,11.182
10.0,0.944,3.5835,2.926,-6.1198,-0.626,-1.3574,-2.6236,-3.1747,-3.6156,8.2216,3.6889,26.623,11.034
10.0,0.944,3.5776,2.9809,-5.7909,-0.6526,-1.408,-2.7358,-3.3145,-3.7759,8.2386,3.8252,33.0,33.0
10.0,0.9441,3.5636,3.1105,-5.8137,-0.6922,-1.5049,-2.9943,-3.6443,-4.1532,8.1991,4.123,33.0,33.0
10.0,0.9441,3.5589,3.1505,-6.5287,-0.6853,-1.5154,-3.069,-3.7464,-4.271,8.1839,4.2236,33.0,33.0
10.0,0.9441,3.5665,3.0839,-7.5157,-0.6878,-1.489,-2.9424,-3.5766,-4.0757,8.2134,4.0662,33.0,33.0
10.0,0.9441,3.5514,3.2148,-7.3312,-0.6644,-1.5174,-3.1857,-3.9109,-4.4597,8.1506,4.3633,33.0,33.0
10.0,0.9441,3.5363,3.3403,-6.9168,-0.5903,-1.4615,-3.4032,-4.234,-4.8231,8.0573,4.5497,33.0,33.0
10.0,0.9441,3.5221,3.447,-7.0343,-0.4629,-1.3113,-3.5662,-4.5128,-5.1272,7.9491,4.616,33.0,33.0
10.0,0.9441,3.5364,3.3225,-8.4451,-0.549,-1.4209,-3.3596,-4.1892,-4.7779,8.1006,4.5939,33.0,33.0
10.0,0.9441,3.5522,3.1939,-8.7462,-0.6322,-1.4837,-3.1384,-3.8581,-4.4041,8.1914,4.3887,33.0,33.0
10.0,0.9441,3.5646,3.0837,-9.0472,-0.6469,-1.4561,-2.9327,-3.577,-4.0823,8.25,4.1514,33.0,33.0
10.0,0.9441,3.5679,3.0529,-7.7919,-0.6396,-1.4352,-2.872,-3.4988,-3.9931,8.2651,4.0841,33.0,33.0
10.0,0.9441,3.553,3.176,-7.0429,-0.6076,-1.4567,-3.0985,-3.8129,-4.3564,8.222,4.4002,33.0,33.0
10.0,0.9441,3.5406,3.2897,-6.6272,-0.5759,-1.4469,-3.3048,-4.1044,-4.6834,8.1281,4.5526,33.0,33.0
10.0,0.9441,3.5266,3.4088,-6.6817,-0.5068,-1.368,-3.509,-4.4124,-5.0194,7.9895,4.6149,33.0,33.0
10.0,0.9441,3.5112,3.5386,-7.1959,-0.2802,-1.0794,-3.6746,-4.7577,-5.3899,7.9007,4.623,33.0,33.0
10.0,0.9441,3.4972,3.6531,-7.5848,0.0706,-0.653,-3.7586,-5.0622,-5.7194,7.9159,4.6615,33.0,33.0
10.0,0.9441,3.4927,3.6853,-7.667,0.2035,-0.499,-3.7677,-5.1459,-5.8113,7.932,4.6889,33.0,33.0
10.0,0.9441,3.5063,3.5724,-7.6322,-0.152,-0.924,-3.6934,-4.8499,-5.4905,7.9165,4.6476,33.0,33.0
10.0,0.9441,3.521,3.4482,-7.968,-0.4307,-1.2752,-3.5592,-4.5171,-5.1332,7.961,4.635,33.0,33.0
10.0,0.9441,3.5182,3.472,-8.0929,-0.3906,-1.224,-3.5904,-4.5806,-5.2013,7.9434,4.6363,33.0,33.0
10.0,0.9441,3.5042,3.5919,-7.4037,-0.107,-0.868,-3.7127,-4.9015,-5.5458,7.9123,4.6479,33.0,33.0
10.0,0.9441,3.4897,3.7108,-6.9865,0.2836,-0.4067,-3.7819,-5.2107,-5.8817,7.9334,4.7027,33.0,33.0
10.0,0.9441,3.5021,3.605,-6.8858,-0.039,-0.7879,-3.7133,-4.937,-5.5853,7.928,4.6654,33.0,33.0
10.0,0.9441,3.5176,3.4761,-7.0929,-0.3781,-1.2086,-3.594,-4.5918,-5.2135,7.9431,4.6388,33.0,33.0
10.0,0.9441,3.5308,3.3654,-7.3844,-0.5116,-1.3796,-3.4301,-4.3005,-4.9003,8.0557,4.6282,33.0,33.0
10.0,0.9441,3.5168,3.4834,-7.725,-0.3679,-1.1952,-3.6041,-4.6112,-5.2341,7.937,4.6375,33.0,33.0
10.0,0.9441,3.5035,3.594,-8.7462,-0.0772,-0.8341,-3.7067,-4.9075,-5.5532,7.924,4.6608,33.0,33.0
10.0,0.9441,3.4994,3.589,-8.1441,0.1215,-0.6082,-3.6337,-4.9016,-5.5542,8.0275,4.7449,33.0,33.0
10.0,0.9441,3.4836,3.6459,-7.725,0.6741,0.0266,-3.539,-5.0618,-5.7316,8.174,4.8662,33.0,33.0
10.0,0.9441,3.4673,3.6842,-7.3229,1.2731,0.6823,-3.3817,-5.1889,-5.8595,8.3853,5.0243,33.0,33.0
10.0,0.9441,3.4529,3.7043,-7.0695,2.4104,1.7855,-2.7862,-5.2368,-5.9823,9.0706,5.3618,33.0,33.0
10.0,0.9441,3.4594,3.6415,-6.8323,2.1528,1.5308,-2.813,-5.0732,-5.7902,8.8915,5.2145,33.0,33.0
10.0,0.9441,3.4751,3.5293,-6.979,-0.364,-1.3698,-3.4387,-4.6021,-5.2611,8.1131,4.732,33.0,33.0
10.0,0.9441,3.4915,3.4082,-7.5558,-0.4267,-1.4036,-3.2649,-4.3352,-4.9373,8.083,4.5328,33.0,33.0
10.0,0.9441,3.5055,3.3053,-7.2479,-0.4587,-1.4082,-3.1093,-4.1066,-4.6596,8.0492,4.4185,33.0,33.0
10.0,0.9441,3.5205,3.1744,-7.0882,-0.4115,-1.3244,-2.8811,-3.8031,-4.3068,8.0849,4.3367,33.0,33.0
10.0,0.9441,3.5259,3.1589,-7.1178,-0.467,-1.3677,-2.8766,-3.7726,-4.2573,8.0327,4.2587,33.0,33.0
10.0,0.9441,3.513,3.2324,-6.9468,-0.4206,-1.352,-2.978,-3.9371,-4.4651,8.0819,4.3922,33.0,33.0
10.0,0.9441,3.4947,3.3587,-6.9169,-0.37,-1.3413,-3.1648,-4.2184,-4.8089,8.142,4.5764,33.0,33.0
10.0,0.9441,3.4993,3.341,-6.9827,-0.4215,-1.3844,-3.1543,-4.184,-4.7578,8.0922,4.5049,33.0,33.0
10.0,0.9441,3.4821,3.4772,-6.6743,-0.3935,-1.389,-3.3658,-4.4892,-5.1211,8.1079,4.6658,33.0,33.0
10.05,0.1005,3.5027,-2.8862,0.0225,15.012,14.2736,11.9342,11.114,10.8511,22.9498,18.6143,33.0,26.87
10.05,0.1078,3.5099,-2.8047,-0.4819,14.6734,13.9358,11.7117,10.9272,10.6757,22.5008,18.2037,33.0,25.723
10.05,0.124,3.5238,-2.6423,-0.3762,14.0133,13.2951,11.2652,10.5497,10.3108,21.5983,17.4416,33.0,24.39
10.05,0.1489,3.5408,-2.4316,-0.3024,13.2334,12.5698,10.6959,10.0363,9.8144,20.5217,16.497,33.0,22.878
10.05,0.2033,3.5587,-2.1366,-0.4567,12.2657,11.6121,9.9176,9.3305,9.1087,19.5303,15.537,33.0,21.243
10.05,0.2499,3.5639,-1.9688,-0.7579,11.7902,11.1285,9.4894,8.9257,8.6997,19.1022,15.0879,32.581,20.699
10.05,0.2862,3.5671,-1.8629,-1.0541,11.488,10.8223,9.2193,8.6711,8.4431,18.8245,14.8022,32.254,20.375
10.05,0.3075,3.5688,-1.8069,-1.3861,11.2817,10.5857,9.0656,8.5536,8.3277,18.6263,14.6227,32.086,20.207
10.05,0.3183,3.5696,-1.7804,-1.7104,11.1977,10.4979,8.9967,8.4925,8.267,18.5343,14.5374,32.009,20.13
10.05,0.3242,3.57,-1.7662,-1.916,11.1527,10.4514,8.9597,8.4594,8.2343,18.4837,14.4907,31.967,20.088
10.05,0.3293,3.5704,-1.7544,-1.8474,11.1154,10.4133,8.9293,8.4321,8.2073,18.4406,14.4511,31.931,20.052
10.05,0.3376,3.5711,-1.7363,-1.621,11.0569,10.3536,8.8823,8.3903,8.1661,18.37,14.3876,31.874,19.996
10.05,0.3534,3.5727,-1.7001,-1.3143,10.9392,10.2357,8.7882,8.306,8.0833,18.2247,14.2565,31.758,19.881
10.05,0.3934,3.5784,-1.594,-1.2134,10.597,9.9021,8.5156,8.0572,7.8382,17.7869,13.8695,31.545,19.512
10.05,0.4412,3.5889,-1.4494,-1.1792,10.1147,9.4451,8.1429,7.7172,7.5011,17.175,13.3172,31.351,19.004
10.05,0.5214,3.6228,-1.1264,-1.4231,8.9371,8.3624,7.3194,6.9766,6.7432,15.435,11.8468,29.455,17.213
10.05,0.5379,3.6329,-1.0485,-1.9237,8.6281,8.0861,7.1225,6.8019,6.569,14.861,11.4151,28.31,16.536
10.05,0.5569,3.6444,-0.9667,-1.9329,8.2903,7.7869,6.9144,6.6208,6.399,14.1455,10.9166,27.277,15.794
10.05,0.5755,3.6532,-0.9128,-1.8949,8.0569,7.5821,6.7761,6.5051,6.299,13.5885,10.5549,26.829,15.423
10.05,0.6016,3.6641,-0.8419,-1.8258,7.7658,7.3237,6.5931,6.3526,6.1748,12.8748,10.1064,25.231,14.426
10.05,0.6335,3.6839,-0.7309,-1.8508,7.3116,6.9202,6.3074,6.1246,6.007,11.7439,9.3884,23.586,13.266
10.05,0.663,3.7028,-0.6155,-1.9055,6.8896,6.5397,6.0202,5.89,5.8284,10.8311,8.7415,22.201,12.282
10.05,0.6939,3.7214,-0.4955,-1.9551,6.4833,6.1724,5.7321,5.6505,5.6395,10.0139,8.1328,20.888,11.389
10.05,0.7228,3.7373,-0.3827,-2.1278,6.1286,5.8493,5.4697,5.426,5.4545,9.3526,7.633,19.56,10.599
10.05,0.7377,3.7449,-0.3236,-2.3417,5.9498,5.6856,5.334,5.3078,5.3542,9.0378,7.3904,18.632,10.21
10.05,0.7512,3.7515,-0.2696,-2.4111,5.7901,5.5389,5.2108,5.1992,5.2605,8.7668,7.1795,17.986,9.882
10.05,0.763,3.757,-0.2211,-2.4763,5.6493,5.409,5.1002,5.1006,5.1741,8.5364,6.9988,17.596,9.637
10.05,0.7737,3.7618,-0.176,-2.5049,5.5205,5.2895,4.9975,5.008,5.0919,8.3327,6.8379,17.018,9.411
10.05,0.7848,3.7664,-0.129,-2.4864,5.3884,5.1664,4.8903,4.9105,5.0042,8.1312,6.6772,16.401,9.175
10.05,0.7973,3.771,-0.0799,-2.5299,5.2513,5.0383,4.7784,4.808,4.9113,7.9273,6.5139,15.962,8.956
10.05,0.8069,3.7746,-0.0375,-2.6257,5.1345,4.9286,4.6811,4.7179,4.8286,7.7609,6.3788,15.677,8.787
10.05,0.8156,3.7777,0.0026,-2.6717,5.0251,4.8252,4.5886,4.6315,4.7485,7.6103,6.2551,15.452,8.64
10.05,0.8237,3.7805,0.0416,-2.706,4.9194,4.7248,4.498,4.5463,4.6689,7.4698,6.1385,15.02,8.476
10.05,0.8315,3.7829,0.0799,-2.7363,4.8167,4.6268,4.4085,4.4615,4.5892,7.338,6.0275,14.682,8.325
10.05,0.8389,3.785,0.1176,-2.7656,4.7163,4.5305,4.3196,4.3767,4.5086,7.2143,5.9216,14.425,8.189
10.05,0.846,3.7866,0.1545,-2.8021,4.619,4.4365,4.2316,4.2917,4.4271,7.0999,5.8214,14.224,8.066
10.05,0.8525,3.7878,0.1905,-2.8486,4.5254,4.3452,4.1448,4.2072,4.3451,6.9953,5.7271,14.066,7.957
10.05,0.8584,3.7886,0.2253,-2.8989,4.4354,4.257,4.0596,4.1235,4.2632,6.8997,5.6384,13.938,7.859
10.05,0.8637,3.7889,0.2589,-2.9484,4.3498,4.1723,3.9765,4.041,4.1815,6.8143,5.556,13.84,7.772
10.05,0.8686,3.7887,0.291,-2.9977,4.2691,4.0917,3.8957,3.9597,4.1,6.7398,5.4804,13.774,7.698
10.05,0.8729,3.788,0.3216,-3.0489,4.1937,4.0153,3.8173,3.8799,4.0189,6.6769,5.4119,13.742,7.637
10.05,0.8769,3.7867,0.3505,-3.1031,4.1242,3.9439,3.7419,3.8019,3.9383,6.6265,5.3514,13.751,7.591
10.05,0.8803,3.7848,0.3774,-3.162,4.0613,3.8779,3.6698,3.726,3.8586,6.5896,5.2994,13.816,7.564
