# Imag Gmag-Imag
# F814W F475W-F814W
# Vega apparent mags
# Bulge region extracted by Charlie
24.98958 1.73896
25.20368 1.67246
25.31319 1.73172
25.23766 1.71208
25.14899 1.57932
24.98238 1.62691
25.05217 1.64932
25.16469 1.73015
25.01662 1.83118
24.98936 1.85926
25.07466 1.87161
25.22761 1.83656
25.31226 1.78971
25.21768 1.87957
25.03045 1.89072
24.62955 1.92070
24.24498 2.04731
24.53992 1.93125
24.92631 1.92032
25.11728 1.88496
25.13956 1.85205
24.95905 1.77621
24.62670 1.84416
24.77038 1.87129
25.07644 1.91205
25.11332 1.90938
25.08270 1.88221
25.09880 1.83963
24.88212 2.06150
24.72627 2.13654
24.38423 2.32125
24.43102 2.13987
24.26227 2.12296
24.44803 2.00272
24.60044 2.15604
24.74547 2.12566
24.98142 1.88927
24.77665 1.99748
24.87102 1.92356
25.16021 1.82945
25.27914 1.77456
25.15924 1.75844
24.91874 1.83834
25.01664 1.83027
25.15865 1.86048
25.01650 1.93452
24.94110 1.88421
24.79585 1.95261
24.70203 2.01048
24.87056 1.90179
25.18016 1.77653
25.29809 1.77576
25.15606 1.76578
25.05026 1.66728
25.04142 1.61392
25.01558 1.71852
25.07912 1.77965
24.96128 1.90162
24.93500 1.95543
24.84592 2.04276
24.76659 2.07750
24.83512 2.05346
24.85019 2.06220
24.73107 2.07537
24.67859 2.09781
25.26330 1.65965
25.28723 1.67077
25.30587 1.60935
25.46919 1.59491
25.52653 1.61807
25.39698 1.65086
25.30208 1.87217
25.29446 1.96866
25.29723 1.90386
25.38032 1.73175
25.43807 1.68522
25.30716 1.64102
25.22377 1.66892
25.22796 1.70480
25.15656 1.64152
25.07897 1.59936
25.05002 1.63217
24.90528 1.78891
24.52659 1.96247
24.46353 1.98297
24.11729 2.31739
24.26886 2.22268
25.07014 1.76647
25.31344 1.72748
25.32702 1.71889
25.17845 1.64244
24.95774 1.67751
24.85850 1.76164
24.85077 1.75273
25.02946 1.63505
25.01272 1.70790
25.06681 1.68584
24.73003 1.73908
24.54798 1.73968
24.76781 1.83247
24.47432 2.33083
24.47087 2.37260
24.89996 1.99793
25.16975 1.82279
25.31738 1.74110
25.32265 1.73006
25.14540 1.87105
24.92410 1.85152
24.81055 1.74042
24.60170 1.88907
24.67623 1.95575
24.89440 1.75389
24.82266 1.71757
24.71838 1.71823
24.47561 1.94601
24.14146 2.13144
23.55734 2.32640
23.44611 2.33198
24.07898 2.32107
24.61130 2.24283
24.65736 2.08819
24.67536 1.95288
24.81938 1.84545
25.10480 1.70274
25.28358 1.67751
25.26757 1.66570
25.10335 1.66343
24.92956 1.80234
25.06940 1.77201
25.18010 1.82175
25.05008 1.90431
24.68671 2.14738
24.79009 2.05126
25.21370 1.83040
25.32345 1.75777
25.21033 1.78651
25.01324 1.83754
24.67968 1.91362
24.36595 2.11864
24.71638 1.99127
25.14911 1.85133
25.21861 1.79483
25.16562 1.77631
24.94763 1.78827
24.62874 1.90503
24.88172 1.83709
25.05681 1.87077
25.03360 1.83752
25.16115 1.72402
25.12046 1.72409
25.07136 1.79028
24.96870 1.95748
24.80690 2.10072
24.76195 2.00653
24.35817 2.33307
24.55311 2.16887
24.89938 1.91484
24.89721 1.85628
24.82963 1.85880
24.56258 2.18472
24.74678 2.10266
25.23101 1.80728
25.29447 1.72823
25.19883 1.74820
25.01667 1.83275
25.07408 1.78009
25.25582 1.70642
25.22668 1.72243
25.06624 1.74926
25.04590 1.78599
25.04835 1.82005
24.96712 1.85741
25.19482 1.82325
25.29095 1.74455
25.18566 1.68415
24.98866 1.71525
24.87767 1.70572
24.98608 1.71564
25.14229 1.74849
25.19438 1.80004
25.15556 1.86653
25.01129 1.94969
24.73262 2.12494
24.52685 2.22641
24.46881 2.14056
24.60011 1.93203
24.75670 1.92506
24.99963 1.89495
25.03469 1.89911
25.03396 1.76260
25.27286 1.65528
25.32355 1.62806
25.10708 1.68528
25.02672 1.96495
25.02568 2.14320
25.05326 2.01150
25.14591 1.75489
25.33280 1.68507
25.30800 1.69783
25.26640 1.70250
25.24063 1.77458
25.10209 1.75838
24.89375 1.78837
24.91509 1.73889
25.00861 1.74283
24.58800 2.00258
24.65812 1.91538
24.35064 2.18239
24.39664 2.14284
24.98286 1.73198
25.22590 1.68957
25.30086 1.62588
25.08816 1.67609
24.88222 1.80034
24.96071 1.84208
25.01381 1.74222
24.98591 1.61353
24.93411 1.69662
25.05060 1.76448
24.77158 1.97117
24.59834 2.08627
24.88652 1.97948
24.85909 2.03813
24.90191 2.00074
25.15554 1.80235
25.30842 1.71221
25.37890 1.67759
25.38181 1.70447
25.22389 1.80917
24.96333 1.81121
24.66206 1.77565
24.68256 1.73603
24.85557 1.78287
24.87800 1.77285
24.76169 1.79432
24.59644 1.80920
24.45921 2.00119
24.31128 2.16542
23.89918 2.49729
23.80044 2.60162
24.32153 2.36568
24.69938 2.14862
24.51146 2.15693
24.41564 2.12722
24.63379 1.99073
24.92758 1.80093
25.11937 1.70905
25.24021 1.69340
25.21973 1.71020
25.18513 1.79698
25.25675 1.71765
25.22216 1.79132
25.16820 1.89017
24.68920 2.30085
24.77187 2.20395
25.20792 1.86766
25.30144 1.77460
25.16680 1.75518
24.96818 1.76102
24.85587 1.77938
24.76371 1.89859
25.04309 1.79609
25.24930 1.69846
25.19640 1.70696
25.08763 1.76345
24.98760 1.73401
24.70269 1.81638
24.92766 1.69128
24.88795 1.92878
24.77397 1.99805
24.99164 1.82394
25.01536 1.77144
24.86459 1.88284
24.97646 1.84577
25.06566 1.95069
25.05817 1.96115
24.94519 2.00126
24.99131 1.93582
25.04918 1.79848
24.77806 1.88554
24.69938 1.89238
24.83292 2.00037
25.00703 1.97455
25.29164 1.79886
25.29735 1.75277
25.25286 1.69695
25.16536 1.71763
25.08142 1.71871
25.18223 1.65924
25.18120 1.69438
25.01595 1.74509
25.09944 1.69605
25.19005 1.72013
25.09942 1.82816
25.20862 1.77373
25.15314 1.69558
25.04716 1.67040
24.96437 1.76769
24.88345 1.81037
24.99973 1.75457
25.10159 1.68322
25.18610 1.67391
25.14012 1.75557
24.94898 1.91104
24.55198 2.20197
24.17604 2.36264
23.92373 2.17112
23.91507 1.94402
24.45685 1.74957
24.93208 1.65958
25.13576 1.64570
25.12720 1.78043
25.14647 1.81035
25.18077 1.73042
25.09346 1.77705
24.77655 1.89572
24.58990 2.23712
24.32404 2.69254
24.48198 2.47764
24.86761 1.99703
25.19847 1.82922
25.30565 1.71935
25.33156 1.76124
25.39058 1.81303
25.27964 1.82504
25.07784 1.92121
25.07097 1.88216
25.08690 1.76877
24.78626 1.87167
24.79476 1.75051
24.71312 1.83938
24.72000 1.85934
24.87527 1.68474
25.15855 1.64122
25.26439 1.69187
25.15063 1.74159
25.01794 1.77990
25.16525 1.69959
25.19373 1.70558
24.91264 1.75763
24.85746 1.80827
24.99850 1.89776
24.93711 1.98465
24.97590 1.96005
25.15416 1.83756
25.12617 1.72972
25.10209 1.62443
25.25373 1.61389
25.38077 1.64398
25.35085 1.70307
25.31399 1.73778
25.15211 1.83407
24.80264 1.89287
24.45814 1.99530
24.59891 1.88165
24.92882 1.77296
24.99828 1.84918
24.85092 1.82264
24.64376 1.83980
24.67200 1.92543
24.65804 2.02464
24.61201 2.09071
24.57548 2.20006
24.64594 2.18966
24.60191 2.25594
24.30482 2.47706
24.15653 2.56153
24.46390 2.32758
24.78856 1.98653
24.94724 1.87463
25.08539 1.79573
25.21791 1.70530
25.27927 1.63781
25.27755 1.59778
25.27011 1.69534
25.26786 1.82939
25.11149 1.97393
25.12722 1.89992
25.22787 1.80008
25.26776 1.78430
25.16167 1.77975
24.94634 1.83274
24.92822 1.76779
24.91916 1.78710
25.09566 1.74626
25.17501 1.71321
25.11585 1.72719
25.07052 1.76473
25.00025 1.80549
24.72068 1.92670
24.87987 1.83180
24.90752 1.93453
24.84232 1.98563
24.97237 1.86598
24.95765 1.82786
24.61088 2.12951
24.77274 2.01177
25.19324 1.84348
25.28194 1.82268
25.24149 1.80890
25.15281 1.84441
25.15876 1.77381
24.84917 1.98821
24.77885 1.95425
25.08228 1.75491
25.18417 1.68375
25.31684 1.69649
25.29718 1.75516
25.23920 1.73739
25.21330 1.72817
25.00053 1.73889
25.06609 1.66530
25.13681 1.65409
25.05134 1.75003
25.10571 1.72074
25.21554 1.67316
25.22951 1.73109
25.18923 1.71044
25.02308 1.74934
24.95155 1.74333
25.07927 1.78565
25.08926 1.78404
25.03239 1.70532
24.95949 1.59882
24.98782 1.58034
24.97856 1.65527
24.87067 1.85654
24.50302 2.20648
24.12707 2.23437
23.55346 2.29447
23.15280 2.33271
23.89585 1.95375
24.71931 1.64547
24.99841 1.65463
25.18081 1.74176
25.19478 1.80537
25.11926 1.77788
24.91621 1.79079
24.94902 1.74107
24.19813 2.64070
23.63563 3.30241
23.94266 3.02935
24.76357 2.27140
25.02220 1.99031
25.06683 1.84961
25.26637 1.80844
25.45462 1.80482
25.47420 1.77654
25.41250 1.73872
25.32579 1.75981
25.22747 1.70378
24.99996 1.77492
24.82749 1.71490
24.85322 1.76040
24.88628 1.83664
24.86269 1.84564
25.14619 1.69416
25.19948 1.68543
25.24478 1.62595
25.09298 1.64202
25.16259 1.63978
25.22453 1.73943
24.98894 1.97454
24.93773 1.99282
24.88408 2.04646
24.64126 2.20560
24.93692 1.93094
25.20261 1.76064
25.13530 1.75248
24.93103 1.79303
25.09877 1.71621
25.29241 1.73558
25.20538 1.79251
25.12379 1.81706
24.99728 1.87003
24.61877 2.04576
24.46456 2.11966
24.66553 1.96308
25.03545 1.80664
25.17522 1.82652
25.02369 1.84360
24.80113 1.87906
24.93197 1.79623
24.99245 1.86969
24.98978 1.90499
24.94074 1.93795
24.68147 2.21147
24.48623 2.41806
23.99939 2.89274
23.61430 3.17434
24.15079 2.74502
24.82993 2.16367
24.96795 1.95517
24.99574 1.82263
25.07816 1.72377
25.14095 1.60494
25.08644 1.52706
25.21271 1.60704
25.29967 1.78139
25.29378 1.75743
25.18614 1.77076
25.14794 1.79489
25.18410 1.79034
25.12765 1.79650
25.00340 1.82538
24.92342 1.80396
24.94176 1.78658
25.09983 1.76505
25.15234 1.76724
25.04841 1.78842
25.10012 1.75808
25.14151 1.82692
25.00983 1.94599
25.04221 1.88478
25.03579 1.84272
25.02522 1.79257
24.95354 1.81750
24.98851 1.84523
24.78528 2.13471
24.88326 2.02156
25.21243 1.76911
25.36889 1.70483
25.33137 1.76947
25.28137 1.83021
25.29608 1.78247
25.11373 1.84808
25.02682 1.79269
25.00540 1.76295
25.02394 1.65843
25.21805 1.63013
25.27752 1.70198
25.25206 1.78488
25.25803 1.76947
25.05090 1.85426
25.06689 1.75041
25.08145 1.72334
25.13115 1.71622
25.14488 1.75706
25.19330 1.72481
25.19673 1.74757
25.05556 1.78429
24.96986 1.76181
24.96064 1.73660
25.19408 1.66546
25.22591 1.68125
25.02615 1.77193
24.82577 1.75075
24.79492 1.68120
24.84458 1.73005
24.86848 1.82334
24.58466 2.11321
24.22409 2.24894
23.66054 2.41541
23.18730 2.73569
23.89067 2.28795
24.71789 1.83077
25.03987 1.73673
25.18368 1.70001
25.17590 1.76252
25.09940 1.79062
24.93757 1.84597
24.91686 1.80335
24.95182 1.71152
24.97934 1.64109
24.81258 2.25733
24.89705 1.98514
24.84675 1.85868
25.09312 1.70625
25.41348 1.72156
25.46961 1.76655
25.34991 1.73895
25.27870 1.71838
25.27117 1.69059
25.18479 1.69311
24.89529 1.78196
24.97110 1.76886
25.13392 1.82013
25.10467 1.83739
25.16235 1.73616
25.16324 1.77399
25.20749 1.69300
25.06118 1.71267
25.10577 1.70613
25.17366 1.76062
25.22947 1.88969
25.12251 1.99362
24.83519 2.14993
24.47420 2.39362
24.83842 2.10411
25.19488 1.87626
25.23272 1.83355
24.99095 1.95278
25.01238 1.92048
25.08706 1.87870
24.95299 1.90138
24.85731 1.92767
24.80855 1.94977
24.58745 2.01617
24.69123 1.95820
24.87099 1.91764
25.12212 1.81461
25.25246 1.76415
25.17857 1.77404
24.96553 1.83565
25.02530 1.76880
25.19554 1.75445
25.19688 1.82675
25.10047 1.89228
24.78293 2.19016
24.48495 2.47801
23.91417 3.07600
23.40537 3.49864
24.00270 3.00342
24.90920 2.16585
25.01115 1.90629
24.88431 1.77802
24.92609 1.68891
25.01413 1.62437
24.93233 1.69096
25.12103 1.70002
25.29286 1.71165
25.18531 1.75796
25.08200 1.84397
25.07409 1.88143
24.93123 1.91518
24.75639 1.91552
24.87761 1.88135
24.90254 1.91175
24.94294 1.90694
25.09869 1.85605
25.14653 1.83228
25.03826 1.85788
25.13099 1.77355
25.25858 1.71950
25.24157 1.71515
25.07295 1.78404
24.92686 1.83660
24.97603 1.85862
24.91562 1.94092
25.08200 1.87083
25.15818 1.89729
25.09336 1.85730
25.20936 1.74800
25.32746 1.70342
25.33849 1.71186
25.38379 1.74674
25.38001 1.75735
25.19852 1.86594
25.05249 1.85797
24.91042 1.85391
24.91300 1.75418
25.01700 1.62521
25.10854 1.55722
25.22929 1.65280
25.38328 1.74003
25.29972 1.82372
25.25406 1.74163
25.15958 1.74612
25.25504 1.72015
25.28396 1.80666
25.25646 1.81916
25.16142 1.82425
24.99800 1.89398
24.98330 1.80414
24.97667 1.77527
25.18517 1.68682
25.23610 1.69197
25.13900 1.76026
24.92933 1.82646
24.80734 1.73749
24.87450 1.70533
24.88735 1.77644
24.81736 1.88374
24.50446 2.09466
24.31541 2.15158
24.27702 2.18150
24.58874 1.93197
24.93064 1.72928
25.18431 1.70208
25.15440 1.76067
25.11191 1.75144
25.00373 1.75233
24.90061 1.78599
24.92463 1.80271
24.88101 1.73974
24.83206 1.67734
24.84015 1.62083
25.04559 1.65658
25.17701 1.72449
24.60917 1.74758
24.68824 1.66342
25.23362 1.64104
25.37803 1.74581
25.27660 1.70730
25.16205 1.71154
25.15480 1.71222
25.20138 1.63176
25.01971 1.76439
25.08067 1.76350
25.23250 1.74226
25.27901 1.73802
25.18515 1.70803
25.20739 1.63111
25.18015 1.71320
25.11808 1.71046
25.06211 1.72497
25.10618 1.75849
25.33776 1.72241
25.22581 1.83075
25.03500 1.95339
24.82631 2.13582
25.08148 2.01516
25.28469 1.88531
25.32046 1.82112
25.12399 1.93806
25.03146 1.98749
24.76242 2.10588
24.43426 2.17871
24.59893 2.05622
24.75858 1.99827
24.60741 2.04626
24.80950 1.91418
25.00684 1.81798
25.14619 1.69054
25.23565 1.67997
25.16276 1.75238
25.01451 1.82010
24.99595 1.81893
25.18959 1.80280
25.24526 1.81741
25.13776 1.85282
24.84110 1.99865
24.57435 2.19613
24.32197 2.54254
23.98001 2.99028
24.38447 2.65386
24.97715 2.07372
24.95079 1.88299
24.77423 1.80513
24.83213 1.71659
24.96390 1.69456
24.97595 1.78995
25.09793 1.80957
25.11347 1.80414
25.04791 1.82366
25.02970 1.91330
24.90342 2.00427
24.58786 2.05465
24.31483 2.14711
24.59128 2.06012
24.77815 2.05197
24.89219 2.02893
25.09903 1.93492
25.19684 1.87682
25.20650 1.82964
25.17800 1.73427
25.18611 1.66411
25.18472 1.60721
24.91145 1.74383
24.74999 1.90165
24.98841 1.87208
25.15814 1.89473
25.28828 1.83453
25.30984 1.78564
25.16516 1.79650
25.15831 1.72034
25.18613 1.70324
25.19994 1.74783
25.28771 1.72446
25.32957 1.73357
25.27711 1.78887
25.14364 1.84901
24.91084 1.90349
24.85353 1.83756
24.89227 1.72486
24.82286 1.67567
25.06620 1.64329
25.45795 1.69634
25.47306 1.77272
25.39674 1.65234
25.27855 1.67763
25.38307 1.64664
25.45839 1.71551
25.39058 1.77203
25.25069 1.86234
25.12216 1.84545
25.05430 1.75924
24.95338 1.75398
25.14316 1.65765
25.21403 1.66634
25.15419 1.68652
25.03673 1.75633
24.93061 1.77494
24.74695 1.77143
24.76979 1.74008
24.85714 1.71546
24.71942 1.82943
24.60044 1.93925
24.77969 1.76210
24.75181 1.73649
24.96219 1.63398
25.21335 1.64680
25.17419 1.80135
25.06558 1.79141
24.76852 1.86375
24.63537 1.90971
24.87496 1.79743
24.91447 1.81379
24.83221 1.78457
24.83092 1.72503
25.07016 1.74499
25.20752 1.71331
25.20445 1.67772
25.20546 1.65021
25.01207 1.81651
25.23571 1.78970
25.02407 1.78672
24.96069 1.74948
25.01150 1.73766
25.02957 1.69345
25.06105 1.71265
25.14236 1.76732
25.18729 1.82975
25.29227 1.68921
25.15871 1.63950
25.12704 1.58395
25.03147 1.66454
25.06252 1.64639
25.02613 1.77924
25.11862 1.76102
25.33656 1.68052
25.27353 1.72838
25.24675 1.76754
25.18660 1.82878
25.26603 1.75685
25.34783 1.69975
25.27584 1.71269
25.07035 1.85826
24.99901 1.96815
24.50605 2.33849
24.02271 2.54745
24.40117 2.22760
24.89624 1.83526
24.83241 1.81360
24.93472 1.83038
25.00028 1.84254
24.96030 1.73921
24.98691 1.67761
25.02081 1.78032
24.92694 1.90851
24.90845 1.91657
25.10801 1.83142
25.14175 1.78768
25.01719 1.84277
24.71980 1.86024
24.47728 1.90190
24.61378 1.93890
24.78834 2.03513
24.91027 2.04451
25.04830 1.95876
24.95202 1.91634
24.83467 1.89665
24.87384 1.82189
24.98866 1.81179
25.08376 1.77472
25.12114 1.83074
25.02311 1.96133
25.02113 1.93855
24.95846 1.95694
24.61557 2.16694
24.22895 2.23285
23.91856 2.37474
24.30641 2.18763
24.32906 2.42051
24.45333 2.45525
25.01789 2.07423
25.27657 1.84063
25.31688 1.77125
25.16728 1.78719
25.14591 1.70736
25.14709 1.61070
24.93911 1.65983
24.87058 1.78756
25.08532 1.73892
25.26642 1.67788
25.37808 1.69804
25.34463 1.72463
25.16878 1.70979
24.93996 1.70584
24.85529 1.73238
24.94848 1.85549
25.07400 1.78841
25.08939 1.80721
25.20041 1.80469
25.19513 1.79738
24.87733 1.96812
24.81759 1.97423
24.96970 1.77029
24.76606 1.83273
25.02780 1.74822
25.44497 1.66899
25.50482 1.68317
25.45167 1.62783
25.34624 1.70752
25.39557 1.66752
25.38322 1.66175
25.31644 1.70481
25.30205 1.75330
25.23535 1.80448
25.16212 1.77093
25.00643 1.87695
25.12516 1.75521
25.16177 1.71336
25.10429 1.74701
25.08433 1.76940
25.09105 1.78701
24.71538 1.99085
24.69899 1.90698
24.68828 1.88299
24.68342 1.87677
24.82383 1.85337
24.82084 1.80529
24.75985 1.74494
24.91905 1.67500
25.16292 1.68444
25.22440 1.79122
25.09703 1.90589
24.83532 2.02096
24.72213 2.04302
24.97403 1.81999
25.14038 1.76112
25.04093 1.78934
25.01034 1.77078
25.18595 1.70894
25.17333 1.66660
25.06337 1.66120
25.10285 1.67798
25.12322 1.74962
25.25335 1.68792
24.74382 1.93338
24.76142 1.87326
25.04912 1.82920
25.02083 1.86255
25.05281 1.86007
25.22779 1.82366
25.25594 1.79443
25.25265 1.68145
24.99826 1.71794
24.94854 1.58430
24.85613 1.73419
24.96613 1.78791
25.08604 1.78308
25.21333 1.75838
25.39412 1.66378
25.35649 1.68456
25.35115 1.68732
25.25947 1.78381
25.19963 1.70840
25.22952 1.62502
25.12393 1.74142
25.01793 1.90025
24.98221 1.93144
24.69080 2.18496
24.28305 2.49355
24.60043 2.21200
24.94156 1.86429
24.90737 1.74410
25.08615 1.72893
25.11873 1.78135
24.83556 1.82783
24.66904 1.80879
24.78025 1.82206
24.74808 1.93432
24.77915 1.87030
24.91857 1.79834
24.85661 1.86876
24.86932 1.93155
24.61658 1.89691
24.14191 1.95668
24.32440 1.81859
24.80273 1.72600
24.97328 1.79794
25.15385 1.85776
25.12062 1.91021
25.05339 1.84758
25.05523 1.79029
25.15343 1.81921
25.21810 1.79715
25.20305 1.79453
25.11908 1.81826
25.03699 1.83037
24.76918 1.99077
24.50526 2.15868
23.98858 2.45932
23.52971 2.69100
24.00653 2.39494
24.00419 2.64776
24.13603 2.75755
24.93441 2.20656
25.27701 1.81638
25.36136 1.74053
25.28423 1.80356
25.24262 1.75926
25.18160 1.70176
25.04991 1.72199
25.01873 1.70404
25.04197 1.67346
25.11128 1.68067
25.26839 1.68606
25.22303 1.70809
24.96338 1.74136
24.68627 1.87750
24.34563 2.12688
24.35916 2.19154
24.74495 1.98582
24.93967 1.90553
25.12506 1.84766
25.12866 1.82445
24.89616 1.92340
24.95762 1.96622
25.09609 1.79693
24.92077 1.78199
25.13812 1.71539
25.36287 1.58237
25.39904 1.53520
25.39823 1.50911
25.42262 1.65218
25.30943 1.73581
25.09455 1.73303
24.96726 1.70275
25.09138 1.72810
25.22893 1.77895
25.32199 1.73946
25.25981 1.79372
25.26126 1.74563
25.20280 1.76175
25.20893 1.72201
25.20483 1.73861
25.24563 1.76483
25.05179 1.90640
24.93134 1.90583
24.78990 1.99815
24.84134 1.93627
25.08333 1.78714
24.96215 1.85901
24.86250 1.86119
24.91705 1.81147
25.16708 1.74797
25.29813 1.76497
25.26169 1.88815
25.23135 1.88192
25.19885 1.83847
25.21044 1.80720
25.33150 1.73485
25.31288 1.74677
25.25645 1.78486
25.24644 1.71757
25.11705 1.72477
24.99120 1.77543
24.99894 1.80963
25.02453 1.81541
25.22149 1.65376
25.33773 1.52736
25.40272 1.57697
25.44457 1.69224
25.17685 1.87068
25.13945 1.85827
25.29445 1.81800
25.31297 1.77632
25.20927 1.71767
24.91085 1.78151
24.85673 1.72309
24.93849 1.80402
25.12863 1.84625
25.24493 1.79767
25.34632 1.75515
25.43944 1.63298
25.42674 1.63518
25.34865 1.64143
25.26583 1.64076
25.12615 1.72556
25.09743 1.71904
25.03862 1.80013
25.07146 1.74188
24.97692 1.71094
24.96915 1.70213
25.00261 1.80291
25.11313 1.83971
25.15915 1.83077
25.07234 1.82314
25.21046 1.73392
25.18604 1.75959
24.85999 1.92577
24.53215 2.04680
24.27204 2.20764
24.22209 2.12178
24.41574 1.90427
24.63499 1.90714
24.58361 2.10925
24.79291 2.06390
24.68332 1.99849
24.06964 2.20377
24.16680 1.98688
24.65976 1.73972
24.91171 1.76585
25.20197 1.73189
25.25993 1.77706
25.15460 1.73618
25.15148 1.67167
25.30522 1.69614
25.31364 1.69786
25.17945 1.73520
25.00252 1.72568
24.79570 1.81642
24.46403 2.02880
24.46559 2.04590
24.13498 2.36413
23.70673 2.74750
24.11762 2.43114
24.27938 2.42017
24.51613 2.49880
25.13599 2.06310
25.33082 1.85805
25.42654 1.73649
25.44203 1.70398
25.35654 1.71659
25.18854 1.82088
25.00184 1.82275
24.80394 1.74839
24.80798 1.66851
24.99970 1.74263
25.17990 1.72332
25.06456 1.77706
24.73253 1.86609
24.57047 1.95367
24.05396 2.49208
23.95981 2.56629
24.51645 2.17209
24.88878 1.93687
25.12201 1.85268
25.14498 1.89860
25.02968 1.91062
25.14864 1.84349
25.15377 1.79556
24.99605 1.82453
25.10134 1.70589
25.23086 1.60510
25.17112 1.61591
25.19300 1.57850
25.33137 1.67079
25.10488 1.90226
24.76324 1.91132
24.49602 1.95436
24.63855 1.92772
24.99071 1.87283
25.29110 1.77597
25.38475 1.67968
25.29024 1.70455
25.23900 1.71036
25.33745 1.67343
25.33592 1.70706
25.36060 1.72539
25.31936 1.80630
25.19445 1.84525
25.15773 1.86478
25.18497 1.78493
25.22799 1.73183
25.15129 1.77613
25.03791 1.90260
25.02714 1.89806
25.16305 1.74196
25.20734 1.73158
25.35925 1.77097
25.45781 1.78874
25.44868 1.70425
25.38381 1.70619
25.39823 1.67883
25.44438 1.64689
25.40092 1.68828
25.30201 1.68216
25.15418 1.73153
25.08596 1.79190
24.95323 1.95936
24.83036 1.98733
25.05703 1.74565
25.14007 1.60036
25.24995 1.58930
25.40606 1.59675
25.43563 1.64249
25.30770 1.73401
25.38038 1.74585
25.36185 1.73648
25.23546 1.70470
24.94336 1.75258
24.88442 1.73803
25.10479 1.68552
25.36939 1.69882
25.41638 1.72960
25.42804 1.71062
25.40975 1.69358
25.38909 1.62340
25.22346 1.65268
25.05029 1.63461
25.02177 1.68692
25.04578 1.72748
25.01694 1.80373
25.02958 1.73614
24.81662 1.73399
24.75065 1.69529
24.99661 1.73243
25.22260 1.77843
25.34693 1.72674
25.34673 1.68232
25.25253 1.69313
25.13781 1.74119
24.89574 1.97098
24.56441 2.15316
23.86612 2.63867
23.80023 2.52763
24.14043 2.12536
24.59447 2.00522
24.76330 2.18727
24.94427 2.13822
24.90305 2.05652
24.52090 2.21518
24.44347 2.10040
24.71733 1.87744
24.95557 1.82336
25.14472 1.72523
25.23948 1.62827
25.19853 1.73873
25.21086 1.76013
25.34168 1.70670
25.29153 1.74079
25.12393 1.78452
24.85266 1.82037
24.56825 1.92895
24.30937 2.14043
24.42694 2.14090
24.54786 2.07491
24.57527 2.11356
24.59813 2.01335
24.78371 1.94421
25.12299 1.86628
25.32284 1.78058
25.34811 1.70088
25.39065 1.69290
25.41659 1.69087
25.29628 1.72029
25.06177 1.90176
24.79916 1.96471
24.35300 1.98692
24.33144 1.88784
